s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-35","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 9.094E+01
 2.100E+01, 0.000E+00, 0.000E+00, 1.078E+02
 2.300E+01, 0.000E+00, 0.000E+00, 1.212E+02
 2.400E+01, 0.000E+00, 0.000E+00, 1.312E+02
 2.600E+01, 0.000E+00, 0.000E+00, 1.375E+02
 2.700E+01, 0.000E+00, 0.000E+00, 1.416E+02
 2.900E+01, 0.000E+00, 0.000E+00, 1.443E+02
 3.000E+01, 0.000E+00, 0.000E+00, 1.463E+02
 3.200E+01, 0.000E+00, 0.000E+00, 1.486E+02
 3.300E+01, 0.000E+00, 0.000E+00, 1.514E+02
 3.500E+01, 0.000E+00, 3.071E+01, 1.553E+02
 3.600E+01, 0.000E+00, 6.812E+01, 1.601E+02
 3.800E+01, 0.000E+00, 7.736E+01, 1.660E+02
 3.900E+01, 0.000E+00, 8.542E+01, 1.724E+02
 4.100E+01, 0.000E+00, 9.193E+01, 1.787E+02
 4.200E+01, 0.000E+00, 9.709E+01, 1.844E+02
 4.400E+01, 0.000E+00, 1.008E+02, 1.887E+02
 4.500E+01, 0.000E+00, 1.034E+02, 1.914E+02
 4.700E+01, 0.000E+00, 1.053E+02, 1.921E+02
 4.800E+01, 0.000E+00, 1.067E+02, 1.910E+02
 5.000E+01, 0.000E+00, 1.079E+02, 1.881E+02
 5.100E+01, 0.000E+00, 1.090E+02, 1.836E+02
 5.300E+01, 0.000E+00, 1.103E+02, 1.775E+02
 5.400E+01, 0.000E+00, 1.118E+02, 1.702E+02
 5.600E+01, 0.000E+00, 1.138E+02, 1.618E+02
 5.700E+01, 0.000E+00, 1.162E+02, 1.528E+02
 5.900E+01, 0.000E+00, 1.191E+02, 1.440E+02
 6.000E+01, 0.000E+00, 1.223E+02, 1.358E+02
 6.200E+01, 0.000E+00, 1.258E+02, 1.290E+02
 6.300E+01, 0.000E+00, 1.293E+02, 1.234E+02
 6.500E+01, 0.000E+00, 1.328E+02, 1.196E+02
 6.600E+01, 0.000E+00, 1.359E+02, 1.171E+02
 6.800E+01, 0.000E+00, 1.385E+02, 1.159E+02
 6.900E+01, 0.000E+00, 1.405E+02, 1.154E+02
 7.100E+01, 0.000E+00, 1.417E+02, 1.156E+02
 7.200E+01, 0.000E+00, 1.422E+02, 1.161E+02
 7.400E+01, 4.956E+01, 1.418E+02, 1.165E+02
 7.500E+01, 5.562E+01, 1.408E+02, 1.166E+02
 7.700E+01, 6.119E+01, 1.391E+02, 1.164E+02
 7.800E+01, 6.617E+01, 1.367E+02, 1.157E+02
 8.000E+01, 7.045E+01, 1.336E+02, 1.145E+02
 8.100E+01, 7.404E+01, 1.300E+02, 1.129E+02
 8.300E+01, 7.695E+01, 1.259E+02, 1.112E+02
 8.400E+01, 7.919E+01, 1.214E+02, 1.094E+02
 8.600E+01, 8.091E+01, 1.166E+02, 1.076E+02
 8.700E+01, 8.222E+01, 1.116E+02, 1.057E+02
 8.900E+01, 8.319E+01, 1.068E+02, 1.037E+02
 9.000E+01, 8.398E+01, 1.022E+02, 1.017E+02
 9.200E+01, 8.466E+01, 9.811E+01, 9.921E+01
 9.300E+01, 8.533E+01, 9.452E+01, 9.649E+01
 9.500E+01, 8.608E+01, 9.160E+01, 9.352E+01
 9.600E+01, 8.692E+01, 8.926E+01, 9.039E+01
 9.800E+01, 8.796E+01, 8.761E+01, 8.724E+01
 9.900E+01, 8.916E+01, 8.644E+01, 8.426E+01
 1.010E+02, 9.058E+01, 8.578E+01, 8.166E+01
 1.020E+02, 9.219E+01, 8.541E+01, 7.940E+01
 1.040E+02, 9.406E+01, 8.536E+01, 7.749E+01
 1.050E+02, 9.608E+01, 8.550E+01, 7.580E+01
 1.070E+02, 9.825E+01, 8.576E+01, 7.442E+01
 1.080E+02, 1.004E+02, 8.601E+01, 7.317E+01
 1.100E+02, 1.026E+02, 8.619E+01, 7.204E+01
 1.110E+02, 1.047E+02, 8.623E+01, 7.101E+01
 1.130E+02, 1.066E+02, 8.612E+01, 7.010E+01
 1.140E+02, 1.083E+02, 8.585E+01, 6.928E+01
 1.160E+02, 1.097E+02, 8.535E+01, 6.851E+01
 1.170E+02, 1.107E+02, 8.468E+01, 6.778E+01
 1.190E+02, 1.113E+02, 8.384E+01, 6.715E+01
 1.200E+02, 1.117E+02, 8.291E+01, 6.657E+01
 1.220E+02, 1.116E+02, 8.195E+01, 6.602E+01
 1.230E+02, 1.112E+02, 8.099E+01, 6.554E+01
 1.250E+02, 1.104E+02, 7.998E+01, 6.514E+01
 1.260E+02, 1.093E+02, 7.894E+01, 6.478E+01
 1.280E+02, 1.078E+02, 7.789E+01, 6.454E+01
 1.290E+02, 1.061E+02, 7.683E+01, 6.431E+01
 1.310E+02, 1.040E+02, 7.574E+01, 6.409E+01
 1.320E+02, 1.017E+02, 7.451E+01, 6.393E+01
 1.340E+02, 9.913E+01, 7.311E+01, 6.374E+01
 1.350E+02, 9.638E+01, 7.162E+01, 6.350E+01
 1.370E+02, 9.346E+01, 7.003E+01, 6.328E+01
