s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-70"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 4.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+01, 0.000E+00, 0.000E+00, 1.672E+02
 5.300E+01, 0.000E+00, 0.000E+00, 2.698E+02
 5.600E+01, 0.000E+00, 0.000E+00, 2.895E+02
 5.800E+01, 0.000E+00, 0.000E+00, 3.011E+02
 6.100E+01, 0.000E+00, 0.000E+00, 3.049E+02
 6.400E+01, 0.000E+00, 0.000E+00, 3.003E+02
 6.700E+01, 0.000E+00, 0.000E+00, 2.910E+02
 7.000E+01, 0.000E+00, 0.000E+00, 2.814E+02
 7.300E+01, 0.000E+00, 0.000E+00, 2.728E+02
 7.600E+01, 0.000E+00, 0.000E+00, 2.655E+02
 7.900E+01, 0.000E+00, 0.000E+00, 2.587E+02
 8.200E+01, 0.000E+00, 0.000E+00, 2.519E+02
 8.500E+01, 0.000E+00, 0.000E+00, 2.447E+02
 8.700E+01, 0.000E+00, 0.000E+00, 2.384E+02
 9.000E+01, 0.000E+00, 0.000E+00, 2.320E+02
 9.300E+01, 0.000E+00, 1.618E+01, 2.247E+02
 9.600E+01, 0.000E+00, 1.373E+02, 2.190E+02
 9.900E+01, 0.000E+00, 2.080E+02, 2.149E+02
 1.020E+02, 0.000E+00, 2.213E+02, 2.115E+02
 1.050E+02, 0.000E+00, 2.322E+02, 2.081E+02
 1.080E+02, 0.000E+00, 2.382E+02, 2.045E+02
 1.110E+02, 0.000E+00, 2.390E+02, 2.006E+02
 1.140E+02, 0.000E+00, 2.350E+02, 1.966E+02
 1.160E+02, 0.000E+00, 2.302E+02, 1.935E+02
 1.190E+02, 0.000E+00, 2.252E+02, 1.909E+02
 1.220E+02, 0.000E+00, 2.194E+02, 1.883E+02
 1.250E+02, 0.000E+00, 2.142E+02, 1.862E+02
 1.280E+02, 0.000E+00, 2.096E+02, 1.845E+02
 1.310E+02, 0.000E+00, 2.054E+02, 1.835E+02
 1.340E+02, 0.000E+00, 2.013E+02, 1.834E+02
 1.370E+02, 0.000E+00, 1.970E+02, 1.836E+02
 1.400E+02, 0.000E+00, 1.926E+02, 1.838E+02
 1.430E+02, 0.000E+00, 1.880E+02, 1.836E+02
 1.450E+02, 0.000E+00, 1.840E+02, 1.831E+02
 1.480E+02, 0.000E+00, 1.801E+02, 1.824E+02
 1.510E+02, 0.000E+00, 1.758E+02, 1.814E+02
 1.540E+02, 0.000E+00, 1.723E+02, 1.801E+02
 1.570E+02, 0.000E+00, 1.695E+02, 1.784E+02
 1.600E+02, 0.000E+00, 1.673E+02, 1.766E+02
 1.630E+02, 0.000E+00, 1.653E+02, 1.747E+02
 1.660E+02, 0.000E+00, 1.632E+02, 1.730E+02
 1.690E+02, 0.000E+00, 1.610E+02, 1.714E+02
