s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_0p22_025","HRRPUA-CONE_0p22_025","WALL TEMPERATURE-CONE_0p22_050","HRRPUA-CONE_0p22_050","WALL TEMPERATURE-CONE_0p22_075","HRRPUA-CONE_0p22_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 1.096E+02, 0.000E+00, 1.923E+02, 0.000E+00, 2.749E+02, 0.000E+00
 4.000E+00, 2.586E+02, 0.000E+00, 4.577E+02, 4.187E+00, 6.214E+02, 1.294E+01
 6.000E+00, 3.467E+02, 0.000E+00, 5.653E+02, 4.085E+01, 7.086E+02, 7.713E+01
 8.000E+00, 3.835E+02, 0.000E+00, 5.832E+02, 9.276E+01, 7.084E+02, 1.375E+02
 1.000E+01, 4.062E+02, 4.574E+00, 5.974E+02, 1.334E+02, 7.195E+02, 1.793E+02
 1.200E+01, 4.203E+02, 1.695E+01, 6.062E+02, 1.508E+02, 7.248E+02, 1.738E+02
 1.400E+01, 4.305E+02, 2.617E+01, 6.130E+02, 1.386E+02, 7.305E+02, 1.258E+02
 1.600E+01, 4.377E+02, 3.498E+01, 6.176E+02, 1.113E+02, 7.335E+02, 7.516E+01
 1.800E+01, 4.435E+02, 4.304E+01, 6.215E+02, 7.974E+01, 7.368E+02, 3.679E+01
 2.000E+01, 4.480E+02, 5.126E+01, 6.244E+02, 5.206E+01, 7.390E+02, 1.709E+01
 2.200E+01, 4.520E+02, 5.984E+01, 6.273E+02, 3.359E+01, 7.415E+02, 8.237E+00
 2.400E+01, 4.553E+02, 6.846E+01, 6.296E+02, 2.257E+01, 7.432E+02, 5.114E+00
 2.600E+01, 4.582E+02, 7.571E+01, 6.316E+02, 1.633E+01, 7.449E+02, 3.510E+00
 2.800E+01, 4.607E+02, 7.778E+01, 6.334E+02, 1.180E+01, 7.464E+02, 3.227E+00
 3.000E+01, 4.630E+02, 7.377E+01, 6.350E+02, 8.766E+00, 7.478E+02, 2.952E+00
 3.200E+01, 4.649E+02, 6.454E+01, 6.364E+02, 6.413E+00, 7.489E+02, 2.677E+00
 3.400E+01, 4.667E+02, 5.313E+01, 6.377E+02, 4.963E+00, 7.500E+02, 2.401E+00
 3.600E+01, 4.684E+02, 4.344E+01, 6.388E+02, 3.607E+00, 7.509E+02, 2.282E+00
 3.800E+01, 4.698E+02, 3.488E+01, 6.398E+02, 2.843E+00, 7.517E+02, 2.283E+00
 4.000E+01, 4.711E+02, 2.752E+01, 6.408E+02, 2.470E+00, 7.525E+02, 2.283E+00
 4.200E+01, 4.722E+02, 2.133E+01, 6.416E+02, 2.098E+00, 7.531E+02, 2.283E+00
 4.400E+01, 4.733E+02, 1.662E+01, 6.423E+02, 1.825E+00, 7.537E+02, 2.287E+00
 4.600E+01, 4.742E+02, 1.328E+01, 6.430E+02, 1.814E+00, 7.543E+02, 2.483E+00
 4.800E+01, 4.751E+02, 1.014E+01, 6.436E+02, 1.825E+00, 7.548E+02, 2.791E+00
 5.000E+01, 4.759E+02, 7.656E+00, 6.442E+02, 1.848E+00, 7.553E+02, 3.101E+00
 5.200E+01, 4.767E+02, 6.259E+00, 6.447E+02, 1.949E+00, 7.557E+02, 3.409E+00
 5.400E+01, 4.774E+02, 4.915E+00, 6.452E+02, 2.062E+00, 7.561E+02, 3.717E+00
 5.600E+01, 4.780E+02, 3.590E+00, 6.457E+02, 2.175E+00, 7.564E+02, 3.984E+00
 5.800E+01, 4.786E+02, 2.892E+00, 6.461E+02, 2.239E+00, 7.568E+02, 4.231E+00
 6.000E+01, 4.792E+02, 2.545E+00, 6.465E+02, 2.202E+00, 7.571E+02, 4.478E+00
 6.200E+01, 4.797E+02, 2.202E+00, 6.468E+02, 2.161E+00, 7.573E+02, 4.726E+00
 6.400E+01, 4.801E+02, 1.859E+00, 6.471E+02, 2.126E+00, 7.576E+02, 4.969E+00
 6.600E+01, 4.806E+02, 1.517E+00, 6.474E+02, 1.839E+00, 7.578E+02, 5.148E+00
 6.800E+01, 4.809E+02, 1.253E+00, 6.477E+02, 1.356E+00, 7.580E+02, 5.302E+00
 7.000E+01, 4.813E+02, 1.206E+00, 6.479E+02, 8.693E-01, 7.582E+02, 5.457E+00
 7.200E+01, 4.817E+02, 1.174E+00, 6.482E+02, 4.097E-01, 7.584E+02, 5.612E+00
 7.400E+01, 4.820E+02, 1.142E+00, 6.484E+02, 2.597E-01, 7.586E+02, 5.748E+00
 7.600E+01, 4.823E+02, 1.109E+00, 6.486E+02, 1.872E-01, 7.587E+02, 5.682E+00
 7.800E+01, 4.825E+02, 1.077E+00, 6.487E+02, 1.146E-01, 7.589E+02, 5.559E+00
 8.000E+01, 4.828E+02, 1.045E+00, 6.489E+02, 6.252E-02, 7.590E+02, 5.435E+00
 8.200E+01, 4.830E+02, 1.012E+00, 6.490E+02, 6.649E-02, 7.591E+02, 5.312E+00
 8.400E+01, 4.832E+02, 9.802E-01, 6.492E+02, 6.806E-02, 7.592E+02, 5.097E+00
 8.600E+01, 4.834E+02, 9.479E-01, 6.493E+02, 6.102E-02, 7.593E+02, 4.191E+00
 8.800E+01, 4.836E+02, 9.156E-01, 6.494E+02, 5.388E-02, 7.594E+02, 3.136E+00
 9.000E+01, 4.838E+02, 8.832E-01, 6.495E+02, 4.673E-02, 7.595E+02, 2.080E+00
 9.200E+01, 4.839E+02, 8.509E-01, 6.496E+02, 3.958E-02, 7.595E+02, 1.023E+00
 9.400E+01, 4.841E+02, 8.186E-01, 6.497E+02, 3.244E-02, 7.596E+02, 1.157E-01
 9.600E+01, 4.842E+02, 7.874E-01, 6.498E+02, 2.529E-02, 7.597E+02, 0.000E+00
 9.800E+01, 4.843E+02, 7.786E-01, 6.499E+02, 1.813E-02, 7.597E+02, 0.000E+00
 1.000E+02, 4.844E+02, 7.786E-01, 6.499E+02, 1.098E-02, 7.598E+02, 0.000E+00
 1.020E+02, 4.845E+02, 7.786E-01, 6.500E+02, 3.828E-03, 7.598E+02, 0.000E+00
 1.040E+02, 4.846E+02, 7.786E-01, 6.500E+02, 3.336E-03, 7.599E+02, 0.000E+00
 1.060E+02, 4.847E+02, 7.786E-01, 6.501E+02, 1.048E-02, 7.599E+02, 0.000E+00
 1.080E+02, 4.848E+02, 7.786E-01, 6.501E+02, 1.763E-02, 7.599E+02, 0.000E+00
 1.100E+02, 4.849E+02, 7.786E-01, 6.502E+02, 2.478E-02, 7.600E+02, 0.000E+00
 1.120E+02, 4.850E+02, 7.786E-01, 6.502E+02, 3.194E-02, 7.600E+02, 0.000E+00
 1.140E+02, 4.850E+02, 7.786E-01, 6.503E+02, 3.909E-02, 7.600E+02, 0.000E+00
 1.160E+02, 4.851E+02, 7.786E-01, 6.503E+02, 4.624E-02, 7.600E+02, 0.000E+00
 1.180E+02, 4.851E+02, 7.787E-01, 6.503E+02, 5.339E-02, 7.601E+02, 0.000E+00
 1.200E+02, 4.852E+02, 7.787E-01, 6.504E+02, 6.054E-02, 7.601E+02, 0.000E+00
 1.220E+02, 4.852E+02, 7.787E-01, 6.504E+02, 6.767E-02, 7.601E+02, 0.000E+00
 1.240E+02, 4.853E+02, 7.787E-01, 6.504E+02, 6.703E-02, 7.601E+02, 0.000E+00
