s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-70"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 6.797E+00
 2.000E+01, 0.000E+00, 2.068E+01, 1.170E+02
 3.000E+01, 0.000E+00, 1.056E+02, 2.299E+02
 4.000E+01, 0.000E+00, 1.735E+02, 2.741E+02
 5.000E+01, 0.000E+00, 2.144E+02, 2.597E+02
 6.000E+01, 0.000E+00, 2.102E+02, 2.430E+02
 7.000E+01, 0.000E+00, 1.998E+02, 2.303E+02
 8.000E+01, 0.000E+00, 1.897E+02, 2.175E+02
 9.000E+01, 0.000E+00, 1.820E+02, 2.084E+02
 1.000E+02, 0.000E+00, 1.741E+02, 2.040E+02
 1.100E+02, 0.000E+00, 1.669E+02, 2.001E+02
 1.200E+02, 2.121E-01, 1.622E+02, 1.943E+02
 1.300E+02, 2.172E+01, 1.597E+02, 1.872E+02
 1.400E+02, 5.982E+01, 1.577E+02, 1.757E+02
 1.500E+02, 9.350E+01, 1.544E+02, 1.671E+02
 1.600E+02, 1.176E+02, 1.508E+02, 1.593E+02
 1.700E+02, 1.379E+02, 1.460E+02, 1.538E+02
 1.800E+02, 1.391E+02, 1.387E+02, 1.507E+02
 1.900E+02, 1.355E+02, 1.329E+02, 1.492E+02
 2.000E+02, 1.311E+02, 1.283E+02, 1.499E+02
 2.100E+02, 1.266E+02, 1.235E+02, 1.490E+02
 2.200E+02, 1.225E+02, 1.204E+02, 1.477E+02
 2.300E+02, 1.193E+02, 1.184E+02, 1.456E+02
 2.400E+02, 1.162E+02, 1.169E+02, 1.445E+02
 2.500E+02, 1.128E+02, 1.170E+02, 1.449E+02
 2.600E+02, 1.094E+02, 1.174E+02, 1.453E+02
 2.700E+02, 1.070E+02, 1.167E+02, 1.462E+02
 2.800E+02, 1.051E+02, 1.160E+02, 1.488E+02
 2.900E+02, 1.038E+02, 1.149E+02, 1.489E+02
 3.000E+02, 1.031E+02, 1.135E+02, 1.466E+02
 3.100E+02, 1.023E+02, 1.131E+02, 1.453E+02
 3.200E+02, 1.010E+02, 1.134E+02, 1.461E+02
 3.300E+02, 9.943E+01, 1.136E+02, 1.474E+02
 3.400E+02, 9.794E+01, 1.138E+02, 1.480E+02
 3.500E+02, 9.642E+01, 1.147E+02, 1.481E+02
 3.600E+02, 9.401E+01, 1.165E+02, 1.477E+02
 3.700E+02, 9.090E+01, 1.168E+02, 1.495E+02
 3.800E+02, 8.799E+01, 1.157E+02, 1.539E+02
 3.900E+02, 8.582E+01, 1.142E+02, 1.608E+02
 4.000E+02, 8.393E+01, 1.138E+02, 1.678E+02
 4.100E+02, 8.188E+01, 1.142E+02, 1.699E+02
 4.200E+02, 7.986E+01, 1.151E+02, 1.732E+02
 4.300E+02, 7.843E+01, 1.157E+02, 1.765E+02
 4.400E+02, 7.743E+01, 1.159E+02, 1.756E+02
 4.500E+02, 7.664E+01, 1.159E+02, 1.771E+02
 4.600E+02, 7.592E+01, 1.157E+02, 1.826E+02
 4.700E+02, 7.543E+01, 1.160E+02, 1.855E+02
 4.800E+02, 7.548E+01, 1.181E+02, 1.877E+02
 4.900E+02, 7.581E+01, 1.211E+02, 1.910E+02
 5.000E+02, 7.580E+01, 1.253E+02, 1.959E+02
 5.100E+02, 7.552E+01, 1.303E+02, 2.013E+02
 5.200E+02, 7.521E+01, 1.323E+02, 2.042E+02
 5.300E+02, 7.490E+01, 1.335E+02, 1.960E+02
 5.400E+02, 7.448E+01, 1.357E+02, 1.718E+02
 5.500E+02, 7.392E+01, 1.378E+02, 1.467E+02
 5.600E+02, 7.331E+01, 1.384E+02, 1.222E+02
 5.700E+02, 7.304E+01, 1.368E+02, 1.026E+02
 5.800E+02, 7.310E+01, 1.396E+02, 8.919E+01
