s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-70"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 1.811E+02
 1.700E+01, 0.000E+00, 0.000E+00, 2.177E+02
 2.000E+01, 0.000E+00, 8.552E+01, 2.445E+02
 2.400E+01, 0.000E+00, 1.527E+02, 2.667E+02
 2.700E+01, 0.000E+00, 1.728E+02, 2.737E+02
 3.000E+01, 0.000E+00, 1.894E+02, 2.708E+02
 3.300E+01, 0.000E+00, 2.035E+02, 2.672E+02
 3.700E+01, 0.000E+00, 2.125E+02, 2.617E+02
 4.000E+01, 0.000E+00, 2.143E+02, 2.561E+02
 4.300E+01, 0.000E+00, 2.123E+02, 2.513E+02
 4.700E+01, 0.000E+00, 2.098E+02, 2.456E+02
 5.000E+01, 0.000E+00, 2.065E+02, 2.403E+02
 5.300E+01, 0.000E+00, 2.036E+02, 2.367E+02
 5.700E+01, 0.000E+00, 2.001E+02, 2.325E+02
 6.000E+01, 0.000E+00, 1.966E+02, 2.282E+02
 6.300E+01, 0.000E+00, 1.936E+02, 2.246E+02
 6.600E+01, 0.000E+00, 1.905E+02, 2.209E+02
 7.000E+01, 0.000E+00, 1.875E+02, 2.166E+02
 7.300E+01, 0.000E+00, 1.849E+02, 2.125E+02
 7.600E+01, 0.000E+00, 1.827E+02, 2.102E+02
 8.000E+01, 0.000E+00, 1.800E+02, 2.077E+02
 8.300E+01, 0.000E+00, 1.774E+02, 2.058E+02
 8.600E+01, 0.000E+00, 1.752E+02, 2.048E+02
 9.000E+01, 0.000E+00, 1.725E+02, 2.036E+02
 9.300E+01, 0.000E+00, 1.699E+02, 2.023E+02
 9.600E+01, 0.000E+00, 1.677E+02, 2.012E+02
 9.900E+01, 0.000E+00, 1.657E+02, 1.995E+02
 1.030E+02, 0.000E+00, 1.642E+02, 1.975E+02
 1.060E+02, 0.000E+00, 1.627E+02, 1.954E+02
 1.090E+02, 0.000E+00, 1.615E+02, 1.937E+02
 1.130E+02, 0.000E+00, 1.607E+02, 1.916E+02
 1.160E+02, 0.000E+00, 1.599E+02, 1.887E+02
 1.190E+02, 0.000E+00, 1.593E+02, 1.855E+02
 1.230E+02, 2.436E+00, 1.585E+02, 1.818E+02
 1.260E+02, 5.999E+01, 1.578E+02, 1.781E+02
 1.290E+02, 9.175E+01, 1.569E+02, 1.749E+02
 1.320E+02, 1.004E+02, 1.558E+02, 1.720E+02
 1.360E+02, 1.090E+02, 1.546E+02, 1.693E+02
 1.390E+02, 1.173E+02, 1.533E+02, 1.666E+02
 1.420E+02, 1.243E+02, 1.523E+02, 1.643E+02
 1.460E+02, 1.311E+02, 1.510E+02, 1.617E+02
 1.490E+02, 1.358E+02, 1.498E+02, 1.590E+02
 1.520E+02, 1.382E+02, 1.484E+02, 1.569E+02
 1.560E+02, 1.390E+02, 1.461E+02, 1.557E+02
 1.590E+02, 1.382E+02, 1.438E+02, 1.545E+02
 1.620E+02, 1.374E+02, 1.419E+02, 1.535E+02
 1.650E+02, 1.365E+02, 1.400E+02, 1.524E+02
 1.690E+02, 1.353E+02, 1.377E+02, 1.512E+02
 1.720E+02, 1.338E+02, 1.355E+02, 1.500E+02
 1.750E+02, 1.326E+02, 1.340E+02, 1.495E+02
 1.790E+02, 1.311E+02, 1.323E+02, 1.495E+02
 1.820E+02, 1.296E+02, 1.307E+02, 1.495E+02
 1.850E+02, 1.283E+02, 1.293E+02, 1.496E+02
 1.890E+02, 1.269E+02, 1.276E+02, 1.496E+02
 1.920E+02, 1.254E+02, 1.260E+02, 1.496E+02
