s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_6p38_025","HRRPUA-CONE_6p38_025","WALL TEMPERATURE-CONE_6p38_050","HRRPUA-CONE_6p38_050","WALL TEMPERATURE-CONE_6p38_075","HRRPUA-CONE_6p38_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.701E+02, 0.000E+00, 2.970E+02, 0.000E+00, 4.058E+02, 0.000E+00
 2.000E+01, 2.841E+02, 0.000E+00, 4.732E+02, 0.000E+00, 6.097E+02, 8.420E+00
 3.000E+01, 3.301E+02, 0.000E+00, 5.241E+02, 0.000E+00, 6.552E+02, 3.748E+02
 4.000E+01, 3.572E+02, 0.000E+00, 5.497E+02, 1.087E+02, 6.768E+02, 9.149E+02
 5.000E+01, 3.753E+02, 0.000E+00, 5.653E+02, 5.421E+02, 6.897E+02, 1.065E+03
 6.000E+01, 3.883E+02, 0.000E+00, 5.761E+02, 8.130E+02, 6.986E+02, 1.000E+03
 7.000E+01, 3.985E+02, 0.000E+00, 5.843E+02, 8.354E+02, 7.054E+02, 6.283E+02
 8.000E+01, 4.067E+02, 1.684E+00, 5.910E+02, 7.249E+02, 7.111E+02, 2.363E+02
 9.000E+01, 4.137E+02, 3.130E+01, 5.967E+02, 5.375E+02, 7.158E+02, 8.793E+01
 1.000E+02, 4.198E+02, 1.246E+02, 6.016E+02, 3.509E+02, 7.200E+02, 6.050E+01
 1.100E+02, 4.252E+02, 2.891E+02, 6.060E+02, 1.773E+02, 7.237E+02, 5.250E+01
 1.200E+02, 4.300E+02, 4.191E+02, 6.099E+02, 7.818E+01, 7.270E+02, 4.757E+01
 1.300E+02, 4.344E+02, 4.714E+02, 6.134E+02, 4.806E+01, 7.300E+02, 4.273E+01
 1.400E+02, 4.384E+02, 5.062E+02, 6.166E+02, 3.895E+01, 7.327E+02, 3.772E+01
 1.500E+02, 4.421E+02, 5.232E+02, 6.195E+02, 2.545E+01, 7.351E+02, 2.995E+01
 1.600E+02, 4.455E+02, 5.092E+02, 6.222E+02, 1.422E+01, 7.374E+02, 1.661E+01
 1.700E+02, 4.486E+02, 4.555E+02, 6.247E+02, 1.363E+01, 7.395E+02, 6.624E+00
