s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_6p35_025","HRRPUA-CONE_6p35_025","WALL TEMPERATURE-CONE_6p35_050","HRRPUA-CONE_6p35_050","WALL TEMPERATURE-CONE_6p35_075","HRRPUA-CONE_6p35_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 9.426E+01, 0.000E+00, 1.604E+02, 0.000E+00, 2.249E+02, 0.000E+00
 2.000E+01, 1.582E+02, 0.000E+00, 2.821E+02, 0.000E+00, 3.963E+02, 1.507E+02
 3.000E+01, 1.930E+02, 0.000E+00, 3.429E+02, 6.718E+01, 4.729E+02, 2.841E+02
 4.000E+01, 2.182E+02, 0.000E+00, 3.835E+02, 1.932E+02, 5.194E+02, 3.298E+02
 5.000E+01, 2.380E+02, 0.000E+00, 4.129E+02, 2.418E+02, 5.508E+02, 3.418E+02
 6.000E+01, 2.543E+02, 0.000E+00, 4.357E+02, 2.546E+02, 5.739E+02, 3.569E+02
 7.000E+01, 2.684E+02, 0.000E+00, 4.542E+02, 2.546E+02, 5.921E+02, 3.385E+02
 8.000E+01, 2.808E+02, 0.000E+00, 4.699E+02, 2.528E+02, 6.071E+02, 3.059E+02
 9.000E+01, 2.920E+02, 0.000E+00, 4.835E+02, 2.496E+02, 6.199E+02, 3.125E+02
 1.000E+02, 3.023E+02, 2.947E+01, 4.956E+02, 2.500E+02, 6.311E+02, 3.582E+02
 1.100E+02, 3.119E+02, 6.414E+01, 5.065E+02, 2.603E+02, 6.411E+02, 4.256E+02
 1.200E+02, 3.208E+02, 1.111E+02, 5.164E+02, 2.814E+02, 6.502E+02, 4.599E+02
 1.300E+02, 3.292E+02, 1.336E+02, 5.255E+02, 3.050E+02, 6.584E+02, 4.265E+02
 1.400E+02, 3.372E+02, 1.545E+02, 5.339E+02, 3.242E+02, 6.659E+02, 3.093E+02
 1.500E+02, 3.447E+02, 1.622E+02, 5.416E+02, 3.378E+02, 6.728E+02, 1.596E+02
 1.600E+02, 3.518E+02, 1.648E+02, 5.488E+02, 3.368E+02, 6.792E+02, 1.035E+02
