s,kW/m2,kW/m2,kW/m2,kW/m2
 6.200E+01, 0.000E+00, 0.000E+00, 0.000E+00, 1.964E+02
 6.300E+01, 0.000E+00, 0.000E+00, 0.000E+00, 1.966E+02
 6.500E+01, 0.000E+00, 0.000E+00, 1.177E+01, 1.961E+02
 6.700E+01, 0.000E+00, 0.000E+00, 1.928E+01, 1.944E+02
 6.800E+01, 0.000E+00, 0.000E+00, 1.081E+02, 1.927E+02
 7.000E+01, 0.000E+00, 0.000E+00, 1.267E+02, 1.910E+02
 7.200E+01, 0.000E+00, 0.000E+00, 1.367E+02, 1.888E+02
 7.400E+01, 0.000E+00, 0.000E+00, 1.435E+02, 1.868E+02
 7.500E+01, 0.000E+00, 0.000E+00, 1.477E+02, 1.854E+02
 7.700E+01, 0.000E+00, 0.000E+00, 1.512E+02, 1.842E+02
 7.900E+01, 0.000E+00, 0.000E+00, 1.547E+02, 1.827E+02
 8.000E+01, 0.000E+00, 0.000E+00, 1.567E+02, 1.818E+02
 8.200E+01, 0.000E+00, 0.000E+00, 1.583E+02, 1.807E+02
 8.400E+01, 0.000E+00, 0.000E+00, 1.603E+02, 1.794E+02
 8.500E+01, 0.000E+00, 0.000E+00, 1.617E+02, 1.786E+02
 8.700E+01, 0.000E+00, 0.000E+00, 1.630E+02, 1.778E+02
 8.900E+01, 0.000E+00, 0.000E+00, 1.640E+02, 1.769E+02
 9.100E+01, 0.000E+00, 0.000E+00, 1.644E+02, 1.763E+02
 9.200E+01, 0.000E+00, 0.000E+00, 1.642E+02, 1.759E+02
 9.400E+01, 0.000E+00, 0.000E+00, 1.636E+02, 1.756E+02
 9.600E+01, 0.000E+00, 0.000E+00, 1.622E+02, 1.751E+02
 9.700E+01, 0.000E+00, 0.000E+00, 1.611E+02, 1.749E+02
 9.900E+01, 0.000E+00, 0.000E+00, 1.599E+02, 1.748E+02
 1.010E+02, 0.000E+00, 0.000E+00, 1.584E+02, 1.749E+02
 1.020E+02, 0.000E+00, 0.000E+00, 1.573E+02, 1.752E+02
 1.040E+02, 0.000E+00, 9.818E+01, 1.563E+02, 1.756E+02
 1.060E+02, 0.000E+00, 1.034E+02, 1.550E+02, 1.762E+02
 1.080E+02, 0.000E+00, 1.085E+02, 1.539E+02, 1.769E+02
 1.090E+02, 0.000E+00, 1.120E+02, 1.531E+02, 1.774E+02
 1.110E+02, 0.000E+00, 1.151E+02, 1.524E+02, 1.780E+02
 1.130E+02, 0.000E+00, 1.187E+02, 1.515E+02, 1.790E+02
 1.140E+02, 0.000E+00, 1.210E+02, 1.507E+02, 1.797E+02
 1.160E+02, 0.000E+00, 1.231E+02, 1.501E+02, 1.806E+02
 1.180E+02, 0.000E+00, 1.250E+02, 1.493E+02, 1.818E+02
 1.190E+02, 0.000E+00, 1.261E+02, 1.487E+02, 1.827E+02
 1.210E+02, 0.000E+00, 1.271E+02, 1.483E+02, 1.836E+02
 1.230E+02, 0.000E+00, 1.284E+02, 1.478E+02, 1.848E+02
 1.250E+02, 0.000E+00, 1.297E+02, 1.474E+02, 1.858E+02
 1.260E+02, 0.000E+00, 1.305E+02, 1.471E+02, 1.865E+02
 1.280E+02, 0.000E+00, 1.312E+02, 1.469E+02, 1.871E+02
 1.300E+02, 0.000E+00, 1.318E+02, 1.466E+02, 1.879E+02
 1.310E+02, 0.000E+00, 1.320E+02, 1.464E+02, 1.884E+02
 1.330E+02, 0.000E+00, 1.319E+02, 1.463E+02, 1.890E+02
 1.350E+02, 0.000E+00, 1.316E+02, 1.463E+02, 1.897E+02
 1.360E+02, 0.000E+00, 1.311E+02, 1.464E+02, 1.902E+02
 1.380E+02, 0.000E+00, 1.304E+02, 1.466E+02, 1.907E+02
 1.400E+02, 0.000E+00, 1.294E+02, 1.470E+02, 1.914E+02
 1.420E+02, 0.000E+00, 1.284E+02, 1.475E+02, 1.920E+02
 1.430E+02, 0.000E+00, 1.276E+02, 1.479E+02, 1.925E+02
 1.450E+02, 0.000E+00, 1.269E+02, 1.482E+02, 1.929E+02
 1.470E+02, 0.000E+00, 1.260E+02, 1.487E+02, 1.937E+02
 1.480E+02, 0.000E+00, 1.253E+02, 1.492E+02, 1.945E+02
 1.500E+02, 0.000E+00, 1.247E+02, 1.496E+02, 1.954E+02
 1.520E+02, 0.000E+00, 1.239E+02, 1.504E+02, 1.970E+02
 1.530E+02, 0.000E+00, 1.234E+02, 1.509E+02, 1.984E+02
 1.550E+02, 0.000E+00, 1.229E+02, 1.516E+02, 1.999E+02
 1.570E+02, 0.000E+00, 1.223E+02, 1.524E+02, 2.020E+02
 1.590E+02, 0.000E+00, 1.217E+02, 1.533E+02, 2.041E+02
 1.600E+02, 0.000E+00, 1.212E+02, 1.539E+02, 2.059E+02
 1.620E+02, 0.000E+00, 1.208E+02, 1.545E+02, 2.080E+02
 1.640E+02, 0.000E+00, 1.202E+02, 1.553E+02, 2.111E+02
 1.650E+02, 0.000E+00, 1.198E+02, 1.558E+02, 2.136E+02
 1.670E+02, 0.000E+00, 1.194E+02, 1.562E+02, 2.163E+02
 1.690E+02, 0.000E+00, 1.190E+02, 1.568E+02, 2.200E+02
 1.700E+02, 0.000E+00, 1.188E+02, 1.572E+02, 2.227E+02
 1.720E+02, 0.000E+00, 1.185E+02, 1.576E+02, 2.256E+02
 1.740E+02, 0.000E+00, 1.183E+02, 1.581E+02, 2.297E+02
 1.760E+02, 0.000E+00, 1.180E+02, 1.586E+02, 2.341E+02
 1.770E+02, 0.000E+00, 1.179E+02, 1.590E+02, 2.376E+02
 1.790E+02, 0.000E+00, 1.177E+02, 1.593E+02, 2.412E+02
 1.810E+02, 0.000E+00, 1.175E+02, 1.598E+02, 2.461E+02
 1.820E+02, 0.000E+00, 1.174E+02, 1.602E+02, 2.497E+02
 1.840E+02, 0.000E+00, 1.173E+02, 1.605E+02, 2.535E+02
 1.860E+02, 0.000E+00, 1.173E+02, 1.609E+02, 2.588E+02
 1.870E+02, 0.000E+00, 1.173E+02, 1.612E+02, 2.629E+02
 1.890E+02, 0.000E+00, 1.174E+02, 1.616E+02, 2.672E+02
 1.910E+02, 0.000E+00, 1.176E+02, 1.621E+02, 2.733E+02
 1.930E+02, 0.000E+00, 1.178E+02, 1.628E+02, 2.794E+02
 1.940E+02, 0.000E+00, 1.180E+02, 1.635E+02, 2.840E+02
 1.960E+02, 0.000E+00, 1.182E+02, 1.643E+02, 2.887E+02
 1.980E+02, 0.000E+00, 1.185E+02, 1.655E+02, 2.951E+02
 1.990E+02, 0.000E+00, 1.188E+02, 1.665E+02, 3.000E+02
 2.010E+02, 0.000E+00, 1.190E+02, 1.676E+02, 3.050E+02
 2.030E+02, 0.000E+00, 1.194E+02, 1.690E+02, 3.119E+02
 2.040E+02, 0.000E+00, 1.197E+02, 1.701E+02, 3.172E+02
 2.060E+02, 0.000E+00, 1.200E+02, 1.713E+02, 3.225E+02
 2.080E+02, 0.000E+00, 1.204E+02, 1.731E+02, 3.295E+02
 2.100E+02, 0.000E+00, 1.209E+02, 1.751E+02, 3.369E+02
 2.110E+02, 0.000E+00, 1.213E+02, 1.767E+02, 3.426E+02
 2.130E+02, 0.000E+00, 1.217E+02, 1.785E+02, 3.486E+02
 2.150E+02, 0.000E+00, 1.223E+02, 1.810E+02, 3.568E+02
 2.160E+02, 0.000E+00, 1.227E+02, 1.830E+02, 3.631E+02
 2.180E+02, 0.000E+00, 1.231E+02, 1.849E+02, 3.695E+02
 2.200E+02, 0.000E+00, 1.236E+02, 1.875E+02, 3.780E+02
 2.210E+02, 0.000E+00, 1.240E+02, 1.895E+02, 3.848E+02
 2.230E+02, 0.000E+00, 1.243E+02, 1.917E+02, 3.923E+02
 2.250E+02, 0.000E+00, 1.248E+02, 1.947E+02, 4.031E+02
 2.270E+02, 0.000E+00, 1.252E+02, 1.979E+02, 4.149E+02
 2.280E+02, 0.000E+00, 1.255E+02, 2.004E+02, 4.244E+02
 2.300E+02, 0.000E+00, 1.257E+02, 2.030E+02, 4.339E+02
 2.320E+02, 0.000E+00, 1.260E+02, 2.064E+02, 4.467E+02
 2.330E+02, 0.000E+00, 1.263E+02, 2.089E+02, 4.561E+02
 2.350E+02, 0.000E+00, 1.265E+02, 2.116E+02, 4.652E+02
 2.370E+02, 0.000E+00, 1.269E+02, 2.152E+02, 4.769E+02
 2.380E+02, 0.000E+00, 1.271E+02, 2.181E+02, 4.854E+02
 2.400E+02, 0.000E+00, 1.273E+02, 2.210E+02, 4.935E+02
 2.420E+02, 0.000E+00, 1.277E+02, 2.251E+02, 5.042E+02
 2.440E+02, 0.000E+00, 1.280E+02, 2.294E+02, 5.148E+02
 2.450E+02, 0.000E+00, 1.282E+02, 2.326E+02, 5.218E+02
 2.470E+02, 0.000E+00, 1.284E+02, 2.358E+02, 5.262E+02
 2.490E+02, 0.000E+00, 1.287E+02, 2.402E+02, 5.281E+02
 2.500E+02, 0.000E+00, 1.289E+02, 2.435E+02, 5.268E+02
 2.520E+02, 0.000E+00, 1.291E+02, 2.468E+02, 5.225E+02
 2.540E+02, 0.000E+00, 1.294E+02, 2.514E+02, 5.145E+02
 2.550E+02, 0.000E+00, 1.296E+02, 2.550E+02, 5.083E+02
 2.570E+02, 0.000E+00, 1.299E+02, 2.586E+02, 5.018E+02
 2.590E+02, 0.000E+00, 1.303E+02, 2.635E+02, 4.904E+02
 2.610E+02, 0.000E+00, 1.309E+02, 2.684E+02, 4.748E+02
 2.620E+02, 0.000E+00, 1.314E+02, 2.721E+02, 4.604E+02
 2.640E+02, 0.000E+00, 1.319E+02, 2.758E+02, 4.435E+02
 2.660E+02, 0.000E+00, 1.327E+02, 2.810E+02, 4.181E+02
 2.670E+02, 0.000E+00, 1.334E+02, 2.850E+02, 3.987E+02
 2.690E+02, 0.000E+00, 1.341E+02, 2.891E+02, 3.793E+02
 2.710E+02, 0.000E+00, 1.350E+02, 2.947E+02, 3.536E+02
 2.720E+02, 0.000E+00, 1.357E+02, 2.991E+02, 3.345E+02
 2.740E+02, 0.000E+00, 1.364E+02, 3.035E+02, 3.157E+02
 2.760E+02, 0.000E+00, 1.374E+02, 3.094E+02, 2.907E+02
 2.780E+02, 0.000E+00, 1.385E+02, 3.154E+02, 2.661E+02
 2.790E+02, 0.000E+00, 1.395E+02, 3.201E+02, 2.477E+02
 2.810E+02, 0.000E+00, 1.405E+02, 3.251E+02, 2.293E+02
 2.830E+02, 0.000E+00, 1.419E+02, 3.323E+02, 2.060E+02
 2.840E+02, 0.000E+00, 1.431E+02, 3.382E+02, 1.905E+02
 2.860E+02, 0.000E+00, 1.443E+02, 3.443E+02, 1.771E+02
 2.880E+02, 0.000E+00, 1.460E+02, 3.530E+02, 1.618E+02
 2.890E+02, 0.000E+00, 1.472E+02, 3.597E+02, 1.524E+02
 2.910E+02, 1.177E+01, 1.484E+02, 3.665E+02, 1.441E+02
 2.930E+02, 3.838E+01, 1.501E+02, 3.754E+02, 1.331E+02
 2.950E+02, 7.314E+01, 1.519E+02, 3.841E+02, 1.226E+02
 2.960E+02, 7.675E+01, 1.532E+02, 3.905E+02, 1.156E+02
 2.980E+02, 7.912E+01, 1.547E+02, 3.966E+02, 1.098E+02
 3.000E+02, 8.203E+01, 1.566E+02, 4.046E+02, 1.035E+02
 3.010E+02, 8.408E+01, 1.582E+02, 4.104E+02, 9.980E+01
 3.030E+02, 8.592E+01, 1.598E+02, 4.161E+02, 9.693E+01
 3.050E+02, 8.829E+01, 1.620E+02, 4.236E+02, 9.317E+01
 3.060E+02, 8.979E+01, 1.636E+02, 4.292E+02, 9.038E+01
 3.080E+02, 9.101E+01, 1.652E+02, 4.345E+02, 8.781E+01
 3.100E+02, 9.241E+01, 1.674E+02, 4.396E+02, 8.478E+01
 3.120E+02, 9.354E+01, 1.697E+02, 4.421E+02, 8.222E+01
 3.130E+02, 9.422E+01, 1.714E+02, 4.423E+02, 8.061E+01
 3.150E+02, 9.478E+01, 1.732E+02, 4.408E+02, 7.924E+01
 3.170E+02, 9.551E+01, 1.757E+02, 4.366E+02, 7.747E+01
 3.180E+02, 9.605E+01, 1.777E+02, 4.323E+02, 7.615E+01
 3.200E+02, 9.661E+01, 1.797E+02, 4.279E+02, 7.490E+01
 3.220E+02, 9.734E+01, 1.824E+02, 4.221E+02, 7.337E+01
 3.230E+02, 9.786E+01, 1.845E+02, 4.170E+02, 7.233E+01
 3.250E+02, 9.827E+01, 1.865E+02, 4.105E+02, 7.141E+01
 3.270E+02, 9.870E+01, 1.893E+02, 3.997E+02, 7.032E+01
 3.290E+02, 9.897E+01, 1.921E+02, 3.865E+02, 6.931E+01
 3.300E+02, 9.907E+01, 1.942E+02, 3.750E+02, 6.854E+01
 3.320E+02, 9.908E+01, 1.964E+02, 3.620E+02, 6.780E+01
 3.340E+02, 9.896E+01, 1.993E+02, 3.439E+02, 6.689E+01
 3.350E+02, 9.878E+01, 2.015E+02, 3.303E+02, 6.626E+01
 3.370E+02, 9.849E+01, 2.038E+02, 3.166E+02, 6.570E+01
 3.390E+02, 9.798E+01, 2.069E+02, 2.986E+02, 6.502E+01
 3.400E+02, 9.756E+01, 2.093E+02, 2.852E+02, 6.455E+01
 3.420E+02, 9.713E+01, 2.116E+02, 2.719E+02, 6.408E+01
 3.440E+02, 9.656E+01, 2.148E+02, 2.543E+02, 6.346E+01
 3.460E+02, 9.599E+01, 2.180E+02, 2.369E+02, 6.287E+01
 3.470E+02, 9.556E+01, 2.204E+02, 2.239E+02, 6.247E+01
 3.490E+02, 9.515E+01, 2.228E+02, 2.110E+02, 6.209E+01
 3.510E+02, 9.462E+01, 2.262E+02, 1.938E+02, 6.163E+01
 3.520E+02, 9.424E+01, 2.288E+02, 1.811E+02, 6.130E+01
 3.540E+02, 9.388E+01, 2.314E+02, 1.695E+02, 6.098E+01
 3.560E+02, 9.343E+01, 2.350E+02, 1.556E+02, 6.055E+01
 3.570E+02, 9.310E+01, 2.378E+02, 1.463E+02, 6.024E+01
 3.590E+02, 9.280E+01, 2.406E+02, 1.383E+02, 5.995E+01
 3.610E+02, 9.241E+01, 2.444E+02, 1.291E+02, 5.960E+01
 3.630E+02, 9.205E+01, 2.483E+02, 1.213E+02, 5.927E+01
 3.640E+02, 9.179E+01, 2.511E+02, 1.155E+02, 5.905E+01
 3.660E+02, 9.154E+01, 2.540E+02, 1.097E+02, 5.883E+01
 3.680E+02, 9.120E+01, 2.582E+02, 1.024E+02, 5.854E+01
 3.690E+02, 9.094E+01, 2.614E+02, 9.748E+01, 5.832E+01
 3.710E+02, 9.069E+01, 2.649E+02, 9.324E+01, 5.811E+01
 3.730E+02, 9.036E+01, 2.698E+02, 8.845E+01, 5.785E+01
 3.740E+02, 9.012E+01, 2.737E+02, 8.549E+01, 5.766E+01
 3.760E+02, 8.991E+01, 2.777E+02, 8.317E+01, 5.748E+01
 3.780E+02, 8.964E+01, 2.834E+02, 8.050E+01, 5.724E+01
 3.800E+02, 8.940E+01, 2.892E+02, 7.787E+01, 5.701E+01
 3.810E+02, 8.924E+01, 2.935E+02, 7.590E+01, 5.683E+01
 3.830E+02, 8.909E+01, 2.978E+02, 7.407E+01, 5.666E+01
 3.850E+02, 8.892E+01, 3.035E+02, 7.185E+01, 5.643E+01
 3.860E+02, 8.881E+01, 3.077E+02, 7.036E+01, 5.627E+01
 3.880E+02, 8.871E+01, 3.118E+02, 6.905E+01, 5.610E+01
 3.900E+02, 8.859E+01, 3.172E+02, 6.754E+01, 5.589E+01
 3.910E+02, 8.850E+01, 3.211E+02, 6.656E+01, 5.572E+01
 3.930E+02, 8.841E+01, 3.249E+02, 6.563E+01, 5.556E+01
 3.950E+02, 8.829E+01, 3.298E+02, 6.439E+01, 5.536E+01
 3.970E+02, 8.818E+01, 3.347E+02, 6.318E+01, 5.518E+01
 3.980E+02, 8.811E+01, 3.383E+02, 6.232E+01, 5.506E+01
 4.000E+02, 8.806E+01, 3.419E+02, 6.153E+01, 5.494E+01
 4.020E+02, 8.802E+01, 3.467E+02, 6.057E+01, 5.480E+01
 4.030E+02, 8.802E+01, 3.499E+02, 5.991E+01, 5.470E+01
 4.050E+02, 8.804E+01, 3.522E+02, 5.932E+01, 5.460E+01
 4.070E+02, 8.809E+01, 3.542E+02, 5.859E+01, 5.446E+01
 4.080E+02, 8.815E+01, 3.548E+02, 5.805E+01, 5.435E+01
 4.100E+02, 8.823E+01, 3.546E+02, 5.751E+01, 5.424E+01
 4.120E+02, 8.837E+01, 3.531E+02, 5.682E+01, 5.409E+01
 4.140E+02, 8.854E+01, 3.503E+02, 5.617E+01, 5.393E+01
 4.150E+02, 8.866E+01, 3.476E+02, 5.572E+01, 5.381E+01
 4.170E+02, 8.878E+01, 3.447E+02, 5.530E+01, 5.370E+01
 4.190E+02, 8.895E+01, 3.410E+02, 5.479E+01, 5.354E+01
 4.200E+02, 8.908E+01, 3.381E+02, 5.444E+01, 5.343E+01
 4.220E+02, 8.921E+01, 3.348E+02, 5.411E+01, 5.332E+01
 4.240E+02, 8.939E+01, 3.293E+02, 5.367E+01, 5.317E+01
 4.250E+02, 8.954E+01, 3.244E+02, 5.334E+01, 5.307E+01
 4.270E+02, 8.970E+01, 3.187E+02, 5.302E+01, 5.297E+01
 4.290E+02, 8.993E+01, 3.101E+02, 5.262E+01, 5.283E+01
 4.310E+02, 9.018E+01, 3.001E+02, 5.224E+01, 5.269E+01
 4.320E+02, 9.038E+01, 2.919E+02, 5.198E+01, 5.260E+01
 4.340E+02, 9.058E+01, 2.831E+02, 5.173E+01, 5.251E+01
 4.360E+02, 9.087E+01, 2.715E+02, 5.142E+01, 5.240E+01
 4.370E+02, 9.110E+01, 2.627E+02, 5.120E+01, 5.232E+01
 4.390E+02, 9.133E+01, 2.539E+02, 5.097E+01, 5.225E+01
 4.410E+02, 9.165E+01, 2.423E+02, 5.067E+01, 5.215E+01
 4.420E+02, 9.188E+01, 2.337E+02, 5.045E+01, 5.208E+01
 4.440E+02, 9.211E+01, 2.251E+02, 5.025E+01, 5.200E+01
 4.460E+02, 9.242E+01, 2.137E+02, 5.000E+01, 5.188E+01
 4.480E+02, 9.271E+01, 2.024E+02, 4.976E+01, 5.176E+01
 4.490E+02, 9.293E+01, 1.940E+02, 4.960E+01, 5.166E+01
 4.510E+02, 9.313E+01, 1.856E+02, 4.944E+01, 5.156E+01
 4.530E+02, 9.339E+01, 1.746E+02, 4.923E+01, 5.142E+01
 4.540E+02, 9.358E+01, 1.663E+02, 4.908E+01, 5.132E+01
 4.560E+02, 9.375E+01, 1.580E+02, 4.893E+01, 5.122E+01
 4.580E+02, 9.397E+01, 1.470E+02, 4.873E+01, 5.109E+01
 4.590E+02, 9.413E+01, 1.393E+02, 4.859E+01, 5.099E+01
 4.610E+02, 9.428E+01, 1.321E+02, 4.845E+01, 5.090E+01
 4.630E+02, 9.447E+01, 1.235E+02, 4.827E+01, 5.078E+01
 4.650E+02, 9.465E+01, 1.158E+02, 4.810E+01, 5.066E+01
 4.660E+02, 9.479E+01, 1.106E+02, 4.798E+01, 5.057E+01
 4.680E+02, 9.493E+01, 1.061E+02, 4.786E+01, 5.049E+01
 4.700E+02, 9.512E+01, 1.008E+02, 4.769E+01, 5.038E+01
 4.710E+02, 9.525E+01, 9.706E+01, 4.757E+01, 5.029E+01
 4.730E+02, 9.539E+01, 9.333E+01, 4.745E+01, 5.022E+01
 4.750E+02, 9.557E+01, 8.837E+01, 4.729E+01, 5.012E+01
 4.760E+02, 9.570E+01, 8.470E+01, 4.717E+01, 5.004E+01
 4.780E+02, 9.583E+01, 8.133E+01, 4.706E+01, 4.997E+01
 4.800E+02, 9.600E+01, 7.729E+01, 4.690E+01, 4.987E+01
 4.820E+02, 9.616E+01, 7.377E+01, 4.675E+01, 4.979E+01
 4.830E+02, 9.628E+01, 7.145E+01, 4.664E+01, 4.974E+01
 4.850E+02, 9.640E+01, 6.947E+01, 4.653E+01, 4.969E+01
 4.870E+02, 9.656E+01, 6.728E+01, 4.638E+01, 4.965E+01
 4.880E+02, 9.668E+01, 6.593E+01, 4.628E+01, 4.962E+01
 4.900E+02, 9.680E+01, 6.466E+01, 4.619E+01, 4.959E+01
 4.920E+02, 9.695E+01, 6.297E+01, 4.608E+01, 4.955E+01
 4.930E+02, 9.707E+01, 6.170E+01, 4.600E+01, 4.952E+01
 4.950E+02, 9.719E+01, 6.046E+01, 4.593E+01, 4.948E+01
 4.970E+02, 9.738E+01, 5.891E+01, 4.583E+01, 4.943E+01
 4.990E+02, 9.761E+01, 5.752E+01, 4.573E+01, 4.938E+01
 5.000E+02, 9.781E+01, 5.656E+01, 4.566E+01, 4.933E+01
 5.020E+02, 9.804E+01, 5.569E+01, 4.559E+01, 4.929E+01
 5.040E+02, 9.838E+01, 5.465E+01, 4.548E+01, 4.923E+01
 5.050E+02, 9.866E+01, 5.397E+01, 4.541E+01, 4.918E+01
 5.070E+02, 9.897E+01, 5.336E+01, 4.533E+01, 4.913E+01
 5.090E+02, 9.942E+01, 5.256E+01, 4.522E+01, 4.906E+01
 5.100E+02, 9.978E+01, 5.196E+01, 4.513E+01, 4.901E+01
 5.120E+02, 1.002E+02, 5.136E+01, 4.505E+01, 4.895E+01
 5.140E+02, 1.007E+02, 5.059E+01, 4.494E+01, 4.887E+01
 5.160E+02, 1.012E+02, 4.986E+01, 4.483E+01, 4.879E+01
 5.170E+02, 1.016E+02, 4.935E+01, 4.475E+01, 4.873E+01
 5.190E+02, 1.020E+02, 4.888E+01, 4.468E+01, 4.867E+01
 5.210E+02, 1.025E+02, 4.829E+01, 4.457E+01, 4.858E+01
 5.220E+02, 1.029E+02, 4.788E+01, 4.450E+01, 4.851E+01
 5.240E+02, 1.034E+02, 4.751E+01, 4.443E+01, 4.844E+01
 5.260E+02, 1.041E+02, 4.704E+01, 4.433E+01, 4.834E+01
 5.270E+02, 1.046E+02, 4.670E+01, 4.426E+01, 4.827E+01
 5.290E+02, 1.051E+02, 4.635E+01, 4.419E+01, 4.819E+01
 5.310E+02, 1.059E+02, 4.589E+01, 4.409E+01, 4.809E+01
 5.330E+02, 1.068E+02, 4.545E+01, 4.401E+01, 4.800E+01
 5.340E+02, 1.074E+02, 4.514E+01, 4.395E+01, 4.792E+01
 5.360E+02, 1.081E+02, 4.484E+01, 4.389E+01, 4.785E+01
 5.380E+02, 1.090E+02, 4.447E+01, 4.382E+01, 4.775E+01
 5.390E+02, 1.097E+02, 4.421E+01, 4.376E+01, 4.768E+01
 5.410E+02, 1.104E+02, 4.397E+01, 4.371E+01, 4.760E+01
 5.430E+02, 1.113E+02, 4.367E+01, 4.364E+01, 4.751E+01
 5.440E+02, 1.120E+02, 4.345E+01, 4.359E+01, 4.745E+01
 5.460E+02, 1.128E+02, 4.324E+01, 4.353E+01, 4.739E+01
 5.480E+02, 1.137E+02, 4.296E+01, 4.346E+01, 4.733E+01
 5.500E+02, 1.148E+02, 4.268E+01, 4.337E+01, 4.727E+01
 5.510E+02, 1.156E+02, 4.247E+01, 4.330E+01, 4.722E+01
 5.530E+02, 1.164E+02, 4.228E+01, 4.323E+01, 4.718E+01
 5.550E+02, 1.175E+02, 4.203E+01, 4.314E+01, 4.712E+01
 5.560E+02, 1.184E+02, 4.185E+01, 4.306E+01, 4.707E+01
 5.580E+02, 1.192E+02, 4.168E+01, 4.299E+01, 4.701E+01
 5.600E+02, 1.205E+02, 4.147E+01, 4.290E+01, 4.694E+01
 5.610E+02, 1.214E+02, 4.132E+01, 4.283E+01, 4.688E+01
 5.630E+02, 1.223E+02, 4.117E+01, 4.276E+01, 4.682E+01
 5.650E+02, 1.235E+02, 4.098E+01, 4.267E+01, 4.674E+01
 5.670E+02, 1.248E+02, 4.078E+01, 4.259E+01, 4.666E+01
 5.680E+02, 1.257E+02, 4.064E+01, 4.252E+01, 4.660E+01
 5.700E+02, 1.266E+02, 4.050E+01, 4.246E+01, 4.653E+01
 5.720E+02, 1.279E+02, 4.032E+01, 4.238E+01, 4.644E+01
 5.730E+02, 1.289E+02, 4.020E+01, 4.232E+01, 4.637E+01
 5.750E+02, 1.299E+02, 4.008E+01, 4.226E+01, 4.630E+01
 5.770E+02, 1.313E+02, 3.992E+01, 4.218E+01, 4.620E+01
 5.780E+02, 1.324E+02, 3.982E+01, 4.212E+01, 4.612E+01
 5.800E+02, 1.335E+02, 3.971E+01, 4.207E+01, 4.605E+01
 5.820E+02, 1.350E+02, 3.958E+01, 4.200E+01, 4.595E+01
 5.840E+02, 1.365E+02, 3.945E+01, 4.193E+01, 4.585E+01
 5.850E+02, 1.376E+02, 3.935E+01, 4.188E+01, 4.578E+01
 5.870E+02, 1.388E+02, 3.925E+01, 4.182E+01, 4.571E+01
 5.890E+02, 1.404E+02, 3.912E+01, 4.176E+01, 4.561E+01
