s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_3p40_025","HRRPUA-CONE_3p40_025","WALL TEMPERATURE-CONE_3p40_050","HRRPUA-CONE_3p40_050","WALL TEMPERATURE-CONE_3p40_075","HRRPUA-CONE_3p40_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 2.000E+00, 5.193E+01, 0.000E+00, 7.686E+01, 0.000E+00, 1.018E+02, 0.000E+00
 4.000E+00, 9.739E+01, 0.000E+00, 1.672E+02, 0.000E+00, 2.362E+02, 0.000E+00
 6.000E+00, 1.285E+02, 0.000E+00, 2.276E+02, 0.000E+00, 3.234E+02, 0.000E+00
 8.000E+00, 1.482E+02, 0.000E+00, 2.644E+02, 0.000E+00, 3.738E+02, 0.000E+00
 1.000E+01, 1.648E+02, 0.000E+00, 2.945E+02, 0.000E+00, 4.133E+02, 0.000E+00
 1.200E+01, 1.785E+02, 0.000E+00, 3.186E+02, 0.000E+00, 4.437E+02, 0.000E+00
 1.400E+01, 1.903E+02, 0.000E+00, 3.387E+02, 0.000E+00, 4.681E+02, 0.000E+00
 1.600E+01, 2.007E+02, 0.000E+00, 3.558E+02, 0.000E+00, 4.882E+02, 0.000E+00
 1.800E+01, 2.100E+02, 0.000E+00, 3.708E+02, 0.000E+00, 5.052E+02, 0.000E+00
 2.000E+01, 2.185E+02, 0.000E+00, 3.840E+02, 0.000E+00, 5.199E+02, 0.000E+00
 2.200E+01, 2.263E+02, 0.000E+00, 3.958E+02, 0.000E+00, 5.326E+02, 0.000E+00
 2.400E+01, 2.335E+02, 0.000E+00, 4.064E+02, 0.000E+00, 5.439E+02, 0.000E+00
 2.600E+01, 2.402E+02, 0.000E+00, 4.161E+02, 0.000E+00, 5.540E+02, 0.000E+00
 2.800E+01, 2.465E+02, 0.000E+00, 4.250E+02, 0.000E+00, 5.631E+02, 0.000E+00
 3.000E+01, 2.525E+02, 0.000E+00, 4.332E+02, 0.000E+00, 5.713E+02, 0.000E+00
 3.200E+01, 2.581E+02, 0.000E+00, 4.407E+02, 0.000E+00, 5.788E+02, 0.000E+00
 3.400E+01, 2.634E+02, 0.000E+00, 4.478E+02, 0.000E+00, 5.858E+02, 1.173E+01
 3.600E+01, 2.685E+02, 0.000E+00, 4.543E+02, 0.000E+00, 5.922E+02, 6.675E+01
 3.800E+01, 2.733E+02, 0.000E+00, 4.605E+02, 0.000E+00, 5.981E+02, 1.275E+02
 4.000E+01, 2.779E+02, 0.000E+00, 4.664E+02, 0.000E+00, 6.037E+02, 1.996E+02
 4.200E+01, 2.824E+02, 0.000E+00, 4.719E+02, 0.000E+00, 6.089E+02, 2.692E+02
 4.400E+01, 2.867E+02, 0.000E+00, 4.771E+02, 0.000E+00, 6.139E+02, 3.396E+02
 4.600E+01, 2.908E+02, 0.000E+00, 4.820E+02, 0.000E+00, 6.185E+02, 4.081E+02
 4.800E+01, 2.948E+02, 0.000E+00, 4.868E+02, 0.000E+00, 6.229E+02, 4.693E+02
 5.000E+01, 2.987E+02, 0.000E+00, 4.913E+02, 0.000E+00, 6.271E+02, 5.283E+02
 5.200E+01, 3.024E+02, 0.000E+00, 4.956E+02, 0.000E+00, 6.311E+02, 5.893E+02
 5.400E+01, 3.060E+02, 0.000E+00, 4.998E+02, 0.000E+00, 6.349E+02, 6.435E+02
 5.600E+01, 3.096E+02, 0.000E+00, 5.038E+02, 0.000E+00, 6.386E+02, 6.857E+02
 5.800E+01, 3.130E+02, 0.000E+00, 5.076E+02, 0.000E+00, 6.421E+02, 7.274E+02
 6.000E+01, 3.163E+02, 0.000E+00, 5.113E+02, 0.000E+00, 6.455E+02, 7.692E+02
 6.200E+01, 3.196E+02, 0.000E+00, 5.149E+02, 0.000E+00, 6.487E+02, 7.998E+02
 6.400E+01, 3.228E+02, 0.000E+00, 5.183E+02, 0.000E+00, 6.518E+02, 8.217E+02
 6.600E+01, 3.259E+02, 0.000E+00, 5.217E+02, 0.000E+00, 6.548E+02, 8.421E+02
 6.800E+01, 3.289E+02, 0.000E+00, 5.249E+02, 0.000E+00, 6.577E+02, 8.585E+02
 7.000E+01, 3.319E+02, 0.000E+00, 5.281E+02, 0.000E+00, 6.605E+02, 8.708E+02
 7.200E+01, 3.348E+02, 0.000E+00, 5.311E+02, 0.000E+00, 6.632E+02, 8.832E+02
 7.400E+01, 3.376E+02, 0.000E+00, 5.340E+02, 1.632E+01, 6.659E+02, 8.956E+02
 7.600E+01, 3.404E+02, 0.000E+00, 5.369E+02, 2.255E+01, 6.684E+02, 9.079E+02
 7.800E+01, 3.431E+02, 0.000E+00, 5.397E+02, 3.083E+01, 6.709E+02, 9.201E+02
 8.000E+01, 3.457E+02, 0.000E+00, 5.424E+02, 4.235E+01, 6.732E+02, 9.323E+02
 8.200E+01, 3.483E+02, 0.000E+00, 5.450E+02, 5.783E+01, 6.755E+02, 9.444E+02
 8.400E+01, 3.509E+02, 0.000E+00, 5.475E+02, 7.624E+01, 6.778E+02, 9.565E+02
 8.600E+01, 3.534E+02, 0.000E+00, 5.500E+02, 9.816E+01, 6.800E+02, 9.685E+02
