s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 1.261E+01, 2.177E+01
 2.000E+01, 3.056E+00, 5.271E+01, 1.021E+02
 3.000E+01, 2.103E+01, 1.252E+02, 2.516E+02
 4.000E+01, 3.975E+01, 2.179E+02, 4.162E+02
 5.000E+01, 7.414E+01, 3.089E+02, 7.734E+02
 6.000E+01, 1.175E+02, 5.051E+02, 9.224E+02
 7.000E+01, 1.596E+02, 6.964E+02, 7.373E+02
 8.000E+01, 2.003E+02, 6.937E+02, 4.058E+02
 9.000E+01, 2.658E+02, 5.552E+02, 1.604E+02
 1.000E+02, 3.816E+02, 3.622E+02, 9.007E+01
 1.100E+02, 4.743E+02, 1.803E+02, 4.045E+01
 1.200E+02, 4.772E+02, 1.019E+02, 3.149E+01
 1.300E+02, 4.629E+02, 6.541E+01, 3.091E+01
 1.400E+02, 3.850E+02, 3.404E+01, 3.119E+01
 1.500E+02, 2.951E+02, 2.482E+01, 3.062E+01
 1.600E+02, 2.080E+02, 2.353E+01, 0.000E+00
 1.700E+02, 1.223E+02, 2.352E+01, 0.000E+00
 1.800E+02, 7.810E+01, 2.368E+01, 0.000E+00
 1.900E+02, 6.050E+01, 2.411E+01, 0.000E+00
 2.000E+02, 4.402E+01, 1.437E+01, 0.000E+00
 2.100E+02, 2.890E+01, 0.000E+00, 0.000E+00
 2.200E+02, 1.806E+01, 0.000E+00, 0.000E+00
 2.300E+02, 1.679E+01, 0.000E+00, 0.000E+00
 2.400E+02, 1.603E+01, 0.000E+00, 0.000E+00
 2.500E+02, 1.596E+01, 0.000E+00, 0.000E+00
 2.600E+02, 1.597E+01, 0.000E+00, 0.000E+00
 2.700E+02, 1.605E+01, 0.000E+00, 0.000E+00
 2.800E+02, 1.616E+01, 0.000E+00, 0.000E+00
 2.900E+02, 1.644E+01, 0.000E+00, 0.000E+00
 3.000E+02, 1.520E+01, 0.000E+00, 0.000E+00
 3.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 3.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.700E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.800E+02, 0.000E+00, 0.000E+00, 0.000E+00
 4.900E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.100E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.200E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.300E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.400E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.500E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.600E+02, 0.000E+00, 0.000E+00, 0.000E+00
 5.625E+02, 0.000E+00, 0.000E+00, 0.000E+00
