s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.160E+02, 3.428E+02, 2.123E+01, 4.698E+02, 1.067E+01, 5.917E+02, 1.134E+01, 7.184E+02, 2.170E+01
 1.170E+02, 3.428E+02, 1.932E+01, 4.698E+02, 1.030E+01, 5.917E+02, 1.176E+01, 7.184E+02, 2.347E+01
 1.180E+02, 3.466E+02, 1.744E+01, 4.720E+02, 9.938E+00, 5.930E+02, 1.238E+01, 7.193E+02, 2.510E+01
 1.190E+02, 3.466E+02, 1.559E+01, 4.720E+02, 9.557E+00, 5.930E+02, 1.298E+01, 7.193E+02, 2.529E+01
 1.200E+02, 3.502E+02, 1.386E+01, 4.740E+02, 9.112E+00, 5.943E+02, 1.323E+01, 7.203E+02, 2.483E+01
 1.210E+02, 3.502E+02, 1.232E+01, 4.740E+02, 8.655E+00, 5.943E+02, 1.332E+01, 7.203E+02, 2.416E+01
 1.220E+02, 3.537E+02, 1.142E+01, 4.760E+02, 8.190E+00, 5.955E+02, 1.336E+01, 7.212E+02, 2.578E+01
 1.230E+02, 3.537E+02, 1.063E+01, 4.760E+02, 7.770E+00, 5.955E+02, 1.329E+01, 7.212E+02, 2.798E+01
 1.240E+02, 3.570E+02, 9.874E+00, 4.780E+02, 7.405E+00, 5.968E+02, 1.282E+01, 7.221E+02, 3.006E+01
 1.250E+02, 3.570E+02, 9.469E+00, 4.780E+02, 7.039E+00, 5.968E+02, 1.221E+01, 7.221E+02, 2.979E+01
 1.260E+02, 3.601E+02, 9.251E+00, 4.798E+02, 6.677E+00, 5.980E+02, 1.165E+01, 7.230E+02, 2.766E+01
 1.270E+02, 3.601E+02, 9.229E+00, 4.798E+02, 6.374E+00, 5.980E+02, 1.165E+01, 7.230E+02, 2.539E+01
 1.280E+02, 3.632E+02, 9.077E+00, 4.817E+02, 6.082E+00, 5.991E+02, 1.225E+01, 7.239E+02, 2.413E+01
 1.290E+02, 3.632E+02, 8.812E+00, 4.817E+02, 5.789E+00, 5.991E+02, 1.286E+01, 7.239E+02, 2.517E+01
 1.300E+02, 3.661E+02, 8.579E+00, 4.834E+02, 5.515E+00, 6.003E+02, 1.334E+01, 7.247E+02, 2.628E+01
 1.310E+02, 3.661E+02, 8.337E+00, 4.834E+02, 5.268E+00, 6.003E+02, 1.341E+01, 7.247E+02, 2.251E+01
 1.320E+02, 3.689E+02, 8.066E+00, 4.851E+02, 5.021E+00, 6.014E+02, 1.341E+01, 7.256E+02, 0.000E+00
 1.330E+02, 3.689E+02, 7.794E+00, 4.851E+02, 4.792E+00, 6.014E+02, 1.328E+01, 7.256E+02, 0.000E+00
 1.340E+02, 3.715E+02, 7.557E+00, 4.868E+02, 4.805E+00, 6.025E+02, 2.373E+00, 7.264E+02, 0.000E+00
 1.350E+02, 3.715E+02, 7.486E+00, 4.868E+02, 4.895E+00, 6.025E+02, 2.262E+00, 7.264E+02, 0.000E+00
 1.360E+02, 3.741E+02, 7.460E+00, 4.884E+02, 4.992E+00, 6.035E+02, 2.226E+00, 7.272E+02, 0.000E+00
 1.370E+02, 3.741E+02, 7.458E+00, 4.884E+02, 5.081E+00, 6.035E+02, 2.213E+00, 7.272E+02, 0.000E+00
 1.380E+02, 3.766E+02, 7.458E+00, 4.900E+02, 5.148E+00, 6.046E+02, 2.229E+00, 7.280E+02, 0.000E+00
 1.390E+02, 3.766E+02, 7.459E+00, 4.900E+02, 5.215E+00, 6.046E+02, 2.268E+00, 7.280E+02, 0.000E+00
 1.400E+02, 3.790E+02, 7.459E+00, 4.915E+02, 5.276E+00, 6.056E+02, 2.307E+00, 7.288E+02, 0.000E+00
 1.410E+02, 3.790E+02, 7.459E+00, 4.915E+02, 5.163E+00, 6.056E+02, 2.346E+00, 7.288E+02, 0.000E+00
 1.420E+02, 3.813E+02, 7.460E+00, 4.930E+02, 4.975E+00, 6.066E+02, 2.387E+00, 7.296E+02, 0.000E+00
 1.430E+02, 3.813E+02, 7.461E+00, 4.930E+02, 4.779E+00, 6.066E+02, 2.427E+00, 7.296E+02, 0.000E+00
 1.440E+02, 3.836E+02, 7.461E+00, 4.944E+02, 4.589E+00, 6.076E+02, 2.466E+00, 7.304E+02, 0.000E+00
 1.450E+02, 3.836E+02, 7.462E+00, 4.944E+02, 4.422E+00, 6.076E+02, 2.506E+00, 7.304E+02, 0.000E+00
 1.460E+02, 3.857E+02, 7.462E+00, 4.959E+02, 4.255E+00, 6.086E+02, 2.541E+00, 7.311E+02, 0.000E+00
 1.470E+02, 3.857E+02, 7.462E+00, 4.959E+02, 4.091E+00, 6.086E+02, 2.531E+00, 7.311E+02, 0.000E+00
 1.480E+02, 3.878E+02, 7.463E+00, 4.973E+02, 4.094E+00, 6.096E+02, 2.510E+00, 7.318E+02, 0.000E+00
 1.490E+02, 3.878E+02, 7.463E+00, 4.973E+02, 4.189E+00, 6.096E+02, 2.489E+00, 7.318E+02, 0.000E+00
 1.500E+02, 3.899E+02, 7.463E+00, 4.986E+02, 4.286E+00, 6.105E+02, 2.468E+00, 7.326E+02, 0.000E+00
 1.510E+02, 3.899E+02, 7.464E+00, 4.986E+02, 4.383E+00, 6.105E+02, 2.447E+00, 7.326E+02, 0.000E+00
 1.520E+02, 3.918E+02, 7.480E+00, 4.999E+02, 4.468E+00, 6.114E+02, 2.426E+00, 7.333E+02, 0.000E+00
 1.530E+02, 3.918E+02, 7.523E+00, 4.999E+02, 4.551E+00, 6.114E+02, 2.404E+00, 7.333E+02, 0.000E+00
 1.540E+02, 3.938E+02, 7.538E+00, 5.012E+02, 4.635E+00, 6.123E+02, 2.384E+00, 7.340E+02, 0.000E+00
 1.550E+02, 3.938E+02, 7.539E+00, 5.012E+02, 4.615E+00, 6.123E+02, 2.330E+00, 7.340E+02, 0.000E+00
 1.560E+02, 3.956E+02, 7.540E+00, 5.025E+02, 4.521E+00, 6.132E+02, 2.213E+00, 7.347E+02, 0.000E+00
 1.570E+02, 3.956E+02, 7.540E+00, 5.025E+02, 4.424E+00, 6.132E+02, 2.094E+00, 7.347E+02, 0.000E+00
 1.580E+02, 3.974E+02, 7.541E+00, 5.037E+02, 4.325E+00, 6.141E+02, 1.974E+00, 7.354E+02, 0.000E+00
 1.590E+02, 3.974E+02, 7.541E+00, 5.037E+02, 4.225E+00, 6.141E+02, 1.854E+00, 7.354E+02, 0.000E+00
 1.600E+02, 3.992E+02, 7.542E+00, 5.050E+02, 4.126E+00, 6.150E+02, 1.734E+00, 7.360E+02, 0.000E+00
 1.610E+02, 3.992E+02, 7.543E+00, 5.050E+02, 4.026E+00, 6.150E+02, 1.613E+00, 7.360E+02, 0.000E+00
 1.620E+02, 4.009E+02, 7.701E+00, 5.062E+02, 3.919E+00, 6.158E+02, 1.492E+00, 7.367E+02, 0.000E+00
 1.630E+02, 4.009E+02, 7.971E+00, 5.062E+02, 3.806E+00, 6.158E+02, 1.375E+00, 7.367E+02, 0.000E+00
 1.640E+02, 4.026E+02, 8.242E+00, 5.073E+02, 3.692E+00, 6.167E+02, 1.346E+00, 7.373E+02, 0.000E+00
 1.650E+02, 4.026E+02, 8.514E+00, 5.073E+02, 3.602E+00, 6.167E+02, 1.355E+00, 7.373E+02, 0.000E+00
 1.660E+02, 4.043E+02, 8.788E+00, 5.085E+02, 3.601E+00, 6.175E+02, 1.364E+00, 7.380E+02, 0.000E+00
 1.670E+02, 4.043E+02, 9.061E+00, 5.085E+02, 3.608E+00, 6.175E+02, 1.373E+00, 7.380E+02, 0.000E+00
 1.680E+02, 4.058E+02, 9.255E+00, 5.096E+02, 3.617E+00, 6.183E+02, 1.383E+00, 7.386E+02, 0.000E+00
 1.690E+02, 4.058E+02, 9.121E+00, 5.096E+02, 3.746E+00, 6.183E+02, 1.392E+00, 7.386E+02, 0.000E+00
 1.700E+02, 4.074E+02, 8.890E+00, 5.107E+02, 3.951E+00, 6.191E+02, 1.402E+00, 7.392E+02, 0.000E+00
 1.710E+02, 4.074E+02, 8.597E+00, 5.107E+02, 4.158E+00, 6.191E+02, 1.411E+00, 7.392E+02, 0.000E+00
 1.720E+02, 4.089E+02, 8.321E+00, 5.118E+02, 4.336E+00, 6.199E+02, 1.435E+00, 7.399E+02, 0.000E+00
 1.730E+02, 4.089E+02, 8.030E+00, 5.118E+02, 4.375E+00, 6.199E+02, 1.508E+00, 7.399E+02, 0.000E+00
 1.740E+02, 4.104E+02, 7.726E+00, 5.129E+02, 4.395E+00, 6.207E+02, 1.585E+00, 7.405E+02, 0.000E+00
 1.750E+02, 4.104E+02, 7.727E+00, 5.129E+02, 4.414E+00, 6.207E+02, 1.663E+00, 7.405E+02, 0.000E+00
 1.760E+02, 4.119E+02, 7.885E+00, 5.140E+02, 4.365E+00, 6.214E+02, 1.740E+00, 7.411E+02, 0.000E+00
 1.770E+02, 4.119E+02, 8.144E+00, 5.140E+02, 4.260E+00, 6.214E+02, 1.817E+00, 7.411E+02, 0.000E+00
 1.780E+02, 4.133E+02, 8.394E+00, 5.150E+02, 4.154E+00, 6.222E+02, 1.895E+00, 7.417E+02, 0.000E+00
 1.790E+02, 4.133E+02, 8.606E+00, 5.150E+02, 4.057E+00, 6.222E+02, 1.972E+00, 7.417E+02, 0.000E+00
 1.800E+02, 4.147E+02, 8.654E+00, 5.160E+02, 4.027E+00, 6.229E+02, 2.049E+00, 7.422E+02, 0.000E+00
 1.810E+02, 4.147E+02, 8.619E+00, 5.160E+02, 4.010E+00, 6.229E+02, 2.107E+00, 7.422E+02, 0.000E+00
 1.820E+02, 4.161E+02, 8.489E+00, 5.170E+02, 3.993E+00, 6.237E+02, 2.150E+00, 7.428E+02, 0.000E+00
 1.830E+02, 4.161E+02, 8.269E+00, 5.170E+02, 3.932E+00, 6.237E+02, 2.194E+00, 7.428E+02, 0.000E+00
 1.840E+02, 4.175E+02, 8.004E+00, 5.180E+02, 3.826E+00, 6.244E+02, 2.237E+00, 7.434E+02, 0.000E+00
 1.850E+02, 4.175E+02, 7.770E+00, 5.180E+02, 3.717E+00, 6.244E+02, 2.280E+00, 7.434E+02, 0.000E+00
 1.860E+02, 4.188E+02, 7.722E+00, 5.190E+02, 3.610E+00, 6.251E+02, 2.323E+00, 7.439E+02, 0.000E+00
 1.870E+02, 4.188E+02, 7.938E+00, 5.190E+02, 3.521E+00, 6.251E+02, 2.367E+00, 7.439E+02, 0.000E+00
 1.880E+02, 4.201E+02, 8.131E+00, 5.199E+02, 3.436E+00, 6.258E+02, 2.410E+00, 7.445E+02, 0.000E+00
 1.890E+02, 4.201E+02, 8.275E+00, 5.199E+02, 3.351E+00, 6.258E+02, 2.444E+00, 7.445E+02, 0.000E+00
 1.900E+02, 4.214E+02, 8.290E+00, 5.209E+02, 3.348E+00, 6.265E+02, 2.416E+00, 7.450E+02, 0.000E+00
