s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-25","HRRPUA-50","HRRPUA-75"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.400E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.600E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.800E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.200E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.500E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.700E+01, 0.000E+00, 0.000E+00, 0.000E+00
 2.900E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.300E+01, 0.000E+00, 0.000E+00, 0.000E+00
 3.600E+01, 0.000E+00, 0.000E+00, 2.541E+02
 3.800E+01, 0.000E+00, 0.000E+00, 4.253E+02
 4.000E+01, 0.000E+00, 0.000E+00, 4.338E+02
 4.200E+01, 0.000E+00, 0.000E+00, 4.325E+02
 4.400E+01, 0.000E+00, 0.000E+00, 4.287E+02
 4.700E+01, 0.000E+00, 0.000E+00, 4.209E+02
 4.900E+01, 0.000E+00, 1.289E+02, 4.111E+02
 5.100E+01, 0.000E+00, 3.019E+02, 4.023E+02
 5.300E+01, 0.000E+00, 3.179E+02, 3.933E+02
 5.600E+01, 0.000E+00, 3.241E+02, 3.819E+02
 5.800E+01, 0.000E+00, 3.236E+02, 3.705E+02
 6.000E+01, 0.000E+00, 3.224E+02, 3.614E+02
 6.200E+01, 0.000E+00, 3.196E+02, 3.522E+02
 6.400E+01, 0.000E+00, 3.161E+02, 3.434E+02
 6.600E+01, 0.000E+00, 3.118E+02, 3.362E+02
 6.900E+01, 0.000E+00, 3.061E+02, 3.272E+02
 7.100E+01, 0.000E+00, 2.999E+02, 3.186E+02
 7.300E+01, 0.000E+00, 2.948E+02, 3.124E+02
 7.500E+01, 0.000E+00, 2.897E+02, 3.061E+02
 7.700E+01, 0.000E+00, 2.846E+02, 2.999E+02
 8.000E+01, 0.000E+00, 2.782E+02, 2.932E+02
 8.200E+01, 0.000E+00, 2.718E+02, 2.871E+02
 8.400E+01, 0.000E+00, 2.667E+02, 2.832E+02
 8.600E+01, 0.000E+00, 2.615E+02, 2.793E+02
 8.800E+01, 0.000E+00, 2.567E+02, 2.759E+02
 9.100E+01, 0.000E+00, 2.516E+02, 2.726E+02
 9.300E+01, 0.000E+00, 2.465E+02, 2.693E+02
 9.500E+01, 0.000E+00, 2.425E+02, 2.667E+02
 9.700E+01, 0.000E+00, 2.387E+02, 2.640E+02
 1.000E+02, 0.000E+00, 2.343E+02, 2.607E+02
 1.020E+02, 0.000E+00, 2.299E+02, 2.574E+02
 1.040E+02, 0.000E+00, 2.264E+02, 2.548E+02
 1.060E+02, 0.000E+00, 2.230E+02, 2.529E+02
 1.080E+02, 0.000E+00, 2.201E+02, 2.515E+02
 1.110E+02, 0.000E+00, 2.165E+02, 2.499E+02
 1.130E+02, 0.000E+00, 2.134E+02, 2.483E+02
 1.150E+02, 0.000E+00, 2.112E+02, 2.470E+02
 1.170E+02, 0.000E+00, 2.091E+02, 2.456E+02
 1.190E+02, 0.000E+00, 2.070E+02, 2.446E+02
 1.220E+02, 0.000E+00, 2.051E+02, 2.438E+02
 1.240E+02, 0.000E+00, 2.033E+02, 2.431E+02
 1.260E+02, 0.000E+00, 2.018E+02, 2.425E+02
 1.280E+02, 0.000E+00, 2.003E+02, 2.419E+02
 1.300E+02, 0.000E+00, 1.988E+02, 2.412E+02
 1.320E+02, 0.000E+00, 1.973E+02, 2.406E+02
 1.350E+02, 0.000E+00, 1.955E+02, 2.399E+02
 1.370E+02, 0.000E+00, 1.936E+02, 2.391E+02
 1.390E+02, 0.000E+00, 1.921E+02, 2.385E+02
 1.410E+02, 0.000E+00, 1.907E+02, 2.376E+02
 1.430E+02, 0.000E+00, 1.894E+02, 2.364E+02
 1.460E+02, 0.000E+00, 1.885E+02, 2.348E+02
 1.480E+02, 0.000E+00, 1.876E+02, 2.332E+02
 1.500E+02, 0.000E+00, 1.868E+02, 2.319E+02
 1.520E+02, 0.000E+00, 1.861E+02, 2.307E+02
 1.540E+02, 0.000E+00, 1.853E+02, 2.294E+02
 1.570E+02, 0.000E+00, 1.844E+02, 2.278E+02
 1.590E+02, 0.000E+00, 1.835E+02, 2.262E+02
 1.610E+02, 1.344E+01, 1.829E+02, 2.250E+02
 1.630E+02, 2.102E+01, 1.826E+02, 2.237E+02
 1.650E+02, 1.745E+02, 1.822E+02, 2.224E+02
 1.680E+02, 2.000E+02, 1.818E+02, 2.208E+02
 1.700E+02, 2.090E+02, 1.814E+02, 2.193E+02
 1.720E+02, 2.122E+02, 1.810E+02, 2.182E+02
 1.740E+02, 2.134E+02, 1.807E+02, 2.175E+02
 1.760E+02, 2.134E+02, 1.804E+02, 2.167E+02
 1.790E+02, 2.131E+02, 1.799E+02, 2.158E+02
 1.810E+02, 2.120E+02, 1.795E+02, 2.148E+02
 1.830E+02, 2.106E+02, 1.792E+02, 2.141E+02
 1.850E+02, 2.092E+02, 1.789E+02, 2.134E+02
 1.880E+02, 2.071E+02, 1.785E+02, 2.124E+02
 1.900E+02, 2.047E+02, 1.780E+02, 2.115E+02
 1.920E+02, 2.028E+02, 1.773E+02, 2.107E+02
 1.940E+02, 2.008E+02, 1.766E+02, 2.100E+02
 1.960E+02, 1.985E+02, 1.759E+02, 2.092E+02
 1.990E+02, 1.958E+02, 1.751E+02, 2.083E+02
 2.010E+02, 1.930E+02, 1.742E+02, 2.074E+02
 2.030E+02, 1.908E+02, 1.735E+02, 2.066E+02
 2.050E+02, 1.886E+02, 1.728E+02, 2.059E+02
