s,C,kW/m2,C,kW/m2,C,kW/m2
Time,"WALL TEMPERATURE-CONE_16p63_025","HRRPUA-CONE_16p63_025","WALL TEMPERATURE-CONE_16p63_050","HRRPUA-CONE_16p63_050","WALL TEMPERATURE-CONE_16p63_075","HRRPUA-CONE_16p63_075"
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 2.965E+02, 0.000E+00, 4.745E+02, 3.555E+01, 6.039E+02, 1.206E+02
 2.000E+01, 4.128E+02, 0.000E+00, 5.963E+02, 2.037E+02, 7.155E+02, 4.247E+02
 3.000E+01, 4.379E+02, 0.000E+00, 6.155E+02, 2.110E+02, 7.314E+02, 3.516E+02
 4.000E+01, 4.507E+02, 2.045E+01, 6.251E+02, 1.810E+02, 7.393E+02, 2.857E+02
 5.000E+01, 4.584E+02, 1.034E+02, 6.307E+02, 1.573E+02, 7.440E+02, 2.486E+02
 6.000E+01, 4.637E+02, 1.842E+02, 6.347E+02, 1.488E+02, 7.472E+02, 2.232E+02
 7.000E+01, 4.676E+02, 1.856E+02, 6.376E+02, 1.402E+02, 7.497E+02, 2.113E+02
 8.000E+01, 4.707E+02, 1.632E+02, 6.399E+02, 1.288E+02, 7.516E+02, 2.062E+02
 9.000E+01, 4.731E+02, 1.459E+02, 6.418E+02, 1.205E+02, 7.532E+02, 1.994E+02
 1.000E+02, 4.752E+02, 1.311E+02, 6.433E+02, 1.134E+02, 7.544E+02, 1.894E+02
 1.100E+02, 4.769E+02, 1.192E+02, 6.446E+02, 1.095E+02, 7.555E+02, 1.796E+02
 1.200E+02, 4.783E+02, 1.110E+02, 6.457E+02, 1.064E+02, 7.564E+02, 1.743E+02
 1.300E+02, 4.796E+02, 1.044E+02, 6.466E+02, 1.010E+02, 7.572E+02, 1.720E+02
 1.400E+02, 4.806E+02, 9.874E+01, 6.474E+02, 9.314E+01, 7.579E+02, 1.713E+02
 1.500E+02, 4.816E+02, 9.359E+01, 6.482E+02, 8.588E+01, 7.585E+02, 1.706E+02
