s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.200E+02, 2.938E+02, 0.000E+00, 3.782E+02, 0.000E+00, 4.843E+02, 6.042E+01, 6.198E+02, 1.446E+02
 1.300E+02, 3.008E+02, 0.000E+00, 3.860E+02, 0.000E+00, 4.922E+02, 1.013E+02, 6.270E+02, 1.389E+02
 1.400E+02, 3.072E+02, 0.000E+00, 3.931E+02, 0.000E+00, 4.994E+02, 1.215E+02, 6.334E+02, 1.362E+02
 1.500E+02, 3.132E+02, 0.000E+00, 3.996E+02, 0.000E+00, 5.058E+02, 1.274E+02, 6.391E+02, 1.347E+02
 1.600E+02, 3.188E+02, 0.000E+00, 4.056E+02, 0.000E+00, 5.118E+02, 1.269E+02, 6.443E+02, 1.334E+02
 1.700E+02, 3.240E+02, 0.000E+00, 4.112E+02, 0.000E+00, 5.172E+02, 1.235E+02, 6.491E+02, 1.334E+02
 1.800E+02, 3.290E+02, 0.000E+00, 4.165E+02, 0.000E+00, 5.223E+02, 1.197E+02, 6.536E+02, 1.335E+02
 1.900E+02, 3.336E+02, 0.000E+00, 4.214E+02, 0.000E+00, 5.270E+02, 1.162E+02, 6.577E+02, 1.336E+02
 2.000E+02, 3.381E+02, 0.000E+00, 4.260E+02, 0.000E+00, 5.315E+02, 1.129E+02, 6.616E+02, 1.337E+02
 2.100E+02, 3.423E+02, 0.000E+00, 4.304E+02, 0.000E+00, 5.356E+02, 1.098E+02, 6.652E+02, 1.338E+02
 2.200E+02, 3.463E+02, 0.000E+00, 4.346E+02, 0.000E+00, 5.396E+02, 1.075E+02, 6.686E+02, 1.341E+02
 2.300E+02, 3.502E+02, 0.000E+00, 4.385E+02, 0.000E+00, 5.433E+02, 1.060E+02, 6.719E+02, 1.343E+02
 2.400E+02, 3.539E+02, 0.000E+00, 4.423E+02, 4.344E+00, 5.469E+02, 1.045E+02, 6.750E+02, 1.345E+02
 2.500E+02, 3.575E+02, 0.000E+00, 4.459E+02, 2.086E+01, 5.503E+02, 1.039E+02, 6.779E+02, 1.348E+02
 2.600E+02, 3.609E+02, 0.000E+00, 4.494E+02, 4.664E+01, 5.535E+02, 1.035E+02, 6.807E+02, 1.350E+02
 2.700E+02, 3.642E+02, 0.000E+00, 4.527E+02, 7.421E+01, 5.566E+02, 1.031E+02, 6.834E+02, 1.352E+02
 2.800E+02, 3.674E+02, 0.000E+00, 4.559E+02, 9.299E+01, 5.596E+02, 1.025E+02, 6.860E+02, 1.355E+02
 2.900E+02, 3.705E+02, 0.000E+00, 4.590E+02, 1.048E+02, 5.625E+02, 1.020E+02, 6.885E+02, 1.355E+02
 3.000E+02, 3.735E+02, 0.000E+00, 4.620E+02, 1.095E+02, 5.652E+02, 1.015E+02, 6.908E+02, 1.353E+02
 3.100E+02, 3.764E+02, 0.000E+00, 4.649E+02, 1.112E+02, 5.679E+02, 1.009E+02, 6.931E+02, 1.350E+02
 3.200E+02, 3.793E+02, 0.000E+00, 4.677E+02, 1.122E+02, 5.704E+02, 1.004E+02, 6.953E+02, 1.348E+02
 3.300E+02, 3.820E+02, 0.000E+00, 4.703E+02, 1.117E+02, 5.729E+02, 9.990E+01, 6.975E+02, 1.346E+02
 3.400E+02, 3.847E+02, 0.000E+00, 4.729E+02, 1.100E+02, 5.753E+02, 9.945E+01, 6.995E+02, 1.343E+02
 3.500E+02, 3.872E+02, 0.000E+00, 4.755E+02, 1.082E+02, 5.776E+02, 9.894E+01, 7.015E+02, 1.330E+02
 3.600E+02, 3.898E+02, 0.000E+00, 4.779E+02, 1.065E+02, 5.798E+02, 9.818E+01, 7.034E+02, 1.315E+02
 3.700E+02, 3.922E+02, 0.000E+00, 4.803E+02, 1.048E+02, 5.820E+02, 9.773E+01, 7.052E+02, 1.298E+02
 3.800E+02, 3.946E+02, 0.000E+00, 4.826E+02, 1.030E+02, 5.841E+02, 9.730E+01, 7.070E+02, 1.279E+02
 3.900E+02, 3.969E+02, 0.000E+00, 4.848E+02, 1.013E+02, 5.861E+02, 9.688E+01, 7.087E+02, 1.260E+02
 4.000E+02, 3.992E+02, 0.000E+00, 4.870E+02, 1.000E+02, 5.880E+02, 9.641E+01, 7.104E+02, 1.241E+02
 4.100E+02, 4.014E+02, 5.794E-01, 4.891E+02, 9.885E+01, 5.899E+02, 9.580E+01, 7.120E+02, 1.221E+02
 4.200E+02, 4.035E+02, 5.488E+00, 4.911E+02, 9.767E+01, 5.918E+02, 9.518E+01, 7.136E+02, 1.202E+02
 4.300E+02, 4.056E+02, 1.595E+01, 4.931E+02, 9.651E+01, 5.936E+02, 9.457E+01, 7.151E+02, 1.182E+02
 4.400E+02, 4.076E+02, 3.660E+01, 4.950E+02, 9.545E+01, 5.953E+02, 9.397E+01, 7.165E+02, 1.162E+02
 4.500E+02, 4.096E+02, 5.460E+01, 4.969E+02, 9.463E+01, 5.970E+02, 9.336E+01, 7.179E+02, 1.148E+02
 4.600E+02, 4.115E+02, 6.940E+01, 4.987E+02, 9.383E+01, 5.986E+02, 9.274E+01, 7.193E+02, 1.136E+02
 4.700E+02, 4.134E+02, 7.856E+01, 5.005E+02, 9.301E+01, 6.001E+02, 9.213E+01, 7.206E+02, 1.125E+02
 4.800E+02, 4.152E+02, 8.544E+01, 5.022E+02, 9.218E+01, 6.017E+02, 9.155E+01, 7.219E+02, 1.113E+02
 4.900E+02, 4.170E+02, 8.783E+01, 5.039E+02, 9.145E+01, 6.031E+02, 9.098E+01, 7.231E+02, 1.101E+02
 5.000E+02, 4.188E+02, 8.779E+01, 5.055E+02, 9.092E+01, 6.046E+02, 9.041E+01, 7.243E+02, 1.090E+02
 5.100E+02, 4.205E+02, 8.633E+01, 5.071E+02, 9.039E+01, 6.060E+02, 8.983E+01, 7.255E+02, 1.078E+02
 5.200E+02, 4.221E+02, 8.397E+01, 5.086E+02, 8.987E+01, 6.073E+02, 8.923E+01, 7.266E+02, 1.067E+02
 5.300E+02, 4.238E+02, 8.157E+01, 5.101E+02, 8.935E+01, 6.086E+02, 8.838E+01, 7.277E+02, 1.059E+02
 5.400E+02, 4.253E+02, 7.926E+01, 5.116E+02, 8.884E+01, 6.099E+02, 8.744E+01, 7.287E+02, 1.051E+02
 5.500E+02, 4.269E+02, 7.726E+01, 5.130E+02, 8.829E+01, 6.111E+02, 8.677E+01, 7.297E+02, 1.044E+02
 5.600E+02, 4.284E+02, 7.538E+01, 5.144E+02, 8.763E+01, 6.123E+02, 8.618E+01, 7.307E+02, 1.036E+02
 5.700E+02, 4.298E+02, 7.382E+01, 5.157E+02, 8.696E+01, 6.135E+02, 8.560E+01, 7.317E+02, 1.029E+02
 5.800E+02, 4.313E+02, 7.252E+01, 5.170E+02, 8.628E+01, 6.146E+02, 8.501E+01, 7.326E+02, 1.021E+02
 5.900E+02, 4.327E+02, 7.123E+01, 5.183E+02, 8.559E+01, 6.157E+02, 8.446E+01, 7.335E+02, 1.013E+02
 6.000E+02, 4.340E+02, 6.994E+01, 5.195E+02, 8.490E+01, 6.168E+02, 8.392E+01, 7.344E+02, 1.006E+02
 6.100E+02, 4.354E+02, 6.891E+01, 5.207E+02, 8.424E+01, 6.178E+02, 8.338E+01, 7.352E+02, 9.998E+01
 6.200E+02, 4.366E+02, 6.808E+01, 5.219E+02, 8.372E+01, 6.188E+02, 8.297E+01, 7.360E+02, 9.925E+01
 6.300E+02, 4.379E+02, 6.726E+01, 5.230E+02, 8.321E+01, 6.198E+02, 8.258E+01, 7.368E+02, 9.849E+01
 6.400E+02, 4.391E+02, 6.644E+01, 5.241E+02, 8.269E+01, 6.207E+02, 8.219E+01, 7.376E+02, 9.773E+01
 6.500E+02, 4.403E+02, 6.564E+01, 5.252E+02, 8.216E+01, 6.216E+02, 8.182E+01, 7.383E+02, 9.696E+01
 6.600E+02, 4.415E+02, 6.537E+01, 5.262E+02, 8.163E+01, 6.225E+02, 8.144E+01, 7.390E+02, 9.620E+01
 6.700E+02, 4.427E+02, 6.538E+01, 5.273E+02, 8.116E+01, 6.234E+02, 8.107E+01, 7.397E+02, 9.549E+01
 6.800E+02, 4.438E+02, 6.532E+01, 5.282E+02, 8.085E+01, 6.242E+02, 8.070E+01, 7.404E+02, 9.492E+01
 6.900E+02, 4.449E+02, 6.524E+01, 5.292E+02, 8.055E+01, 6.250E+02, 8.038E+01, 7.410E+02, 9.436E+01
 7.000E+02, 4.459E+02, 6.516E+01, 5.301E+02, 8.025E+01, 6.258E+02, 8.009E+01, 7.417E+02, 9.380E+01
 7.100E+02, 4.470E+02, 6.507E+01, 5.311E+02, 7.994E+01, 6.266E+02, 7.979E+01, 7.423E+02, 9.324E+01
 7.200E+02, 4.480E+02, 6.499E+01, 5.319E+02, 7.964E+01, 6.273E+02, 7.949E+01, 7.429E+02, 9.267E+01
 7.300E+02, 4.490E+02, 6.491E+01, 5.328E+02, 7.934E+01, 6.280E+02, 7.919E+01, 7.435E+02, 9.211E+01
 7.400E+02, 4.499E+02, 6.483E+01, 5.337E+02, 7.904E+01, 6.287E+02, 7.889E+01, 7.440E+02, 9.155E+01
 7.500E+02, 4.509E+02, 6.474E+01, 5.345E+02, 7.875E+01, 6.294E+02, 7.857E+01, 7.446E+02, 9.100E+01
 7.600E+02, 4.518E+02, 6.466E+01, 5.353E+02, 7.845E+01, 6.301E+02, 7.822E+01, 7.451E+02, 9.046E+01
 7.700E+02, 4.527E+02, 6.458E+01, 5.360E+02, 7.812E+01, 6.307E+02, 7.787E+01, 7.456E+02, 8.991E+01
 7.800E+02, 4.535E+02, 6.449E+01, 5.368E+02, 7.761E+01, 6.314E+02, 7.751E+01, 7.461E+02, 8.937E+01
 7.900E+02, 4.544E+02, 6.441E+01, 5.375E+02, 7.720E+01, 6.320E+02, 7.716E+01, 7.466E+02, 8.882E+01
 8.000E+02, 4.552E+02, 6.432E+01, 5.382E+02, 7.686E+01, 6.325E+02, 7.680E+01, 7.470E+02, 8.828E+01
 8.100E+02, 4.560E+02, 6.428E+01, 5.389E+02, 7.651E+01, 6.331E+02, 7.644E+01, 7.475E+02, 8.741E+01
 8.200E+02, 4.568E+02, 6.427E+01, 5.396E+02, 7.614E+01, 6.337E+02, 5.529E+01, 7.479E+02, 0.000E+00
 8.300E+02, 4.576E+02, 6.426E+01, 5.403E+02, 7.574E+01, 6.342E+02, 1.854E+01, 7.483E+02, 0.000E+00
 8.400E+02, 4.584E+02, 6.425E+01, 5.409E+02, 5.722E+01, 6.347E+02, 1.829E+01, 7.487E+02, 0.000E+00
 8.500E+02, 4.591E+02, 6.416E+01, 5.416E+02, 1.874E+01, 6.352E+02, 1.822E+01, 7.491E+02, 0.000E+00
 8.600E+02, 4.598E+02, 6.387E+01, 5.422E+02, 1.819E+01, 6.357E+02, 1.814E+01, 7.495E+02, 0.000E+00
 8.700E+02, 4.605E+02, 6.357E+01, 5.428E+02, 1.811E+01, 6.362E+02, 1.807E+01, 7.499E+02, 0.000E+00
 8.800E+02, 4.612E+02, 6.326E+01, 5.433E+02, 1.804E+01, 6.367E+02, 1.799E+01, 7.502E+02, 0.000E+00
 8.900E+02, 4.619E+02, 6.296E+01, 5.439E+02, 1.797E+01, 6.371E+02, 1.791E+01, 7.506E+02, 0.000E+00
 9.000E+02, 4.625E+02, 6.266E+01, 5.444E+02, 1.790E+01, 6.376E+02, 1.784E+01, 7.509E+02, 0.000E+00
 9.100E+02, 4.632E+02, 6.235E+01, 5.450E+02, 1.782E+01, 6.380E+02, 1.776E+01, 7.513E+02, 0.000E+00
 9.200E+02, 4.638E+02, 6.205E+01, 5.455E+02, 1.775E+01, 6.384E+02, 1.768E+01, 7.516E+02, 0.000E+00
 9.300E+02, 4.644E+02, 6.174E+01, 5.460E+02, 1.767E+01, 6.388E+02, 1.762E+01, 7.519E+02, 0.000E+00
 9.400E+02, 4.650E+02, 6.138E+01, 5.465E+02, 1.759E+01, 6.392E+02, 1.758E+01, 7.522E+02, 0.000E+00
 9.500E+02, 4.656E+02, 6.096E+01, 5.470E+02, 1.751E+01, 6.396E+02, 1.753E+01, 7.525E+02, 0.000E+00
 9.600E+02, 4.661E+02, 6.054E+01, 5.474E+02, 1.743E+01, 6.400E+02, 1.748E+01, 7.528E+02, 0.000E+00
 9.700E+02, 4.667E+02, 6.012E+01, 5.479E+02, 1.735E+01, 6.403E+02, 1.743E+01, 7.530E+02, 0.000E+00
 9.800E+02, 4.672E+02, 5.970E+01, 5.483E+02, 1.726E+01, 6.407E+02, 1.738E+01, 7.533E+02, 0.000E+00
 9.900E+02, 4.677E+02, 5.928E+01, 5.488E+02, 1.718E+01, 6.410E+02, 1.733E+01, 7.535E+02, 0.000E+00
 1.000E+03, 4.683E+02, 5.886E+01, 5.492E+02, 1.712E+01, 6.414E+02, 1.729E+01, 7.538E+02, 0.000E+00
 1.010E+03, 4.688E+02, 5.844E+01, 5.496E+02, 1.707E+01, 6.417E+02, 1.724E+01, 7.540E+02, 0.000E+00
 1.020E+03, 4.692E+02, 5.802E+01, 5.500E+02, 1.702E+01, 6.420E+02, 1.719E+01, 7.543E+02, 0.000E+00
 1.030E+03, 4.697E+02, 5.760E+01, 5.504E+02, 1.698E+01, 6.423E+02, 1.714E+01, 7.545E+02, 0.000E+00
 1.040E+03, 4.702E+02, 5.718E+01, 5.508E+02, 1.693E+01, 6.426E+02, 1.709E+01, 7.547E+02, 0.000E+00
 1.050E+03, 4.706E+02, 5.676E+01, 5.511E+02, 1.688E+01, 6.429E+02, 1.704E+01, 7.549E+02, 0.000E+00
 1.060E+03, 4.711E+02, 5.633E+01, 5.515E+02, 1.683E+01, 6.432E+02, 1.699E+01, 7.551E+02, 0.000E+00
 1.070E+03, 4.715E+02, 5.593E+01, 5.518E+02, 1.678E+01, 6.434E+02, 1.694E+01, 7.553E+02, 0.000E+00
 1.080E+03, 4.719E+02, 5.554E+01, 5.522E+02, 1.673E+01, 6.437E+02, 1.689E+01, 7.555E+02, 0.000E+00
 1.090E+03, 4.723E+02, 5.515E+01, 5.525E+02, 1.668E+01, 6.440E+02, 1.684E+01, 7.557E+02, 0.000E+00
 1.100E+03, 4.727E+02, 5.477E+01, 5.528E+02, 1.663E+01, 6.442E+02, 1.678E+01, 7.559E+02, 0.000E+00
 1.110E+03, 4.731E+02, 5.438E+01, 5.531E+02, 1.657E+01, 6.444E+02, 1.673E+01, 7.561E+02, 0.000E+00
 1.120E+03, 4.735E+02, 5.399E+01, 5.535E+02, 1.652E+01, 6.447E+02, 1.669E+01, 7.563E+02, 0.000E+00
 1.130E+03, 4.739E+02, 5.360E+01, 5.538E+02, 1.647E+01, 6.449E+02, 1.666E+01, 7.564E+02, 0.000E+00
 1.140E+03, 4.743E+02, 5.322E+01, 5.540E+02, 1.642E+01, 6.451E+02, 1.664E+01, 7.566E+02, 0.000E+00
 1.150E+03, 4.746E+02, 5.283E+01, 5.543E+02, 1.636E+01, 6.453E+02, 1.661E+01, 7.567E+02, 0.000E+00
 1.160E+03, 4.750E+02, 5.244E+01, 5.546E+02, 1.631E+01, 6.456E+02, 1.658E+01, 7.569E+02, 0.000E+00
 1.170E+03, 4.753E+02, 5.205E+01, 5.549E+02, 1.625E+01, 6.458E+02, 1.655E+01, 7.570E+02, 0.000E+00
 1.180E+03, 4.756E+02, 5.167E+01, 5.551E+02, 1.621E+01, 6.460E+02, 1.653E+01, 7.572E+02, 0.000E+00
 1.190E+03, 4.760E+02, 5.128E+01, 5.554E+02, 1.617E+01, 6.461E+02, 1.650E+01, 7.573E+02, 0.000E+00
 1.200E+03, 4.763E+02, 5.096E+01, 5.556E+02, 1.614E+01, 6.463E+02, 1.647E+01, 7.575E+02, 0.000E+00
 1.210E+03, 4.766E+02, 5.077E+01, 5.559E+02, 1.610E+01, 6.465E+02, 1.644E+01, 7.576E+02, 0.000E+00
 1.220E+03, 4.769E+02, 5.059E+01, 5.561E+02, 1.607E+01, 6.467E+02, 1.642E+01, 7.577E+02, 0.000E+00
 1.230E+03, 4.772E+02, 5.041E+01, 5.563E+02, 1.604E+01, 6.469E+02, 1.639E+01, 7.578E+02, 0.000E+00
 1.240E+03, 4.775E+02, 5.023E+01, 5.566E+02, 1.600E+01, 6.470E+02, 1.636E+01, 7.580E+02, 0.000E+00
 1.250E+03, 4.778E+02, 5.005E+01, 5.568E+02, 1.597E+01, 6.472E+02, 1.633E+01, 7.581E+02, 0.000E+00
 1.260E+03, 4.780E+02, 4.986E+01, 5.570E+02, 1.593E+01, 6.473E+02, 1.630E+01, 7.582E+02, 0.000E+00
 1.270E+03, 4.783E+02, 4.968E+01, 5.572E+02, 1.589E+01, 6.475E+02, 1.627E+01, 7.583E+02, 0.000E+00
 1.280E+03, 4.786E+02, 4.950E+01, 5.574E+02, 1.586E+01, 6.476E+02, 1.625E+01, 7.584E+02, 0.000E+00
 1.290E+03, 4.788E+02, 4.932E+01, 5.576E+02, 1.582E+01, 6.478E+02, 1.622E+01, 7.585E+02, 0.000E+00
 1.300E+03, 4.791E+02, 4.914E+01, 5.578E+02, 1.579E+01, 6.479E+02, 1.619E+01, 7.586E+02, 0.000E+00
 1.310E+03, 4.793E+02, 4.895E+01, 5.580E+02, 1.575E+01, 6.481E+02, 1.616E+01, 7.587E+02, 0.000E+00
 1.320E+03, 4.795E+02, 4.877E+01, 5.581E+02, 1.571E+01, 6.482E+02, 1.613E+01, 7.588E+02, 0.000E+00
 1.330E+03, 4.798E+02, 4.861E+01, 5.583E+02, 1.568E+01, 6.483E+02, 1.610E+01, 7.589E+02, 0.000E+00
 1.340E+03, 4.800E+02, 4.851E+01, 5.585E+02, 1.564E+01, 6.485E+02, 1.607E+01, 7.590E+02, 0.000E+00
 1.350E+03, 4.802E+02, 4.840E+01, 5.587E+02, 1.560E+01, 6.486E+02, 1.604E+01, 7.591E+02, 0.000E+00
 1.360E+03, 4.804E+02, 4.830E+01, 5.588E+02, 1.557E+01, 6.487E+02, 1.601E+01, 7.591E+02, 0.000E+00
 1.370E+03, 4.807E+02, 4.820E+01, 5.590E+02, 1.554E+01, 6.488E+02, 1.599E+01, 7.592E+02, 0.000E+00
 1.380E+03, 4.809E+02, 4.810E+01, 5.591E+02, 1.551E+01, 6.489E+02, 1.596E+01, 7.593E+02, 0.000E+00
 1.390E+03, 4.811E+02, 4.800E+01, 5.593E+02, 1.548E+01, 6.490E+02, 1.593E+01, 7.594E+02, 0.000E+00
 1.400E+03, 4.813E+02, 4.789E+01, 5.594E+02, 1.544E+01, 6.491E+02, 1.590E+01, 7.594E+02, 0.000E+00
 1.410E+03, 4.815E+02, 4.779E+01, 5.596E+02, 1.541E+01, 6.492E+02, 1.587E+01, 7.595E+02, 0.000E+00
 1.420E+03, 4.816E+02, 4.769E+01, 5.597E+02, 1.538E+01, 6.493E+02, 1.584E+01, 7.596E+02, 0.000E+00
 1.430E+03, 4.818E+02, 4.759E+01, 5.599E+02, 1.535E+01, 6.494E+02, 1.581E+01, 7.596E+02, 0.000E+00
 1.440E+03, 4.820E+02, 4.749E+01, 5.600E+02, 1.532E+01, 6.495E+02, 1.578E+01, 7.597E+02, 0.000E+00
 1.450E+03, 4.822E+02, 4.738E+01, 5.601E+02, 1.529E+01, 6.496E+02, 1.575E+01, 7.598E+02, 0.000E+00
 1.460E+03, 4.823E+02, 4.729E+01, 5.602E+02, 1.525E+01, 6.497E+02, 1.572E+01, 7.598E+02, 0.000E+00
 1.470E+03, 4.825E+02, 4.722E+01, 5.604E+02, 1.522E+01, 6.498E+02, 1.569E+01, 7.599E+02, 0.000E+00
 1.480E+03, 4.827E+02, 4.716E+01, 5.605E+02, 1.519E+01, 6.499E+02, 1.566E+01, 7.600E+02, 0.000E+00
 1.490E+03, 4.828E+02, 4.710E+01, 5.606E+02, 1.516E+01, 6.500E+02, 1.563E+01, 7.600E+02, 0.000E+00
 1.500E+03, 4.830E+02, 4.704E+01, 5.607E+02, 1.512E+01, 6.500E+02, 1.560E+01, 7.601E+02, 0.000E+00
 1.510E+03, 4.831E+02, 4.698E+01, 5.608E+02, 1.509E+01, 6.501E+02, 1.556E+01, 7.601E+02, 0.000E+00
 1.520E+03, 4.833E+02, 4.691E+01, 5.609E+02, 1.506E+01, 6.502E+02, 1.551E+01, 7.602E+02, 0.000E+00
 1.530E+03, 4.834E+02, 4.685E+01, 5.610E+02, 1.503E+01, 6.503E+02, 1.547E+01, 7.602E+02, 0.000E+00
 1.540E+03, 4.836E+02, 4.679E+01, 5.611E+02, 1.500E+01, 6.503E+02, 1.543E+01, 7.603E+02, 0.000E+00
 1.550E+03, 4.837E+02, 4.673E+01, 5.612E+02, 1.497E+01, 6.504E+02, 1.539E+01, 7.603E+02, 0.000E+00
 1.560E+03, 4.838E+02, 4.666E+01, 5.613E+02, 1.495E+01, 6.505E+02, 1.535E+01, 7.604E+02, 0.000E+00
 1.570E+03, 4.840E+02, 4.660E+01, 5.614E+02, 1.492E+01, 6.505E+02, 1.531E+01, 7.604E+02, 0.000E+00
 1.580E+03, 4.841E+02, 4.654E+01, 5.615E+02, 1.490E+01, 6.506E+02, 1.527E+01, 7.604E+02, 0.000E+00
 1.590E+03, 4.842E+02, 4.648E+01, 5.616E+02, 1.487E+01, 6.507E+02, 1.523E+01, 7.605E+02, 0.000E+00
 1.600E+03, 4.843E+02, 4.640E+01, 5.617E+02, 1.485E+01, 6.507E+02, 1.519E+01, 7.605E+02, 0.000E+00
 1.610E+03, 4.845E+02, 4.632E+01, 5.618E+02, 1.482E+01, 6.508E+02, 1.515E+01, 7.606E+02, 0.000E+00
 1.620E+03, 4.846E+02, 4.624E+01, 5.619E+02, 1.480E+01, 6.508E+02, 1.511E+01, 7.606E+02, 0.000E+00
 1.630E+03, 4.847E+02, 4.616E+01, 5.619E+02, 1.477E+01, 6.509E+02, 1.506E+01, 7.606E+02, 0.000E+00
 1.640E+03, 4.848E+02, 4.608E+01, 5.620E+02, 1.475E+01, 6.510E+02, 1.502E+01, 7.607E+02, 0.000E+00
 1.650E+03, 4.849E+02, 4.600E+01, 5.621E+02, 1.472E+01, 6.510E+02, 1.498E+01, 7.607E+02, 0.000E+00
 1.660E+03, 4.850E+02, 4.592E+01, 5.622E+02, 1.470E+01, 6.511E+02, 1.494E+01, 7.607E+02, 0.000E+00
 1.670E+03, 4.851E+02, 4.584E+01, 5.622E+02, 1.467E+01, 6.511E+02, 1.490E+01, 7.608E+02, 0.000E+00
 1.680E+03, 4.852E+02, 4.576E+01, 5.623E+02, 1.465E+01, 6.512E+02, 1.486E+01, 7.608E+02, 0.000E+00
 1.690E+03, 4.853E+02, 4.568E+01, 5.624E+02, 1.462E+01, 6.512E+02, 1.482E+01, 7.608E+02, 0.000E+00
 1.700E+03, 4.854E+02, 4.560E+01, 5.624E+02, 1.460E+01, 6.512E+02, 1.479E+01, 7.609E+02, 0.000E+00
 1.710E+03, 4.855E+02, 4.552E+01, 5.625E+02, 1.457E+01, 6.513E+02, 1.476E+01, 7.609E+02, 0.000E+00
 1.720E+03, 4.856E+02, 2.632E+01, 5.626E+02, 1.455E+01, 6.513E+02, 1.473E+01, 7.609E+02, 0.000E+00
 1.730E+03, 4.857E+02, 0.000E+00, 5.626E+02, 1.452E+01, 6.514E+02, 1.470E+01, 7.609E+02, 0.000E+00
 1.740E+03, 4.858E+02, 0.000E+00, 5.627E+02, 1.450E+01, 6.514E+02, 1.467E+01, 7.610E+02, 0.000E+00
 1.750E+03, 4.859E+02, 0.000E+00, 5.628E+02, 1.447E+01, 6.515E+02, 1.464E+01, 7.610E+02, 0.000E+00
 1.760E+03, 4.859E+02, 0.000E+00, 5.628E+02, 1.445E+01, 6.515E+02, 1.461E+01, 7.610E+02, 0.000E+00
 1.770E+03, 4.860E+02, 0.000E+00, 5.629E+02, 1.442E+01, 6.515E+02, 1.458E+01, 7.610E+02, 0.000E+00
 1.780E+03, 4.861E+02, 0.000E+00, 5.629E+02, 1.439E+01, 6.516E+02, 1.455E+01, 7.611E+02, 0.000E+00
 1.790E+03, 4.862E+02, 0.000E+00, 5.630E+02, 1.437E+01, 6.516E+02, 1.452E+01, 7.611E+02, 0.000E+00
 1.800E+03, 4.863E+02, 0.000E+00, 5.630E+02, 1.434E+01, 6.516E+02, 1.449E+01, 7.611E+02, 0.000E+00
 1.810E+03, 4.863E+02, 0.000E+00, 5.631E+02, 1.432E+01, 6.517E+02, 1.446E+01, 7.611E+02, 0.000E+00
 1.820E+03, 4.864E+02, 0.000E+00, 5.631E+02, 1.429E+01, 6.517E+02, 1.443E+01, 7.611E+02, 0.000E+00
 1.830E+03, 4.865E+02, 0.000E+00, 5.632E+02, 1.427E+01, 6.517E+02, 1.439E+01, 7.612E+02, 0.000E+00
 1.840E+03, 4.865E+02, 0.000E+00, 5.632E+02, 1.424E+01, 6.518E+02, 1.436E+01, 7.612E+02, 0.000E+00
 1.850E+03, 4.866E+02, 0.000E+00, 5.633E+02, 1.421E+01, 6.518E+02, 1.433E+01, 7.612E+02, 0.000E+00
 1.860E+03, 4.867E+02, 0.000E+00, 5.633E+02, 1.419E+01, 6.518E+02, 1.430E+01, 7.612E+02, 0.000E+00
 1.870E+03, 4.867E+02, 0.000E+00, 5.634E+02, 1.416E+01, 6.518E+02, 1.247E+01, 7.612E+02, 0.000E+00
 1.880E+03, 4.868E+02, 0.000E+00, 5.634E+02, 1.414E+01, 6.519E+02, 0.000E+00, 7.613E+02, 0.000E+00
 1.890E+03, 4.869E+02, 0.000E+00, 5.634E+02, 1.299E+00, 6.519E+02, 0.000E+00, 7.613E+02, 0.000E+00
 1.900E+03, 4.869E+02, 0.000E+00, 5.635E+02, 0.000E+00, 6.519E+02, 0.000E+00, 7.613E+02, 0.000E+00
