s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 8.000E+02, 4.414E+02, 4.460E+01, 5.646E+02, 4.216E+01, 6.527E+02, 1.759E+01, 7.219E+02, 0.000E+00
 8.100E+02, 4.414E+02, 6.188E+01, 5.647E+02, 4.078E+01, 6.527E+02, 1.738E+01, 7.219E+02, 0.000E+00
 8.200E+02, 4.415E+02, 8.287E+01, 5.647E+02, 3.959E+01, 6.527E+02, 1.717E+01, 7.219E+02, 0.000E+00
 8.300E+02, 4.415E+02, 1.008E+02, 5.647E+02, 3.871E+01, 6.527E+02, 1.697E+01, 7.219E+02, 0.000E+00
 8.400E+02, 4.416E+02, 1.115E+02, 5.647E+02, 3.812E+01, 6.527E+02, 1.676E+01, 7.220E+02, 0.000E+00
 8.500E+02, 4.416E+02, 1.140E+02, 5.647E+02, 3.753E+01, 6.527E+02, 1.655E+01, 7.220E+02, 0.000E+00
 8.600E+02, 4.416E+02, 1.042E+02, 5.647E+02, 3.694E+01, 6.527E+02, 1.634E+01, 7.220E+02, 0.000E+00
 8.700E+02, 4.416E+02, 9.262E+01, 5.647E+02, 3.634E+01, 6.527E+02, 1.612E+01, 7.220E+02, 0.000E+00
 8.800E+02, 4.417E+02, 8.157E+01, 5.647E+02, 3.595E+01, 6.527E+02, 1.591E+01, 7.220E+02, 0.000E+00
 8.900E+02, 4.417E+02, 7.182E+01, 5.648E+02, 3.572E+01, 6.527E+02, 1.570E+01, 7.220E+02, 0.000E+00
 9.000E+02, 4.417E+02, 6.521E+01, 5.648E+02, 3.550E+01, 6.527E+02, 1.548E+01, 7.220E+02, 0.000E+00
 9.100E+02, 4.417E+02, 6.029E+01, 5.648E+02, 3.527E+01, 6.527E+02, 1.527E+01, 7.220E+02, 0.000E+00
 9.200E+02, 4.417E+02, 5.654E+01, 5.648E+02, 3.504E+01, 6.528E+02, 1.505E+01, 7.220E+02, 0.000E+00
 9.300E+02, 4.418E+02, 5.319E+01, 5.648E+02, 3.482E+01, 6.528E+02, 1.485E+01, 7.220E+02, 0.000E+00
 9.400E+02, 4.418E+02, 4.987E+01, 5.648E+02, 3.459E+01, 6.528E+02, 1.470E+01, 7.220E+02, 0.000E+00
 9.500E+02, 4.418E+02, 4.746E+01, 5.648E+02, 3.436E+01, 6.528E+02, 1.456E+01, 7.220E+02, 0.000E+00
 9.600E+02, 4.418E+02, 4.564E+01, 5.648E+02, 3.413E+01, 6.528E+02, 1.442E+01, 7.220E+02, 0.000E+00
 9.700E+02, 4.418E+02, 4.389E+01, 5.648E+02, 3.390E+01, 6.528E+02, 1.427E+01, 7.220E+02, 0.000E+00
 9.800E+02, 4.418E+02, 4.317E+01, 5.648E+02, 3.366E+01, 6.528E+02, 1.413E+01, 7.220E+02, 0.000E+00
 9.900E+02, 4.418E+02, 4.280E+01, 5.648E+02, 3.343E+01, 6.528E+02, 1.399E+01, 7.220E+02, 0.000E+00
 1.000E+03, 4.419E+02, 4.292E+01, 5.648E+02, 3.342E+01, 6.528E+02, 1.384E+01, 7.220E+02, 0.000E+00
 1.010E+03, 4.419E+02, 4.345E+01, 5.648E+02, 3.359E+01, 6.528E+02, 1.370E+01, 7.220E+02, 0.000E+00
 1.020E+03, 4.419E+02, 4.399E+01, 5.648E+02, 3.376E+01, 6.528E+02, 1.356E+01, 7.220E+02, 0.000E+00
 1.030E+03, 4.419E+02, 4.452E+01, 5.648E+02, 3.394E+01, 6.528E+02, 1.341E+01, 7.220E+02, 0.000E+00
 1.040E+03, 4.419E+02, 4.506E+01, 5.648E+02, 3.411E+01, 6.528E+02, 1.327E+01, 7.220E+02, 0.000E+00
 1.050E+03, 4.419E+02, 4.559E+01, 5.648E+02, 3.428E+01, 6.528E+02, 1.340E+01, 7.220E+02, 0.000E+00
 1.060E+03, 4.419E+02, 4.605E+01, 5.648E+02, 3.445E+01, 6.528E+02, 1.367E+01, 7.220E+02, 0.000E+00
 1.070E+03, 4.419E+02, 4.627E+01, 5.648E+02, 3.463E+01, 6.528E+02, 1.395E+01, 7.220E+02, 0.000E+00
 1.080E+03, 4.419E+02, 4.648E+01, 5.648E+02, 1.562E+01, 6.528E+02, 1.422E+01, 7.220E+02, 0.000E+00
 1.090E+03, 4.419E+02, 4.668E+01, 5.648E+02, 1.375E+01, 6.528E+02, 1.450E+01, 7.220E+02, 0.000E+00
 1.100E+03, 4.419E+02, 4.670E+01, 5.648E+02, 1.388E+01, 6.528E+02, 1.477E+01, 7.220E+02, 0.000E+00
 1.110E+03, 4.419E+02, 4.638E+01, 5.648E+02, 1.400E+01, 6.528E+02, 1.504E+01, 7.220E+02, 0.000E+00
 1.120E+03, 4.419E+02, 4.606E+01, 5.648E+02, 1.408E+01, 6.528E+02, 1.516E+01, 7.220E+02, 0.000E+00
 1.130E+03, 4.419E+02, 4.574E+01, 5.648E+02, 1.402E+01, 6.528E+02, 1.520E+01, 7.220E+02, 0.000E+00
 1.140E+03, 4.419E+02, 4.542E+01, 5.648E+02, 1.395E+01, 6.528E+02, 1.524E+01, 7.220E+02, 0.000E+00
 1.150E+03, 4.419E+02, 4.510E+01, 5.648E+02, 1.389E+01, 6.528E+02, 1.527E+01, 7.220E+02, 0.000E+00
 1.160E+03, 4.419E+02, 4.478E+01, 5.648E+02, 1.334E+01, 6.528E+02, 1.531E+01, 7.220E+02, 0.000E+00
 1.170E+03, 4.419E+02, 4.446E+01, 5.648E+02, 1.201E+01, 6.528E+02, 1.535E+01, 7.220E+02, 0.000E+00
 1.180E+03, 4.419E+02, 4.414E+01, 5.648E+02, 1.063E+01, 6.528E+02, 1.539E+01, 7.220E+02, 0.000E+00
 1.190E+03, 4.420E+02, 4.382E+01, 5.648E+02, 9.215E+00, 6.528E+02, 1.543E+01, 7.220E+02, 0.000E+00
 1.200E+03, 4.420E+02, 4.351E+01, 5.648E+02, 7.936E+00, 6.528E+02, 1.547E+01, 7.220E+02, 0.000E+00
 1.210E+03, 4.420E+02, 4.352E+01, 5.648E+02, 7.714E+00, 6.528E+02, 1.550E+01, 7.220E+02, 0.000E+00
 1.220E+03, 4.420E+02, 4.368E+01, 5.648E+02, 7.690E+00, 6.528E+02, 1.554E+01, 7.220E+02, 0.000E+00
 1.230E+03, 4.420E+02, 4.385E+01, 5.648E+02, 7.665E+00, 6.528E+02, 1.558E+01, 7.220E+02, 0.000E+00
 1.240E+03, 4.420E+02, 4.401E+01, 5.648E+02, 7.246E+00, 6.528E+02, 1.562E+01, 7.220E+02, 0.000E+00
 1.250E+03, 4.420E+02, 4.417E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.566E+01, 7.220E+02, 0.000E+00
 1.260E+03, 4.420E+02, 4.433E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.570E+01, 7.220E+02, 0.000E+00
 1.270E+03, 4.420E+02, 4.449E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.573E+01, 7.220E+02, 0.000E+00
 1.280E+03, 4.420E+02, 4.465E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.577E+01, 7.220E+02, 0.000E+00
 1.290E+03, 4.420E+02, 4.496E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.581E+01, 7.220E+02, 0.000E+00
 1.300E+03, 4.420E+02, 4.578E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.583E+01, 7.220E+02, 0.000E+00
 1.310E+03, 4.420E+02, 4.666E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.582E+01, 7.220E+02, 0.000E+00
 1.320E+03, 4.420E+02, 4.754E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.581E+01, 7.220E+02, 0.000E+00
 1.330E+03, 4.420E+02, 4.842E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.579E+01, 7.220E+02, 0.000E+00
 1.340E+03, 4.420E+02, 4.930E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.577E+01, 7.220E+02, 0.000E+00
 1.350E+03, 4.420E+02, 5.013E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.576E+01, 7.220E+02, 0.000E+00
 1.360E+03, 4.420E+02, 5.084E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.574E+01, 7.220E+02, 0.000E+00
 1.370E+03, 4.420E+02, 5.154E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.573E+01, 7.220E+02, 0.000E+00
 1.380E+03, 4.420E+02, 5.224E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.571E+01, 7.220E+02, 0.000E+00
 1.390E+03, 4.420E+02, 5.294E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.569E+01, 7.220E+02, 0.000E+00
 1.400E+03, 4.420E+02, 5.364E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.568E+01, 7.220E+02, 0.000E+00
 1.410E+03, 4.420E+02, 5.435E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.566E+01, 7.220E+02, 0.000E+00
 1.420E+03, 4.420E+02, 5.530E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.565E+01, 7.220E+02, 0.000E+00
 1.430E+03, 4.420E+02, 5.723E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.563E+01, 7.220E+02, 0.000E+00
 1.440E+03, 4.420E+02, 5.927E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.561E+01, 7.220E+02, 0.000E+00
 1.450E+03, 4.420E+02, 6.152E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.560E+01, 7.220E+02, 0.000E+00
 1.460E+03, 4.420E+02, 6.394E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.558E+01, 7.220E+02, 0.000E+00
 1.470E+03, 4.420E+02, 6.642E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.557E+01, 7.220E+02, 0.000E+00
 1.480E+03, 4.420E+02, 6.893E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.555E+01, 7.220E+02, 0.000E+00
 1.490E+03, 4.420E+02, 7.148E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.554E+01, 7.220E+02, 0.000E+00
 1.500E+03, 4.420E+02, 7.381E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.554E+01, 7.220E+02, 0.000E+00
 1.510E+03, 4.420E+02, 7.608E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.553E+01, 7.220E+02, 0.000E+00
 1.520E+03, 4.420E+02, 7.839E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.552E+01, 7.220E+02, 0.000E+00
 1.530E+03, 4.420E+02, 8.073E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.552E+01, 7.220E+02, 0.000E+00
 1.540E+03, 4.420E+02, 8.254E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.551E+01, 7.220E+02, 0.000E+00
 1.550E+03, 4.420E+02, 8.366E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.551E+01, 7.220E+02, 0.000E+00
 1.560E+03, 4.420E+02, 8.472E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.550E+01, 7.220E+02, 0.000E+00
 1.570E+03, 4.420E+02, 8.481E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.549E+01, 7.220E+02, 0.000E+00
 1.580E+03, 4.420E+02, 8.449E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.549E+01, 7.220E+02, 0.000E+00
 1.590E+03, 4.420E+02, 8.393E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.548E+01, 7.220E+02, 0.000E+00
 1.600E+03, 4.420E+02, 8.247E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.548E+01, 7.220E+02, 0.000E+00
 1.610E+03, 4.420E+02, 8.072E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.547E+01, 7.220E+02, 0.000E+00
 1.620E+03, 4.420E+02, 7.771E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.546E+01, 7.220E+02, 0.000E+00
 1.630E+03, 4.420E+02, 7.435E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.546E+01, 7.220E+02, 0.000E+00
 1.640E+03, 4.420E+02, 7.038E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.545E+01, 7.220E+02, 0.000E+00
 1.650E+03, 4.420E+02, 6.640E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.545E+01, 7.220E+02, 0.000E+00
 1.660E+03, 4.420E+02, 6.242E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.544E+01, 7.220E+02, 0.000E+00
 1.670E+03, 4.420E+02, 5.830E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.542E+01, 7.220E+02, 0.000E+00
 1.680E+03, 4.420E+02, 5.444E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.538E+01, 7.220E+02, 0.000E+00
 1.690E+03, 4.420E+02, 5.059E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.534E+01, 7.220E+02, 0.000E+00
 1.700E+03, 4.420E+02, 4.675E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.530E+01, 7.220E+02, 0.000E+00
 1.710E+03, 4.420E+02, 4.290E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.526E+01, 7.220E+02, 0.000E+00
 1.720E+03, 4.420E+02, 3.906E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.521E+01, 7.220E+02, 0.000E+00
 1.730E+03, 4.420E+02, 3.524E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.517E+01, 7.220E+02, 0.000E+00
 1.740E+03, 4.420E+02, 3.222E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.513E+01, 7.220E+02, 0.000E+00
 1.750E+03, 4.420E+02, 2.955E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.509E+01, 7.220E+02, 0.000E+00
 1.760E+03, 4.420E+02, 2.745E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.505E+01, 7.220E+02, 0.000E+00
 1.770E+03, 4.420E+02, 2.599E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.500E+01, 7.220E+02, 0.000E+00
 1.780E+03, 4.420E+02, 2.500E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.496E+01, 7.220E+02, 0.000E+00
 1.790E+03, 4.420E+02, 2.426E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.473E+01, 7.220E+02, 0.000E+00
 1.800E+03, 4.420E+02, 2.353E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.267E+01, 7.220E+02, 0.000E+00
 1.810E+03, 4.420E+02, 2.282E+01, 5.648E+02, 0.000E+00, 6.528E+02, 1.020E+01, 7.220E+02, 0.000E+00
 1.820E+03, 4.420E+02, 2.241E+01, 5.648E+02, 0.000E+00, 6.528E+02, 8.925E+00, 7.220E+02, 0.000E+00
 1.830E+03, 4.420E+02, 2.210E+01, 5.648E+02, 0.000E+00, 6.528E+02, 8.120E+00, 7.220E+02, 0.000E+00
 1.840E+03, 4.420E+02, 2.178E+01, 5.648E+02, 0.000E+00, 6.528E+02, 7.999E+00, 7.220E+02, 0.000E+00
 1.850E+03, 4.420E+02, 2.147E+01, 5.648E+02, 0.000E+00, 6.528E+02, 5.170E+00, 7.220E+02, 0.000E+00
 1.860E+03, 4.420E+02, 2.116E+01, 5.648E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.870E+03, 4.420E+02, 2.085E+01, 5.648E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.880E+03, 4.420E+02, 2.054E+01, 5.648E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.890E+03, 4.420E+02, 2.023E+01, 5.648E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
 1.900E+03, 4.420E+02, 1.992E+01, 5.648E+02, 0.000E+00, 6.528E+02, 0.000E+00, 7.220E+02, 0.000E+00
