s,C,kW/m2,C,kW/m2,C,kW/m2
Time,WALL TEMPERATURE-CONE_16p50_035,HRRPUA-CONE_16p50_035,WALL TEMPERATURE-CONE_16p50_050,HRRPUA-CONE_16p50_050,WALL TEMPERATURE-CONE_16p50_075,HRRPUA-CONE_16p50_075
 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00, 2.700E+01, 0.000E+00
 1.000E+01, 1.652E+02, 0.000E+00, 2.212E+02, 0.000E+00, 3.093E+02, 8.047E+01
 2.000E+01, 2.844E+02, 0.000E+00, 3.789E+02, 0.000E+00, 5.137E+02, 1.441E+02
 3.000E+01, 3.383E+02, 0.000E+00, 4.420E+02, 0.000E+00, 5.803E+02, 1.407E+02
 4.000E+01, 3.729E+02, 0.000E+00, 4.792E+02, 3.503E+01, 6.156E+02, 1.425E+02
 5.000E+01, 3.970E+02, 0.000E+00, 5.036E+02, 6.568E+01, 6.374E+02, 1.475E+02
 6.000E+01, 4.148E+02, 0.000E+00, 5.208E+02, 8.427E+01, 6.523E+02, 5.845E+01
 7.000E+01, 4.285E+02, 3.777E+01, 5.337E+02, 9.552E+01, 6.632E+02, 2.538E+01
 8.000E+01, 4.396E+02, 6.675E+01, 5.438E+02, 9.291E+01, 6.717E+02, 2.517E+01
 9.000E+01, 4.487E+02, 6.978E+01, 5.522E+02, 8.674E+01, 6.787E+02, 2.564E+01
 1.000E+02, 4.566E+02, 6.904E+01, 5.592E+02, 7.620E+01, 6.847E+02, 2.784E+01
 1.100E+02, 4.634E+02, 6.745E+01, 5.654E+02, 3.077E+01, 6.899E+02, 3.071E+01
 1.200E+02, 4.695E+02, 6.790E+01, 5.709E+02, 2.906E+01, 6.945E+02, 3.323E+01
 1.300E+02, 4.750E+02, 6.834E+01, 5.759E+02, 3.158E+01, 6.987E+02, 1.379E+01
 1.400E+02, 4.801E+02, 6.886E+01, 5.804E+02, 3.448E+01, 7.026E+02, 0.000E+00
 1.500E+02, 4.847E+02, 7.115E+01, 5.846E+02, 3.827E+01, 7.061E+02, 0.000E+00
 1.600E+02, 4.890E+02, 7.073E+01, 5.884E+02, 4.094E+01, 7.094E+02, 0.000E+00
 1.700E+02, 4.930E+02, 4.157E+01, 5.920E+02, 4.272E+01, 7.125E+02, 0.000E+00
 1.800E+02, 4.968E+02, 1.345E+01, 5.954E+02, 3.396E+01, 7.153E+02, 0.000E+00
 1.900E+02, 5.003E+02, 1.183E+01, 5.985E+02, 3.040E+01, 7.180E+02, 0.000E+00
 2.000E+02, 5.036E+02, 1.216E+01, 6.014E+02, 2.957E+01, 7.205E+02, 0.000E+00
 2.100E+02, 5.067E+02, 1.200E+01, 6.042E+02, 2.797E+01, 7.229E+02, 0.000E+00
 2.200E+02, 5.097E+02, 1.189E+01, 6.068E+02, 2.574E+01, 7.251E+02, 0.000E+00
 2.300E+02, 5.125E+02, 1.202E+01, 6.093E+02, 2.044E+01, 7.272E+02, 0.000E+00
 2.400E+02, 5.151E+02, 1.216E+01, 6.116E+02, 1.419E+01, 7.291E+02, 0.000E+00
 2.500E+02, 5.176E+02, 1.259E+01, 6.138E+02, 1.171E+01, 7.310E+02, 0.000E+00
 2.600E+02, 5.200E+02, 1.324E+01, 6.159E+02, 1.112E+01, 7.327E+02, 0.000E+00
 2.700E+02, 5.223E+02, 1.389E+01, 6.179E+02, 1.448E+01, 7.344E+02, 0.000E+00
 2.800E+02, 5.244E+02, 1.454E+01, 6.198E+02, 1.686E+01, 7.359E+02, 0.000E+00
 2.900E+02, 5.264E+02, 1.519E+01, 6.215E+02, 1.682E+01, 7.374E+02, 0.000E+00
 3.000E+02, 5.283E+02, 1.572E+01, 6.232E+02, 1.753E+01, 7.388E+02, 0.000E+00
 3.100E+02, 5.302E+02, 1.612E+01, 6.248E+02, 1.940E+01, 7.401E+02, 0.000E+00
