s,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2,C,kW/m2
 1.900E+02, 3.883E+02, 3.208E+02, 5.889E+02, 5.213E+02, 7.167E+02, 5.280E+01, 3.299E+02, 1.665E+02, 5.264E+02, 5.662E+02, 6.531E+02, 8.808E+02, 3.227E+02, 0.000E+00, 5.105E+02, 5.734E+02, 6.377E+02, 7.558E+02
 2.000E+02, 3.950E+02, 3.407E+02, 5.945E+02, 4.089E+02, 7.210E+02, 6.595E+00, 3.341E+02, 2.023E+02, 5.304E+02, 5.765E+02, 6.567E+02, 8.898E+02, 3.267E+02, 0.000E+00, 5.144E+02, 5.764E+02, 6.411E+02, 7.538E+02
 2.100E+02, 4.011E+02, 3.717E+02, 5.995E+02, 2.952E+02, 7.249E+02, 0.000E+00, 3.380E+02, 2.168E+02, 5.342E+02, 6.003E+02, 6.600E+02, 8.789E+02, 3.304E+02, 8.934E+01, 5.180E+02, 5.720E+02, 6.441E+02, 7.391E+02
 2.200E+02, 4.068E+02, 4.084E+02, 6.040E+02, 2.026E+02, 7.283E+02, 0.000E+00, 3.417E+02, 2.263E+02, 5.378E+02, 6.148E+02, 6.631E+02, 8.944E+02, 3.339E+02, 1.720E+02, 5.213E+02, 5.671E+02, 6.470E+02, 7.085E+02
 2.300E+02, 4.121E+02, 4.496E+02, 6.081E+02, 1.314E+02, 7.313E+02, 0.000E+00, 3.453E+02, 2.341E+02, 5.412E+02, 6.286E+02, 6.660E+02, 9.089E+02, 3.373E+02, 2.180E+02, 5.244E+02, 5.340E+02, 6.496E+02, 6.972E+02
 2.400E+02, 4.171E+02, 4.861E+02, 6.117E+02, 8.868E+01, 7.340E+02, 0.000E+00, 3.487E+02, 2.419E+02, 5.445E+02, 6.334E+02, 6.688E+02, 9.117E+02, 3.404E+02, 2.358E+02, 5.273E+02, 5.216E+02, 6.520E+02, 7.503E+02
 2.500E+02, 4.216E+02, 5.261E+02, 6.150E+02, 5.700E+01, 7.363E+02, 0.000E+00, 3.519E+02, 2.503E+02, 5.475E+02, 6.435E+02, 6.715E+02, 9.585E+02, 3.433E+02, 2.443E+02, 5.300E+02, 5.171E+02, 6.543E+02, 7.052E+02
 2.600E+02, 4.258E+02, 5.426E+02, 6.179E+02, 3.537E+01, 7.384E+02, 0.000E+00, 3.551E+02, 2.591E+02, 5.505E+02, 6.569E+02, 6.740E+02, 1.056E+03, 3.461E+02, 2.503E+02, 5.326E+02, 5.164E+02, 6.564E+02, 7.336E+02
 2.700E+02, 4.297E+02, 5.559E+02, 6.205E+02, 1.934E+01, 7.402E+02, 0.000E+00, 3.581E+02, 2.664E+02, 5.533E+02, 6.675E+02, 6.764E+02, 1.130E+03, 3.488E+02, 2.568E+02, 5.350E+02, 5.233E+02, 6.584E+02, 7.640E+02
 2.800E+02, 4.334E+02, 5.300E+02, 6.229E+02, 9.669E+00, 7.419E+02, 0.000E+00, 3.610E+02, 2.713E+02, 5.559E+02, 6.947E+02, 6.788E+02, 1.158E+03, 3.513E+02, 2.636E+02, 5.372E+02, 5.337E+02, 6.603E+02, 7.595E+02
 2.900E+02, 4.367E+02, 5.062E+02, 6.250E+02, 8.448E+00, 7.433E+02, 0.000E+00, 3.638E+02, 2.762E+02, 5.585E+02, 7.242E+02, 6.810E+02, 1.168E+03, 3.537E+02, 2.745E+02, 5.393E+02, 5.439E+02, 6.620E+02, 7.585E+02
 3.000E+02, 4.398E+02, 4.745E+02, 6.270E+02, 3.861E+00, 7.446E+02, 0.000E+00, 3.665E+02, 2.811E+02, 5.610E+02, 7.371E+02, 6.831E+02, 1.177E+03, 3.560E+02, 2.882E+02, 5.413E+02, 5.425E+02, 6.637E+02, 7.538E+02
 3.100E+02, 4.427E+02, 4.353E+02, 6.287E+02, 0.000E+00, 7.457E+02, 0.000E+00, 3.692E+02, 2.861E+02, 5.634E+02, 7.691E+02, 6.852E+02, 1.214E+03, 3.582E+02, 2.955E+02, 5.432E+02, 5.131E+02, 6.653E+02, 7.125E+02
 3.200E+02, 4.453E+02, 3.831E+02, 6.302E+02, 0.000E+00, 7.467E+02, 0.000E+00, 3.717E+02, 2.911E+02, 5.657E+02, 8.053E+02, 6.871E+02, 1.270E+03, 3.603E+02, 3.002E+02, 5.451E+02, 5.166E+02, 6.668E+02, 7.590E+02
 3.300E+02, 4.478E+02, 3.250E+02, 6.316E+02, 0.000E+00, 7.476E+02, 0.000E+00, 3.742E+02, 2.974E+02, 5.679E+02, 8.248E+02, 6.890E+02, 1.243E+03, 3.623E+02, 3.050E+02, 5.468E+02, 5.269E+02, 6.682E+02, 7.905E+02
 3.400E+02, 4.501E+02, 2.832E+02, 6.329E+02, 0.000E+00, 7.484E+02, 0.000E+00, 3.766E+02, 3.118E+02, 5.700E+02, 8.876E+02, 6.909E+02, 1.162E+03, 3.643E+02, 3.098E+02, 5.484E+02, 5.604E+02, 6.696E+02, 7.892E+02
 3.500E+02, 4.522E+02, 2.455E+02, 6.340E+02, 0.000E+00, 7.491E+02, 0.000E+00, 3.789E+02, 3.135E+02, 5.721E+02, 9.110E+02, 6.927E+02, 9.275E+02, 3.661E+02, 3.146E+02, 5.500E+02, 5.784E+02, 6.709E+02, 7.846E+02
 3.600E+02, 4.541E+02, 2.129E+02, 6.350E+02, 0.000E+00, 7.497E+02, 0.000E+00, 3.812E+02, 3.096E+02, 5.741E+02, 9.785E+02, 6.944E+02, 6.658E+02, 3.679E+02, 3.171E+02, 5.515E+02, 5.790E+02, 6.722E+02, 7.800E+02
 3.700E+02, 4.559E+02, 1.796E+02, 6.359E+02, 0.000E+00, 7.502E+02, 0.000E+00, 3.833E+02, 3.197E+02, 5.760E+02, 9.556E+02, 6.960E+02, 4.958E+02, 3.696E+02, 3.180E+02, 5.529E+02, 5.795E+02, 6.734E+02, 7.761E+02
 3.800E+02, 4.576E+02, 1.543E+02, 6.367E+02, 0.000E+00, 7.507E+02, 0.000E+00, 3.855E+02, 3.348E+02, 5.779E+02, 9.383E+02, 6.976E+02, 3.329E+02, 3.712E+02, 3.189E+02, 5.543E+02, 5.792E+02, 6.745E+02, 8.028E+02
 3.900E+02, 4.591E+02, 1.251E+02, 6.375E+02, 0.000E+00, 7.511E+02, 0.000E+00, 3.876E+02, 3.500E+02, 5.797E+02, 9.065E+02, 6.992E+02, 2.286E+02, 3.728E+02, 3.197E+02, 5.556E+02, 5.786E+02, 6.756E+02, 8.153E+02
 4.000E+02, 4.605E+02, 9.646E+01, 6.381E+02, 0.000E+00, 7.515E+02, 0.000E+00, 3.896E+02, 3.581E+02, 5.814E+02, 8.473E+02, 7.007E+02, 1.581E+02, 3.743E+02, 3.206E+02, 5.569E+02, 5.780E+02, 6.767E+02, 7.890E+02
 4.100E+02, 4.619E+02, 7.952E+01, 6.387E+02, 0.000E+00, 7.519E+02, 0.000E+00, 3.915E+02, 3.616E+02, 5.831E+02, 7.133E+02, 7.021E+02, 8.384E+01, 3.758E+02, 3.379E+02, 5.581E+02, 5.774E+02, 6.777E+02, 8.030E+02
 4.200E+02, 4.631E+02, 6.461E+01, 6.393E+02, 0.000E+00, 7.522E+02, 0.000E+00, 3.935E+02, 3.651E+02, 5.848E+02, 5.801E+02, 7.035E+02, 3.940E+01, 3.772E+02, 3.474E+02, 5.593E+02, 5.766E+02, 6.786E+02, 8.198E+02
 4.300E+02, 4.642E+02, 5.333E+01, 6.398E+02, 0.000E+00, 7.524E+02, 0.000E+00, 3.953E+02, 3.686E+02, 5.864E+02, 4.782E+02, 7.049E+02, 1.401E+01, 3.786E+02, 3.485E+02, 5.604E+02, 5.715E+02, 6.796E+02, 7.962E+02
 4.400E+02, 4.652E+02, 4.640E+01, 6.402E+02, 0.000E+00, 7.527E+02, 0.000E+00, 3.971E+02, 3.725E+02, 5.879E+02, 3.723E+02, 7.062E+02, 4.317E-02, 3.799E+02, 3.502E+02, 5.615E+02, 5.638E+02, 6.805E+02, 8.209E+02
 4.500E+02, 4.662E+02, 3.973E+01, 6.406E+02, 0.000E+00, 7.529E+02, 0.000E+00, 3.989E+02, 3.806E+02, 5.894E+02, 2.812E+02, 7.075E+02, 0.000E+00, 3.812E+02, 3.519E+02, 5.626E+02, 5.554E+02, 6.814E+02, 8.442E+02
 4.600E+02, 4.671E+02, 3.306E+01, 6.409E+02, 0.000E+00, 7.531E+02, 0.000E+00, 4.007E+02, 3.900E+02, 5.909E+02, 2.099E+02, 7.087E+02, 0.000E+00, 3.824E+02, 3.537E+02, 5.636E+02, 5.641E+02, 6.822E+02, 8.179E+02
 4.700E+02, 4.679E+02, 2.668E+01, 6.413E+02, 0.000E+00, 7.532E+02, 0.000E+00, 4.023E+02, 3.995E+02, 5.923E+02, 1.455E+02, 7.099E+02, 0.000E+00, 3.836E+02, 3.554E+02, 5.646E+02, 5.764E+02, 6.830E+02, 8.069E+02
 4.800E+02, 4.686E+02, 2.269E+01, 6.415E+02, 0.000E+00, 7.534E+02, 0.000E+00, 4.040E+02, 4.079E+02, 5.937E+02, 9.313E+01, 7.111E+02, 0.000E+00, 3.848E+02, 3.572E+02, 5.655E+02, 5.737E+02, 6.838E+02, 8.088E+02
 4.900E+02, 4.693E+02, 1.924E+01, 6.418E+02, 0.000E+00, 7.535E+02, 0.000E+00, 4.056E+02, 4.148E+02, 5.950E+02, 4.632E+01, 7.122E+02, 0.000E+00, 3.859E+02, 3.589E+02, 5.664E+02, 5.747E+02, 6.845E+02, 8.107E+02
 5.000E+02, 4.700E+02, 1.580E+01, 6.420E+02, 0.000E+00, 7.536E+02, 0.000E+00, 4.071E+02, 4.173E+02, 5.963E+02, 2.310E+01, 7.133E+02, 0.000E+00, 3.870E+02, 3.607E+02, 5.673E+02, 5.766E+02, 6.853E+02, 8.127E+02
 5.100E+02, 4.706E+02, 1.079E+01, 6.422E+02, 0.000E+00, 7.537E+02, 0.000E+00, 4.087E+02, 4.194E+02, 5.975E+02, 6.182E+00, 7.144E+02, 0.000E+00, 3.881E+02, 3.624E+02, 5.682E+02, 5.624E+02, 6.860E+02, 8.146E+02
 5.200E+02, 4.711E+02, 5.268E-02, 6.424E+02, 0.000E+00, 7.538E+02, 0.000E+00, 4.102E+02, 4.215E+02, 5.988E+02, 0.000E+00, 7.154E+02, 0.000E+00, 3.891E+02, 3.642E+02, 5.690E+02, 5.470E+02, 6.867E+02, 8.129E+02
 5.300E+02, 4.717E+02, 0.000E+00, 6.426E+02, 0.000E+00, 7.539E+02, 0.000E+00, 4.116E+02, 4.258E+02, 5.999E+02, 0.000E+00, 7.164E+02, 0.000E+00, 3.901E+02, 3.659E+02, 5.698E+02, 5.445E+02, 6.873E+02, 7.836E+02
 5.400E+02, 4.721E+02, 0.000E+00, 6.428E+02, 0.000E+00, 7.540E+02, 0.000E+00, 4.130E+02, 4.223E+02, 6.011E+02, 0.000E+00, 7.173E+02, 0.000E+00, 3.911E+02, 3.663E+02, 5.706E+02, 5.399E+02, 6.880E+02, 8.046E+02
 5.500E+02, 4.726E+02, 0.000E+00, 6.429E+02, 0.000E+00, 7.540E+02, 0.000E+00, 4.144E+02, 4.174E+02, 6.022E+02, 0.000E+00, 7.183E+02, 0.000E+00, 3.921E+02, 3.658E+02, 5.714E+02, 5.757E+02, 6.886E+02, 8.320E+02
 5.600E+02, 4.730E+02, 0.000E+00, 6.430E+02, 0.000E+00, 7.541E+02, 0.000E+00, 4.158E+02, 4.207E+02, 6.033E+02, 0.000E+00, 7.192E+02, 0.000E+00, 3.930E+02, 3.652E+02, 5.721E+02, 5.898E+02, 6.892E+02, 8.256E+02
 5.700E+02, 4.733E+02, 0.000E+00, 6.431E+02, 0.000E+00, 7.542E+02, 0.000E+00, 4.171E+02, 4.240E+02, 6.044E+02, 0.000E+00, 7.201E+02, 0.000E+00, 3.939E+02, 3.646E+02, 5.728E+02, 5.759E+02, 6.898E+02, 8.145E+02
 5.800E+02, 4.737E+02, 0.000E+00, 6.432E+02, 0.000E+00, 7.542E+02, 0.000E+00, 4.184E+02, 4.273E+02, 6.054E+02, 0.000E+00, 7.209E+02, 0.000E+00, 3.947E+02, 3.641E+02, 5.735E+02, 5.847E+02, 6.904E+02, 8.527E+02
 5.900E+02, 4.740E+02, 0.000E+00, 6.433E+02, 0.000E+00, 7.543E+02, 0.000E+00, 4.196E+02, 4.306E+02, 6.064E+02, 0.000E+00, 7.217E+02, 0.000E+00, 3.956E+02, 3.631E+02, 5.742E+02, 5.953E+02, 6.909E+02, 8.408E+02
 6.000E+02, 4.743E+02, 0.000E+00, 6.434E+02, 0.000E+00, 7.543E+02, 0.000E+00, 4.208E+02, 4.339E+02, 6.073E+02, 0.000E+00, 7.225E+02, 0.000E+00, 3.964E+02, 3.565E+02, 5.748E+02, 6.029E+02, 6.915E+02, 8.262E+02
 6.100E+02, 4.746E+02, 0.000E+00, 6.435E+02, 0.000E+00, 7.543E+02, 0.000E+00, 4.220E+02, 4.364E+02, 6.083E+02, 0.000E+00, 7.233E+02, 0.000E+00, 3.972E+02, 3.482E+02, 5.755E+02, 6.071E+02, 6.920E+02, 8.629E+02
 6.200E+02, 4.748E+02, 0.000E+00, 6.436E+02, 0.000E+00, 7.544E+02, 0.000E+00, 4.232E+02, 4.342E+02, 6.092E+02, 0.000E+00, 7.241E+02, 0.000E+00, 3.980E+02, 3.400E+02, 5.761E+02, 6.071E+02, 6.925E+02, 8.494E+02
 6.300E+02, 4.751E+02, 0.000E+00, 6.436E+02, 0.000E+00, 7.544E+02, 0.000E+00, 4.243E+02, 4.389E+02, 6.101E+02, 0.000E+00, 7.248E+02, 0.000E+00, 3.988E+02, 3.319E+02, 5.767E+02, 6.069E+02, 6.930E+02, 8.362E+02
 6.400E+02, 4.753E+02, 0.000E+00, 6.437E+02, 0.000E+00, 7.544E+02, 0.000E+00, 4.254E+02, 4.634E+02, 6.109E+02, 0.000E+00, 7.255E+02, 0.000E+00, 3.995E+02, 3.256E+02, 5.773E+02, 6.067E+02, 6.935E+02, 8.579E+02
 6.500E+02, 4.755E+02, 0.000E+00, 6.437E+02, 0.000E+00, 7.544E+02, 0.000E+00, 4.265E+02, 4.764E+02, 6.118E+02, 0.000E+00, 7.262E+02, 0.000E+00, 4.003E+02, 3.437E+02, 5.778E+02, 6.003E+02, 6.939E+02, 8.583E+02
 6.600E+02, 4.757E+02, 0.000E+00, 6.438E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.276E+02, 5.143E+02, 6.126E+02, 0.000E+00, 7.269E+02, 0.000E+00, 4.010E+02, 3.666E+02, 5.784E+02, 5.928E+02, 6.944E+02, 8.439E+02
 6.700E+02, 4.758E+02, 0.000E+00, 6.438E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.286E+02, 5.339E+02, 6.134E+02, 0.000E+00, 7.275E+02, 0.000E+00, 4.017E+02, 3.573E+02, 5.789E+02, 5.930E+02, 6.948E+02, 8.777E+02
 6.800E+02, 4.760E+02, 0.000E+00, 6.439E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.296E+02, 5.515E+02, 6.142E+02, 0.000E+00, 7.282E+02, 0.000E+00, 4.023E+02, 3.402E+02, 5.794E+02, 5.933E+02, 6.953E+02, 8.824E+02
 6.900E+02, 4.761E+02, 0.000E+00, 6.439E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.306E+02, 5.683E+02, 6.149E+02, 0.000E+00, 7.288E+02, 0.000E+00, 4.030E+02, 3.318E+02, 5.800E+02, 5.934E+02, 6.957E+02, 8.566E+02
 7.000E+02, 4.763E+02, 0.000E+00, 6.439E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.316E+02, 5.528E+02, 6.156E+02, 0.000E+00, 7.294E+02, 0.000E+00, 4.036E+02, 3.448E+02, 5.805E+02, 5.922E+02, 6.961E+02, 8.830E+02
 7.100E+02, 4.764E+02, 0.000E+00, 6.440E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.325E+02, 5.959E+02, 6.163E+02, 0.000E+00, 7.299E+02, 0.000E+00, 4.043E+02, 3.592E+02, 5.809E+02, 5.916E+02, 6.965E+02, 8.959E+02
 7.200E+02, 4.765E+02, 0.000E+00, 6.440E+02, 0.000E+00, 7.545E+02, 0.000E+00, 4.334E+02, 5.712E+02, 6.170E+02, 0.000E+00, 7.305E+02, 0.000E+00, 4.049E+02, 3.699E+02, 5.814E+02, 5.911E+02, 6.969E+02, 8.769E+02
 7.300E+02, 4.766E+02, 0.000E+00, 6.440E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.343E+02, 5.715E+02, 6.177E+02, 0.000E+00, 7.310E+02, 0.000E+00, 4.055E+02, 3.694E+02, 5.819E+02, 5.898E+02, 6.973E+02, 8.872E+02
 7.400E+02, 4.767E+02, 0.000E+00, 6.440E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.352E+02, 5.792E+02, 6.184E+02, 0.000E+00, 7.316E+02, 0.000E+00, 4.061E+02, 3.680E+02, 5.823E+02, 5.806E+02, 6.977E+02, 8.973E+02
 7.500E+02, 4.768E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.361E+02, 5.880E+02, 6.190E+02, 0.000E+00, 7.321E+02, 0.000E+00, 4.066E+02, 3.667E+02, 5.828E+02, 5.716E+02, 6.980E+02, 8.736E+02
 7.600E+02, 4.769E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.369E+02, 5.979E+02, 6.196E+02, 0.000E+00, 7.326E+02, 0.000E+00, 4.072E+02, 3.653E+02, 5.832E+02, 5.747E+02, 6.984E+02, 9.127E+02
 7.700E+02, 4.770E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.377E+02, 6.197E+02, 6.202E+02, 0.000E+00, 7.331E+02, 0.000E+00, 4.078E+02, 3.652E+02, 5.836E+02, 5.865E+02, 6.987E+02, 9.133E+02
 7.800E+02, 4.771E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.385E+02, 6.532E+02, 6.208E+02, 0.000E+00, 7.335E+02, 0.000E+00, 4.083E+02, 3.748E+02, 5.841E+02, 6.145E+02, 6.991E+02, 8.974E+02
 7.900E+02, 4.771E+02, 0.000E+00, 6.441E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.393E+02, 6.114E+02, 6.213E+02, 0.000E+00, 7.340E+02, 0.000E+00, 4.088E+02, 3.610E+02, 5.845E+02, 6.207E+02, 6.994E+02, 8.921E+02
 8.000E+02, 4.772E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.401E+02, 6.191E+02, 6.219E+02, 0.000E+00, 7.344E+02, 0.000E+00, 4.093E+02, 3.448E+02, 5.849E+02, 6.233E+02, 6.997E+02, 9.184E+02
 8.100E+02, 4.772E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.408E+02, 6.242E+02, 6.224E+02, 0.000E+00, 7.348E+02, 0.000E+00, 4.098E+02, 3.369E+02, 5.852E+02, 6.259E+02, 7.000E+02, 9.279E+02
 8.200E+02, 4.773E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.415E+02, 5.872E+02, 6.229E+02, 0.000E+00, 7.353E+02, 0.000E+00, 4.103E+02, 3.518E+02, 5.856E+02, 6.283E+02, 7.004E+02, 9.045E+02
 8.300E+02, 4.774E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.422E+02, 5.287E+02, 6.235E+02, 0.000E+00, 7.357E+02, 0.000E+00, 4.108E+02, 3.680E+02, 5.860E+02, 6.230E+02, 7.007E+02, 9.282E+02
 8.400E+02, 4.774E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.429E+02, 4.665E+02, 6.239E+02, 0.000E+00, 7.361E+02, 0.000E+00, 4.113E+02, 3.788E+02, 5.864E+02, 6.183E+02, 7.010E+02, 9.795E+02
 8.500E+02, 4.774E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.436E+02, 3.902E+02, 6.244E+02, 0.000E+00, 7.364E+02, 0.000E+00, 4.118E+02, 3.860E+02, 5.867E+02, 6.201E+02, 7.013E+02, 9.687E+02
 8.600E+02, 4.775E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.443E+02, 3.231E+02, 6.249E+02, 0.000E+00, 7.368E+02, 0.000E+00, 4.122E+02, 3.855E+02, 5.871E+02, 6.220E+02, 7.015E+02, 9.898E+02
 8.700E+02, 4.775E+02, 0.000E+00, 6.442E+02, 0.000E+00, 7.546E+02, 0.000E+00, 4.449E+02, 2.852E+02, 6.253E+02, 0.000E+00, 7.372E+02, 0.000E+00, 4.127E+02, 3.842E+02, 5.874E+02, 6.243E+02, 7.018E+02, 1.003E+03
