s,kW/m2,kW/m2,kW/m2
Time,"HRRPUA-50","HRRPUA-75","HRRPUA-92"
 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 2.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 3.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 4.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 5.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 6.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 7.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 8.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 9.000E+00, 0.000E+00, 0.000E+00, 0.000E+00
 1.000E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.100E+01, 0.000E+00, 0.000E+00, 0.000E+00
 1.300E+01, 0.000E+00, 0.000E+00, 1.042E+02
 1.400E+01, 0.000E+00, 0.000E+00, 2.381E+02
 1.500E+01, 0.000E+00, 0.000E+00, 2.510E+02
 1.600E+01, 0.000E+00, 0.000E+00, 2.574E+02
 1.700E+01, 0.000E+00, 0.000E+00, 2.613E+02
 1.800E+01, 0.000E+00, 0.000E+00, 2.631E+02
 1.900E+01, 0.000E+00, 1.746E+02, 2.647E+02
 2.000E+01, 0.000E+00, 1.995E+02, 2.635E+02
 2.100E+01, 0.000E+00, 2.102E+02, 2.612E+02
 2.200E+01, 0.000E+00, 2.169E+02, 2.590E+02
 2.400E+01, 0.000E+00, 2.218E+02, 2.521E+02
 2.500E+01, 0.000E+00, 2.242E+02, 2.437E+02
 2.600E+01, 0.000E+00, 2.254E+02, 2.381E+02
 2.700E+01, 0.000E+00, 2.249E+02, 2.325E+02
 2.800E+01, 0.000E+00, 2.234E+02, 2.268E+02
 2.900E+01, 0.000E+00, 2.218E+02, 2.212E+02
 3.000E+01, 0.000E+00, 2.200E+02, 2.156E+02
 3.100E+01, 0.000E+00, 2.166E+02, 2.109E+02
 3.200E+01, 0.000E+00, 2.125E+02, 2.067E+02
 3.300E+01, 0.000E+00, 2.084E+02, 2.024E+02
