s,m/s
 1.6418826E+000, 2.3579039E+000
 1.6439444E+000, 2.3469034E+000
 1.6460062E+000, 2.3363239E+000
 1.6480680E+000, 2.3247716E+000
 1.6501298E+000, 2.3111435E+000
 1.6521917E+000, 2.2963770E+000
 1.6542535E+000, 2.2807528E+000
 1.6563153E+000, 2.2625906E+000
 1.6583771E+000, 2.2434271E+000
 1.6604389E+000, 2.2225023E+000
 1.6625007E+000, 2.2013887E+000
 1.6645625E+000, 2.1806252E+000
 1.6666243E+000, 2.1597586E+000
 1.6686861E+000, 2.1388035E+000
 1.6707479E+000, 2.1187339E+000
 1.6725814E+000, 2.1030549E+000
 1.6744149E+000, 2.0903244E+000
 1.6762484E+000, 2.0800027E+000
 1.6780818E+000, 2.0708327E+000
 1.6799153E+000, 2.0639048E+000
 1.6817488E+000, 2.0590271E+000
 1.6835822E+000, 2.0561457E+000
 1.6854157E+000, 2.0548478E+000
 1.6872492E+000, 2.0548693E+000
 1.6890827E+000, 2.0562878E+000
 1.6909161E+000, 2.0599118E+000
 1.6927496E+000, 2.0647643E+000
 1.6945831E+000, 2.0704998E+000
 1.6964165E+000, 2.0768039E+000
 1.6982500E+000, 2.0830066E+000
 1.7000835E+000, 2.0889570E+000
 1.7019170E+000, 2.0954301E+000
 1.7037504E+000, 2.1017333E+000
 1.7055839E+000, 2.1080339E+000
 1.7074174E+000, 2.1150158E+000
 1.7092508E+000, 2.1224110E+000
 1.7110843E+000, 2.1300943E+000
 1.7129178E+000, 2.1375376E+000
 1.7147512E+000, 2.1448206E+000
 1.7165847E+000, 2.1519386E+000
 1.7184182E+000, 2.1585994E+000
 1.7202517E+000, 2.1648848E+000
 1.7220851E+000, 2.1711904E+000
 1.7239186E+000, 2.1771565E+000
 1.7257521E+000, 2.1824557E+000
 1.7275855E+000, 2.1873674E+000
 1.7294190E+000, 2.1922965E+000
 1.7312525E+000, 2.1974003E+000
 1.7330860E+000, 2.2020891E+000
 1.7349194E+000, 2.2062725E+000
 1.7367529E+000, 2.2095107E+000
 1.7385864E+000, 2.2121620E+000
 1.7404198E+000, 2.2145600E+000
 1.7422533E+000, 2.2166912E+000
 1.7440868E+000, 2.2186398E+000
 1.7459203E+000, 2.2211278E+000
 1.7477537E+000, 2.2239514E+000
 1.7495872E+000, 2.2263723E+000
 1.7514207E+000, 2.2283721E+000
 1.7532541E+000, 2.2305942E+000
 1.7550876E+000, 2.2323568E+000
 1.7569211E+000, 2.2349413E+000
 1.7587545E+000, 2.2370153E+000
 1.7605880E+000, 2.2402372E+000
 1.7624215E+000, 2.2442320E+000
 1.7642550E+000, 2.2496110E+000
 1.7660884E+000, 2.2570616E+000
 1.7679219E+000, 2.2661882E+000
 1.7697554E+000, 2.2763955E+000
 1.7715888E+000, 2.2882770E+000
 1.7734223E+000, 2.3010453E+000
 1.7754391E+000, 2.3154390E+000
 1.7774559E+000, 2.3289741E+000
 1.7794728E+000, 2.3418635E+000
 1.7814896E+000, 2.3546746E+000
 1.7835064E+000, 2.3662262E+000
 1.7855232E+000, 2.3761906E+000
 1.7875400E+000, 2.3837474E+000
 1.7895569E+000, 2.3917000E+000
 1.7915737E+000, 2.3968385E+000
 1.7935905E+000, 2.3988798E+000
 1.7958090E+000, 2.3994861E+000
 1.7980275E+000, 2.3992675E+000
 1.8002460E+000, 2.3978327E+000
 1.8024645E+000, 2.3958394E+000
 1.8046830E+000, 2.3940057E+000
 1.8069015E+000, 2.3917111E+000
 1.8091200E+000, 2.3886659E+000
 1.8113385E+000, 2.3860144E+000
 1.8137788E+000, 2.3841402E+000
 1.8162192E+000, 2.3833413E+000
 1.8186595E+000, 2.3829032E+000
 1.8210999E+000, 2.3827725E+000
 1.8235402E+000, 2.3815707E+000
 1.8259806E+000, 2.3799665E+000
 1.8284209E+000, 2.3733824E+000
 1.8308613E+000, 2.3664148E+000
 1.8333016E+000, 2.3592878E+000
 1.8357420E+000, 2.3518025E+000
 1.8381823E+000, 2.3442995E+000
 1.8406227E+000, 2.3365205E+000
 1.8430630E+000, 2.3296785E+000
 1.8455034E+000, 2.3254565E+000
 1.8479437E+000, 2.3209167E+000
 1.8503841E+000, 2.3159688E+000
 1.8528244E+000, 2.3131548E+000
 1.8552648E+000, 2.3108530E+000
 1.8577051E+000, 2.3102730E+000
 1.8601455E+000, 2.3099656E+000
 1.8625858E+000, 2.3133677E+000
 1.8650262E+000, 2.3173221E+000
 1.8674665E+000, 2.3215481E+000
 1.8699069E+000, 2.3259324E+000
 1.8723472E+000, 2.3268060E+000
 1.8747876E+000, 2.3236909E+000
 1.8772279E+000, 2.3162831E+000
 1.8796683E+000, 2.3081918E+000
 1.8821086E+000, 2.2974991E+000
 1.8845490E+000, 2.2871859E+000
 1.8869893E+000, 2.2807184E+000
 1.8894297E+000, 2.2807943E+000
 1.8918700E+000, 2.2985977E+000
 1.8943104E+000, 2.3340656E+000
 1.8967507E+000, 2.3867920E+000
 1.8991911E+000, 2.4575084E+000
 1.9016314E+000, 2.5465033E+000
 1.9040718E+000, 2.6522406E+000
 1.9065121E+000, 2.7709074E+000
 1.9089525E+000, 2.8991096E+000
 1.9113928E+000, 3.0290895E+000
 1.9138332E+000, 3.1513887E+000
 1.9162735E+000, 3.2576476E+000
 1.9187139E+000, 3.3401578E+000
 1.9211542E+000, 3.3927724E+000
 1.9235946E+000, 3.4112943E+000
 1.9260349E+000, 3.3982464E+000
 1.9284753E+000, 3.3605954E+000
 1.9309156E+000, 3.3092553E+000
 1.9333560E+000, 3.2528664E+000
 1.9357963E+000, 3.1963934E+000
 1.9382367E+000, 3.1456295E+000
 1.9406770E+000, 3.1110356E+000
 1.9431174E+000, 3.0990237E+000
 1.9455577E+000, 3.1116707E+000
 1.9479981E+000, 3.1476953E+000
 1.9504384E+000, 3.1991164E+000
 1.9528788E+000, 3.2607921E+000
 1.9553191E+000, 3.3160693E+000
 1.9577595E+000, 3.3467717E+000
 1.9601998E+000, 3.3336005E+000
 1.9626402E+000, 3.2817851E+000
 1.9650805E+000, 3.1918627E+000
 1.9675209E+000, 3.0816808E+000
 1.9699612E+000, 2.9663767E+000
 1.9724016E+000, 2.8654962E+000
 1.9748419E+000, 2.7907593E+000
 1.9772823E+000, 2.7599773E+000
 1.9797226E+000, 2.7601446E+000
 1.9821630E+000, 2.7967320E+000
 1.9846033E+000, 2.8633137E+000
 1.9870437E+000, 2.9470873E+000
 1.9894840E+000, 3.0314499E+000
 1.9919244E+000, 3.1058077E+000
 1.9943647E+000, 3.1661531E+000
 1.9968051E+000, 3.2000175E+000
 1.9992454E+000, 3.1926283E+000
 2.0016858E+000, 3.1381194E+000
 2.0041261E+000, 3.0439730E+000
 2.0065665E+000, 2.9144444E+000
 2.0087206E+000, 2.7836221E+000
 2.0108748E+000, 2.6482864E+000
 2.0130290E+000, 2.5185435E+000
 2.0151832E+000, 2.4010931E+000
 2.0173373E+000, 2.3032096E+000
 2.0194915E+000, 2.2277107E+000
 2.0216457E+000, 2.1796917E+000
 2.0237999E+000, 2.1555768E+000
 2.0259540E+000, 2.1571970E+000
 2.0281082E+000, 2.1771610E+000
 2.0302624E+000, 2.2168534E+000
 2.0324166E+000, 2.2734586E+000
 2.0345708E+000, 2.3273333E+000
 2.0367249E+000, 2.3676719E+000
 2.0388791E+000, 2.4017568E+000
 2.0410333E+000, 2.4264317E+000
 2.0431875E+000, 2.4403480E+000
 2.0453416E+000, 2.4422475E+000
 2.0474958E+000, 2.4341835E+000
 2.0496500E+000, 2.4159552E+000
 2.0518042E+000, 2.3902916E+000
 2.0539583E+000, 2.3680464E+000
 2.0561125E+000, 2.3430958E+000
 2.0582667E+000, 2.3226429E+000
 2.0604209E+000, 2.3123143E+000
 2.0625750E+000, 2.3109670E+000
 2.0647292E+000, 2.3163633E+000
 2.0668834E+000, 2.3329111E+000
 2.0690376E+000, 2.3558358E+000
 2.0711917E+000, 2.3766356E+000
 2.0733459E+000, 2.3929923E+000
 2.0755001E+000, 2.4050372E+000
 2.0776543E+000, 2.4089920E+000
 2.0798084E+000, 2.4071784E+000
 2.0819626E+000, 2.4008875E+000
 2.0843322E+000, 2.3858471E+000
 2.0867018E+000, 2.3661684E+000
 2.0890714E+000, 2.3511323E+000
 2.0914410E+000, 2.3382848E+000
 2.0938106E+000, 2.3342763E+000
 2.0961802E+000, 2.3388720E+000
 2.0985498E+000, 2.3487928E+000
 2.1009194E+000, 2.3653331E+000
 2.1032890E+000, 2.3869277E+000
 2.1056586E+000, 2.4101979E+000
 2.1080281E+000, 2.4325279E+000
 2.1103977E+000, 2.4526812E+000
 2.1127673E+000, 2.4709938E+000
 2.1151369E+000, 2.4861840E+000
 2.1177435E+000, 2.4962324E+000
 2.1203500E+000, 2.4958898E+000
 2.1229566E+000, 2.4869582E+000
 2.1255631E+000, 2.4694462E+000
 2.1281697E+000, 2.4457944E+000
 2.1307762E+000, 2.4178671E+000
 2.1333828E+000, 2.3894986E+000
 2.1359893E+000, 2.3595941E+000
 2.1385959E+000, 2.3288121E+000
 2.1412025E+000, 2.2990417E+000
 2.1438090E+000, 2.2712863E+000
 2.1464156E+000, 2.2392368E+000
 2.1490221E+000, 2.2016320E+000
 2.1516287E+000, 2.1619741E+000
 2.1542352E+000, 2.1266043E+000
 2.1568418E+000, 2.0973961E+000
 2.1594483E+000, 2.0726697E+000
 2.1620549E+000, 2.0559845E+000
 2.1646614E+000, 2.0488216E+000
 2.1672680E+000, 2.0510081E+000
 2.1698745E+000, 2.0605265E+000
 2.1724811E+000, 2.0725272E+000
 2.1750876E+000, 2.0836438E+000
 2.1776942E+000, 2.0879876E+000
 2.1803007E+000, 2.0868166E+000
 2.1829073E+000, 2.0761951E+000
 2.1855138E+000, 2.0515732E+000
 2.1881204E+000, 2.0220970E+000
 2.1907270E+000, 1.9911396E+000
 2.1933335E+000, 1.9536150E+000
 2.1956784E+000, 1.9157305E+000
 2.1980232E+000, 1.8848624E+000
 2.2003681E+000, 1.8582399E+000
 2.2027130E+000, 1.8358370E+000
 2.2050578E+000, 1.8200938E+000
 2.2074027E+000, 1.8099322E+000
 2.2097476E+000, 1.8029137E+000
 2.2120924E+000, 1.8032675E+000
 2.2144373E+000, 1.8103325E+000
 2.2167822E+000, 1.8199454E+000
 2.2191270E+000, 1.8303865E+000
 2.2214719E+000, 1.8420798E+000
 2.2238168E+000, 1.8582159E+000
 2.2261616E+000, 1.8753028E+000
 2.2285065E+000, 1.8966112E+000
 2.2308514E+000, 1.9237366E+000
 2.2331962E+000, 1.9541395E+000
 2.2355411E+000, 1.9891838E+000
 2.2378860E+000, 2.0306591E+000
 2.2402308E+000, 2.0750567E+000
 2.2425757E+000, 2.1225785E+000
 2.2449206E+000, 2.1735956E+000
 2.2472654E+000, 2.2256230E+000
 2.2496103E+000, 2.2800827E+000
 2.2519552E+000, 2.3324826E+000
 2.2543000E+000, 2.3850592E+000
 2.2566449E+000, 2.4348946E+000
 2.2589898E+000, 2.4832109E+000
 2.2613347E+000, 2.5289143E+000
 2.2636795E+000, 2.5743303E+000
 2.2660244E+000, 2.6210466E+000
 2.2683693E+000, 2.6684706E+000
 2.2707141E+000, 2.7226616E+000
 2.2730590E+000, 2.7784540E+000
 2.2754039E+000, 2.8419041E+000
 2.2777487E+000, 2.9014936E+000
 2.2800936E+000, 2.9576958E+000
 2.2824385E+000, 3.0068422E+000
 2.2847833E+000, 3.0419680E+000
 2.2871282E+000, 3.0614388E+000
 2.2894731E+000, 3.0698767E+000
 2.2918179E+000, 3.0706283E+000
 2.2941628E+000, 3.0659716E+000
 2.2965077E+000, 3.0619183E+000
 2.2988525E+000, 3.0593126E+000
 2.3011974E+000, 3.0639175E+000
 2.3035423E+000, 3.0717177E+000
 2.3058871E+000, 3.0866840E+000
 2.3082320E+000, 3.1054880E+000
 2.3105769E+000, 3.1216668E+000
 2.3129217E+000, 3.1300412E+000
 2.3152666E+000, 3.1306855E+000
 2.3176115E+000, 3.1211673E+000
 2.3199563E+000, 3.0986982E+000
 2.3223012E+000, 3.0635279E+000
 2.3246461E+000, 3.0210513E+000
 2.3269909E+000, 2.9781654E+000
 2.3293358E+000, 2.9358228E+000
 2.3316807E+000, 2.8969143E+000
 2.3340255E+000, 2.8607909E+000
 2.3363704E+000, 2.8309504E+000
 2.3389498E+000, 2.8056743E+000
 2.3415291E+000, 2.7847383E+000
 2.3441085E+000, 2.7752721E+000
 2.3466878E+000, 2.7766124E+000
 2.3492672E+000, 2.7898984E+000
 2.3518465E+000, 2.8125434E+000
 2.3544259E+000, 2.8433327E+000
 2.3570052E+000, 2.8799352E+000
 2.3595846E+000, 2.9168437E+000
 2.3621639E+000, 2.9503162E+000
 2.3647433E+000, 2.9774346E+000
 2.3673226E+000, 2.9930503E+000
 2.3699020E+000, 2.9925162E+000
 2.3724813E+000, 2.9711634E+000
 2.3750607E+000, 2.9269750E+000
 2.3776401E+000, 2.8576772E+000
 2.3802194E+000, 2.7698722E+000
 2.3827988E+000, 2.6689219E+000
 2.3853781E+000, 2.5687470E+000
 2.3879575E+000, 2.4759349E+000
 2.3905368E+000, 2.3974046E+000
 2.3931162E+000, 2.3404938E+000
 2.3956955E+000, 2.3090604E+000
 2.3982749E+000, 2.2960947E+000
 2.4008542E+000, 2.2983671E+000
 2.4034336E+000, 2.3124035E+000
 2.4057542E+000, 2.3292601E+000
 2.4080749E+000, 2.3513441E+000
 2.4103955E+000, 2.3736129E+000
 2.4127162E+000, 2.3926433E+000
 2.4150368E+000, 2.4066473E+000
 2.4173574E+000, 2.4157441E+000
 2.4196781E+000, 2.4198346E+000
 2.4219987E+000, 2.4189555E+000
 2.4243194E+000, 2.4142691E+000
 2.4266400E+000, 2.4071529E+000
 2.4289606E+000, 2.3967618E+000
 2.4309273E+000, 2.3876045E+000
 2.4328941E+000, 2.3775276E+000
 2.4348608E+000, 2.3669546E+000
 2.4368275E+000, 2.3564871E+000
 2.4387942E+000, 2.3463132E+000
 2.4407609E+000, 2.3374545E+000
 2.4427276E+000, 2.3323713E+000
 2.4446943E+000, 2.3297356E+000
 2.4466611E+000, 2.3280010E+000
 2.4486278E+000, 2.3261297E+000
 2.4505945E+000, 2.3272494E+000
 2.4525612E+000, 2.3300210E+000
 2.4545279E+000, 2.3337865E+000
 2.4564946E+000, 2.3389526E+000
 2.4584613E+000, 2.3465846E+000
 2.4604281E+000, 2.3557359E+000
 2.4623948E+000, 2.3646437E+000
 2.4643615E+000, 2.3736102E+000
 2.4663282E+000, 2.3850018E+000
 2.4682949E+000, 2.3956649E+000
 2.4702616E+000, 2.3975165E+000
 2.4722283E+000, 2.3987277E+000
 2.4741951E+000, 2.3994825E+000
 2.4761618E+000, 2.3962835E+000
 2.4781285E+000, 2.3918799E+000
 2.4800952E+000, 2.3901459E+000
 2.4820619E+000, 2.3835589E+000
 2.4840286E+000, 2.3710672E+000
 2.4859953E+000, 2.3544465E+000
 2.4877537E+000, 2.3386092E+000
 2.4895120E+000, 2.3222329E+000
