s,m/s
Time,w
 0.0000000E+000, 0.0000000E+000
 6.3113124E-003,-1.7878992E-005
 1.2622625E-002,-7.7565090E-006
 1.8933937E-002, 2.0273629E-004
 2.5245250E-002, 9.8144113E-004
 3.1556562E-002, 2.4529722E-003
 3.7867875E-002, 4.3945883E-003
 4.4179187E-002, 6.5112872E-003
 5.0490499E-002, 8.6602883E-003
 5.6801812E-002, 1.0778945E-002
 6.3113124E-002, 1.2836988E-002
 6.9424437E-002, 1.4820273E-002
 7.5735749E-002, 1.6726826E-002
 8.2047062E-002, 1.8535353E-002
 8.8358374E-002, 2.0248145E-002
 9.4669686E-002, 2.1840396E-002
 1.0098100E-001, 2.3305125E-002
 1.0729231E-001, 2.4771395E-002
 1.1360362E-001, 2.6747232E-002
 1.1991494E-001, 2.9563412E-002
 1.2622625E-001, 3.2733282E-002
 1.3253756E-001, 3.4996930E-002
 1.3884887E-001, 3.5232695E-002
 1.4516019E-001, 3.2915127E-002
 1.5147150E-001, 2.8113592E-002
 1.5778281E-001, 2.1591053E-002
 1.6409412E-001, 1.4818539E-002
 1.7040544E-001, 9.3419228E-003
 1.7671675E-001, 5.9984628E-003
 1.8302806E-001, 4.7027466E-003
 1.8933937E-001, 4.9642295E-003
 1.9565069E-001, 6.2451453E-003
 2.0196200E-001, 6.7477713E-003
 2.0827331E-001, 2.2724854E-003
 2.1458462E-001,-5.3933914E-003
 2.2089593E-001,-8.7804953E-003
 2.2720725E-001,-5.4941293E-003
 2.3351856E-001, 1.0332257E-003
 2.3982987E-001, 7.1133319E-003
 2.4614118E-001, 1.1243394E-002
 2.5245250E-001, 1.3588481E-002
 2.5876381E-001, 1.4885193E-002
 2.6507512E-001, 1.5757431E-002
 2.7138643E-001, 1.6514416E-002
 2.7769775E-001, 1.7213668E-002
 2.8400906E-001, 1.7817655E-002
 2.9032037E-001, 1.8452563E-002
 2.9663168E-001, 1.9344609E-002
 3.0294300E-001, 2.0621981E-002
 3.0925431E-001, 2.2297413E-002
 3.1556562E-001, 2.4046363E-002
 3.2187693E-001, 2.5197177E-002
 3.2818825E-001, 2.5213304E-002
 3.3449956E-001, 2.4114210E-002
 3.4081087E-001, 2.2517456E-002
 3.4712218E-001, 2.1345515E-002
 3.5343350E-001, 2.1234066E-002
 3.5974481E-001, 2.2228140E-002
 3.6605612E-001, 2.4002803E-002
 3.7236743E-001, 2.6114227E-002
 3.7867875E-001, 2.8311363E-002
 3.8499006E-001, 3.0489228E-002
 3.9130137E-001, 3.2563135E-002
 3.9682600E-001, 3.4352116E-002
 4.0235064E-001, 3.6540786E-002
 4.0787527E-001, 3.8938809E-002
 4.1339990E-001, 4.1053424E-002
 4.1798432E-001, 4.2453802E-002
 4.2256873E-001, 4.4370236E-002
 4.2715315E-001, 4.6628551E-002
 4.3110183E-001, 4.8133111E-002
 4.3505050E-001, 4.9782276E-002
 4.3899918E-001, 5.1614317E-002
 4.4294786E-001, 5.3067926E-002
 4.4689654E-001, 5.4013562E-002
 4.5084521E-001, 5.4821186E-002
 4.5428785E-001, 5.5756714E-002
 4.5773048E-001, 5.7357792E-002
 4.6117311E-001, 5.9386235E-002
 4.6461575E-001, 6.1093047E-002
 4.6805838E-001, 6.2125163E-002
 4.7108947E-001, 6.2867595E-002
 4.7412055E-001, 6.4326724E-002
 4.7715164E-001, 6.6331707E-002
 4.8018273E-001, 6.8087319E-002
 4.8321382E-001, 6.9300382E-002
 4.8624491E-001, 7.0313634E-002
 4.8927600E-001, 7.1526849E-002
 4.9230708E-001, 7.3034882E-002
 4.9533817E-001, 7.4737700E-002
 4.9836926E-001, 7.6536462E-002
 5.0140035E-001, 7.8453800E-002
 5.0405034E-001, 8.0308389E-002
 5.0670032E-001, 8.2729643E-002
 5.0935031E-001, 8.5299711E-002
 5.1200030E-001, 8.7211996E-002
 5.1465029E-001, 8.8215378E-002
 5.1730027E-001, 8.8842700E-002
 5.1995026E-001, 8.9646752E-002
 5.2260025E-001, 9.0788896E-002
 5.2525024E-001, 9.2227806E-002
 5.2790023E-001, 9.3914603E-002
 5.3055021E-001, 9.5687025E-002
 5.3320020E-001, 9.7419971E-002
 5.3585019E-001, 9.9134623E-002
 5.3819288E-001, 1.0077654E-001
 5.4053556E-001, 1.0308457E-001
 5.4287825E-001, 1.0565792E-001
 5.4522093E-001, 1.0758625E-001
 5.4756362E-001, 1.0868339E-001
 5.4990630E-001, 1.0950647E-001
 5.5224899E-001, 1.1061329E-001
 5.5459167E-001, 1.1207706E-001
 5.5693436E-001, 1.1367789E-001
 5.5927705E-001, 1.1531470E-001
 5.6161973E-001, 1.1704670E-001
 5.6396242E-001, 1.1887604E-001
 5.6630510E-001, 1.2070505E-001
 5.6864779E-001, 1.2250154E-001
 5.7099047E-001, 1.2430364E-001
 5.7306261E-001, 1.2606159E-001
 5.7513475E-001, 1.2854034E-001
 5.7720689E-001, 1.3128665E-001
 5.7927903E-001, 1.3336446E-001
 5.8135117E-001, 1.3465158E-001
 5.8342332E-001, 1.3568907E-001
 5.8549546E-001, 1.3695187E-001
 5.8756760E-001, 1.3855896E-001
 5.8963974E-001, 1.4044036E-001
 5.9171188E-001, 1.4242751E-001
 5.9378402E-001, 1.4443801E-001
 5.9585616E-001, 1.4651953E-001
 5.9792830E-001, 1.4866301E-001
 6.0000044E-001, 1.5079837E-001
 6.0207258E-001, 1.5292124E-001
 6.0414472E-001, 1.5508627E-001
 6.0621686E-001, 1.5731086E-001
 6.0828900E-001, 1.5954917E-001
 6.1009236E-001, 1.6160841E-001
 6.1189573E-001, 1.6438016E-001
 6.1369909E-001, 1.6740686E-001
 6.1550245E-001, 1.6980057E-001
 6.1730582E-001, 1.7138295E-001
 6.1910918E-001, 1.7258274E-001
 6.2091255E-001, 1.7382758E-001
 6.2271591E-001, 1.7521299E-001
 6.2451927E-001, 1.7669027E-001
 6.2632264E-001, 1.7816984E-001
 6.2812600E-001, 1.7953797E-001
 6.2992936E-001, 1.8068128E-001
 6.3173273E-001, 1.8150543E-001
 6.3353609E-001, 1.8200148E-001
 6.3533946E-001, 1.8208233E-001
 6.3714282E-001, 1.8166600E-001
 6.3894618E-001, 1.8066968E-001
 6.4074955E-001, 1.7898647E-001
 6.4255291E-001, 1.7656204E-001
 6.4435627E-001, 1.7340513E-001
 6.4615964E-001, 1.6959589E-001
 6.4796300E-001, 1.6512459E-001
 6.4976637E-001, 1.6002577E-001
 6.5156973E-001, 1.5435654E-001
 6.5337309E-001, 1.4810545E-001
 6.5517646E-001, 1.4135718E-001
 6.5697982E-001, 1.3439645E-001
 6.5878318E-001, 1.2740680E-001
 6.6058655E-001, 1.2048135E-001
 6.6238991E-001, 1.1365008E-001
 6.6419328E-001, 1.0704462E-001
 6.6599664E-001, 1.0080918E-001
 6.6780000E-001, 9.5065388E-002
 6.6960337E-001, 8.9827514E-002
 6.7140673E-001, 8.4989367E-002
 6.7321009E-001, 8.0509995E-002
 6.7501346E-001, 7.6438245E-002
 6.7681682E-001, 7.2889095E-002
 6.7862019E-001, 6.9865599E-002
 6.8042355E-001, 6.7231938E-002
 6.8222691E-001, 6.4900444E-002
 6.8403028E-001, 6.2917920E-002
 6.8583364E-001, 6.1246114E-002
 6.8763700E-001, 5.9985946E-002
 6.8944037E-001, 5.9244726E-002
 6.9124373E-001, 5.9168124E-002
 6.9304710E-001, 5.9769941E-002
 6.9464131E-001, 6.0997151E-002
 6.9623553E-001, 6.3491707E-002
 6.9782975E-001, 6.6368037E-002
 6.9942397E-001, 6.8685981E-002
 7.0101818E-001, 7.0478050E-002
 7.0261240E-001, 7.2147600E-002
 7.0420662E-001, 7.4027773E-002
 7.0580084E-001, 7.6104957E-002
 7.0739506E-001, 7.8143192E-002
 7.0898927E-001, 8.0062235E-002
 7.1058349E-001, 8.1739504E-002
 7.1217771E-001, 8.3025572E-002
 7.1377193E-001, 8.3798403E-002
 7.1536615E-001, 8.4101208E-002
 7.1696036E-001, 8.3803907E-002
 7.1855458E-001, 8.2796086E-002
 7.2014880E-001, 8.0920506E-002
 7.2174302E-001, 7.7896152E-002
 7.2333723E-001, 7.3747721E-002
 7.2493145E-001, 6.8707435E-002
 7.2652567E-001, 6.3080148E-002
 7.2811989E-001, 5.7399290E-002
 7.2971411E-001, 5.2578474E-002
 7.3130832E-001, 4.9331175E-002
 7.3290254E-001, 4.8438108E-002
 7.3449676E-001, 5.0434486E-002
 7.3609098E-001, 5.5545309E-002
 7.3768520E-001, 6.3787703E-002
 7.3927941E-001, 7.4786016E-002
 7.4071051E-001, 8.6749924E-002
 7.4214160E-001, 1.0115342E-001
 7.4357270E-001, 1.1694398E-001
 7.4500379E-001, 1.3356621E-001
 7.4643488E-001, 1.5098951E-001
 7.4786598E-001, 1.6945157E-001
 7.4929707E-001, 1.8921256E-001
 7.5072817E-001, 2.0990437E-001
 7.5215926E-001, 2.3125542E-001
 7.5359036E-001, 2.5262572E-001
 7.5502145E-001, 2.7376170E-001
 7.5645254E-001, 2.9437312E-001
 7.5788364E-001, 3.1443296E-001
 7.5931473E-001, 3.3441800E-001
 7.6074583E-001, 3.5479701E-001
 7.6217692E-001, 3.7560260E-001
 7.6360802E-001, 3.9676737E-001
 7.6503911E-001, 4.1836381E-001
 7.6647020E-001, 4.4032319E-001
 7.6790130E-001, 4.6280367E-001
 7.6933239E-001, 4.8570881E-001
 7.7076349E-001, 5.0894210E-001
 7.7219458E-001, 5.3268682E-001
 7.7362567E-001, 5.5702687E-001
 7.7505677E-001, 5.8178020E-001
 7.7648786E-001, 6.0655070E-001
 7.7791896E-001, 6.3066509E-001
 7.7935005E-001, 6.5324023E-001
 7.8078115E-001, 6.7325962E-001
 7.8221224E-001, 6.9021321E-001
 7.8364333E-001, 7.0373022E-001
 7.8507443E-001, 7.1365134E-001
 7.8650552E-001, 7.1962889E-001
 7.8793662E-001, 7.2171783E-001
 7.8936771E-001, 7.2045230E-001
 7.9079881E-001, 7.1609007E-001
 7.9222990E-001, 7.0932161E-001
 7.9366099E-001, 7.0108394E-001
 7.9509209E-001, 6.9163414E-001
 7.9652318E-001, 6.8210742E-001
 7.9795428E-001, 6.7305917E-001
 7.9938537E-001, 6.6489124E-001
 8.0081646E-001, 6.5826921E-001
 8.0210082E-001, 6.5436880E-001
 8.0338518E-001, 6.5418034E-001
 8.0466954E-001, 6.5662428E-001
 8.0595389E-001, 6.6189185E-001
 8.0723825E-001, 6.7045428E-001
 8.0852261E-001, 6.8320925E-001
 8.0980697E-001, 6.9889128E-001
 8.1109133E-001, 7.1760427E-001
 8.1237568E-001, 7.4108814E-001
 8.1366004E-001, 7.7038403E-001
 8.1494440E-001, 8.0153478E-001
 8.1622876E-001, 8.3578063E-001
 8.1751311E-001, 8.7754113E-001
 8.1879747E-001, 9.2399774E-001
 8.2008183E-001, 9.7693911E-001
 8.2136619E-001, 1.0383685E+000
 8.2265054E-001, 1.1094059E+000
 8.2393490E-001, 1.1886894E+000
 8.2521926E-001, 1.2722296E+000
 8.2650362E-001, 1.3533720E+000
 8.2778797E-001, 1.4320668E+000
 8.2907233E-001, 1.5003640E+000
 8.3035669E-001, 1.5533122E+000
 8.3164105E-001, 1.5934219E+000
 8.3292540E-001, 1.6169678E+000
 8.3420976E-001, 1.6330428E+000
 8.3549412E-001, 1.6508814E+000
 8.3677848E-001, 1.6802214E+000
 8.3806283E-001, 1.7227765E+000
 8.3934719E-001, 1.7809742E+000
 8.4063155E-001, 1.8513500E+000
 8.4191591E-001, 1.9240811E+000
 8.4320026E-001, 1.9835984E+000
 8.4435133E-001, 2.0090092E+000
 8.4550240E-001, 2.0041050E+000
 8.4665346E-001, 1.9759605E+000
 8.4780453E-001, 1.9348603E+000
 8.4895560E-001, 1.8846475E+000
 8.5010666E-001, 1.8302422E+000
 8.5125773E-001, 1.7738551E+000
 8.5240880E-001, 1.7187844E+000
 8.5355986E-001, 1.6690533E+000
 8.5471093E-001, 1.6214083E+000
 8.5586200E-001, 1.5780942E+000
 8.5701306E-001, 1.5374101E+000
 8.5816413E-001, 1.5004279E+000
 8.5916875E-001, 1.4745795E+000
 8.6017336E-001, 1.4585000E+000
 8.6117798E-001, 1.4561779E+000
 8.6218260E-001, 1.4667444E+000
 8.6318721E-001, 1.4936795E+000
 8.6419183E-001, 1.5384297E+000
 8.6519645E-001, 1.5992663E+000
 8.6620107E-001, 1.6747562E+000
 8.6720568E-001, 1.7553855E+000
 8.6821030E-001, 1.8365014E+000
 8.6921492E-001, 1.9096191E+000
 8.7021953E-001, 1.9657844E+000
 8.7122415E-001, 2.0045669E+000
 8.7222877E-001, 2.0272680E+000
 8.7323339E-001, 2.0325445E+000
 8.7423800E-001, 2.0243552E+000
 8.7524262E-001, 2.0067208E+000
 8.7624724E-001, 1.9796298E+000
 8.7725185E-001, 1.9560158E+000
