s,m/s
Time,w
 0.0000000E+000, 7.3917508E-005
 1.0006342E+000, 1.1064886E-001
 2.0000981E+000, 2.3633932E+000
 3.0008879E+000, 2.3634917E+000
 4.0000419E+000, 2.0745963E+000
 5.0002295E+000, 2.4360651E+000
 6.0000114E+000, 2.2878218E+000
 7.0000979E+000, 2.5740809E+000
 8.0011728E+000, 2.0633275E+000
 9.0003355E+000, 2.5275428E+000
 1.0000572E+001, 2.0861774E+000
 1.1000661E+001, 2.1343163E+000
 1.2000951E+001, 2.4059251E+000
 1.3000729E+001, 2.3427928E+000
 1.4000735E+001, 2.2924303E+000
 1.5000486E+001, 2.4880355E+000
 1.6001210E+001, 1.9098148E+000
 1.7000374E+001, 2.3852612E+000
 1.8000383E+001, 2.4477664E+000
 1.9000771E+001, 2.3195927E+000
 2.0000053E+001, 2.5000444E+000
 2.1000515E+001, 2.3609918E+000
 2.2000144E+001, 2.2242706E+000
 2.3000130E+001, 2.3883645E+000
 2.4000181E+001, 2.1005687E+000
 2.5000795E+001, 2.3782432E+000
 2.6000304E+001, 2.3592396E+000
 2.7000227E+001, 2.2393994E+000
 2.8000270E+001, 2.3611419E+000
 2.9000219E+001, 2.1183698E+000
 3.0000314E+001, 2.4246889E+000
 3.1000869E+001, 2.3610433E+000
 3.2000971E+001, 2.1916218E+000
 3.3000463E+001, 2.5730924E+000
 3.4000077E+001, 2.2559239E+000
 3.5000442E+001, 2.4674067E+000
 3.6001332E+001, 2.0526661E+000
 3.7001208E+001, 2.1459211E+000
 3.8000288E+001, 2.3881746E+000
 3.9000981E+001, 2.3256956E+000
 4.0000048E+001, 2.3694270E+000
 4.1000965E+001, 2.1397185E+000
 4.2000798E+001, 2.5096453E+000
 4.3001065E+001, 2.0240100E+000
 4.4000726E+001, 2.4440267E+000
 4.5000256E+001, 2.1740618E+000
 4.6001036E+001, 2.3060143E+000
 4.7001177E+001, 2.0663687E+000
 4.8000522E+001, 2.3601006E+000
 4.9000523E+001, 2.3240262E+000
 5.0001055E+001, 2.4361163E+000
 5.1000177E+001, 2.4774913E+000
 5.2000530E+001, 2.3192975E+000
 5.3000475E+001, 2.3877487E+000
 5.4000611E+001, 2.7229303E+000
 5.5000199E+001, 1.8511848E+000
 5.6000644E+001, 2.3808927E+000
 5.7000545E+001, 2.6163219E+000
 5.8000918E+001, 2.3215792E+000
 5.9000952E+001, 2.5000390E+000
 6.0000000E+001, 2.4087069E+000
