cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg
 4.2750000E+001, 5.3788799E+002, 5.1028775E+002, 2.4234860E+000, 1.4556047E+002, 2.2665753E+002, 1.0451507E+000, 1.7950219E-001, 1.5806216E-002, 4.1405357E-004, 1.6314919E-004, 2.6345785E-002, 3.3089950E-004, 7.7678484E-001, 4.2329398E-004, 2.5221451E-004
 4.3250000E+001, 5.3334631E+002, 5.0638089E+002, 2.4244072E+000, 1.4362439E+002, 2.2343023E+002, 1.0334031E+000, 1.8008096E-001, 1.5517747E-002, 3.8835838E-004, 1.4813839E-004, 2.5911918E-002, 3.0875442E-004, 7.7701012E-001, 3.9687826E-004, 2.4478075E-004
 4.3750000E+001, 5.2894699E+002, 5.0261181E+002, 2.4250912E+000, 1.4172441E+002, 2.2023742E+002, 1.0276985E+000, 1.8063445E-001, 1.5241056E-002, 3.6451598E-004, 1.3470025E-004, 2.5496988E-002, 2.8822789E-004, 7.7722385E-001, 3.7238830E-004, 2.3777381E-004
 4.4250000E+001, 5.2463577E+002, 4.9894452E+002, 2.4250912E+000, 1.3980032E+002, 2.1697833E+002, 1.0276985E+000, 1.8116801E-001, 1.4973205E-002, 3.4256656E-004, 1.2275044E-004, 2.5097037E-002, 2.6936270E-004, 7.7742766E-001, 3.4983753E-004, 2.3115949E-004
 4.4750000E+001, 5.2041502E+002, 4.9536457E+002, 2.4257304E+000, 1.3787652E+002, 2.1371408E+002, 1.0221668E+000, 1.8168515E-001, 1.4712884E-002, 3.2191735E-004, 1.1207149E-004, 2.4709369E-002, 2.5163511E-004, 7.7762366E-001, 3.2863156E-004, 2.2483513E-004
 4.5250000E+001, 5.1626437E+002, 4.9184481E+002, 2.4260227E+000, 1.3591822E+002, 2.1045449E+002, 1.0122231E+000, 1.8219000E-001, 1.4457221E-002, 3.0322826E-004, 1.0240356E-004, 2.4331064E-002, 2.3563861E-004, 7.7781233E-001, 3.0947423E-004, 2.1886757E-004
 4.5750000E+001, 5.1218179E+002, 4.8836444E+002, 2.4259154E+000, 1.3397742E+002, 2.0726623E+002, 1.0076304E+000, 1.8268601E-001, 1.4204762E-002, 2.8611919E-004, 9.3306775E-005, 2.3959552E-002, 2.2103886E-004, 7.7799562E-001, 2.9195956E-004, 2.1318004E-004
 4.6250000E+001, 5.0819554E+002, 4.8494521E+002, 2.4259154E+000, 1.3209813E+002, 2.0420560E+002, 1.0076304E+000, 1.8317161E-001, 1.3956968E-002, 2.6998214E-004, 8.4658804E-005, 2.3595905E-002, 2.0729188E-004, 7.7817399E-001, 2.7543920E-004, 2.0769609E-004
 4.6750000E+001, 5.0437308E+002, 4.8165355E+002, 2.4263388E+000, 1.3027906E+002, 2.0130876E+002, 9.9812170E-001, 1.8363890E-001, 1.3718690E-002, 2.5424583E-004, 7.6676493E-005, 2.3245886E-002, 1.9387819E-004, 7.7834568E-001, 2.5931573E-004, 2.0238828E-004
 4.7250000E+001, 5.0073229E+002, 4.7851368E+002, 2.4268817E+000, 1.2847749E+002, 1.9855289E+002, 9.9298320E-001, 1.8408394E-001, 1.3491804E-002, 2.3913780E-004, 6.9631855E-005, 2.2912411E-002, 1.8099552E-004, 7.7850898E-001, 2.4383316E-004, 1.9731493E-004
 4.7750000E+001, 4.9723476E+002, 4.7548716E+002, 2.4273699E+000, 1.2664262E+002, 1.9589313E+002, 9.8763222E-001, 1.8451181E-001, 1.3273390E-002, 2.2483324E-004, 6.3486356E-005, 2.2591751E-002, 1.6880663E-004, 7.7866520E-001, 2.2915663E-004, 1.9246417E-004
 4.8250000E+001, 4.9382910E+002, 4.7252826E+002, 2.4276270E+000, 1.2474537E+002, 1.9326649E+002, 9.8236515E-001, 1.8492815E-001, 1.3060506E-002, 2.1121514E-004, 5.8045123E-005, 2.2279702E-002, 1.5721460E-004, 7.7881639E-001, 2.1514877E-004, 1.8777988E-004
 4.8750000E+001, 4.9046547E+002, 4.6959568E+002, 2.4278476E+000, 1.2279881E+002, 1.9062680E+002, 9.7705539E-001, 1.8533850E-001, 1.2850330E-002, 1.9808698E-004, 5.3204673E-005, 2.1972104E-002, 1.4605154E-004, 7.7896461E-001, 2.0164104E-004, 1.8320243E-004
 4.9250000E+001, 4.8714189E+002, 4.6669612E+002, 2.4278476E+000, 1.2081589E+002, 1.8796315E+002, 9.7705539E-001, 1.8574207E-001, 1.2642912E-002, 1.8586814E-004, 4.8805715E-005, 2.1669666E-002, 1.3569012E-004, 7.7910912E-001, 1.8908578E-004, 1.7879812E-004
 4.9750000E+001, 4.8389016E+002, 4.6385815E+002, 2.4281349E+000, 1.1890000E+002, 1.8537277E+002, 9.6662385E-001, 1.8613587E-001, 1.2440223E-002, 1.7421680E-004, 4.4763748E-005, 2.1374564E-002, 1.2582175E-004, 7.7924956E-001, 1.7712477E-004, 1.7453961E-004
 5.0250000E+001, 4.8069010E+002, 4.6106842E+002, 2.4281362E+000, 1.1707997E+002, 1.8287223E+002, 9.6169848E-001, 1.8652194E-001, 1.2241055E-002, 1.6324547E-004, 4.0915267E-005, 2.1085316E-002, 1.1654936E-004, 7.7938651E-001, 1.6585738E-004, 1.7042666E-004
 5.0750000E+001, 4.7752276E+002, 4.5832250E+002, 2.4281362E+000, 1.1533257E+002, 1.8042081E+002, 9.6169848E-001, 1.8690084E-001, 1.2045183E-002, 1.5288096E-004, 3.7227171E-005, 2.0801505E-002, 1.0780841E-004, 7.7952028E-001, 1.5520639E-004, 1.6644515E-004
 5.1250000E+001, 4.7440385E+002, 4.5563753E+002, 2.4280381E+000, 1.1364155E+002, 1.7798154E+002, 9.5679782E-001, 1.8727106E-001, 1.1853453E-002, 1.4308960E-004, 3.3739146E-005, 2.0524234E-002, 9.9566948E-005, 7.7965041E-001, 1.4512971E-004, 1.6259908E-004
 5.1750000E+001, 4.7134384E+002, 4.5301834E+002, 2.4280683E+000, 1.1199039E+002, 1.7554294E+002, 9.5175290E-001, 1.8763208E-001, 1.1666589E-002, 1.3342312E-004, 3.0489427E-005, 2.0253812E-002, 9.1424763E-005, 7.7977737E-001, 1.3518161E-004, 1.5883219E-004
 5.2250000E+001, 4.6834025E+002, 4.5046361E+002, 2.4287058E+000, 1.1035350E+002, 1.7308032E+002, 9.4143021E-001, 1.8798376E-001, 1.1484579E-002, 1.2395981E-004, 2.7532470E-005, 1.9990340E-002, 8.3451483E-005, 7.7990097E-001, 1.2545832E-004, 1.5515790E-004
 5.2750000E+001, 4.6537363E+002, 4.4795508E+002, 2.4287058E+000, 1.0870957E+002, 1.7057663E+002, 9.4143021E-001, 1.8832864E-001, 1.1305606E-002, 1.1515303E-004, 2.4794474E-005, 1.9732024E-002, 7.6054463E-005, 7.8002138E-001, 1.1645141E-004, 1.5162516E-004
 5.3250000E+001, 4.6242569E+002, 4.4547690E+002, 2.4290759E+000, 1.0703320E+002, 1.6798909E+002, 9.3653277E-001, 1.8866824E-001, 1.1128702E-002, 1.0715312E-004, 2.2224547E-005, 1.9477771E-002, 6.9369674E-005, 7.8013889E-001, 1.0829798E-004, 1.4824219E-004
 5.3750000E+001, 4.5950359E+002, 4.4302600E+002, 2.4294771E+000, 1.0533853E+002, 1.6534027E+002, 9.2794965E-001, 1.8900304E-001, 1.0953525E-002, 1.0004408E-004, 1.9790822E-005, 1.9227240E-002, 6.3472608E-005, 7.8025354E-001, 1.0106333E-004, 1.4501481E-004
 5.4250000E+001, 4.5665353E+002, 4.4062871E+002, 2.4294771E+000, 1.0367218E+002, 1.6272243E+002, 9.2794965E-001, 1.8932911E-001, 1.0782353E-002, 9.3687702E-005, 1.7475378E-005, 1.8983338E-002, 5.8234926E-005, 7.8036435E-001, 9.4576445E-005, 1.4194686E-004
 5.4750000E+001, 4.5394521E+002, 4.3833912E+002, 2.4294858E+000, 1.0209791E+002, 1.6024956E+002, 9.2432881E-001, 1.8964180E-001, 1.0618413E-002, 8.7378697E-005, 1.5278110E-005, 1.8749403E-002, 5.3021925E-005, 7.8047091E-001, 8.8099088E-005, 1.3897034E-004
 5.5250000E+001, 4.5136260E+002, 4.3616184E+002, 2.4295046E+000, 1.0055680E+002, 1.5784435E+002, 9.2117919E-001, 1.8993692E-001, 1.0463876E-002, 8.1213907E-005, 1.3335683E-005, 1.8528553E-002, 4.7914460E-005, 7.8057168E-001, 8.1748829E-005, 1.3612905E-004
 5.5750000E+001, 4.4889066E+002, 4.3409056E+002, 2.4296630E+000, 9.9029135E+001, 1.5549091E+002, 9.1806918E-001, 1.9021912E-001, 1.0316382E-002, 7.5023768E-005, 1.1556171E-005, 1.8317300E-002, 4.2767492E-005, 7.8066841E-001, 7.5375171E-005, 1.3337130E-004
 5.6250000E+001, 4.4647816E+002, 4.3209348E+002, 2.4300849E+000, 9.7456539E+001, 1.5309633E+002, 9.1455673E-001, 1.9049120E-001, 1.0173952E-002, 6.9280031E-005, 9.9180549E-006, 1.8113657E-002, 3.8005126E-005, 7.8076130E-001, 6.9476510E-005, 1.3074503E-004
 5.6750000E+001, 4.4408729E+002, 4.3013572E+002, 2.4306966E+000, 9.5814004E+001, 1.5061729E+002, 9.1038405E-001, 1.9075767E-001, 1.0033894E-002, 6.4220939E-005, 8.3907768E-006, 1.7914303E-002, 3.3845618E-005, 7.8085139E-001, 6.4295181E-005, 1.2825236E-004
 5.7250000E+001, 4.4173526E+002, 4.2820971E+002, 2.4312144E+000, 9.4164416E+001, 1.4813291E+002, 9.0592126E-001, 1.9101893E-001, 9.8960150E-003, 5.9827863E-005, 6.9323603E-006, 1.7718949E-002, 3.0272870E-005, 7.8093889E-001, 5.9803002E-005, 1.2588737E-004
 5.7750000E+001, 4.3944466E+002, 4.2631733E+002, 2.4313289E+000, 9.2564294E+001, 1.4573511E+002, 9.0163623E-001, 1.9127400E-001, 9.7611253E-003, 5.5819844E-005, 5.5198659E-006, 1.7528272E-002, 2.7035192E-005, 7.8102390E-001, 5.5710004E-005, 1.2361811E-004
 5.8250000E+001, 4.3722100E+002, 4.2446510E+002, 2.4310320E+000, 9.1006366E+001, 1.4342474E+002, 8.9754949E-001, 1.9152327E-001, 9.6293023E-003, 5.1896357E-005, 4.1904562E-006, 1.7341919E-002, 2.3865266E-005, 7.8110695E-001, 5.1701846E-005, 1.2139947E-004
 5.8750000E+001, 4.3506772E+002, 4.2266628E+002, 2.4304106E+000, 8.9475276E+001, 1.4115901E+002, 8.9342351E-001, 1.9176505E-001, 9.5020217E-003, 4.7470450E-005, 3.1397072E-006, 1.7161014E-002, 2.0237800E-005, 7.8118822E-001, 4.7154980E-005, 1.1915893E-004
 5.9250000E+001, 4.3298046E+002, 4.2092275E+002, 2.4296711E+000, 8.7962270E+001, 1.3890733E+002, 8.8917935E-001, 1.9199927E-001, 9.3787451E-003, 4.3132205E-005, 2.3774887E-006, 1.6985719E-002, 1.6678609E-005, 7.8126684E-001, 4.2710366E-005, 1.1698284E-004
 5.9750000E+001, 4.3096867E+002, 4.1924688E+002, 2.4286874E+000, 8.6494840E+001, 1.3669965E+002, 8.8505693E-001, 1.9222354E-001, 9.2604616E-003, 3.9201771E-005, 1.8351685E-006, 1.6817879E-002, 1.3469885E-005, 7.8134166E-001, 3.8704527E-005, 1.1493252E-004
 6.0250000E+001, 4.2902712E+002, 4.1764092E+002, 2.4277593E+000, 8.5071479E+001, 1.3451997E+002, 8.8110030E-001, 1.9243733E-001, 9.1471614E-003, 3.5995068E-005, 1.4342250E-006, 1.6657961E-002, 1.0892469E-005, 7.8141213E-001, 3.5457822E-005, 1.1305454E-004
 6.0750000E+001, 4.2714549E+002, 4.1609563E+002, 2.4270607E+000, 8.3667901E+001, 1.3233120E+002, 8.7689373E-001, 1.9264212E-001, 9.0380360E-003, 3.3522402E-005, 1.1378532E-006, 1.6504875E-002, 8.9574699E-006, 7.8147870E-001, 3.2968925E-005, 1.1133871E-004
 6.1250000E+001, 4.2530484E+002, 4.1458799E+002, 2.4266412E+000, 8.2263207E+001, 1.3012034E+002, 8.7239004E-001, 1.9284140E-001, 8.9313428E-003, 3.1622490E-005, 9.1253433E-007, 1.6355992E-002, 7.5257242E-006, 7.8154271E-001, 3.1063224E-005, 1.0973809E-004
 6.1750000E+001, 4.2349086E+002, 4.1310191E+002, 2.4259454E+000, 8.0842614E+001, 1.2788823E+002, 8.6815358E-001, 1.9303790E-001, 8.8258432E-003, 3.0049927E-005, 7.4499098E-007, 1.6209241E-002, 6.3820788E-006, 7.8160536E-001, 2.9489108E-005, 1.0820072E-004
 6.2250000E+001, 4.2170281E+002, 4.1163026E+002, 2.4250076E+000, 7.9420039E+001, 1.2567763E+002, 8.6433568E-001, 1.9323200E-001, 8.7213906E-003, 2.8730327E-005, 6.1621775E-007, 1.6064309E-002, 5.4607656E-006, 7.8166688E-001, 2.8170769E-005, 1.0671394E-004
 6.2750000E+001, 4.1994821E+002, 4.1017212E+002, 2.4238443E+000, 7.8031905E+001, 1.2354056E+002, 8.6067637E-001, 1.9342366E-001, 8.6180990E-003, 2.7580916E-005, 5.2082112E-007, 1.5921225E-002, 4.6879351E-006, 7.8172738E-001, 2.7025882E-005, 1.0526731E-004
 6.3250000E+001, 4.1823574E+002, 4.0873972E+002, 2.4226325E+000, 7.6686353E+001, 1.2148682E+002, 8.5701849E-001, 1.9361105E-001, 8.5169669E-003, 2.6606053E-005, 4.4726301E-007, 1.5781362E-002, 4.0650535E-006, 7.8178630E-001, 2.6058244E-005, 1.0387369E-004
 6.3750000E+001, 4.1657230E+002, 4.0734775E+002, 2.4214287E+000, 7.5389776E+001, 1.1950452E+002, 8.5339345E-001, 1.9379253E-001, 8.4189111E-003, 2.5767166E-005, 3.9058819E-007, 1.5645916E-002, 3.5556282E-006, 7.8184321E-001, 2.5228027E-005, 1.0253844E-004
 6.4250000E+001, 4.1496961E+002, 4.0600804E+002, 2.4204411E+000, 7.4145706E+001, 1.1757775E+002, 8.4991285E-001, 1.9396702E-001, 8.3245377E-003, 2.5062210E-005, 3.4636564E-007, 1.5515713E-002, 3.1563802E-006, 7.8189777E-001, 2.4531619E-005, 1.0126843E-004
 6.4750000E+001, 4.1339341E+002, 4.0469134E+002, 2.4197574E+000, 7.2934146E+001, 1.1566173E+002, 8.4627882E-001, 1.9413862E-001, 8.2316250E-003, 2.4468872E-005, 3.1268505E-007, 1.5387679E-002, 2.8528288E-006, 7.8195128E-001, 2.3946403E-005, 1.0003286E-004
 6.5250000E+001, 4.1185153E+002, 4.0340560E+002, 2.4193463E+000, 7.1751476E+001, 1.1376312E+002, 8.3792681E-001, 1.9430600E-001, 8.1409128E-003, 2.3976665E-005, 2.8763893E-007, 1.5262810E-002, 2.6338693E-006, 7.8200334E-001, 2.3461723E-005, 9.8839345E-005
 6.5750000E+001, 4.1036928E+002, 4.0216768E+002, 2.4193463E+000, 7.0645724E+001, 1.1195292E+002, 8.3792681E-001, 1.9446624E-001, 8.0539991E-003, 2.3575463E-005, 2.7135960E-007, 1.5143277E-002, 2.4866505E-006, 7.8205307E-001, 2.3068131E-005, 9.7706458E-005
 6.6250000E+001, 4.0895862E+002, 4.0098531E+002, 2.4193495E+000, 6.9627956E+001, 1.1025312E+002, 8.3377699E-001, 1.9461807E-001, 7.9715772E-003, 2.3265626E-005, 2.6263503E-007, 1.5030030E-002, 2.4098236E-006, 7.8210009E-001, 2.2766602E-005, 9.6642921E-005
 6.6750000E+001, 4.0762248E+002, 3.9985577E+002, 2.4193579E+000, 6.8697821E+001, 1.0868604E+002, 8.3008969E-001, 1.9476164E-001, 7.8935661E-003, 2.3045940E-005, 2.6197535E-007, 1.4922955E-002, 2.4025032E-006, 7.8214444E-001, 2.2556909E-005, 9.5647688E-005
 6.7250000E+001, 4.0634292E+002, 3.9876965E+002, 2.4195230E+000, 6.7815019E+001, 1.0720733E+002, 8.2643438E-001, 1.9489870E-001, 7.8190358E-003, 2.2896057E-005, 2.6742598E-007, 1.4820749E-002, 2.4488424E-006, 7.8218668E-001, 2.2418735E-005, 9.4706122E-005
 6.7750000E+001, 4.0510627E+002, 3.9771694E+002, 2.4197059E+000, 6.6942730E+001, 1.0576629E+002, 8.2254629E-001, 1.9503093E-001, 7.7470744E-003, 2.2810252E-005, 2.8467311E-007, 1.4722157E-002, 2.5459516E-006, 7.8222735E-001, 2.2346777E-005, 9.3806040E-005
 6.8250000E+001, 4.0388939E+002, 3.9668142E+002, 2.4195153E+000, 6.6050478E+001, 1.0432200E+002, 8.1876216E-001, 1.9516086E-001, 7.6763265E-003, 2.2757090E-005, 3.2090415E-007, 1.4625274E-002, 2.6691524E-006, 7.8226725E-001, 2.2308363E-005, 9.2925855E-005
 6.8750000E+001, 4.0268485E+002, 3.9565721E+002, 2.4190063E+000, 6.5131888E+001, 1.0286222E+002, 8.1522367E-001, 1.9528943E-001, 7.6063276E-003, 2.2696659E-005, 3.8062555E-007, 1.4529405E-002, 2.7840865E-006, 7.8230672E-001, 2.2262177E-005, 9.2053787E-005
 6.9250000E+001, 4.0148931E+002, 3.9464498E+002, 2.4179604E+000, 6.4187938E+001, 1.0138909E+002, 8.1200981E-001, 1.9541640E-001, 7.5372475E-003, 2.2589578E-005, 4.5008454E-007, 1.4434722E-002, 2.8553411E-006, 7.8234576E-001, 2.2166505E-005, 9.1185862E-005
 6.9750000E+001, 4.0030374E+002, 3.9364106E+002, 2.4166171E+000, 6.3219564E+001, 9.9910993E+001, 8.0880204E-001, 1.9554228E-001, 7.4688198E-003, 2.2418396E-005, 5.1053436E-007, 1.4340833E-002, 2.8680453E-006, 7.8238457E-001, 2.2002757E-005, 9.0316135E-005
 7.0250000E+001, 3.9911897E+002, 3.9263348E+002, 2.4148127E+000, 6.2241959E+001, 9.8447457E+001, 8.0580636E-001, 1.9566858E-001, 7.4002206E-003, 2.2192151E-005, 5.4477892E-007, 1.4246627E-002, 2.8322181E-006, 7.8242361E-001, 2.1780433E-005, 8.9435928E-005
 7.0750000E+001, 3.9793170E+002, 3.9161608E+002, 2.4127455E+000, 6.1281724E+001, 9.7018307E+001, 8.0311904E-001, 1.9579592E-001, 7.3311158E-003, 2.1910093E-005, 5.3984684E-007, 1.4151643E-002, 2.7479979E-006, 7.8246307E-001, 2.1499152E-005, 8.8541125E-005
 7.1250000E+001, 3.9676719E+002, 3.9061059E+002, 2.4105148E+000, 6.0393295E+001, 9.5678949E+001, 8.0053260E-001, 1.9592160E-001, 7.2629795E-003, 2.1570880E-005, 4.9243991E-007, 1.4057897E-002, 2.6106396E-006, 7.8250214E-001, 2.1158168E-005, 8.7649863E-005
 7.1750000E+001, 3.9562656E+002, 3.8961710E+002, 2.4083283E+000, 5.9591179E+001, 9.4439073E+001, 7.9753509E-001, 1.9604558E-001, 7.1958180E-003, 2.1182549E-005, 4.1547940E-007, 1.3965410E-002, 2.4272724E-006, 7.8254078E-001, 2.0766182E-005, 8.6763507E-005
 7.2250000E+001, 3.9452361E+002, 3.8865032E+002, 2.4062477E+000, 5.8871275E+001, 9.3294291E+001, 7.9400615E-001, 1.9616618E-001, 7.1305308E-003, 2.0759123E-005, 3.3145892E-007, 1.3875435E-002, 2.2081940E-006, 7.8257844E-001, 2.0337974E-005, 8.5895247E-005
 7.2750000E+001, 3.9345127E+002, 3.8770433E+002, 2.4041524E+000, 5.8214623E+001, 9.2220355E+001, 7.9028670E-001, 1.9628405E-001, 7.0667789E-003, 2.0287245E-005, 2.5621888E-007, 1.3787485E-002, 1.9423478E-006, 7.8261532E-001, 1.9859380E-005, 8.5038750E-005
 7.3250000E+001, 3.9239875E+002, 3.8677280E+002, 2.4017673E+000, 5.7581913E+001, 9.1167885E+001, 7.8687203E-001, 1.9640020E-001, 7.0040213E-003, 1.9756428E-005, 1.9771237E-007, 1.3700807E-002, 1.6217167E-006, 7.8265175E-001, 1.9320138E-005, 8.4185686E-005
 7.3750000E+001, 3.9137488E+002, 3.8586380E+002, 2.3992588E+000, 5.6956878E+001, 9.0129605E+001, 7.8378333E-001, 1.9651373E-001, 6.9427020E-003, 1.9211308E-005, 1.5495503E-007, 1.3616074E-002, 1.2849058E-006, 7.8268738E-001, 1.8768218E-005, 8.3348446E-005
 7.4250000E+001, 3.9038606E+002, 3.8498450E+002, 2.3967019E+000, 5.6351178E+001, 8.9122288E+001, 7.8102126E-001, 1.9662375E-001, 6.8832284E-003, 1.8735802E-005, 1.2502992E-007, 1.3533973E-002, 1.0055270E-006, 7.8272183E-001, 1.8290276E-005, 8.2544759E-005
 7.4750000E+001, 3.8942412E+002, 3.8412508E+002, 2.3943967E+000, 5.5751939E+001, 8.8135542E+001, 7.7838901E-001, 1.9673153E-001, 6.8248807E-003, 1.8353326E-005, 1.0318986E-007, 1.3453554E-002, 8.0612885E-007, 7.8275545E-001, 1.7908827E-005, 8.1769063E-005
 7.5250000E+001, 3.8847853E+002, 3.8327816E+002, 2.3905980E+000, 5.5171055E+001, 8.7187559E+001, 7.7399992E-001, 1.9683719E-001, 6.7675969E-003, 1.8062984E-005, 8.8792246E-008, 1.3374732E-002, 6.8606423E-007, 7.8278828E-001, 1.7621276E-005, 8.1020338E-005
 7.5750000E+001, 3.8754508E+002, 3.8244189E+002, 2.3905980E+000, 5.4578800E+001, 8.6244431E+001, 7.7399992E-001, 1.9694175E-001, 6.7108716E-003, 1.7815883E-005, 7.7651562E-008, 1.3296740E-002, 6.0308993E-007, 7.8282071E-001, 1.7377592E-005, 8.0284956E-005
 7.6250000E+001, 3.8660148E+002, 3.8160260E+002, 2.3892632E+000, 5.3945571E+001, 8.5253154E+001, 7.7187775E-001, 1.9704690E-001, 6.6538018E-003, 1.7590264E-005, 6.8382166E-008, 1.3218310E-002, 5.4004058E-007, 7.8285329E-001, 1.7155616E-005, 7.9548416E-005
 7.6750000E+001, 3.8564443E+002, 3.8075895E+002, 2.3879906E+000, 5.3267182E+001, 8.4209844E+001, 7.6991252E-001, 1.9715266E-001, 6.5963924E-003, 1.7371789E-005, 5.9943531E-008, 1.3139425E-002, 4.8415994E-007, 7.8288605E-001, 1.6940874E-005, 7.8808664E-005
 7.7250000E+001, 3.8467850E+002, 3.7991375E+002, 2.3866977E+000, 5.2549244E+001, 8.3113510E+001, 7.6786103E-001, 1.9725882E-001, 6.5387634E-003, 1.7151960E-005, 5.1683725E-008, 1.3060238E-002, 4.2760511E-007, 7.8291893E-001, 1.6724843E-005, 7.8065917E-005
 7.7750000E+001, 3.8371483E+002, 3.7907134E+002, 2.3850933E+000, 5.1812376E+001, 8.1993355E+001, 7.6604406E-001, 1.9736464E-001, 6.4813241E-003, 1.6933583E-005, 4.3869359E-008, 1.2981313E-002, 3.7188390E-007, 7.8295170E-001, 1.6510285E-005, 7.7325695E-005
 7.8250000E+001, 3.8277221E+002, 3.7824139E+002, 2.3832986E+000, 5.1071365E+001, 8.0884010E+001, 7.6455721E-001, 1.9746893E-001, 6.4247119E-003, 1.6719799E-005, 3.6528228E-008, 1.2903527E-002, 3.1825156E-007, 7.8298400E-001, 1.6300319E-005, 7.6596379E-005
 7.8750000E+001, 3.8187018E+002, 3.7744189E+002, 2.3812251E+000, 5.0350489E+001, 7.9825210E+001, 7.6343843E-001, 1.9756922E-001, 6.3702673E-003, 1.6516240E-005, 3.0033515E-008, 1.2828722E-002, 2.6848641E-007, 7.8301506E-001, 1.6100488E-005, 7.5895355E-005
 7.9250000E+001, 3.8099862E+002, 3.7666848E+002, 2.3792440E+000, 4.9659583E+001, 7.8807500E+001, 7.6233568E-001, 1.9766614E-001, 6.3176509E-003, 1.6323849E-005, 2.4590624E-008, 1.2756435E-002, 2.2424376E-007, 7.8304506E-001, 1.5911724E-005, 7.5218574E-005
 7.9750000E+001, 3.8015501E+002, 3.7592123E+002, 2.3771326E+000, 4.9004269E+001, 7.7832205E+001, 7.6129563E-001, 1.9775941E-001, 6.2670115E-003, 1.6143221E-005, 2.0081625E-008, 1.2686872E-002, 1.8569383E-007, 7.8307393E-001, 1.5734603E-005, 7.4567955E-005
 8.0250000E+001, 3.7934286E+002, 3.7520572E+002, 2.3751394E+000, 4.8379584E+001, 7.6881629E+001, 7.5985652E-001, 1.9784829E-001, 6.2187477E-003, 1.5974622E-005, 1.6342407E-008, 1.2620577E-002, 1.5211172E-007, 7.8310143E-001, 1.5569342E-005, 7.3948385E-005
 8.0750000E+001, 3.7856112E+002, 3.7451953E+002, 2.3730271E+000, 4.7779034E+001, 7.5950156E+001, 7.5829918E-001, 1.9793308E-001, 6.1727066E-003, 1.5817542E-005, 1.3286741E-008, 1.2557341E-002, 1.2341463E-007, 7.8312766E-001, 1.5415423E-005, 7.3357880E-005
 8.1250000E+001, 3.7780741E+002, 3.7386111E+002, 2.3707523E+000, 4.7186786E+001, 7.5021488E+001, 7.5664182E-001, 1.9801414E-001, 6.1286806E-003, 1.5671558E-005, 1.0822574E-008, 1.2496880E-002, 9.9724846E-008, 7.8315274E-001, 1.5272415E-005, 7.2793791E-005
 8.1750000E+001, 3.7707845E+002, 3.7322907E+002, 2.3683296E+000, 4.6599833E+001, 7.4085116E+001, 7.5449676E-001, 1.9809163E-001, 6.0865933E-003, 1.5535678E-005, 8.8183209E-009, 1.2439086E-002, 8.0345695E-008, 7.8317670E-001, 1.5139328E-005, 7.2255008E-005
 8.2250000E+001, 3.7635209E+002, 3.7260180E+002, 2.3656373E+000, 4.6003190E+001, 7.3123976E+001, 7.5208147E-001, 1.9816845E-001, 6.0448661E-003, 1.5405824E-005, 7.3037169E-009, 1.2381794E-002, 6.5455407E-008, 7.8320045E-001, 1.5012179E-005, 7.1721514E-005
 8.2750000E+001, 3.7562609E+002, 3.7197491E+002, 2.3628245E+000, 4.5384313E+001, 7.2127361E+001, 7.4937071E-001, 1.9824541E-001, 6.0030567E-003, 1.5279041E-005, 6.0088098E-009, 1.2324395E-002, 5.3492630E-008, 7.8322423E-001, 1.4888064E-005, 7.1187440E-005
 8.3250000E+001, 3.7490477E+002, 3.7134896E+002, 2.3599606E+000, 4.4757704E+001, 7.1123119E+001, 7.4656792E-001, 1.9832235E-001, 5.9612565E-003, 1.5155622E-005, 4.9409329E-009, 1.2267013E-002, 4.4497809E-008, 7.8324801E-001, 1.4767284E-005, 7.0654017E-005
 8.3750000E+001, 3.7421756E+002, 3.7075313E+002, 2.3570191E+000, 4.4144336E+001, 7.0157227E+001, 7.4358788E-001, 1.9839539E-001, 5.9215770E-003, 1.5039446E-005, 4.0128842E-009, 1.2212543E-002, 3.6832207E-008, 7.8327058E-001, 1.4653614E-005, 7.0147840E-005
 8.4250000E+001, 3.7358662E+002, 3.7020509E+002, 2.3539862E+000, 4.3570378E+001, 6.9276736E+001, 7.4078332E-001, 1.9846232E-001, 5.8852137E-003, 1.4933657E-005, 3.2445913E-009, 1.2162628E-002, 3.0409390E-008, 7.8329126E-001, 1.4550132E-005, 6.9684148E-005
 8.4750000E+001, 3.7300698E+002, 3.6970285E+002, 2.3508801E+000, 4.3033600E+001, 6.8474285E+001, 7.3826247E-001, 1.9852353E-001, 5.8519581E-003, 1.4837398E-005, 2.6067813E-009, 1.2116979E-002, 2.4969636E-008, 7.8331017E-001, 1.4455987E-005, 6.9260217E-005
 8.5250000E+001, 3.7246281E+002, 3.6923504E+002, 2.3479669E+000, 4.2525833E+001, 6.7716395E+001, 7.3599425E-001, 1.9858047E-001, 5.8210212E-003, 1.4748690E-005, 2.1119451E-009, 1.2074513E-002, 2.0656705E-008, 7.8332776E-001, 1.4369235E-005, 6.8865985E-005
 8.5750000E+001, 3.7194272E+002, 3.6878937E+002, 2.3454809E+000, 4.2041494E+001, 6.6989548E+001, 7.3386135E-001, 1.9863469E-001, 5.7915587E-003, 1.4664859E-005, 1.7083022E-009, 1.2034073E-002, 1.7125568E-008, 7.8334451E-001, 1.4287254E-005, 6.8490648E-005
