cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 4.3486181E+001, 1.0241450E+003, 9.7287553E+002, 3.4877579E+000, 2.1860115E+002, 4.1856263E+002, 1.2031738E+000, 1.0643526E-001, 4.7701282E-002, 1.0401780E-002, 1.0254990E-002, 7.6684742E-002, 9.2460267E-003, 7.3580866E-001, 1.0605599E-002, 1.5158897E-003,NaN,NaN,NaN,NaN
 4.4086683E+001, 1.0168457E+003, 9.6441718E+002, 3.5100310E+000, 2.2034490E+002, 4.1979406E+002, 1.2112763E+000, 1.0842853E-001, 4.7072189E-002, 9.9098418E-003, 9.4458333E-003, 7.5418084E-002, 8.8087483E-003, 7.3761349E-001, 1.0110095E-002, 1.4450659E-003,NaN,NaN,NaN,NaN
 4.4687186E+001, 1.0134833E+003, 9.6063274E+002, 3.5213685E+000, 2.2137849E+002, 4.2038827E+002, 1.2153575E+000, 1.0934756E-001, 4.6794503E-002, 9.6688514E-003, 9.0606870E-003, 7.4838104E-002, 8.5945345E-003, 7.3847281E-001, 9.8665369E-003, 1.4102534E-003,NaN,NaN,NaN,NaN
 4.5287688E+001, 1.0101488E+003, 9.5703781E+002, 3.5329591E+000, 2.2240846E+002, 4.2074413E+002, 1.2189268E+000, 1.1026212E-001, 4.6524622E-002, 9.4175959E-003, 8.6981289E-003, 7.4259382E-002, 8.3711963E-003, 7.3932776E-001, 9.6121859E-003, 1.3738982E-003,NaN,NaN,NaN,NaN
 4.5888191E+001, 1.0066412E+003, 9.5329714E+002, 3.5446342E+000, 2.2307258E+002, 4.2071499E+002, 1.2212944E+000, 1.1116318E-001, 4.6250148E-002, 9.1776202E-003, 8.3643504E-003, 7.3684357E-002, 8.1578846E-003, 7.4014325E-001, 9.3695335E-003, 1.3392152E-003,NaN,NaN,NaN,NaN
 4.6488693E+001, 1.0028756E+003, 9.4928295E+002, 3.5565542E+000, 2.2377469E+002, 4.2062622E+002, 1.2221028E+000, 1.1205141E-001, 4.5958038E-002, 8.9656184E-003, 8.0572304E-003, 7.3110374E-002, 7.9694386E-003, 7.4089935E-001, 9.1559439E-003, 1.3086862E-003,NaN,NaN,NaN,NaN
 4.7089196E+001, 9.9446158E+002, 9.4052143E+002, 3.5784726E+000, 2.2514368E+002, 4.2004676E+002, 1.2222129E+000, 1.1372690E-001, 4.5387760E-002, 8.5850023E-003, 7.5153665E-003, 7.2018844E-002, 7.6311131E-003, 7.4227335E-001, 8.7717497E-003, 1.2537722E-003,NaN,NaN,NaN,NaN
 4.7689698E+001, 9.8959652E+002, 9.3559163E+002, 3.5879107E+000, 2.2583299E+002, 4.1946764E+002, 1.2226890E+000, 1.1464519E-001, 4.5063203E-002, 8.3831404E-003, 7.2769141E-003, 7.1410328E-002, 7.4516804E-003, 7.4297516E-001, 8.5664334E-003, 1.2244257E-003,NaN,NaN,NaN,NaN
 4.8290201E+001, 9.8411060E+002, 9.3008256E+002, 3.5964201E+000, 2.2682377E+002, 4.1879595E+002, 1.2236673E+000, 1.1562005E-001, 4.4698447E-002, 8.1904621E-003, 7.0537913E-003, 7.0756342E-002, 7.2804107E-003, 7.4367035E-001, 8.3709443E-003, 1.1964839E-003,NaN,NaN,NaN,NaN
 4.8890704E+001, 9.7843858E+002, 9.2446071E+002, 3.6044626E+000, 2.2790970E+002, 4.1803123E+002, 1.2249486E+000, 1.1657390E-001, 4.4335012E-002, 8.0090010E-003, 6.8447088E-003, 7.0113927E-002, 7.1191120E-003, 7.4433468E-001, 8.1865032E-003, 1.1701212E-003,NaN,NaN,NaN,NaN
 4.9491206E+001, 9.7261571E+002, 9.1884187E+002, 3.6122062E+000, 2.2911143E+002, 4.1709063E+002, 1.2259341E+000, 1.1754081E-001, 4.3957146E-002, 7.8357568E-003, 6.6428581E-003, 6.9459512E-002, 6.9651171E-003, 7.4498688E-001, 8.0098272E-003, 1.1448684E-003,NaN,NaN,NaN,NaN
 5.0091709E+001, 9.6153003E+002, 9.0794703E+002, 3.6259520E+000, 2.3198578E+002, 4.1612192E+002, 1.2283144E+000, 1.1947191E-001, 4.3215525E-002, 7.4735201E-003, 6.2356138E-003, 6.8155613E-002, 6.6431290E-003, 7.4631352E-001, 7.6391076E-003, 1.0918803E-003,NaN,NaN,NaN,NaN
 5.0692211E+001, 9.5630394E+002, 9.0277820E+002, 3.6318323E+000, 2.3333010E+002, 4.1573159E+002, 1.2302173E+000, 1.2041861E-001, 4.2857882E-002, 7.2886238E-003, 6.0336318E-003, 6.7517854E-002, 6.4787767E-003, 7.4697508E-001, 7.4504203E-003, 1.0649107E-003,NaN,NaN,NaN,NaN
 5.1292714E+001, 9.5154127E+002, 8.9808299E+002, 3.6377754E+000, 2.3452341E+002, 4.1537014E+002, 1.2318503E+000, 1.2133647E-001, 4.2515037E-002, 7.1060190E-003, 5.8264835E-003, 6.6901823E-002, 6.3164613E-003, 7.4762904E-001, 7.2644590E-003, 1.0383307E-003,NaN,NaN,NaN,NaN
 5.1893216E+001, 9.4705708E+002, 8.9369829E+002, 3.6440544E+000, 2.3540401E+002, 4.1484276E+002, 1.2332317E+000, 1.2218280E-001, 4.2210999E-002, 6.9237687E-003, 5.6237788E-003, 6.6337721E-002, 6.1544611E-003, 7.4825855E-001, 7.0784297E-003, 1.0117410E-003,NaN,NaN,NaN,NaN
 5.2493719E+001, 9.4272671E+002, 8.8942350E+002, 3.6506140E+000, 2.3605995E+002, 4.1432688E+002, 1.2336680E+000, 1.2298710E-001, 4.1929256E-002, 6.7429620E-003, 5.4198853E-003, 6.5804560E-002, 5.9937440E-003, 7.4887484E-001, 6.8937349E-003, 9.8534198E-004,NaN,NaN,NaN,NaN
 5.3094221E+001, 9.3371881E+002, 8.8031131E+002, 3.6618408E+000, 2.3718749E+002, 4.1356292E+002, 1.2345713E+000, 1.2468468E-001, 4.1310331E-002, 6.3858396E-003, 5.0353689E-003, 6.4668329E-002, 5.6763018E-003, 7.5011054E-001, 6.5289186E-003, 9.3319771E-004,NaN,NaN,NaN,NaN
 5.3694724E+001, 9.2892779E+002, 8.7536771E+002, 3.6657513E+000, 2.3805243E+002, 4.1339694E+002, 1.2363055E+000, 1.2557572E-001, 4.0968049E-002, 6.2184054E-003, 4.8501591E-003, 6.4066305E-002, 5.5274715E-003, 7.5072109E-001, 6.3584668E-003, 9.0883451E-004,NaN,NaN,NaN,NaN
 5.4295226E+001, 9.2433069E+002, 8.7052988E+002, 3.6693317E+000, 2.3910937E+002, 4.1355570E+002, 1.2385497E+000, 1.2644887E-001, 4.0629244E-002, 6.0586965E-003, 4.6688260E-003, 6.3475692E-002, 5.3855080E-003, 7.5131360E-001, 6.1960428E-003, 8.8561877E-004,NaN,NaN,NaN,NaN
 5.4895729E+001, 9.1908258E+002, 8.6510943E+002, 3.6720133E+000, 2.4040197E+002, 4.1345967E+002, 1.2411246E+000, 1.2728955E-001, 4.0297590E-002, 5.9113795E-003, 4.4981225E-003, 6.2905455E-002, 5.2545596E-003, 7.5187288E-001, 6.0463047E-003, 8.6421626E-004,NaN,NaN,NaN,NaN
 5.5496231E+001, 9.1480180E+002, 8.6078999E+002, 3.6757520E+000, 2.4170550E+002, 4.1344035E+002, 1.2435028E+000, 1.2807326E-001, 3.9998263E-002, 5.7628864E-003, 4.3285479E-003, 6.2377192E-002, 5.1225657E-003, 7.5241633E-001, 5.8948798E-003, 8.4257265E-004,NaN,NaN,NaN,NaN
 5.6096734E+001, 9.0613494E+002, 8.5226944E+002, 3.6850729E+000, 2.4385219E+002, 4.1281782E+002, 1.2454386E+000, 1.2959533E-001, 3.9413564E-002, 5.4809419E-003, 3.9851164E-003, 6.1352489E-002, 4.8719484E-003, 7.5347363E-001, 5.6078669E-003, 8.0154905E-004,NaN,NaN,NaN,NaN
 5.6697236E+001, 9.0144755E+002, 8.4776980E+002, 3.6891776E+000, 2.4481974E+002, 4.1216042E+002, 1.2460599E+000, 1.3039710E-001, 3.9094466E-002, 5.3450446E-003, 3.8157121E-003, 6.0809004E-002, 4.7511507E-003, 7.5400584E-001, 5.4694745E-003, 7.8176821E-004,NaN,NaN,NaN,NaN
 5.7297739E+001, 8.9656356E+002, 8.4313740E+002, 3.6928916E+000, 2.4545995E+002, 4.1112899E+002, 1.2469935E+000, 1.3124073E-001, 3.8755430E-002, 5.2034581E-003, 3.6563991E-003, 6.0233939E-002, 4.6252961E-003, 7.5455026E-001, 5.3249750E-003, 7.6111448E-004,NaN,NaN,NaN,NaN
 5.7898241E+001, 8.9173564E+002, 8.3852457E+002, 3.6963219E+000, 2.4583844E+002, 4.0993595E+002, 1.2482872E+000, 1.3206745E-001, 3.8416019E-002, 5.0730725E-003, 3.5062523E-003, 5.9668197E-002, 4.5093978E-003, 7.5506858E-001, 5.1920033E-003, 7.4210843E-004,NaN,NaN,NaN,NaN
 5.8498744E+001, 8.8654725E+002, 8.3359134E+002, 3.6996156E+000, 2.4594706E+002, 4.0840410E+002, 1.2491137E+000, 1.3294239E-001, 3.8045395E-002, 4.9463951E-003, 3.3703303E-003, 5.9064126E-002, 4.3967956E-003, 7.5558576E-001, 5.0626573E-003, 7.2362062E-004,NaN,NaN,NaN,NaN
 5.9099246E+001, 8.7532647E+002, 8.2286922E+002, 3.7049254E+000, 2.4679954E+002, 4.0569563E+002, 1.2483906E+000, 1.3472840E-001, 3.7272584E-002, 4.7047731E-003, 3.1199142E-003, 5.7824223E-002, 4.1820205E-003, 7.5659983E-001, 4.8161090E-003, 6.8838074E-004,NaN,NaN,NaN,NaN
 5.9699749E+001, 8.6988761E+002, 8.1759568E+002, 3.7064986E+000, 2.4723490E+002, 4.0452643E+002, 1.2491173E+000, 1.3557687E-001, 3.6903648E-002, 4.5929720E-003, 2.9965708E-003, 5.7235439E-002, 4.0826418E-003, 7.5708087E-001, 4.7025448E-003, 6.7214867E-004,NaN,NaN,NaN,NaN
 6.0300251E+001, 8.6468861E+002, 8.1254248E+002, 3.7074728E+000, 2.4743303E+002, 4.0327852E+002, 1.2512639E+000, 1.3637522E-001, 3.6558488E-002, 4.4848361E-003, 2.8830225E-003, 5.6681475E-002, 3.9865210E-003, 7.5753550E-001, 4.5926132E-003, 6.5643583E-004,NaN,NaN,NaN,NaN
 6.0900754E+001, 8.6000054E+002, 8.0802977E+002, 3.7077357E+000, 2.4767265E+002, 4.0217360E+002, 1.2541055E+000, 1.3713067E-001, 3.6238660E-002, 4.3756645E-003, 2.7627110E-003, 5.6160335E-002, 3.8894795E-003, 7.5798392E-001, 4.4816326E-003, 6.4057304E-004,NaN,NaN,NaN,NaN
 6.1501256E+001, 8.5077610E+002, 7.9916031E+002, 3.7070129E+000, 2.4755955E+002, 3.9956446E+002, 1.2591332E+000, 1.3866228E-001, 3.5614021E-002, 4.1184941E-003, 2.5529640E-003, 5.5103741E-002, 3.6608836E-003, 7.5891479E-001, 4.2187789E-003, 6.0300258E-004,NaN,NaN,NaN,NaN
 6.2101759E+001, 8.4625414E+002, 7.9475290E+002, 3.7068158E+000, 2.4761116E+002, 3.9847369E+002, 1.2616004E+000, 1.3938756E-001, 3.5318043E-002, 3.9954677E-003, 2.4635225E-003, 5.4602016E-002, 3.5515268E-003, 7.5935004E-001, 4.0928330E-003, 5.8500076E-004,NaN,NaN,NaN,NaN
 6.2702261E+001, 8.4206121E+002, 7.9073682E+002, 3.7079076E+000, 2.4775145E+002, 3.9747482E+002, 1.2627961E+000, 1.4001811E-001, 3.5064029E-002, 3.8865082E-003, 2.3706438E-003, 5.4168523E-002, 3.4546739E-003, 7.5974201E-001, 3.9813520E-003, 5.6906645E-004,NaN,NaN,NaN,NaN
 6.3302764E+001, 8.3820308E+002, 7.8710010E+002, 3.7098269E+000, 2.4786931E+002, 3.9648620E+002, 1.2629056E+000, 1.4061634E-001, 3.4822146E-002, 3.7829753E-003, 2.2912231E-003, 5.3755890E-002, 3.3626447E-003, 7.6010779E-001, 3.8750397E-003, 5.5387092E-004,NaN,NaN,NaN,NaN
 6.3903266E+001, 8.3478137E+002, 7.8380818E+002, 3.7118905E+000, 2.4794942E+002, 3.9568332E+002, 1.2632639E+000, 1.4114164E-001, 3.4618038E-002, 3.6842591E-003, 2.2021468E-003, 5.3397799E-002, 3.2748970E-003, 7.6045314E-001, 3.7739106E-003, 5.3941624E-004,NaN,NaN,NaN,NaN
 6.4503769E+001, 8.2789737E+002, 7.7702850E+002, 3.7145914E+000, 2.4764375E+002, 3.9410865E+002, 1.2651244E+000, 1.4225774E-001, 3.4176806E-002, 3.4818526E-003, 2.0291029E-003, 5.2633288E-002, 3.0949801E-003, 7.6116562E-001, 3.5663982E-003, 5.0975588E-004,NaN,NaN,NaN,NaN
 6.5104271E+001, 8.2404131E+002, 7.7326152E+002, 3.7145463E+000, 2.4728334E+002, 3.9309702E+002, 1.2669046E+000, 1.4289938E-001, 3.3915262E-002, 3.3737189E-003, 1.9426737E-003, 5.2190475E-002, 2.9988612E-003, 7.6155506E-001, 3.4552892E-003, 4.9387473E-004,NaN,NaN,NaN,NaN
 6.5704774E+001, 8.1984971E+002, 7.6918729E+002, 3.7135988E+000, 2.4656160E+002, 3.9161257E+002, 1.2683637E+000, 1.4358206E-001, 3.3635501E-002, 3.2604567E-003, 1.8516228E-003, 5.1718928E-002, 2.8981837E-003, 7.6196643E-001, 3.3391331E-003, 4.7727220E-004,NaN,NaN,NaN,NaN
 6.6305276E+001, 8.1536514E+002, 7.6484685E+002, 3.7119301E+000, 2.4564465E+002, 3.8978326E+002, 1.2700688E+000, 1.4430916E-001, 3.3328667E-002, 3.1493867E-003, 1.7673809E-003, 5.1213259E-002, 2.7994549E-003, 7.6238290E-001, 3.2252902E-003, 4.6100029E-004,NaN,NaN,NaN,NaN
 6.6905779E+001, 8.1096218E+002, 7.6060948E+002, 3.7105779E+000, 2.4461926E+002, 3.8782502E+002, 1.2714334E+000, 1.4500108E-001, 3.3041311E-002, 3.0379708E-003, 1.6853961E-003, 5.0733193E-002, 2.7004185E-003, 7.6278798E-001, 3.1110402E-003, 4.4467021E-004,NaN,NaN,NaN,NaN
 6.7506281E+001, 8.0190440E+002, 7.5221402E+002, 3.7106094E+000, 2.4323229E+002, 3.8378893E+002, 1.2724577E+000, 1.4637008E-001, 3.2459327E-002, 2.8321091E-003, 1.5417609E-003, 4.9778238E-002, 2.5174303E-003, 7.6355702E-001, 2.8997133E-003, 4.1446462E-004,NaN,NaN,NaN,NaN
 6.8106784E+001, 7.9768784E+002, 7.4839141E+002, 3.7119671E+000, 2.4276602E+002, 3.8198235E+002, 1.2726912E+000, 1.4702097E-001, 3.2182697E-002, 2.7336618E-003, 1.4766260E-003, 4.9323787E-002, 2.4299216E-003, 7.6392111E-001, 2.7986544E-003, 4.0001997E-004,NaN,NaN,NaN,NaN
 6.8707286E+001, 7.9348375E+002, 7.4465802E+002, 3.7138600E+000, 2.4217933E+002, 3.8001838E+002, 1.2726559E+000, 1.4764056E-001, 3.1919466E-002, 2.6395348E-003, 1.4165806E-003, 4.8890947E-002, 2.3462532E-003, 7.6426681E-001, 2.7020551E-003, 3.8621274E-004,NaN,NaN,NaN,NaN
 6.9307789E+001, 7.8929862E+002, 7.4093794E+002, 3.7154981E+000, 2.4165939E+002, 3.7812189E+002, 1.2725893E+000, 1.4825582E-001, 3.1657003E-002, 2.5472723E-003, 1.3581291E-003, 4.8460763E-002, 2.2642421E-003, 7.6460768E-001, 2.6072909E-003, 3.7266782E-004,NaN,NaN,NaN,NaN
 6.9908291E+001, 7.8527282E+002, 7.3720678E+002, 3.7160646E+000, 2.4102451E+002, 3.7641899E+002, 1.2723280E+000, 1.4882302E-001, 3.1408791E-002, 2.4702018E-003, 1.3048917E-003, 4.8062888E-002, 2.1957349E-003, 7.6491107E-001, 2.5281933E-003, 3.6136217E-004,NaN,NaN,NaN,NaN
 7.0508794E+001, 7.7777274E+002, 7.3030752E+002, 3.7164427E+000, 2.3980940E+002, 3.7327954E+002, 1.2695553E+000, 1.4989840E-001, 3.0945731E-002, 2.3156336E-003, 1.1952899E-003, 4.7311171E-002, 2.0583410E-003, 7.6550356E-001, 2.3694974E-003, 3.3867930E-004,NaN,NaN,NaN,NaN
 7.1109296E+001, 7.7395934E+002, 7.2688377E+002, 3.7167676E+000, 2.3919734E+002, 3.7161705E+002, 1.2680956E+000, 1.5047264E-001, 3.0700142E-002, 2.2308776E-003, 1.1370493E-003, 4.6910044E-002, 1.9830023E-003, 7.6582261E-001, 2.2825472E-003, 3.2625125E-004,NaN,NaN,NaN,NaN
 7.1709799E+001, 7.6999941E+002, 7.2328061E+002, 3.7167178E+000, 2.3830329E+002, 3.6971532E+002, 1.2674904E+000, 1.5104145E-001, 3.0452235E-002, 2.1521920E-003, 1.0842701E-003, 4.6511151E-002, 1.9130595E-003, 7.6612824E-001, 2.2018626E-003, 3.1471876E-004,NaN,NaN,NaN,NaN
 7.2310302E+001, 7.6597073E+002, 7.1960330E+002, 3.7161742E+000, 2.3740791E+002, 3.6782351E+002, 1.2679443E+000, 1.5166475E-001, 3.0176806E-002, 2.0699836E-003, 1.0321578E-003, 4.6072537E-002, 1.8399854E-003, 7.6645379E-001, 2.1176192E-003, 3.0267759E-004,NaN,NaN,NaN,NaN
 7.2910804E+001, 7.6178684E+002, 7.1574205E+002, 3.7159580E+000, 2.3624457E+002, 3.6573013E+002, 1.2686012E+000, 1.5226210E-001, 2.9907971E-002, 1.9969254E-003, 9.8598417E-004, 4.5650724E-002, 1.7750448E-003, 7.6675560E-001, 2.0426534E-003, 2.9196251E-004,NaN,NaN,NaN,NaN
 7.3511307E+001, 7.5327880E+002, 7.0782943E+002, 3.7165167E+000, 2.3366344E+002, 3.6136275E+002, 1.2707570E+000, 1.5347816E-001, 2.9346821E-002, 1.8646611E-003, 9.0179218E-004, 4.4788010E-002, 1.6574765E-003, 7.6734153E-001, 1.9069762E-003, 2.7256976E-004,NaN,NaN,NaN,NaN
 7.4111809E+001, 7.4884768E+002, 7.0378008E+002, 3.7163630E+000, 2.3224828E+002, 3.5886325E+002, 1.2708704E+000, 1.5412820E-001, 2.9042446E-002, 1.7992321E-003, 8.5962729E-004, 4.4325605E-002, 1.5993174E-003, 7.6764583E-001, 1.8399218E-003, 2.6298547E-004,NaN,NaN,NaN,NaN
 7.4712312E+001, 7.4366090E+002, 6.9901535E+002, 3.7146743E+000, 2.3048831E+002, 3.5580088E+002, 1.2695744E+000, 1.5478141E-001, 2.8739498E-002, 1.7295416E-003, 8.1850695E-004, 4.3861343E-002, 1.5373703E-003, 7.6795582E-001, 1.7684884E-003, 2.5277529E-004,NaN,NaN,NaN,NaN
 7.5312814E+001, 7.3921469E+002, 6.9485320E+002, 3.7122438E+000, 2.2925098E+002, 3.5346893E+002, 1.2683125E+000, 1.5544192E-001, 2.8428871E-002, 1.6642142E-003, 7.7961370E-004, 4.3390695E-002, 1.4793015E-003, 7.6826065E-001, 1.7016735E-003, 2.4322524E-004,NaN,NaN,NaN,NaN
 7.5913317E+001, 7.3452397E+002, 6.9049721E+002, 3.7086079E+000, 2.2798768E+002, 3.5100912E+002, 1.2673747E+000, 1.5606312E-001, 2.8136306E-002, 1.6033127E-003, 7.4309829E-004, 4.2947965E-002, 1.4251668E-003, 7.6854660E-001, 1.6394688E-003, 2.3433413E-004,NaN,NaN,NaN,NaN
 7.6513819E+001, 7.2550481E+002, 6.8215286E+002, 3.6977881E+000, 2.2622294E+002, 3.4660024E+002, 1.2665048E+000, 1.5725903E-001, 2.7560995E-002, 1.5012689E-003, 6.7548113E-004, 4.2092935E-002, 1.3344612E-003, 7.6907540E-001, 1.5351647E-003, 2.1942565E-004,NaN,NaN,NaN,NaN
 7.7114322E+001, 7.2127750E+002, 6.7833750E+002, 3.6933471E+000, 2.2566105E+002, 3.4462686E+002, 1.2662793E+000, 1.5780977E-001, 2.7292779E-002, 1.4583917E-003, 6.4513057E-004, 4.1698440E-002, 1.2963481E-003, 7.6931301E-001, 1.4913426E-003, 2.1316202E-004,NaN,NaN,NaN,NaN
 7.7714824E+001, 7.1728675E+002, 6.7485173E+002, 3.6898818E+000, 2.2506968E+002, 3.4260113E+002, 1.2659178E+000, 1.5827460E-001, 2.7064478E-002, 1.4246362E-003, 6.1987645E-004, 4.1365062E-002, 1.2663433E-003, 7.6951013E-001, 1.4569662E-003, 2.0824850E-004,NaN,NaN,NaN,NaN
 7.8315327E+001, 7.1349559E+002, 6.7159616E+002, 3.6869783E+000, 2.2439428E+002, 3.4052622E+002, 1.2647512E+000, 1.5874306E-001, 2.6834244E-002, 1.3906080E-003, 5.9575848E-004, 4.1028866E-002, 1.2360960E-003, 7.6970784E-001, 1.4223180E-003, 2.0329614E-004,NaN,NaN,NaN,NaN
 7.8915829E+001, 7.0965253E+002, 6.6833111E+002, 3.6845787E+000, 2.2354498E+002, 3.3822296E+002, 1.2627791E+000, 1.5918593E-001, 2.6616572E-002, 1.3580883E-003, 5.7539992E-004, 4.0710698E-002, 1.2071896E-003, 7.6989342E-001, 1.3892076E-003, 1.9856357E-004,NaN,NaN,NaN,NaN
 7.9516332E+001, 7.0164296E+002, 6.6150137E+002, 3.6797364E+000, 2.2137592E+002, 3.3321762E+002, 1.2566221E+000, 1.6014410E-001, 2.6149980E-002, 1.2809961E-003, 5.3883024E-004, 4.0022160E-002, 1.1386632E-003, 7.7029827E-001, 1.3104668E-003, 1.8730891E-004,NaN,NaN,NaN,NaN
 8.0116834E+001, 6.9756520E+002, 6.5798397E+002, 3.6768540E+000, 2.2011689E+002, 3.3062477E+002, 1.2532961E+000, 1.6065088E-001, 2.5902233E-002, 1.2414736E-003, 5.1947366E-004, 3.9657808E-002, 1.1035321E-003, 7.7051078E-001, 1.2701253E-003, 1.8154277E-004,NaN,NaN,NaN,NaN
 8.0717337E+001, 6.9340251E+002, 6.5437320E+002, 3.6739696E+000, 2.1878347E+002, 3.2796045E+002, 1.2500634E+000, 1.6116357E-001, 2.5651690E-002, 1.2011303E-003, 5.0143630E-004, 3.9289009E-002, 1.0676713E-003, 7.7072511E-001, 1.2287648E-003, 1.7563100E-004,NaN,NaN,NaN,NaN
 8.1317839E+001, 6.8920791E+002, 6.5069284E+002, 3.6706984E+000, 2.1747046E+002, 3.2536477E+002, 1.2470787E+000, 1.6171176E-001, 2.5384216E-002, 1.1578397E-003, 4.7962521E-004, 3.8895101E-002, 1.0291909E-003, 7.7095632E-001, 1.1842891E-003, 1.6927395E-004,NaN,NaN,NaN,NaN
 8.1918342E+001, 6.8458539E+002, 6.4666110E+002, 3.6660662E+000, 2.1595129E+002, 3.2238502E+002, 1.2440392E+000, 1.6231078E-001, 2.5089300E-002, 1.1132395E-003, 4.6050325E-004, 3.8463517E-002, 9.8954620E-004, 7.7120203E-001, 1.1384994E-003, 1.6272909E-004,NaN,NaN,NaN,NaN
 8.2518844E+001, 6.7502367E+002, 6.3808984E+002, 3.6528867E+000, 2.1297134E+002, 3.1677770E+002, 1.2385263E+000, 1.6355054E-001, 2.4467017E-002, 1.0353283E-003, 4.2757588E-004, 3.7567081E-002, 9.2029183E-004, 7.7168705E-001, 1.0587591E-003, 1.5133157E-004,NaN,NaN,NaN,NaN
 8.3119347E+001, 6.7080715E+002, 6.3424629E+002, 3.6466964E+000, 2.1185195E+002, 3.1466529E+002, 1.2348242E+000, 1.6408421E-001, 2.4197863E-002, 1.0034738E-003, 4.1324679E-004, 3.7180972E-002, 8.9197668E-004, 7.7189376E-001, 1.0262518E-003, 1.4668522E-004,NaN,NaN,NaN,NaN
 8.3719849E+001, 6.6675900E+002, 6.3066376E+002, 3.6409529E+000, 2.1069186E+002, 3.1239714E+002, 1.2315049E+000, 1.6457587E-001, 2.3949452E-002, 9.7449333E-004, 4.0146431E-004, 3.6824982E-002, 8.6621630E-004, 7.7208269E-001, 9.9659070E-004, 1.4244566E-004,NaN,NaN,NaN,NaN
 8.4320352E+001, 6.6324009E+002, 6.2755994E+002, 3.6353251E+000, 2.0975103E+002, 3.1050720E+002, 1.2289702E+000, 1.6500361E-001, 2.3737540E-002, 9.4444593E-004, 3.8718545E-004, 3.6516628E-002, 8.3950749E-004, 7.7225627E-001, 9.6576054E-004, 1.3803902E-004,NaN,NaN,NaN,NaN
 8.4920854E+001, 6.5988764E+002, 6.2464335E+002, 3.6300197E+000, 2.0875445E+002, 3.0853388E+002, 1.2272006E+000, 1.6540507E-001, 2.3540827E-002, 9.1360656E-004, 3.7263201E-004, 3.6227804E-002, 8.1209472E-004, 7.7242343E-001, 9.3397800E-004, 1.3349625E-004,NaN,NaN,NaN,NaN
 8.5521357E+001, 6.5400401E+002, 6.1950582E+002, 3.6208110E+000, 2.0697916E+002, 3.0509482E+002, 1.2237608E+000, 1.6614050E-001, 2.3183449E-002, 8.5411126E-004, 3.4027963E-004, 3.5700053E-002, 7.5921001E-004, 7.7273770E-001, 8.7294490E-004, 1.2477260E-004,NaN,NaN,NaN,NaN
 8.6121859E+001, 6.5104305E+002, 6.1687881E+002, 3.6166319E+000, 2.0583092E+002, 3.0322763E+002, 1.2213759E+000, 1.6653478E-001, 2.2990068E-002, 8.2400976E-004, 3.2633448E-004, 3.5416309E-002, 7.3245312E-004, 7.7290138E-001, 8.4213233E-004, 1.2036847E-004,NaN,NaN,NaN,NaN
 8.6722362E+001, 6.4796316E+002, 6.1411356E+002, 3.6124186E+000, 2.0448418E+002, 3.0117597E+002, 1.2188045E+000, 1.6693752E-001, 2.2788315E-002, 7.9806045E-004, 3.1645732E-004, 3.5125062E-002, 7.0938706E-004, 7.7305918E-001, 8.1555543E-004, 1.1656976E-004,NaN,NaN,NaN,NaN
 8.7322864E+001, 6.4468156E+002, 6.1120064E+002, 3.6080771E+000, 2.0293850E+002, 2.9880564E+002, 1.2167990E+000, 1.6736571E-001, 2.2572933E-002, 7.7151823E-004, 3.0657508E-004, 3.4815158E-002, 6.8579399E-004, 7.7322514E-001, 7.8861458E-004, 1.1271902E-004,NaN,NaN,NaN,NaN
 8.7923367E+001, 6.4125659E+002, 6.0819506E+002, 3.6029418E+000, 2.0144342E+002, 2.9632640E+002, 1.2157294E+000, 1.6778848E-001, 2.2355928E-002, 7.5075624E-004, 2.9802500E-004, 3.4508176E-002, 6.6733888E-004, 7.7338105E-001, 7.6752437E-004, 1.0970453E-004,NaN,NaN,NaN,NaN
 8.8523869E+001, 6.3419197E+002, 6.0212587E+002, 3.5926991E+000, 1.9871587E+002, 2.9125064E+002, 1.2126422E+000, 1.6863971E-001, 2.1921805E-002, 7.0563824E-004, 2.7864122E-004, 3.3890908E-002, 6.2723399E-004, 7.7370085E-001, 7.2135046E-004, 1.0310476E-004,NaN,NaN,NaN,NaN
 8.9124372E+001, 6.3066718E+002, 5.9912959E+002, 3.5872411E+000, 1.9735146E+002, 2.8871761E+002, 1.2113077E+000, 1.6906316E-001, 2.1709382E-002, 6.7879570E-004, 2.6789220E-004, 3.3584681E-002, 6.0337396E-004, 7.7386645E-001, 6.9368587E-004, 9.9150579E-005,NaN,NaN,NaN,NaN
 8.9724874E+001, 6.2713245E+002, 5.9611008E+002, 3.5815819E+000, 1.9587525E+002, 2.8616292E+002, 1.2102550E+000, 1.6949096E-001, 2.1491724E-002, 6.5549677E-004, 2.5784914E-004, 3.3274604E-002, 5.8266379E-004, 7.7402821E-001, 6.6968587E-004, 9.5720188E-005,NaN,NaN,NaN,NaN
 9.0325377E+001, 6.2338309E+002, 5.9285820E+002, 3.5758183E+000, 1.9418149E+002, 2.8337919E+002, 1.2090430E+000, 1.6994493E-001, 2.1258272E-002, 6.3395218E-004, 2.4735818E-004, 3.2945057E-002, 5.6351305E-004, 7.7419560E-001, 6.4766256E-004, 9.2572331E-005,NaN,NaN,NaN,NaN
