cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 1.8525510E+001, 1.1581280E+003, 1.1883401E+003, 2.8206163E+000, 1.2966726E+002, 1.9956982E+002, 5.6985516E-001, 5.7853372E-002, 6.8032969E-002, 1.9423462E-002, 5.8850362E-003, 1.1196876E-001, 1.7138459E-002, 7.1311295E-001, 1.9952549E-002, 2.8999574E-003, 3.5000000E+001, 8.8771637E-002, 5.6385088E+001, 2.3421082E-001
 2.0556122E+001, 1.1410541E+003, 1.1673109E+003, 2.9876041E+000, 1.4366329E+002, 2.2019178E+002, 6.3349242E-001, 6.5772185E-002, 6.5796929E-002, 1.6834851E-002, 4.6610138E-003, 1.0671147E-001, 1.4841668E-002, 7.1966341E-001, 1.7260341E-002, 2.5134212E-003, 3.8888889E+001, 8.8771637E-002, 6.0620905E+001, 2.0080665E-001
 2.2586735E+001, 1.1220784E+003, 1.1442578E+003, 3.1278696E+000, 1.5696119E+002, 2.3900595E+002, 6.9685696E-001, 7.3492970E-002, 6.3442146E-002, 1.4503981E-002, 3.6878164E-003, 1.0152149E-001, 1.2774202E-002, 7.2563973E-001, 1.4842589E-002, 2.1660453E-003, 4.2777778E+001, 8.9489577E-002, 6.4856804E+001, 1.7347950E-001
 2.4617347E+001, 1.1006449E+003, 1.1183773E+003, 3.2446129E+000, 1.6865071E+002, 2.5591674E+002, 7.5847982E-001, 8.1112201E-002, 6.0963892E-002, 1.2376601E-002, 2.9077050E-003, 9.6345000E-002, 1.0887847E-002, 7.3118227E-001, 1.2642070E-002, 1.8496450E-003, 4.6666667E+001, 9.0697630E-002, 6.9092768E+001, 1.3214117E-001
 2.6647959E+001, 1.0761099E+003, 1.0891472E+003, 3.3405246E+000, 1.7818517E+002, 2.6986933E+002, 8.1643842E-001, 8.8777843E-002, 5.8288109E-002, 1.0448401E-002, 2.2824190E-003, 9.1079524E-002, 9.1789116E-003, 7.3636742E-001, 1.0652099E-002, 1.5632132E-003, 5.0555556E+001, 9.1119425E-002, 7.3328788E+001, 1.0727392E-001
 2.8678571E+001, 1.0487125E+003, 1.0570538E+003, 3.4181363E+000, 1.8608772E+002, 2.8096431E+002, 8.6827206E-001, 9.6361823E-002, 5.5482728E-002, 8.7273390E-003, 1.7837615E-003, 8.5822841E-002, 7.6543403E-003, 7.4116806E-001, 8.8805449E-003, 1.3079250E-003, 5.4444444E+001, 9.0356884E-002, 7.7564853E+001, 9.4905185E-002
 3.0709184E+001, 1.0192272E+003, 1.0229331E+003, 3.4781094E+000, 1.9298036E+002, 2.9014483E+002, 9.1736736E-001, 1.0379762E-001, 5.2587256E-002, 7.2134809E-003, 1.3876930E-003, 8.0627840E-002, 6.3141192E-003, 7.4558224E-001, 7.3259354E-003, 1.0835990E-003, 5.8333333E+001, 8.8624876E-002, 8.1800956E+001, 8.4367365E-002
 3.2739796E+001, 9.8881979E+002, 9.8825979E+002, 3.5209298E+000, 1.9877686E+002, 2.9727618E+002, 9.6622472E-001, 1.1092717E-001, 4.9697551E-002, 5.8993159E-003, 1.0712968E-003, 7.5615940E-002, 5.1513919E-003, 7.4959036E-001, 5.9796182E-003, 8.8906434E-004, 6.2222222E+001, 8.6377825E-002, 8.6037093E+001, 7.5341188E-002
 3.4770408E+001, 9.5620750E+002, 9.5176149E+002, 3.5469666E+000, 2.0324824E+002, 3.0171142E+002, 1.0146477E+000, 1.1781754E-001, 4.6786906E-002, 4.7736536E-003, 8.1958999E-004, 7.0741711E-002, 4.1562613E-003, 7.5323734E-001, 4.8290250E-003, 7.2250528E-004, 6.6111111E+001, 8.4034893E-002, 9.0273257E+001, 6.7570916E-002
 3.6801020E+001, 9.2372192E+002, 9.1600508E+002, 3.5604796E+000, 2.0600694E+002, 3.0354715E+002, 1.0621490E+000, 1.2440589E-001, 4.3908095E-002, 3.8149364E-003, 6.2082769E-004, 6.6056663E-002, 3.3094665E-003, 7.5654139E-001, 3.8516085E-003, 5.8073438E-004, 7.0000000E+001, 8.1849984E-002, 9.4509447E+001, 6.0850218E-002
 3.8831633E+001, 8.9082412E+002, 8.8036070E+002, 3.5610617E+000, 2.0694652E+002, 3.0270533E+002, 1.1074694E+000, 1.3069240E-001, 4.1070436E-002, 3.0125798E-003, 4.6432892E-004, 6.1563965E-002, 2.6015815E-003, 7.5952408E-001, 3.0354844E-003, 4.6205857E-004, 7.3888889E+001, 7.9892036E-002, 9.8745657E+001, 5.1741026E-002
 4.0862245E+001, 8.5881319E+002, 8.4595907E+002, 3.5523909E+000, 2.0582853E+002, 2.9979176E+002, 1.1481130E+000, 1.3655291E-001, 3.8351906E-002, 2.3554308E-003, 3.4388897E-004, 5.7357896E-002, 2.0225463E-003, 7.6216827E-001, 2.3686967E-003, 3.6482248E-004, 7.7777778E+001, 7.8115366E-002, 1.0298189E+002, 4.6789835E-002
 4.2892857E+001, 8.2766377E+002, 8.1308971E+002, 3.5404180E+000, 2.0313780E+002, 2.9461961E+002, 1.1783621E+000, 1.4200175E-001, 3.5754640E-002, 1.8316906E-003, 2.5155155E-004, 5.3430956E-002, 1.5618691E-003, 7.6449922E-001, 1.8384647E-003, 2.8719964E-004, 8.1666667E+001, 7.6407223E-002, 1.0721813E+002, 4.2443580E-002
 4.4923469E+001, 7.9755918E+002, 7.8175315E+002, 3.5261494E+000, 1.9901826E+002, 2.8760821E+002, 1.2015964E+000, 1.4701871E-001, 3.3315896E-002, 1.4083261E-003, 1.8238281E-004, 4.9803823E-002, 1.1901175E-003, 7.6655752E-001, 1.4104776E-003, 2.2430937E-004, 8.5555556E+001, 7.4660751E-002, 1.1145439E+002, 3.8616466E-002
 4.6954082E+001, 7.6895488E+002, 7.5238444E+002, 3.5129402E+000, 1.9378885E+002, 2.7913465E+002, 1.2143538E+000, 1.5157293E-001, 3.1057752E-002, 1.0796213E-003, 1.3134113E-004, 4.6500954E-002, 9.0216907E-004, 7.6834527E-001, 1.0791203E-003, 1.7536338E-004, 8.9444444E+001, 7.2826560E-002, 1.1569067E+002, 3.5168703E-002
 4.8984694E+001, 7.4254378E+002, 7.2567810E+002, 3.4993293E+000, 1.8746634E+002, 2.6963619E+002, 1.2195460E+000, 1.5559168E-001, 2.9037179E-002, 8.2441662E-004, 9.4943929E-005, 4.3579777E-002, 6.7910863E-004, 7.6987130E-001, 8.2242109E-004, 1.3725886E-004, 9.3333333E+001, 7.0900755E-002, 1.1992695E+002, 3.2180754E-002
 5.1015306E+001, 6.9390213E+002, 6.7737547E+002, 3.4644472E+000, 1.7252363E+002, 2.4808587E+002, 1.2257116E+000, 1.6259832E-001, 2.5431939E-002, 4.8332988E-004, 4.9739281E-005, 3.8468094E-002, 3.8267932E-004, 7.7238388E-001, 4.8024698E-004, 8.5838915E-005, 9.7222222E+001, 6.8912003E-002, 1.2416325E+002, 2.8390842E-002
 5.3045918E+001, 6.7081461E+002, 6.5491181E+002, 3.4410814E+000, 1.6453974E+002, 2.3637763E+002, 1.2254156E+000, 1.6573332E-001, 2.3789148E-002, 3.6816397E-004, 3.5972985E-005, 3.6174263E-002, 2.8338937E-004, 7.7345480E-001, 3.6495523E-004, 6.8219454E-005, 1.0111111E+002, 6.6900907E-002, 1.2839955E+002, 2.6026829E-002
 5.5076531E+001, 6.4923465E+002, 6.3414620E+002, 3.4145794E+000, 1.5661029E+002, 2.2471635E+002, 1.2192415E+000, 1.6857067E-001, 2.2288471E-002, 2.8144619E-004, 2.6314117E-005, 3.4095122E-002, 2.0912018E-004, 7.7439928E-001, 2.7837791E-004, 5.4804962E-005, 1.0500000E+002, 6.4904435E-002, 1.3263586E+002, 2.3908366E-002
 5.7107143E+001, 6.2958152E+002, 6.1523804E+002, 3.3857205E+000, 1.4939933E+002, 2.1388473E+002, 1.2092302E+000, 1.7111017E-001, 2.0934016E-002, 2.1822990E-004, 1.9227788E-005, 3.2231806E-002, 1.5546708E-004, 7.7522479E-001, 2.1545598E-004, 4.4874616E-005, 1.0888889E+002, 6.2947690E-002, 1.3687218E+002, 2.2006506E-002
 5.9137755E+001, 6.1184751E+002, 5.9820499E+002, 3.3556131E+000, 1.4238296E+002, 2.0362831E+002, 1.1995839E+000, 1.7333295E-001, 1.9740543E-002, 1.7297470E-004, 1.4344551E-005, 3.0599140E-002, 1.1747757E-004, 7.7593331E-001, 1.7056212E-004, 3.7633636E-005, 1.1277778E+002, 6.1042301E-002, 1.4110851E+002, 2.0296254E-002
 6.1168367E+001, 5.9635189E+002, 5.8336944E+002, 3.3285859E+000, 1.3611566E+002, 1.9456588E+002, 1.1887407E+000, 1.7525322E-001, 1.8705293E-002, 1.3923513E-004, 1.0667912E-005, 2.9187774E-002, 8.9427568E-005, 7.7653805E-001, 1.3712823E-004, 3.2140764E-005, 1.1666667E+002, 5.9189930E-002, 1.4534485E+002, 1.8756041E-002
 6.3198980E+001, 5.8195696E+002, 5.6967060E+002, 3.3055324E+000, 1.2938451E+002, 1.8523563E+002, 1.1767971E+000, 1.7699732E-001, 1.7761249E-002, 1.1336691E-004, 8.0073744E-006, 2.7905059E-002, 6.8203330E-005, 7.7708063E-001, 1.1153231E-004, 2.7831542E-005, 1.2055556E+002, 5.7386945E-002, 1.4958119E+002, 1.7112777E-002
 6.5229592E+001, 5.6853971E+002, 5.5708627E+002, 3.2844111E+000, 1.2314546E+002, 1.7631666E+002, 1.1652380E+000, 1.7859053E-001, 1.6896742E-002, 9.2453803E-005, 5.9121971E-006, 2.6732855E-002, 5.1234527E-005, 7.7757249E-001, 9.0858320E-005, 2.4281031E-005, 1.2444444E+002, 5.5627942E-002, 1.5381753E+002, 1.5833664E-002
 6.7260204E+001, 5.5506533E+002, 5.4449613E+002, 3.2633842E+000, 1.1677838E+002, 1.6721068E+002, 1.1525223E+000, 1.8018267E-001, 1.6028852E-002, 7.6593994E-005, 4.3921845E-006, 2.5560582E-002, 3.8763879E-005, 7.7805707E-001, 7.5232976E-005, 2.1450452E-005, 1.2833333E+002, 5.3907594E-002, 1.5805388E+002, 1.4668861E-002
 6.9290816E+001, 5.4229285E+002, 5.3246965E+002, 3.2388003E+000, 1.1135122E+002, 1.5919673E+002, 1.1395710E+000, 1.8167982E-001, 1.5210554E-002, 6.4474609E-005, 3.2302694E-006, 2.4457785E-002, 2.9525083E-005, 7.7850891E-001, 6.3319746E-005, 1.9185228E-005, 1.3222222E+002, 5.2221457E-002, 1.6229024E+002, 1.2638460E-002
 7.1321429E+001, 5.3038412E+002, 5.2121746E+002, 3.2111258E+000, 1.0616279E+002, 1.5173475E+002, 1.1275905E+000, 1.8306882E-001, 1.4448781E-002, 5.6529455E-005, 2.4613365E-006, 2.3434101E-002, 2.3890745E-005, 7.7892361E-001, 5.5543544E-005, 1.7550634E-005, 1.3611111E+002, 5.0567080E-002, 1.6652660E+002, 1.1754235E-002
 7.3352041E+001, 5.1942970E+002, 5.1086041E+002, 3.1824679E+000, 1.0087713E+002, 1.4438998E+002, 1.1144640E+000, 1.8431660E-001, 1.3763994E-002, 4.9981334E-005, 1.8457255E-006, 2.2514395E-002, 1.9353896E-005, 7.7929533E-001, 4.9138710E-005, 1.6165010E-005, 1.4000000E+002, 4.8946604E-002, 1.7076296E+002, 1.0946615E-002
 7.5382653E+001, 5.0982727E+002, 5.0180928E+002, 3.1540248E+000, 9.6013170E+001, 1.3774007E+002, 1.1039552E+000, 1.8541504E-001, 1.3160274E-002, 4.5346142E-005, 1.4398548E-006, 2.1704566E-002, 1.6365460E-005, 7.7962099E-001, 4.4596827E-005, 1.5101494E-005,NaN,NaN, 1.7499933E+002, 1.0285807E-002
 7.7413265E+001, 5.0130092E+002, 4.9377358E+002, 3.1270255E+000, 9.1841954E+001, 1.3191966E+002, 1.0928998E+000, 1.8637736E-001, 1.2632102E-002, 4.0338676E-005, 1.0634729E-006, 2.0995240E-002, 1.2904491E-005, 7.7990755E-001, 3.9638869E-005, 1.4030410E-005,NaN,NaN, 1.7923570E+002, 9.5861943E-003
 7.9443878E+001, 4.9329774E+002, 4.8625267E+002, 3.1007725E+000, 8.8164492E+001, 1.2661246E+002, 1.0815858E+000, 1.8726429E-001, 1.2144584E-002, 3.6649389E-005, 8.0703101E-007, 2.0341331E-002, 1.0539025E-005, 7.8017038E-001, 3.5983792E-005, 1.3173654E-005,NaN,NaN, 1.8347207E+002, 8.9403949E-003
 8.1474490E+001, 4.8556271E+002, 4.7898333E+002, 3.0753041E+000, 8.4603032E+001, 1.2144416E+002, 1.0719547E+000, 1.8811841E-001, 1.1675582E-002, 3.2471510E-005, 5.8916832E-007, 1.9711706E-002, 7.7045456E-006, 7.8042428E-001, 3.1822964E-005, 1.2257324E-005,NaN,NaN,NaN,NaN
 8.3505102E+001, 4.7825629E+002, 4.7212955E+002, 3.0537184E+000, 8.1218256E+001, 1.1656484E+002, 1.0616278E+000, 1.8891480E-001, 1.1237947E-002, 2.8998295E-005, 4.2757331E-007, 1.9124563E-002, 5.4376340E-006, 7.8066044E-001, 2.8366083E-005, 1.1463201E-005,NaN,NaN,NaN,NaN
 8.5535714E+001, 4.7123808E+002, 4.6557398E+002, 3.0338880E+000, 7.7739807E+001, 1.1150832E+002, 1.0476097E+000, 1.8967095E-001, 1.0822436E-002, 2.5684256E-005, 2.9219393E-007, 1.8567088E-002, 3.2707380E-006, 7.8088468E-001, 2.5075252E-005, 1.0707967E-005,NaN,NaN,NaN,NaN
 8.7566327E+001, 4.6430268E+002, 4.5910095E+002, 3.0152173E+000, 7.4115994E+001, 1.0626657E+002, 1.0325650E+000, 1.9042398E-001, 1.0407937E-002, 2.3285375E-005, 1.9745498E-007, 1.8011769E-002, 1.9154165E-006, 7.8110679E-001, 2.2707993E-005, 1.0085521E-005,NaN,NaN,NaN,NaN
 8.9596939E+001, 4.5715925E+002, 4.5242388E+002, 2.9946614E+000, 7.0457209E+001, 1.0087575E+002, 1.0180973E+000, 1.9118710E-001, 9.9873267E-003, 2.1566336E-005, 1.3711569E-007, 1.7448892E-002, 1.1758560E-006, 7.8133093E-001, 2.1022702E-005, 9.5565861E-006,NaN,NaN,NaN,NaN
 9.1627551E+001, 4.5036970E+002, 4.4602494E+002, 2.9703562E+000, 6.7326130E+001, 9.6357929E+001, 1.0039561E+000, 1.9191683E-001, 9.5847936E-003, 2.0346310E-005, 1.0117295E-007, 1.6910580E-002, 8.4597348E-007, 7.8154470E-001, 1.9830082E-005, 9.1106520E-006,NaN,NaN,NaN,NaN
 9.3658163E+001, 4.4392256E+002, 4.3990747E+002, 2.9420451E+000, 6.4553408E+001, 9.2350445E+001, 9.9399538E-001, 1.9260075E-001, 9.2074550E-003, 1.9296085E-005, 7.6348630E-008, 1.6406043E-002, 6.1979551E-007, 7.8174492E-001, 1.8804165E-005, 8.7059055E-006,NaN,NaN,NaN,NaN
 9.5688776E+001, 4.3788465E+002, 4.3415440E+002, 2.9145076E+000, 6.1965610E+001, 8.8582088E+001, 9.8578377E-001, 1.9324558E-001, 8.8516312E-003, 1.8377877E-005, 5.7621624E-008, 1.5930338E-002, 4.7063423E-007, 7.8193360E-001, 1.7907471E-005, 8.3343965E-006,NaN,NaN,NaN,NaN
 9.7719388E+001, 4.3227258E+002, 4.2884252E+002, 2.8886379E+000, 5.9344528E+001, 8.4768424E+001, 9.7782778E-001, 1.9382860E-001, 8.5298986E-003, 1.7561162E-005, 4.3531076E-008, 1.5500221E-002, 3.4778250E-007, 7.8210417E-001, 1.7109951E-005, 8.0004005E-006,NaN,NaN,NaN,NaN
 9.9750000E+001, 4.2705092E+002, 4.2388697E+002, 2.8641457E+000, 5.6764020E+001, 8.1085457E+001, 9.6854035E-001, 1.9437443E-001, 8.2286680E-003, 1.6831477E-005, 3.2583103E-008, 1.5097543E-002, 2.6385715E-007, 7.8226382E-001, 1.6397521E-005, 7.6926086E-006,NaN,NaN,NaN,NaN
