s,m/s
Time,w
 0.0000000E+000,-8.8509333E-003
 2.5245250E-002,-8.7380125E-003
 5.0490499E-002,-6.9537582E-003
 7.5735749E-002,-3.2140250E-003
 1.0098100E-001, 5.2440460E-003
 1.2622625E-001, 1.3897061E-002
 1.5147150E-001, 2.2604490E-002
 1.7671675E-001, 3.2079919E-002
 2.0196200E-001, 4.2288309E-002
 2.2720725E-001, 5.3263855E-002
 2.5245250E-001, 5.8222672E-002
 2.7769775E-001, 5.5990300E-002
 3.0294300E-001, 4.8130826E-002
 3.2818825E-001, 3.9540075E-002
 3.5343350E-001, 3.4096867E-002
 3.7867875E-001, 3.5126873E-002
 4.0392400E-001, 3.5625753E-002
 4.2916925E-001, 4.1847524E-002
 4.5441449E-001, 5.2668141E-002
 4.7688885E-001, 6.1468853E-002
 4.9936321E-001, 7.0743353E-002
 5.1724060E-001, 8.0514687E-002
 5.3511799E-001, 8.7644915E-002
 5.4947275E-001, 9.4408890E-002
 5.6229146E-001, 9.9748635E-002
 5.7511018E-001, 1.0309413E-001
 5.8792889E-001, 1.0769413E-001
 5.9934357E-001, 1.1045377E-001
 6.1075826E-001, 1.1042318E-001
 6.2217294E-001, 1.0677505E-001
 6.3218635E-001, 1.0365598E-001
 6.4219976E-001, 9.8980904E-002
 6.5221317E-001, 8.9662284E-002
 6.6222658E-001, 7.6057637E-002
 6.7015329E-001, 6.2851898E-002
 6.7808000E-001, 4.8945627E-002
 6.8600670E-001, 3.1323739E-002
 6.9393341E-001, 1.2672094E-002
 7.0104143E-001,-4.6231828E-003
 7.0814946E-001,-2.3999674E-002
 7.1525748E-001,-4.2085345E-002
 7.2236550E-001,-6.0857262E-002
 7.2947352E-001,-7.6969530E-002
 7.3658155E-001,-9.3452569E-002
 7.4274702E-001,-1.0254889E-001
 7.4891249E-001,-1.1081722E-001
 7.5507797E-001,-1.1241815E-001
 7.6124344E-001,-1.1114089E-001
 7.6740891E-001,-1.0809166E-001
 7.7357439E-001,-1.0278752E-001
 7.7973986E-001,-9.2968573E-002
 7.8590533E-001,-8.1421032E-002
 7.9207081E-001,-6.6766946E-002
 7.9823628E-001,-5.0703888E-002
 8.0357050E-001,-3.5955888E-002
 8.0890473E-001,-2.1701634E-002
 8.1423895E-001,-8.2484506E-003
 8.1957317E-001, 1.8188745E-003
 8.2490739E-001, 8.3394490E-003
