s,m/s
 8.9106826E-001, 6.9408950E-001
 8.9209281E-001, 8.1453233E-001
 8.9311736E-001, 9.6498985E-001
 8.9414192E-001, 1.1387099E+000
 8.9516647E-001, 1.3319104E+000
 8.9619102E-001, 1.5246281E+000
 8.9721557E-001, 1.7108323E+000
 8.9824012E-001, 1.8831076E+000
 8.9926467E-001, 2.0484094E+000
 9.0028922E-001, 2.2157946E+000
 9.0131377E-001, 2.3766237E+000
 9.0233832E-001, 2.5159839E+000
 9.0336288E-001, 2.6194249E+000
 9.0438743E-001, 2.6948931E+000
 9.0541198E-001, 2.7364501E+000
 9.0643653E-001, 2.7423696E+000
 9.0746108E-001, 2.7097478E+000
 9.0848563E-001, 2.6464702E+000
 9.0951018E-001, 2.5600629E+000
 9.1053473E-001, 2.4499980E+000
 9.1155929E-001, 2.3261522E+000
 9.1258384E-001, 2.2168705E+000
 9.1360839E-001, 2.1457923E+000
 9.1463294E-001, 2.1316393E+000
 9.1565749E-001, 2.1941229E+000
 9.1668204E-001, 2.3218469E+000
 9.1770659E-001, 2.5048132E+000
 9.1873114E-001, 2.7255290E+000
 9.1975569E-001, 2.9280556E+000
 9.2078025E-001, 3.1043047E+000
 9.2180480E-001, 3.2370266E+000
 9.2282935E-001, 3.2837601E+000
 9.2385390E-001, 3.2434337E+000
 9.2487845E-001, 3.1299609E+000
 9.2590300E-001, 2.9766544E+000
 9.2692755E-001, 2.8408850E+000
 9.2795210E-001, 2.7673168E+000
 9.2897665E-001, 2.7783453E+000
 9.3000121E-001, 2.8699663E+000
 9.3102576E-001, 3.0072532E+000
 9.3205031E-001, 3.1472615E+000
 9.3307486E-001, 3.2499193E+000
 9.3409941E-001, 3.2921669E+000
 9.3512396E-001, 3.2762155E+000
 9.3603481E-001, 3.2259510E+000
 9.3694567E-001, 3.1625440E+000
 9.3785652E-001, 3.1073284E+000
 9.3876737E-001, 3.0794758E+000
 9.3967823E-001, 3.0864129E+000
 9.4058908E-001, 3.1200322E+000
 9.4149993E-001, 3.1670387E+000
 9.4241079E-001, 3.2157058E+000
 9.4332164E-001, 3.2547078E+000
 9.4423249E-001, 3.2786542E+000
 9.4514335E-001, 3.2844749E+000
 9.4605420E-001, 3.2739058E+000
 9.4696505E-001, 3.2511995E+000
 9.4787590E-001, 3.2210376E+000
 9.4878676E-001, 3.1931726E+000
 9.4969761E-001, 3.1731580E+000
 9.5060846E-001, 3.1616106E+000
 9.5151932E-001, 3.1577121E+000
 9.5243017E-001, 3.1592697E+000
 9.5334102E-001, 3.1579076E+000
 9.5425188E-001, 3.1433823E+000
 9.5516273E-001, 3.1104992E+000
 9.5607358E-001, 3.0669199E+000
 9.5698444E-001, 3.0180631E+000
 9.5789529E-001, 2.9714354E+000
 9.5880614E-001, 2.9379533E+000
 9.5971700E-001, 2.9223000E+000
 9.6062785E-001, 2.9214735E+000
 9.6153870E-001, 2.9345862E+000
 9.6244955E-001, 2.9498178E+000
 9.6336041E-001, 2.9609180E+000
 9.6427126E-001, 2.9590644E+000
 9.6518211E-001, 2.9402617E+000
 9.6609297E-001, 2.9052438E+000
 9.6700382E-001, 2.8592491E+000
 9.6791467E-001, 2.7989645E+000
 9.6871970E-001, 2.7361711E+000
 9.6952472E-001, 2.6745760E+000
 9.7032974E-001, 2.6219720E+000
 9.7113477E-001, 2.5830545E+000
 9.7193979E-001, 2.5622407E+000
 9.7274481E-001, 2.5571752E+000
 9.7354984E-001, 2.5701248E+000
 9.7435486E-001, 2.5992879E+000
 9.7515988E-001, 2.6363626E+000
 9.7596491E-001, 2.6790256E+000
 9.7676993E-001, 2.7189867E+000
 9.7757495E-001, 2.7541668E+000
 9.7837998E-001, 2.7824790E+000
 9.7918500E-001, 2.7997890E+000
 9.7999002E-001, 2.8064947E+000
 9.8079505E-001, 2.8062340E+000
 9.8160007E-001, 2.8043037E+000
 9.8240509E-001, 2.8033137E+000
 9.8321012E-001, 2.8084363E+000
 9.8401514E-001, 2.8210572E+000
 9.8482016E-001, 2.8437043E+000
 9.8562519E-001, 2.8703221E+000
 9.8643021E-001, 2.8995668E+000
 9.8723524E-001, 2.9266576E+000
 9.8804026E-001, 2.9453470E+000
 9.8884528E-001, 2.9537504E+000
 9.8965031E-001, 2.9481922E+000
 9.9045533E-001, 2.9280085E+000
 9.9126035E-001, 2.8986312E+000
 9.9206538E-001, 2.8612965E+000
 9.9287040E-001, 2.8232345E+000
 9.9367542E-001, 2.7898462E+000
 9.9448045E-001, 2.7686189E+000
 9.9528547E-001, 2.7558275E+000
 9.9609049E-001, 2.7501722E+000
 9.9689552E-001, 2.7468938E+000
 9.9770054E-001, 2.7445710E+000
 9.9850556E-001, 2.7486493E+000
 9.9931059E-001, 2.7542156E+000
 1.0001156E+000, 2.7579904E+000
 1.0009206E+000, 2.7605076E+000
 1.0017257E+000, 2.7618550E+000
 1.0025307E+000, 2.7615329E+000
 1.0033357E+000, 2.7619873E+000
 1.0041407E+000, 2.7624504E+000
 1.0049458E+000, 2.7622434E+000
 1.0057508E+000, 2.7621409E+000
 1.0065558E+000, 2.7659953E+000
 1.0073608E+000, 2.7749728E+000
 1.0081658E+000, 2.7841263E+000
 1.0089709E+000, 2.7953631E+000
 1.0097759E+000, 2.8077116E+000
 1.0105809E+000, 2.8215960E+000
 1.0113859E+000, 2.8328104E+000
 1.0121910E+000, 2.8401048E+000
 1.0129960E+000, 2.8432427E+000
 1.0138010E+000, 2.8422326E+000
 1.0146060E+000, 2.8359552E+000
 1.0154111E+000, 2.8247013E+000
 1.0162161E+000, 2.8108758E+000
 1.0170211E+000, 2.7954794E+000
 1.0178261E+000, 2.7787077E+000
 1.0186311E+000, 2.7621264E+000
 1.0194362E+000, 2.7477014E+000
 1.0202412E+000, 2.7356980E+000
 1.0210462E+000, 2.7261726E+000
 1.0218512E+000, 2.7195142E+000
 1.0226563E+000, 2.7158974E+000
 1.0234613E+000, 2.7149933E+000
 1.0242663E+000, 2.7170197E+000
 1.0250713E+000, 2.7221089E+000
 1.0258764E+000, 2.7293097E+000
 1.0266814E+000, 2.7381884E+000
 1.0274864E+000, 2.7485009E+000
 1.0282914E+000, 2.7600594E+000
 1.0290965E+000, 2.7721051E+000
 1.0297977E+000, 2.7819831E+000
 1.0304990E+000, 2.7916271E+000
 1.0312003E+000, 2.8009108E+000
 1.0319016E+000, 2.8096105E+000
 1.0326029E+000, 2.8169231E+000
 1.0333041E+000, 2.8220395E+000
 1.0340054E+000, 2.8245169E+000
 1.0347067E+000, 2.8237109E+000
 1.0354080E+000, 2.8201972E+000
 1.0361093E+000, 2.8144109E+000
 1.0368807E+000, 2.8060537E+000
 1.0376521E+000, 2.7951775E+000
 1.0384235E+000, 2.7820507E+000
 1.0391949E+000, 2.7676676E+000
 1.0399663E+000, 2.7515464E+000
 1.0407377E+000, 2.7358887E+000
 1.0415091E+000, 2.7217703E+000
 1.0422805E+000, 2.7102963E+000
 1.0430519E+000, 2.7019297E+000
 1.0438233E+000, 2.6966769E+000
 1.0445947E+000, 2.6938000E+000
 1.0453661E+000, 2.6949564E+000
 1.0461376E+000, 2.6983474E+000
 1.0469090E+000, 2.7027104E+000
 1.0476804E+000, 2.7084887E+000
 1.0484518E+000, 2.7159309E+000
 1.0492232E+000, 2.7234359E+000
 1.0499946E+000, 2.7310128E+000
 1.0507660E+000, 2.7393733E+000
 1.0515374E+000, 2.7480684E+000
 1.0523088E+000, 2.7568495E+000
 1.0530802E+000, 2.7664199E+000
 1.0538516E+000, 2.7755783E+000
 1.0546230E+000, 2.7846899E+000
 1.0553944E+000, 2.7940050E+000
 1.0561659E+000, 2.8042414E+000
 1.0569373E+000, 2.8145225E+000
 1.0577087E+000, 2.8235276E+000
 1.0584801E+000, 2.8325373E+000
 1.0592515E+000, 2.8403845E+000
 1.0600229E+000, 2.8467490E+000
 1.0607943E+000, 2.8508771E+000
 1.0615657E+000, 2.8521801E+000
 1.0623371E+000, 2.8515330E+000
 1.0631085E+000, 2.8479111E+000
 1.0638799E+000, 2.8437846E+000
 1.0646513E+000, 2.8399860E+000
 1.0653451E+000, 2.8366210E+000
 1.0660388E+000, 2.8334190E+000
 1.0667325E+000, 2.8298451E+000
 1.0674263E+000, 2.8258639E+000
 1.0681200E+000, 2.8215276E+000
 1.0688137E+000, 2.8161302E+000
 1.0695075E+000, 2.8102407E+000
 1.0702012E+000, 2.8037324E+000
 1.0708949E+000, 2.7964220E+000
 1.0715887E+000, 2.7882195E+000
 1.0722824E+000, 2.7793618E+000
 1.0729761E+000, 2.7696334E+000
 1.0736698E+000, 2.7592347E+000
 1.0743636E+000, 2.7484013E+000
 1.0750573E+000, 2.7378400E+000
 1.0757510E+000, 2.7277203E+000
 1.0764448E+000, 2.7180600E+000
 1.0771385E+000, 2.7084354E+000
 1.0778322E+000, 2.7000645E+000
 1.0785260E+000, 2.6923222E+000
 1.0792197E+000, 2.6850942E+000
 1.0799134E+000, 2.6786168E+000
 1.0806072E+000, 2.6740611E+000
 1.0813009E+000, 2.6712852E+000
 1.0819946E+000, 2.6692049E+000
 1.0826884E+000, 2.6678774E+000
 1.0833821E+000, 2.6677136E+000
 1.0840758E+000, 2.6689492E+000
 1.0847696E+000, 2.6713979E+000
 1.0854633E+000, 2.6747933E+000
 1.0861570E+000, 2.6793579E+000
 1.0868507E+000, 2.6849756E+000
 1.0875445E+000, 2.6903784E+000
 1.0882382E+000, 2.6948192E+000
 1.0889319E+000, 2.6971288E+000
 1.0896257E+000, 2.6959330E+000
 1.0903194E+000, 2.6923451E+000
 1.0910131E+000, 2.6882558E+000
 1.0917069E+000, 2.6861923E+000
 1.0924006E+000, 2.6821345E+000
 1.0930943E+000, 2.6745940E+000
 1.0937881E+000, 2.6641128E+000
 1.0944818E+000, 2.6508487E+000
 1.0951755E+000, 2.6337059E+000
 1.0958693E+000, 2.6135333E+000
 1.0965630E+000, 2.5914997E+000
 1.0972567E+000, 2.5667462E+000
 1.0979505E+000, 2.5404689E+000
 1.0986442E+000, 2.5125026E+000
 1.0993379E+000, 2.4826155E+000
 1.1000316E+000, 2.4513866E+000
 1.1007254E+000, 2.4180629E+000
 1.1014191E+000, 2.3823314E+000
 1.1021128E+000, 2.3433632E+000
 1.1028066E+000, 2.3014876E+000
 1.1035003E+000, 2.2569468E+000
 1.1041940E+000, 2.2116399E+000
 1.1048878E+000, 2.1652353E+000
 1.1055815E+000, 2.1182127E+000
 1.1062752E+000, 2.0696456E+000
 1.1069690E+000, 2.0184440E+000
 1.1076627E+000, 1.9651077E+000
 1.1083564E+000, 1.9096290E+000
 1.1090502E+000, 1.8532540E+000
 1.1097439E+000, 1.7941978E+000
 1.1104376E+000, 1.7362609E+000
 1.1111314E+000, 1.6769748E+000
 1.1118251E+000, 1.6181959E+000
 1.1125188E+000, 1.5590731E+000
 1.1132125E+000, 1.5009852E+000
 1.1139063E+000, 1.4430018E+000
 1.1146000E+000, 1.3868935E+000
 1.1152937E+000, 1.3314830E+000
 1.1159875E+000, 1.2769336E+000
 1.1166812E+000, 1.2230255E+000
 1.1173749E+000, 1.1711922E+000
 1.1180687E+000, 1.1219675E+000
 1.1187624E+000, 1.0740283E+000
 1.1194561E+000, 1.0285163E+000
 1.1200696E+000, 9.9033234E-001
 1.1206830E+000, 9.5530499E-001
 1.1212964E+000, 9.2251027E-001
 1.1219099E+000, 8.9174656E-001
 1.1225233E+000, 8.6339514E-001
 1.1231368E+000, 8.3798730E-001
 1.1237502E+000, 8.1507987E-001
 1.1243636E+000, 7.9518276E-001
 1.1249771E+000, 7.7817231E-001
 1.1256518E+000, 7.6222597E-001
 1.1263266E+000, 7.4843177E-001
 1.1270014E+000, 7.3768446E-001
 1.1276762E+000, 7.2973266E-001
 1.1283510E+000, 7.2444579E-001
 1.1290258E+000, 7.2114515E-001
 1.1297005E+000, 7.1995451E-001
 1.1304428E+000, 7.2058741E-001
 1.1311851E+000, 7.2240711E-001
 1.1319273E+000, 7.2642752E-001
 1.1326696E+000, 7.3125109E-001
 1.1334118E+000, 7.3778626E-001
 1.1341541E+000, 7.4576247E-001
 1.1348963E+000, 7.5428375E-001
 1.1356386E+000, 7.6411177E-001
 1.1363809E+000, 7.7497701E-001
 1.1371231E+000, 7.8594746E-001
 1.1378654E+000, 7.9780498E-001
 1.1386076E+000, 8.0964299E-001
 1.1393499E+000, 8.2194655E-001
 1.1400922E+000, 8.3517891E-001
 1.1408344E+000, 8.4850505E-001
 1.1415767E+000, 8.6185466E-001
 1.1423189E+000, 8.7551642E-001
 1.1430612E+000, 8.8884263E-001
 1.1438035E+000, 9.0227415E-001
 1.1445457E+000, 9.1568289E-001
 1.1452880E+000, 9.2925505E-001
 1.1460302E+000, 9.4265388E-001
 1.1467725E+000, 9.5555873E-001
 1.1475147E+000, 9.6894924E-001
 1.1482570E+000, 9.8320314E-001
 1.1489993E+000, 9.9887543E-001
 1.1497415E+000, 1.0164592E+000
 1.1504838E+000, 1.0371546E+000
 1.1512260E+000, 1.0612455E+000
 1.1519683E+000, 1.0893650E+000
 1.1527106E+000, 1.1216363E+000
 1.1534528E+000, 1.1586073E+000
 1.1541951E+000, 1.2004192E+000
 1.1549373E+000, 1.2468412E+000
 1.1556796E+000, 1.2975576E+000
 1.1564219E+000, 1.3520001E+000
 1.1571641E+000, 1.4093360E+000
 1.1578311E+000, 1.4617124E+000
 1.1584981E+000, 1.5153575E+000
 1.1591650E+000, 1.5689976E+000
 1.1598320E+000, 1.6212893E+000
 1.1604990E+000, 1.6710420E+000
 1.1611659E+000, 1.7177230E+000
 1.1618329E+000, 1.7608341E+000
 1.1624999E+000, 1.8002420E+000
 1.1631668E+000, 1.8359703E+000
 1.1638338E+000, 1.8692710E+000
 1.1645008E+000, 1.9005489E+000
 1.1651677E+000, 1.9306161E+000
 1.1658347E+000, 1.9607560E+000
 1.1665017E+000, 1.9925030E+000
 1.1671686E+000, 2.0265156E+000
 1.1678356E+000, 2.0634326E+000
 1.1685026E+000, 2.1041922E+000
 1.1691696E+000, 2.1490603E+000
 1.1698365E+000, 2.1980942E+000
 1.1705035E+000, 2.2509691E+000
 1.1711705E+000, 2.3067049E+000
 1.1718374E+000, 2.3634785E+000
 1.1725044E+000, 2.4193586E+000
 1.1731714E+000, 2.4717336E+000
 1.1738383E+000, 2.5186839E+000
 1.1745053E+000, 2.5580377E+000
 1.1751723E+000, 2.5890394E+000
 1.1758392E+000, 2.6104631E+000
 1.1765062E+000, 2.6222103E+000
 1.1771732E+000, 2.6250942E+000
 1.1778402E+000, 2.6208602E+000
 1.1785071E+000, 2.6107902E+000
 1.1791741E+000, 2.5967857E+000
 1.1798411E+000, 2.5799830E+000
 1.1805080E+000, 2.5625605E+000
 1.1811750E+000, 2.5461784E+000
 1.1818420E+000, 2.5323692E+000
 1.1825089E+000, 2.5219658E+000
 1.1831759E+000, 2.5152386E+000
 1.1838429E+000, 2.5115149E+000
 1.1845098E+000, 2.5105710E+000
 1.1851768E+000, 2.5113646E+000
