cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg,kg/kg,cm,kW/m2,cm,kW/m2
 4.7500000E+000, 1.1479756E+003, 1.1616044E+003, 7.6414924E-001, 1.8603366E+002, 3.9396084E+002, 2.6620583E-001, 3.5380453E-002, 6.0573835E-002, 4.2134940E-002, 1.2462927E-001, 1.2708547E-001, 3.3252681E-002, 5.7472651E-001, 4.0145304E-002, 9.0568580E-004, 3.4990000E+001, 1.4720634E-001, 5.6385088E+001, 5.1013832E-001
 5.2500000E+000, 1.1623209E+003, 1.1793177E+003, 8.3636320E-001, 1.8261652E+002, 3.9033377E+002, 2.8522228E-001, 3.9033988E-002, 6.1683643E-002, 4.0148499E-002, 1.0807114E-001, 1.2726055E-001, 3.1684223E-002, 5.9000568E-001, 3.8552916E-002, 8.6974036E-004, 3.8888889E+001, 1.5574231E-001, 6.0620905E+001, 4.3523672E-001
 5.7500000E+000, 1.1702626E+003, 1.1895807E+003, 9.0997270E-001, 1.8042314E+002, 3.8567517E+002, 3.0718469E-001, 4.2635292E-002, 6.2374440E-002, 3.8169161E-002, 9.5149902E-002, 1.2679960E-001, 3.0121455E-002, 6.0274206E-001, 3.6872618E-002, 8.3181381E-004, 4.2777778E+001, 1.7467506E-001, 6.4856804E+001, 3.6895855E-001
 6.2500000E+000, 1.1745381E+003, 1.1938587E+003, 9.8483762E-001, 1.7838796E+002, 3.8279167E+002, 3.3209599E-001, 4.6368073E-002, 6.2575261E-002, 3.6396592E-002, 8.4565308E-002, 1.2575771E-001, 2.8722020E-002, 6.1370024E-001, 3.5350677E-002, 7.9746402E-004, 4.6666667E+001, 1.8908737E-001, 6.9092768E+001, 3.0446322E-001
 6.7500000E+000, 1.1783456E+003, 1.1960244E+003, 1.0600155E+000, 1.7634718E+002, 3.8337893E+002, 3.6033738E-001, 4.9894347E-002, 6.2610663E-002, 3.4744754E-002, 7.5713094E-002, 1.2455567E-001, 2.7417931E-002, 6.2323568E-001, 3.3900705E-002, 7.6473954E-004, 5.0555556E+001, 1.8915091E-001, 7.3328788E+001, 2.6272886E-001
 7.2500000E+000, 1.1817927E+003, 1.1973756E+003, 1.1365755E+000, 1.7385319E+002, 3.8506031E+002, 3.9092267E-001, 5.3106399E-002, 6.2605207E-002, 3.3159908E-002, 6.8360160E-002, 1.2333880E-001, 2.6166739E-002, 6.3151834E-001, 3.2473965E-002, 7.3253978E-004, 5.4444444E+001, 1.7672004E-001, 7.7564853E+001, 2.3013815E-001
 7.7500000E+000, 1.1826362E+003, 1.1958635E+003, 1.2144200E+000, 1.7264166E+002, 3.8671547E+002, 4.2242136E-001, 5.6215000E-002, 6.2427072E-002, 3.1720988E-002, 6.2179943E-002, 1.2197287E-001, 2.5030785E-002, 6.3878462E-001, 3.1165264E-002, 7.0300504E-004, 5.8333333E+001, 1.6100385E-001, 8.1800956E+001, 2.0095297E-001
 8.2500000E+000, 1.1830835E+003, 1.1932688E+003, 1.2920607E+000, 1.7277894E+002, 3.9133241E+002, 4.5532937E-001, 5.9014943E-002, 6.2261282E-002, 3.0362418E-002, 5.6970783E-002, 1.2068427E-001, 2.3958262E-002, 6.4515082E-001, 2.9909032E-002, 6.7465449E-004, 6.2222222E+001, 1.4988443E-001, 8.6037093E+001, 1.7646197E-001
 8.7500000E+000, 1.1834863E+003, 1.1905466E+003, 1.3678758E+000, 1.7338393E+002, 3.9718762E+002, 4.8943901E-001, 6.1584427E-002, 6.2089517E-002, 2.9091114E-002, 5.2473894E-002, 1.1945205E-001, 2.2954636E-002, 6.5082405E-001, 2.8723007E-002, 6.4788851E-004, 6.6111111E+001, 1.4604568E-001, 9.0273257E+001, 1.5207302E-001
 9.2500000E+000, 1.1826844E+003, 1.1865906E+003, 1.4404515E+000, 1.7322603E+002, 4.0198321E+002, 5.2399723E-001, 6.4221362E-002, 6.1753056E-002, 2.7905144E-002, 4.8571814E-002, 1.1803770E-001, 2.2018410E-002, 6.5602462E-001, 2.7609970E-002, 6.2277075E-004, 7.0000000E+001, 1.4707892E-001, 9.4509447E+001, 1.3480546E-001
 9.7500000E+000, 1.1785989E+003, 1.1793919E+003, 1.5099480E+000, 1.7229840E+002, 4.0361831E+002, 5.5576260E-001, 6.7064877E-002, 6.1122471E-002, 2.6902881E-002, 4.5163248E-002, 1.1632486E-001, 2.1227273E-002, 6.6077924E-001, 2.6677003E-002, 6.0171854E-004, 7.3888889E+001, 1.5069348E-001, 9.8745657E+001, 1.2002817E-001
 1.0250000E+001, 1.1727495E+003, 1.1698034E+003, 1.5749174E+000, 1.7216888E+002, 4.0559310E+002, 5.8864748E-001, 6.9922209E-002, 6.0374551E-002, 2.6006229E-002, 4.2117177E-002, 1.1451752E-001, 2.0519535E-002, 6.6517481E-001, 2.5839796E-002, 5.8282810E-004, 7.7777778E+001, 1.5279396E-001, 1.0298189E+002, 1.0763313E-001
 1.0750000E+001, 1.1670033E+003, 1.1600401E+003, 1.6353980E+000, 1.7337968E+002, 4.0912535E+002, 6.2462626E-001, 7.2695370E-002, 5.9623460E-002, 2.5133865E-002, 3.9377381E-002, 1.1272318E-001, 1.9830974E-002, 6.6929370E-001, 2.5016600E-002, 5.6425394E-004, 8.1666667E+001, 1.5062876E-001, 1.0721813E+002, 9.6524473E-002
 1.1250000E+001, 1.1618758E+003, 1.1510505E+003, 1.6930802E+000, 1.7420118E+002, 4.1258422E+002, 6.6129538E-001, 7.5274201E-002, 5.8961778E-002, 2.4244220E-002, 3.6922645E-002, 1.1104796E-001, 1.9128752E-002, 6.7314519E-001, 2.4164117E-002, 5.4501836E-004, 8.5555556E+001, 1.4371861E-001, 1.1145439E+002, 8.6923864E-002
 1.1750000E+001, 1.1578509E+003, 1.1435800E+003, 1.7501857E+000, 1.7419264E+002, 4.1564329E+002, 6.9518389E-001, 7.7545037E-002, 5.8426803E-002, 2.3392973E-002, 3.4712105E-002, 1.0959133E-001, 1.8456819E-002, 6.7664448E-001, 2.3343752E-002, 5.2650699E-004, 8.9444444E+001, 1.3399763E-001, 1.1569067E+002, 7.6574801E-002
 1.2250000E+001, 1.1555025E+003, 1.1385936E+003, 1.8072954E+000, 1.7416222E+002, 4.1869270E+002, 7.2672824E-001, 7.9444756E-002, 5.8044672E-002, 2.2604891E-002, 3.2709618E-002, 1.0841188E-001, 1.7834724E-002, 6.7976047E-001, 2.2582436E-002, 5.0932740E-004, 9.3333333E+001, 1.2429382E-001, 1.1992695E+002, 6.9428496E-002
 1.2750000E+001, 1.1539235E+003, 1.1352103E+003, 1.8650957E+000, 1.7435720E+002, 4.2119271E+002, 7.5516246E-001, 8.1126898E-002, 5.7750054E-002, 2.1849399E-002, 3.0868513E-002, 1.0738819E-001, 1.7238341E-002, 6.8262938E-001, 2.1850256E-002, 4.9280490E-004, 9.7222222E+001, 1.1669459E-001, 1.2416325E+002, 6.3196963E-002
 1.3250000E+001, 1.1517940E+003, 1.1315070E+003, 1.9215877E+000, 1.7448797E+002, 4.2271811E+002, 7.8167281E-001, 8.2728767E-002, 5.7431672E-002, 2.1181814E-002, 2.9164021E-002, 1.0639708E-001, 1.6711362E-002, 6.8527120E-001, 2.1207236E-002, 4.7829472E-004, 1.0111111E+002, 1.1185855E-001, 1.2839955E+002, 5.7750921E-002
 1.3750000E+001, 1.1491758E+003, 1.1272489E+003, 1.9750254E+000, 1.7418871E+002, 4.2363587E+002, 8.0745357E-001, 8.4289665E-002, 5.7071877E-002, 2.0599575E-002, 2.7565342E-002, 1.0541027E-001, 1.6251770E-002, 6.8772805E-001, 2.0650595E-002, 4.6573418E-004, 1.0500000E+002, 1.0974879E-001, 1.3263586E+002, 5.2512041E-002
 1.4250000E+001, 1.1461665E+003, 1.1224911E+003, 2.0259875E+000, 1.7414238E+002, 4.2477410E+002, 8.3174052E-001, 8.5815851E-002, 5.6691816E-002, 2.0065305E-002, 2.6057383E-002, 1.0443026E-001, 1.5830052E-002, 6.9005400E-001, 2.0141057E-002, 4.5423678E-004, 1.0888889E+002, 1.0799094E-001, 1.3687218E+002, 4.7138399E-002
 1.4750000E+001, 1.1429181E+003, 1.1173888E+003, 2.0739903E+000, 1.7463006E+002, 4.2653077E+002, 8.5501182E-001, 8.7314756E-002, 5.6326659E-002, 1.9517907E-002, 2.4623930E-002, 1.0346198E-001, 1.5397967E-002, 6.9233027E-001, 1.9614096E-002, 4.4234609E-004, 1.1277778E+002, 1.0613748E-001, 1.4110851E+002, 4.3500238E-002
 1.5250000E+001, 1.1397505E+003, 1.1125635E+003, 2.1189794E+000, 1.7612394E+002, 4.2873181E+002, 8.7853006E-001, 8.8864495E-002, 5.5937845E-002, 1.8949309E-002, 2.3247175E-002, 1.0244152E-001, 1.4949150E-002, 6.9461389E-001, 1.9062516E-002, 4.2989996E-004, 1.1666667E+002, 1.0327981E-001, 1.4534485E+002, 3.9661712E-002
 1.5750000E+001, 1.1367425E+003, 1.1078068E+003, 2.1609336E+000, 1.7808232E+002, 4.3140044E+002, 9.0295506E-001, 9.0371119E-002, 5.5570947E-002, 1.8371433E-002, 2.1944008E-002, 1.0144630E-001, 1.4493004E-002, 6.9683699E-001, 1.8499381E-002, 4.1719295E-004, 1.2055556E+002, 9.8663858E-002, 1.4958119E+002, 3.6785623E-002
 1.6250000E+001, 1.1342760E+003, 1.1035781E+003, 2.1999417E+000, 1.7977559E+002, 4.3425240E+002, 9.2832104E-001, 9.1804821E-002, 5.5235161E-002, 1.7796771E-002, 2.0719063E-002, 1.0049982E-001, 1.4039389E-002, 6.9896901E-001, 1.7937027E-002, 4.0450339E-004, 1.2444444E+002, 9.2736951E-002, 1.5381753E+002, 3.4241775E-002
 1.6750000E+001, 1.1321421E+003, 1.1000174E+003, 2.2378012E+000, 1.8067245E+002, 4.3617951E+002, 9.5251580E-001, 9.3170259E-002, 5.4919531E-002, 1.7240824E-002, 1.9561787E-002, 9.9597855E-002, 1.3600545E-002, 7.0100250E-001, 1.7392878E-002, 3.9222460E-004, 1.2833333E+002, 8.6222521E-002, 1.5805388E+002, 3.1267952E-002
 1.7250000E+001, 1.1299932E+003, 1.0969929E+003, 2.2754920E+000, 1.8079042E+002, 4.3667429E+002, 9.7402614E-001, 9.4466513E-002, 5.4616549E-002, 1.6716688E-002, 1.8472186E-002, 9.8739393E-002, 1.3186813E-002, 7.0292274E-001, 1.6880156E-002, 3.8065501E-004, 1.3222222E+002, 7.9963110E-002, 1.6229024E+002, 2.8585465E-002
 1.7750000E+001, 1.1274989E+003, 1.0936798E+003, 2.3136190E+000, 1.8014588E+002, 4.3647423E+002, 9.9189104E-001, 9.5762165E-002, 5.4288451E-002, 1.6221416E-002, 1.7445789E-002, 9.7865652E-002, 1.2795873E-002, 7.0476760E-001, 1.6395346E-002, 3.6971547E-004, 1.3611111E+002, 7.4603286E-002, 1.6652660E+002, 2.6828247E-002
 1.8250000E+001, 1.1246652E+003, 1.0898639E+003, 2.3518072E+000, 1.7906344E+002, 4.3606171E+002, 1.0069869E+000, 9.7045845E-002, 5.3926577E-002, 1.5779672E-002, 1.6483895E-002, 9.6982945E-002, 1.2447198E-002, 7.0650405E-001, 1.5964732E-002, 3.5999922E-004, 1.4000000E+002, 7.1360305E-002, 1.7076296E+002, 2.4511678E-002
 1.8750000E+001, 1.1220248E+003, 1.0859218E+003, 2.3891544E+000, 1.7789760E+002, 4.3619046E+002, 1.0210723E+000, 9.8223905E-002, 5.3597166E-002, 1.5374692E-002, 1.5577095E-002, 9.6177311E-002, 1.2127541E-002, 7.0811379E-001, 1.5569936E-002, 3.5109113E-004,NaN,NaN, 1.7499933E+002, 2.3108007E-002
 1.9250000E+001, 1.1193836E+003, 1.0819132E+003, 2.4252183E+000, 1.7693149E+002, 4.3650580E+002, 1.0345890E+000, 9.9366441E-002, 5.3267911E-002, 1.4988763E-002, 1.4743184E-002, 9.5386503E-002, 1.1822925E-002, 7.0963608E-001, 1.5192768E-002, 3.4258089E-004,NaN,NaN, 1.7923570E+002, 2.1854232E-002
 1.9750000E+001, 1.1164709E+003, 1.0775195E+003, 2.4589739E+000, 1.7613327E+002, 4.3698672E+002, 1.0482707E+000, 1.0052554E-001, 5.2932811E-002, 1.4585847E-002, 1.3963098E-002, 9.4573459E-002, 1.1504899E-002, 7.1114735E-001, 1.4796918E-002, 3.3364908E-004,NaN,NaN, 1.8347207E+002, 2.0283374E-002
 2.0250000E+001, 1.1133580E+003, 1.0727672E+003, 2.4904378E+000, 1.7535105E+002, 4.3763871E+002, 1.0624206E+000, 1.0170232E-001, 5.2574647E-002, 1.4191620E-002, 1.3243360E-002, 9.3732453E-002, 1.1193736E-002, 7.1261562E-001, 1.4408559E-002, 3.2488646E-004,NaN,NaN,NaN,NaN
 2.0750000E+001, 1.1105589E+003, 1.0683011E+003, 2.5200233E+000, 1.7438642E+002, 4.3832979E+002, 1.0771092E+000, 1.0283044E-001, 5.2244640E-002, 1.3790773E-002, 1.2559325E-002, 9.2928259E-002, 1.0877343E-002, 7.1404406E-001, 1.4011572E-002, 3.1592897E-004,NaN,NaN,NaN,NaN
 2.1250000E+001, 1.1081785E+003, 1.0641576E+003, 2.5484340E+000, 1.7375052E+002, 4.3959620E+002, 1.0921145E+000, 1.0388476E-001, 5.1946014E-002, 1.3398153E-002, 1.1930377E-002, 9.2177220E-002, 1.0567438E-002, 7.1539154E-001, 1.3621274E-002, 3.0712227E-004,NaN,NaN,NaN,NaN
 2.1750000E+001, 1.1062358E+003, 1.0605147E+003, 2.5764527E+000, 1.7349837E+002, 4.4138956E+002, 1.1071260E+000, 1.0486217E-001, 5.1690307E-002, 1.3002898E-002, 1.1331650E-002, 9.1488212E-002, 1.0255445E-002, 7.1668563E-001, 1.3226445E-002, 2.9821310E-004,NaN,NaN,NaN,NaN
 2.2250000E+001, 1.1048416E+003, 1.0578144E+003, 2.6055154E+000, 1.7349755E+002, 4.4322175E+002, 1.1200432E+000, 1.0569538E-001, 5.1504599E-002, 1.2621480E-002, 1.0780789E-002, 9.0914552E-002, 9.9543613E-003, 7.1786522E-001, 1.2844117E-002, 2.8958565E-004,NaN,NaN,NaN,NaN
 2.2750000E+001, 1.1038403E+003, 1.0560210E+003, 2.6356494E+000, 1.7382291E+002, 4.4482341E+002, 1.1298325E+000, 1.0640814E-001, 5.1377805E-002, 1.2253357E-002, 1.0257529E-002, 9.0439313E-002, 9.6637631E-003, 7.1895584E-001, 1.2475058E-002, 2.8125735E-004,NaN,NaN,NaN,NaN
 2.3250000E+001, 1.1024102E+003, 1.0540161E+003, 2.6656237E+000, 1.7426542E+002, 4.4600852E+002, 1.1376537E+000, 1.0708559E-001, 5.1248955E-002, 1.1913907E-002, 9.7759945E-003, 8.9983234E-002, 9.3958015E-003, 7.1997013E-001, 1.2134311E-002, 2.7356800E-004,NaN,NaN,NaN,NaN
 2.3750000E+001, 1.1001046E+003, 1.0511345E+003, 2.6945745E+000, 1.7476964E+002, 4.4672077E+002, 1.1445119E+000, 1.0783137E-001, 5.1060168E-002, 1.1602578E-002, 9.3163957E-003, 8.9459367E-002, 9.1500518E-003, 7.2097007E-001, 1.1822541E-002, 2.6653293E-004,NaN,NaN,NaN,NaN
 2.4250000E+001, 1.0968946E+003, 1.0473548E+003, 2.7224581E+000, 1.7505738E+002, 4.4668476E+002, 1.1504666E+000, 1.0868038E-001, 5.0792967E-002, 1.1313442E-002, 8.8926157E-003, 8.8835377E-002, 8.9218389E-003, 7.2196859E-001, 1.1533316E-002, 2.6000712E-004,NaN,NaN,NaN,NaN
 2.4750000E+001, 1.0935773E+003, 1.0433725E+003, 2.7488706E+000, 1.7488061E+002, 4.4651326E+002, 1.1563070E+000, 1.0953680E-001, 5.0515324E-002, 1.1032661E-002, 8.4767952E-003, 8.8202263E-002, 8.7002238E-003, 7.2295592E-001, 1.1252853E-002, 2.5367912E-004,NaN,NaN,NaN,NaN
 2.5250000E+001, 1.0902772E+003, 1.0390507E+003, 2.7738932E+000, 1.7436106E+002, 4.4669363E+002, 1.1630718E+000, 1.1042577E-001, 5.0217384E-002, 1.0750177E-002, 8.0797916E-003, 8.7537374E-002, 8.4772686E-003, 7.2394709E-001, 1.0969602E-002, 2.4728829E-004,NaN,NaN,NaN,NaN
 2.5750000E+001, 1.0869164E+003, 1.0342335E+003, 2.7980211E+000, 1.7393728E+002, 4.4765558E+002, 1.1701486E+000, 1.1136404E-001, 4.9901932E-002, 1.0448119E-002, 7.6884340E-003, 8.6830966E-002, 8.2388627E-003, 7.2497839E-001, 1.0664826E-002, 2.4041179E-004,NaN,NaN,NaN,NaN
 2.6250000E+001, 1.0826965E+003, 1.0283911E+003, 2.8209248E+000, 1.7366609E+002, 4.4860561E+002, 1.1771440E+000, 1.1245850E-001, 4.9510185E-002, 1.0119203E-002, 7.3086370E-003, 8.5989379E-002, 7.9792693E-003, 7.2610287E-001, 1.0331446E-002, 2.3289018E-004,NaN,NaN,NaN,NaN
 2.6750000E+001, 1.0775184E+003, 1.0215590E+003, 2.8421446E+000, 1.7335507E+002, 4.4912983E+002, 1.1841729E+000, 1.1367343E-001, 4.9066514E-002, 9.7541289E-003, 6.9587807E-003, 8.5041730E-002, 7.6911391E-003, 7.2730153E-001, 9.9591118E-003, 2.2448976E-004,NaN,NaN,NaN,NaN
 2.7250000E+001, 1.0716183E+003, 1.0139445E+003, 2.8615347E+000, 1.7301065E+002, 4.4934840E+002, 1.1907494E+000, 1.1499094E-001, 4.8550595E-002, 9.4044584E-003, 6.6315428E-003, 8.3997932E-002, 7.4151840E-003, 7.2851500E-001, 9.6034912E-003, 2.1646695E-004,NaN,NaN,NaN,NaN
 2.7750000E+001, 1.0652451E+003, 1.0058457E+003, 2.8790575E+000, 1.7261861E+002, 4.4934704E+002, 1.1972995E+000, 1.1630334E-001, 4.8027328E-002, 9.0636485E-003, 6.3443089E-003, 8.2949904E-002, 7.1462257E-003, 7.2968883E-001, 9.2561796E-003, 2.0863169E-004,NaN,NaN,NaN,NaN
 2.8250000E+001, 1.0586527E+003, 9.9747195E+002, 2.8954155E+000, 1.7231747E+002, 4.4934021E+002, 1.2036912E+000, 1.1764908E-001, 4.7464995E-002, 8.7556182E-003, 6.0523661E-003, 8.1869060E-002, 6.9031535E-003, 7.3084552E-001, 8.9441568E-003, 2.0159305E-004,NaN,NaN,NaN,NaN
 2.8750000E+001, 1.0518951E+003, 9.8897314E+002, 2.9107936E+000, 1.7206838E+002, 4.4913456E+002, 1.2096756E+000, 1.1895779E-001, 4.6913071E-002, 8.4581346E-003, 5.7994216E-003, 8.0811875E-002, 6.6684057E-003, 7.3194675E-001, 8.6420854E-003, 1.9477893E-004,NaN,NaN,NaN,NaN
 2.9250000E+001, 1.0450029E+003, 9.8043754E+002, 2.9261612E+000, 1.7162540E+002, 4.4859276E+002, 1.2147393E+000, 1.2028678E-001, 4.6337082E-002, 8.1836023E-003, 5.5309512E-003, 7.9736681E-002, 6.4517819E-003, 7.3304300E-001, 8.3648789E-003, 1.8852610E-004,NaN,NaN,NaN,NaN
 2.9750000E+001, 1.0380854E+003, 9.7221081E+002, 2.9415948E+000, 1.7091270E+002, 4.4746871E+002, 1.2187907E+000, 1.2154409E-001, 4.5794725E-002, 7.9151056E-003, 5.3000506E-003, 7.8716369E-002, 6.2399166E-003, 7.3407375E-001, 8.0923722E-003, 1.8237915E-004,NaN,NaN,NaN,NaN
 3.0250000E+001, 1.0310992E+003, 9.6437738E+002, 2.9571282E+000, 1.7016463E+002, 4.4574871E+002, 1.2215475E+000, 1.2276568E-001, 4.5261201E-002, 7.6693761E-003, 5.0534100E-003, 7.7727126E-002, 6.0460237E-003, 7.3507411E-001, 7.8446413E-003, 1.7679130E-004,NaN,NaN,NaN,NaN
 3.0750000E+001, 1.0242750E+003, 9.5699712E+002, 2.9731711E+000, 1.6952499E+002, 4.4383537E+002, 1.2224591E+000, 1.2389077E-001, 4.4774434E-002, 7.4337837E-003, 4.8351339E-003, 7.6815646E-002, 5.8601246E-003, 7.3599943E-001, 7.6057538E-003, 1.7140276E-004,NaN,NaN,NaN,NaN
 3.1250000E+001, 1.0175868E+003, 9.4981141E+002, 2.9885410E+000, 1.6889887E+002, 4.4206354E+002, 1.2233377E+000, 1.2498556E-001, 4.4303568E-002, 7.2033519E-003, 4.6058967E-003, 7.5932031E-002, 5.6782966E-003, 7.3691274E-001, 7.3726625E-003, 1.6614494E-004,NaN,NaN,NaN,NaN
 3.1750000E+001, 1.0115394E+003, 9.4321329E+002, 3.0032094E+000, 1.6845217E+002, 4.4083860E+002, 1.2251890E+000, 1.2597831E-001, 4.3896420E-002, 6.9603834E-003, 4.4067415E-003, 7.5133831E-002, 5.4865588E-003, 7.3777199E-001, 7.1243421E-003, 1.6054308E-004,NaN,NaN,NaN,NaN
 3.2250000E+001, 1.0053385E+003, 9.3651983E+002, 3.0175458E+000, 1.6809120E+002, 4.3959653E+002, 1.2275456E+000, 1.2699778E-001, 4.3476360E-002, 6.7155615E-003, 4.1946377E-003, 7.4314917E-002, 5.2933603E-003, 7.3865450E-001, 6.8747891E-003, 1.5491348E-004,NaN,NaN,NaN,NaN
 3.2750000E+001, 9.9891218E+002, 9.2964972E+002, 3.0315788E+000, 1.6799987E+002, 4.3830950E+002, 1.2299867E+000, 1.2803232E-001, 4.3039548E-002, 6.4784916E-003, 4.0084427E-003, 7.3476891E-002, 5.1062850E-003, 7.3951760E-001, 6.6325259E-003, 1.4944849E-004,NaN,NaN,NaN,NaN
 3.3250000E+001, 9.9212459E+002, 9.2244346E+002, 3.0453838E+000, 1.6792169E+002, 4.3686010E+002, 1.2320575E+000, 1.2909586E-001, 4.2580728E-002, 6.2520291E-003, 3.8102402E-003, 7.2614275E-002, 4.9275883E-003, 7.4039078E-001, 6.4023828E-003, 1.4425713E-004,NaN,NaN,NaN,NaN
 3.3750000E+001, 9.8556013E+002, 9.1548968E+002, 3.0588182E+000, 1.6795425E+002, 4.3553370E+002, 1.2335847E+000, 1.3011827E-001, 4.2138344E-002, 6.0321972E-003, 3.6410510E-003, 7.1781315E-002, 4.7541231E-003, 7.4121776E-001, 6.1781406E-003, 1.3919887E-004,NaN,NaN,NaN,NaN
 3.4250000E+001, 9.7866139E+002, 9.0837216E+002, 3.0715200E+000, 1.6783094E+002, 4.3377157E+002, 1.2346555E+000, 1.3118374E-001, 4.1666988E-002, 5.8213815E-003, 3.4574728E-003, 7.0912112E-002, 4.5877815E-003, 7.4206467E-001, 5.9642610E-003, 1.3437463E-004,NaN,NaN,NaN,NaN
 3.4750000E+001, 9.7069561E+002, 9.0032447E+002, 3.0835338E+000, 1.6775465E+002, 4.3128843E+002, 1.2343908E+000, 1.3227423E-001, 4.1177291E-002, 5.6106990E-003, 3.3034720E-003, 7.0015452E-002, 4.4215487E-003, 7.4290253E-001, 5.7493373E-003, 1.2952694E-004,NaN,NaN,NaN,NaN
 3.5250000E+001, 9.6378519E+002, 8.9338446E+002, 3.0966123E+000, 1.6789631E+002, 4.2943136E+002, 1.2328463E+000, 1.3332242E-001, 4.0708583E-002, 5.4106216E-003, 3.1269824E-003, 6.9158572E-002, 4.2636842E-003, 7.4372489E-001, 5.5465706E-003, 1.2495348E-004,NaN,NaN,NaN,NaN
 3.5750000E+001, 9.5701623E+002, 8.8651347E+002, 3.1101793E+000, 1.6797219E+002, 4.2770260E+002, 1.2306830E+000, 1.3431733E-001, 4.0268256E-002, 5.2101466E-003, 2.9752858E-003, 6.8343744E-002, 4.1055004E-003, 7.4450604E-001, 5.3417987E-003, 1.2033462E-004,NaN,NaN,NaN,NaN
