s,m/s
Time,w
 0.0000000E+000,-5.1472956E-003
 2.5245250E-002,-5.1270709E-003
 5.0490499E-002, 2.1173104E-003
 7.5735749E-002, 1.5765616E-002
 1.0098100E-001, 3.5341391E-002
 1.2622625E-001, 5.7731154E-002
 1.5147150E-001, 7.8069619E-002
 1.7671675E-001, 9.2840462E-002
 2.0196200E-001, 8.8719487E-002
 2.2720725E-001, 5.5014408E-002
 2.5245250E-001, 1.1498487E-002
 2.7482719E-001, 1.5010738E-002
 2.9720188E-001, 4.7376872E-002
 3.1957657E-001, 6.6964906E-002
 3.4195126E-001, 7.3866446E-002
 3.6432595E-001, 7.7031882E-002
 3.8324985E-001, 8.5650045E-002
 4.0217375E-001, 9.6238591E-002
 4.1871203E-001, 1.0408333E-001
 4.3525032E-001, 1.0937135E-001
 4.5178860E-001, 1.1302278E-001
 4.6473565E-001, 1.1681179E-001
 4.7768269E-001, 1.2274665E-001
 4.8926651E-001, 1.2458019E-001
 5.0085032E-001, 1.2663704E-001
 5.1031627E-001, 1.2572407E-001
 5.1978222E-001, 1.2171312E-001
 5.2924817E-001, 1.1395977E-001
 5.3871411E-001, 9.9581007E-002
 5.4818006E-001, 8.2234444E-002
 5.5628152E-001, 6.9849475E-002
 5.6438297E-001, 5.2995964E-002
 5.7248442E-001, 2.7958950E-002
 5.8058587E-001, 5.8943905E-003
 5.8868733E-001,-1.4705885E-002
 5.9565212E-001,-3.1726528E-002
 6.0261691E-001,-5.1524961E-002
 6.0958169E-001,-6.8027932E-002
 6.1654648E-001,-8.1727132E-002
 6.2351127E-001,-9.4402497E-002
 6.3047606E-001,-1.0829534E-001
 6.3744085E-001,-1.2010238E-001
 6.4440564E-001,-1.2526827E-001
 6.5055692E-001,-1.2974932E-001
 6.5670821E-001,-1.3507036E-001
 6.6285949E-001,-1.3532783E-001
 6.6901077E-001,-1.3575006E-001
 6.7516206E-001,-1.3494074E-001
 6.8131334E-001,-1.3107960E-001
 6.8746462E-001,-1.1624370E-001
 6.9292645E-001,-1.0589404E-001
 6.9838827E-001,-9.7940590E-002
 7.0385010E-001,-8.8490643E-002
 7.0931192E-001,-7.6059637E-002
 7.1477375E-001,-5.5547197E-002
 7.2023557E-001,-3.4368676E-002
 7.2569740E-001,-1.6198711E-002
 7.3055007E-001, 1.2335016E-003
 7.3540274E-001, 1.2435471E-002
 7.4025541E-001, 2.6046562E-002
 7.4510808E-001, 4.2102224E-002
 7.4931319E-001, 5.4578076E-002
 7.5351829E-001, 6.3939866E-002
 7.5772339E-001, 7.3375376E-002
 7.6192849E-001, 9.1987664E-002
 7.6613359E-001, 1.0551448E-001
 7.7033869E-001, 1.1710826E-001
 7.7454379E-001, 1.2815350E-001
 7.7874890E-001, 1.4982287E-001
 7.8295400E-001, 1.7626684E-001
 7.8715910E-001, 1.8988616E-001
 7.9136420E-001, 2.0335085E-001
 7.9556930E-001, 2.1231675E-001
 7.9977440E-001, 2.2580327E-001
 8.0397951E-001, 2.4413180E-001
 8.0818461E-001, 2.6106117E-001
 8.1238971E-001, 2.7701820E-001
 8.1659481E-001, 2.9716020E-001
 8.2079991E-001, 3.2537761E-001
 8.2450853E-001, 3.5428773E-001
 8.2821715E-001, 3.9334782E-001
 8.3192577E-001, 4.4382832E-001
 8.3563438E-001, 5.1833572E-001
 8.3934300E-001, 6.1146480E-001
 8.4305162E-001, 7.0765059E-001
 8.4676023E-001, 8.1589687E-001
 8.5046885E-001, 9.3277172E-001
 8.5417747E-001, 1.0536891E+000
 8.5788609E-001, 1.1935624E+000
 8.6159470E-001, 1.3190705E+000
 8.6530332E-001, 1.4232319E+000
 8.6901194E-001, 1.5235180E+000
 8.7272056E-001, 1.6222204E+000
 8.7600016E-001, 1.7157734E+000
 8.7927976E-001, 1.7609181E+000
 8.8255936E-001, 1.7751009E+000
 8.8583896E-001, 1.7780819E+000
 8.8911857E-001, 1.7776913E+000
 8.9239817E-001, 1.7827307E+000
 8.9567777E-001, 1.7902695E+000
 8.9895737E-001, 1.8084742E+000
 9.0223697E-001, 1.8346235E+000
 9.0509535E-001, 1.8607711E+000
 9.0795372E-001, 1.8914416E+000
 9.1081210E-001, 1.9184833E+000
 9.1395631E-001, 1.9354484E+000
 9.1710053E-001, 1.9417665E+000
 9.2024474E-001, 1.9387244E+000
 9.2338895E-001, 1.9216617E+000
 9.2653317E-001, 1.8897916E+000
 9.2967738E-001, 1.8488507E+000
 9.3282160E-001, 1.8066896E+000
 9.3596581E-001, 1.7700997E+000
 9.3878216E-001, 1.7453666E+000
 9.4159850E-001, 1.7315222E+000
 9.4441485E-001, 1.7273959E+000
