s,m/s
 8.0626832E-001, 3.1550977E-002
 8.0713357E-001, 3.5796684E-002
 8.0799882E-001, 3.9963192E-002
 8.0886407E-001, 4.4055092E-002
 8.0972932E-001, 4.8244081E-002
 8.1059457E-001, 5.2327648E-002
 8.1145983E-001, 5.6009819E-002
 8.1232508E-001, 5.9376937E-002
 8.1319033E-001, 6.2652418E-002
 8.1395891E-001, 6.5856857E-002
 8.1472750E-001, 6.8607158E-002
 8.1549609E-001, 7.0877339E-002
 8.1626467E-001, 7.2602478E-002
 8.1703326E-001, 7.3867701E-002
 8.1780184E-001, 7.4504637E-002
 8.1857043E-001, 7.4303234E-002
 8.1933902E-001, 7.3117959E-002
 8.2010760E-001, 7.0861767E-002
 8.2087619E-001, 6.7623290E-002
 8.2164477E-001, 6.3343219E-002
 8.2241336E-001, 5.8063317E-002
 8.2318195E-001, 5.1838079E-002
 8.2395053E-001, 4.5016284E-002
 8.2471912E-001, 3.7982557E-002
 8.2548771E-001, 3.1529927E-002
 8.2625629E-001, 2.6474547E-002
 8.2702488E-001, 2.3318855E-002
 8.2779346E-001, 2.2434978E-002
 8.2856205E-001, 2.4237689E-002
 8.2933064E-001, 2.8906662E-002
 8.3009922E-001, 3.6352702E-002
 8.3086781E-001, 4.6239941E-002
 8.3163639E-001, 5.8044233E-002
 8.3240498E-001, 7.1256995E-002
 8.3317357E-001, 8.5380811E-002
 8.3394215E-001, 9.9714365E-002
 8.3471074E-001, 1.1350669E-001
 8.3547932E-001, 1.2617267E-001
 8.3624791E-001, 1.3732636E-001
 8.3701650E-001, 1.4673752E-001
 8.3778508E-001, 1.5422555E-001
 8.3855367E-001, 1.5954765E-001
 8.3932225E-001, 1.6273997E-001
 8.4009084E-001, 1.6390968E-001
 8.4085943E-001, 1.6326746E-001
 8.4162801E-001, 1.6103879E-001
 8.4239660E-001, 1.5755945E-001
 8.4316519E-001, 1.5306690E-001
 8.4393377E-001, 1.4792687E-001
 8.4470236E-001, 1.4247769E-001
 8.4547094E-001, 1.3694175E-001
 8.4623953E-001, 1.3145175E-001
 8.4700812E-001, 1.2612168E-001
 8.4777670E-001, 1.2132612E-001
 8.4854529E-001, 1.1718595E-001
 8.4931387E-001, 1.1371148E-001
 8.5008246E-001, 1.1099481E-001
 8.5076434E-001, 1.0960677E-001
 8.5144622E-001, 1.0891048E-001
 8.5212810E-001, 1.0883981E-001
 8.5280998E-001, 1.0954779E-001
 8.5349186E-001, 1.1103363E-001
 8.5417374E-001, 1.1336616E-001
 8.5485562E-001, 1.1671049E-001
 8.5553750E-001, 1.2103011E-001
 8.5621937E-001, 1.2636780E-001
 8.5690125E-001, 1.3266117E-001
 8.5758313E-001, 1.4019992E-001
 8.5826501E-001, 1.4903629E-001
 8.5894689E-001, 1.5930675E-001
 8.5962877E-001, 1.7110519E-001
 8.6031065E-001, 1.8475201E-001
 8.6099253E-001, 2.0064138E-001
 8.6167441E-001, 2.1944343E-001
 8.6235629E-001, 2.4193433E-001
 8.6303817E-001, 2.6888574E-001
 8.6372005E-001, 3.0126611E-001
 8.6440193E-001, 3.4003823E-001
 8.6508381E-001, 3.8584949E-001
 8.6576569E-001, 4.3872652E-001
 8.6644757E-001, 4.9922010E-001
 8.6712944E-001, 5.6810695E-001
 8.6781132E-001, 6.4594483E-001
 8.6849320E-001, 7.3327770E-001
 8.6917508E-001, 8.3148857E-001
 8.6985696E-001, 9.4210677E-001
 8.7053884E-001, 1.0671734E+000
 8.7122072E-001, 1.2086045E+000
 8.7190260E-001, 1.3681442E+000
 8.7258448E-001, 1.5459183E+000
 8.7326636E-001, 1.7396721E+000
 8.7394824E-001, 1.9445022E+000
 8.7463012E-001, 2.1529440E+000
 8.7531200E-001, 2.3538604E+000
 8.7599388E-001, 2.5326113E+000
 8.7667576E-001, 2.6731661E+000
 8.7735764E-001, 2.7617642E+000
 8.7803951E-001, 2.7907177E+000
 8.7872139E-001, 2.7607582E+000
 8.7940327E-001, 2.6797376E+000
 8.8008515E-001, 2.5627829E+000
 8.8076703E-001, 2.4272029E+000
 8.8144891E-001, 2.2899392E+000
 8.8213079E-001, 2.1658947E+000
 8.8281267E-001, 2.0639631E+000
 8.8349455E-001, 1.9914319E+000
 8.8417643E-001, 1.9503727E+000
 8.8485831E-001, 1.9398789E+000
 8.8554019E-001, 1.9570859E+000
 8.8622207E-001, 1.9991695E+000
 8.8690395E-001, 2.0603702E+000
 8.8758583E-001, 2.1387054E+000
 8.8826771E-001, 2.2313612E+000
 8.8894959E-001, 2.3318615E+000
 8.8963146E-001, 2.4376862E+000
 8.9031334E-001, 2.5439849E+000
 8.9099522E-001, 2.6477092E+000
 8.9167710E-001, 2.7481508E+000
 8.9235898E-001, 2.8367493E+000
 8.9304086E-001, 2.9158751E+000
 8.9372274E-001, 2.9831001E+000
 8.9440462E-001, 3.0375594E+000
 8.9500775E-001, 3.0745273E+000
 8.9561088E-001, 3.1007058E+000
 8.9621401E-001, 3.1146480E+000
 8.9681714E-001, 3.1221551E+000
 8.9742027E-001, 3.1234916E+000
 8.9802340E-001, 3.1220146E+000
 8.9862653E-001, 3.1204617E+000
 8.9922966E-001, 3.1212959E+000
 8.9983279E-001, 3.1299608E+000
 9.0043592E-001, 3.1495925E+000
 9.0103905E-001, 3.1809487E+000
 9.0164219E-001, 3.2221600E+000
 9.0224532E-001, 3.2726555E+000
 9.0284845E-001, 3.3283979E+000
 9.0345158E-001, 3.3819135E+000
 9.0405471E-001, 3.4289011E+000
 9.0465784E-001, 3.4641473E+000
 9.0526097E-001, 3.4850451E+000
 9.0586410E-001, 3.4911220E+000
 9.0646723E-001, 3.4829815E+000
 9.0707036E-001, 3.4624820E+000
 9.0767349E-001, 3.4339471E+000
 9.0827662E-001, 3.4018503E+000
 9.0887975E-001, 3.3713638E+000
 9.0948288E-001, 3.3486977E+000
 9.1008601E-001, 3.3404956E+000
 9.1068914E-001, 3.3512051E+000
 9.1129227E-001, 3.3823152E+000
 9.1189540E-001, 3.4318239E+000
 9.1249853E-001, 3.4932652E+000
 9.1310166E-001, 3.5592699E+000
 9.1370479E-001, 3.6185719E+000
 9.1430792E-001, 3.6627909E+000
 9.1491105E-001, 3.6847194E+000
 9.1551418E-001, 3.6814695E+000
 9.1611731E-001, 3.6546323E+000
 9.1672044E-001, 3.6118807E+000
 9.1732358E-001, 3.5630652E+000
 9.1792671E-001, 3.5150061E+000
 9.1852984E-001, 3.4785663E+000
 9.1913297E-001, 3.4613725E+000
 9.1973610E-001, 3.4661994E+000
 9.2033923E-001, 3.4924216E+000
 9.2094236E-001, 3.5327113E+000
 9.2154549E-001, 3.5768626E+000
 9.2214862E-001, 3.6125397E+000
 9.2275175E-001, 3.6290865E+000
 9.2335488E-001, 3.6195728E+000
 9.2395801E-001, 3.5828532E+000
 9.2456114E-001, 3.5242493E+000
 9.2516427E-001, 3.4474039E+000
 9.2576740E-001, 3.3783036E+000
 9.2637053E-001, 3.3174867E+000
 9.2697366E-001, 3.2737695E+000
 9.2757679E-001, 3.2556890E+000
 9.2817992E-001, 3.2665520E+000
 9.2878305E-001, 3.3029855E+000
 9.2938618E-001, 3.3561560E+000
 9.2998931E-001, 3.4140161E+000
 9.3059244E-001, 3.4639884E+000
 9.3119557E-001, 3.4951720E+000
 9.3179870E-001, 3.5000600E+000
 9.3240184E-001, 3.4766184E+000
 9.3300497E-001, 3.4284868E+000
 9.3360810E-001, 3.3616532E+000
 9.3421123E-001, 3.2850559E+000
 9.3481436E-001, 3.2087747E+000
 9.3541749E-001, 3.1424611E+000
 9.3602062E-001, 3.0934543E+000
 9.3662375E-001, 3.0657294E+000
 9.3722688E-001, 3.0606119E+000
 9.3783001E-001, 3.0759770E+000
 9.3843314E-001, 3.1073505E+000
 9.3903627E-001, 3.1491764E+000
 9.3963940E-001, 3.1946394E+000
 9.4024253E-001, 3.2374671E+000
 9.4084566E-001, 3.2729631E+000
 9.4138711E-001, 3.2957941E+000
 9.4192856E-001, 3.3096055E+000
 9.4247000E-001, 3.3149009E+000
 9.4301145E-001, 3.3133897E+000
 9.4355290E-001, 3.3067195E+000
 9.4409434E-001, 3.2969115E+000
 9.4463579E-001, 3.2863720E+000
 9.4517724E-001, 3.2770554E+000
 9.4571869E-001, 3.2706225E+000
 9.4626013E-001, 3.2677208E+000
 9.4680158E-001, 3.2683846E+000
 9.4734303E-001, 3.2720364E+000
 9.4788447E-001, 3.2775563E+000
 9.4842592E-001, 3.2836034E+000
 9.4896737E-001, 3.2887241E+000
 9.4956296E-001, 3.2920869E+000
 9.5015855E-001, 3.2918243E+000
 9.5075415E-001, 3.2866419E+000
 9.5134974E-001, 3.2767566E+000
 9.5194533E-001, 3.2632921E+000
 9.5254092E-001, 3.2476286E+000
 9.5313651E-001, 3.2311003E+000
 9.5373211E-001, 3.2150056E+000
 9.5432770E-001, 3.2005157E+000
 9.5492329E-001, 3.1882171E+000
 9.5551888E-001, 3.1782181E+000
 9.5611447E-001, 3.1697903E+000
 9.5671007E-001, 3.1620402E+000
 9.5730566E-001, 3.1544807E+000
 9.5790125E-001, 3.1466348E+000
 9.5849684E-001, 3.1364652E+000
 9.5909243E-001, 3.1222751E+000
 9.5968803E-001, 3.1034225E+000
 9.6028362E-001, 3.0795557E+000
 9.6087921E-001, 3.0508144E+000
 9.6147480E-001, 3.0176817E+000
 9.6207039E-001, 2.9808778E+000
 9.6266599E-001, 2.9415173E+000
 9.6326158E-001, 2.9008480E+000
 9.6385717E-001, 2.8600270E+000
 9.6445276E-001, 2.8199949E+000
 9.6504835E-001, 2.7817055E+000
 9.6564395E-001, 2.7456594E+000
 9.6623954E-001, 2.7118971E+000
 9.6683513E-001, 2.6805964E+000
 9.6743072E-001, 2.6509190E+000
 9.6802631E-001, 2.6221749E+000
 9.6862191E-001, 2.5934627E+000
 9.6921750E-001, 2.5639791E+000
 9.6981309E-001, 2.5327764E+000
 9.7040868E-001, 2.4992245E+000
 9.7100427E-001, 2.4628730E+000
 9.7165942E-001, 2.4194058E+000
 9.7231458E-001, 2.3723958E+000
 9.7296973E-001, 2.3224798E+000
 9.7362488E-001, 2.2707499E+000
 9.7428003E-001, 2.2182530E+000
 9.7493518E-001, 2.1659640E+000
 9.7559033E-001, 2.1146939E+000
 9.7624548E-001, 2.0652152E+000
 9.7690063E-001, 2.0183310E+000
 9.7755578E-001, 1.9747498E+000
 9.7821094E-001, 1.9346589E+000
 9.7886609E-001, 1.8979827E+000
 9.7952124E-001, 1.8644350E+000
 9.8017639E-001, 1.8336582E+000
 9.8083154E-001, 1.8052324E+000
 9.8148669E-001, 1.7785290E+000
 9.8214184E-001, 1.7530194E+000
 9.8279699E-001, 1.7281084E+000
 9.8345215E-001, 1.7034341E+000
 9.8410730E-001, 1.6783948E+000
 9.8476245E-001, 1.6525180E+000
 9.8541760E-001, 1.6256471E+000
 9.8607275E-001, 1.5975163E+000
 9.8672790E-001, 1.5680279E+000
 9.8738305E-001, 1.5373168E+000
 9.8803820E-001, 1.5053204E+000
 9.8869336E-001, 1.4722613E+000
 9.8934851E-001, 1.4388412E+000
 9.9000366E-001, 1.4053915E+000
 9.9065881E-001, 1.3722674E+000
 9.9131396E-001, 1.3399406E+000
 9.9196911E-001, 1.3089047E+000
 9.9262426E-001, 1.2796964E+000
 9.9327941E-001, 1.2524453E+000
 9.9393456E-001, 1.2276396E+000
 9.9458972E-001, 1.2055015E+000
 9.9516461E-001, 1.1883392E+000
 9.9573950E-001, 1.1734663E+000
 9.9631439E-001, 1.1607801E+000
 9.9688928E-001, 1.1500768E+000
 9.9746417E-001, 1.1413287E+000
 9.9803906E-001, 1.1342588E+000
 9.9861395E-001, 1.1287339E+000
 9.9918884E-001, 1.1247701E+000
 9.9976373E-001, 1.1221398E+000
 1.0003386E+000, 1.1207075E+000
 1.0009135E+000, 1.1202488E+000
 1.0014884E+000, 1.1205526E+000
 1.0020633E+000, 1.1214520E+000
 1.0026382E+000, 1.1228930E+000
 1.0032131E+000, 1.1247449E+000
 1.0037880E+000, 1.1270352E+000
 1.0043628E+000, 1.1296560E+000
 1.0049377E+000, 1.1326339E+000
 1.0055126E+000, 1.1359509E+000
 1.0060875E+000, 1.1396253E+000
 1.0066624E+000, 1.1437403E+000
 1.0072373E+000, 1.1483220E+000
 1.0078122E+000, 1.1534620E+000
 1.0083871E+000, 1.1592211E+000
 1.0089620E+000, 1.1655486E+000
 1.0095369E+000, 1.1725052E+000
 1.0101118E+000, 1.1800941E+000
 1.0106866E+000, 1.1882711E+000
 1.0112615E+000, 1.1970186E+000
 1.0118364E+000, 1.2062516E+000
 1.0124113E+000, 1.2159054E+000
 1.0129862E+000, 1.2259109E+000
 1.0135611E+000, 1.2360709E+000
 1.0141360E+000, 1.2462813E+000
 1.0147109E+000, 1.2563698E+000
 1.0152858E+000, 1.2661627E+000
 1.0158607E+000, 1.2755021E+000
 1.0164355E+000, 1.2842125E+000
 1.0170104E+000, 1.2920973E+000
 1.0175853E+000, 1.2991067E+000
 1.0181602E+000, 1.3050748E+000
 1.0187351E+000, 1.3099058E+000
 1.0193100E+000, 1.3134941E+000
 1.0198849E+000, 1.3157654E+000
 1.0204598E+000, 1.3166426E+000
 1.0210347E+000, 1.3160122E+000
 1.0216096E+000, 1.3139520E+000
 1.0221844E+000, 1.3104021E+000
 1.0227593E+000, 1.3054521E+000
 1.0233342E+000, 1.2992486E+000
 1.0239091E+000, 1.2917977E+000
 1.0244840E+000, 1.2829694E+000
 1.0250589E+000, 1.2733202E+000
 1.0256338E+000, 1.2626793E+000
 1.0262087E+000, 1.2510657E+000
 1.0267836E+000, 1.2386514E+000
 1.0273585E+000, 1.2255759E+000
 1.0279333E+000, 1.2116494E+000
 1.0285082E+000, 1.1969484E+000
 1.0290831E+000, 1.1816420E+000
 1.0296580E+000, 1.1658110E+000
 1.0302329E+000, 1.1494791E+000
 1.0308078E+000, 1.1327611E+000
 1.0313827E+000, 1.1159486E+000
 1.0319576E+000, 1.0988740E+000
 1.0325325E+000, 1.0817140E+000
 1.0331074E+000, 1.0645339E+000
 1.0336823E+000, 1.0474405E+000
 1.0342571E+000, 1.0301520E+000
 1.0348320E+000, 1.0127622E+000
 1.0354069E+000, 9.9541021E-001
 1.0360393E+000, 9.7626860E-001
 1.0366717E+000, 9.5692427E-001
 1.0373041E+000, 9.3737105E-001
 1.0379364E+000, 9.1771581E-001
 1.0385688E+000, 8.9789814E-001
 1.0391343E+000, 8.8017528E-001
 1.0396999E+000, 8.6246244E-001
 1.0402654E+000, 8.4500164E-001
 1.0408309E+000, 8.2772141E-001
 1.0413964E+000, 8.1067941E-001
 1.0419620E+000, 7.9409814E-001
 1.0425275E+000, 7.7796549E-001
 1.0430930E+000, 7.6237099E-001
 1.0437151E+000, 7.4605007E-001
 1.0443372E+000, 7.3070237E-001
 1.0449592E+000, 7.1643420E-001
 1.0455813E+000, 7.0340956E-001
 1.0462034E+000, 6.9177226E-001
 1.0468255E+000, 6.8152958E-001
