s,m/s
 1.1174243E+000, 1.8949002E+000
 1.1205940E+000, 1.9391131E+000
 1.1237637E+000, 1.9821053E+000
 1.1269335E+000, 2.0202905E+000
 1.1301032E+000, 2.0511341E+000
 1.1332729E+000, 2.0682147E+000
 1.1364426E+000, 2.0757597E+000
 1.1396123E+000, 2.0769339E+000
 1.1427821E+000, 2.0743284E+000
 1.1459518E+000, 2.0734049E+000
 1.1491215E+000, 2.0733458E+000
 1.1522912E+000, 2.0771373E+000
 1.1554609E+000, 2.0824269E+000
 1.1586307E+000, 2.0890550E+000
 1.1618004E+000, 2.0944282E+000
 1.1649701E+000, 2.1029836E+000
 1.1681398E+000, 2.1165624E+000
 1.1713096E+000, 2.1409183E+000
 1.1747962E+000, 2.1782114E+000
 1.1782829E+000, 2.2189224E+000
 1.1817696E+000, 2.2695402E+000
 1.1852563E+000, 2.3460684E+000
 1.1887430E+000, 2.4301272E+000
 1.1922297E+000, 2.5073544E+000
 1.1957164E+000, 2.5645817E+000
 1.1992031E+000, 2.5992322E+000
 1.2026898E+000, 2.6095479E+000
 1.2061765E+000, 2.5959858E+000
 1.2092906E+000, 2.5645065E+000
 1.2124048E+000, 2.5296357E+000
 1.2155189E+000, 2.5013421E+000
 1.2186331E+000, 2.4881961E+000
 1.2217472E+000, 2.4937988E+000
 1.2248613E+000, 2.5148695E+000
 1.2279755E+000, 2.5483104E+000
 1.2307055E+000, 2.5852571E+000
 1.2334354E+000, 2.6209661E+000
 1.2361654E+000, 2.6597891E+000
 1.2388954E+000, 2.6975426E+000
 1.2416254E+000, 2.7391407E+000
 1.2443553E+000, 2.7776342E+000
 1.2470853E+000, 2.8142577E+000
 1.2498153E+000, 2.8482039E+000
 1.2525453E+000, 2.8754040E+000
 1.2552752E+000, 2.8984806E+000
 1.2580052E+000, 2.9190605E+000
 1.2607352E+000, 2.9293168E+000
 1.2634651E+000, 2.9284715E+000
 1.2661951E+000, 2.9164427E+000
 1.2689251E+000, 2.8926439E+000
 1.2713580E+000, 2.8644455E+000
 1.2737910E+000, 2.8287784E+000
 1.2762239E+000, 2.7911716E+000
 1.2786569E+000, 2.7567856E+000
 1.2810898E+000, 2.7296775E+000
 1.2835228E+000, 2.7080563E+000
 1.2859557E+000, 2.6904628E+000
 1.2883886E+000, 2.6774904E+000
 1.2908216E+000, 2.6678198E+000
 1.2932545E+000, 2.6557362E+000
 1.2956875E+000, 2.6401484E+000
 1.2981204E+000, 2.6196474E+000
 1.3002690E+000, 2.5962871E+000
 1.3024176E+000, 2.5680594E+000
 1.3045662E+000, 2.5377832E+000
 1.3067148E+000, 2.5000084E+000
 1.3088635E+000, 2.4577782E+000
 1.3110121E+000, 2.4190134E+000
 1.3131607E+000, 2.3803437E+000
 1.3153093E+000, 2.3424609E+000
 1.3174579E+000, 2.3055481E+000
 1.3196065E+000, 2.2704034E+000
 1.3217551E+000, 2.2358443E+000
 1.3239037E+000, 2.2001313E+000
 1.3260523E+000, 2.1679734E+000
 1.3282009E+000, 2.1379878E+000
 1.3303496E+000, 2.1095823E+000
 1.3324982E+000, 2.0836777E+000
 1.3346468E+000, 2.0603646E+000
 1.3367954E+000, 2.0398506E+000
 1.3389440E+000, 2.0232974E+000
 1.3410926E+000, 2.0099407E+000
 1.3432412E+000, 2.0001506E+000
 1.3453898E+000, 1.9929593E+000
 1.3475384E+000, 1.9879445E+000
 1.3494498E+000, 1.9842057E+000
 1.3513613E+000, 1.9822262E+000
 1.3532727E+000, 1.9812895E+000
 1.3551841E+000, 1.9817430E+000
 1.3570955E+000, 1.9833107E+000
 1.3590069E+000, 1.9853192E+000
 1.3609183E+000, 1.9880872E+000
 1.3628297E+000, 1.9918539E+000
 1.3647411E+000, 1.9972712E+000
 1.3666525E+000, 2.0021415E+000
 1.3685639E+000, 2.0056468E+000
 1.3704753E+000, 2.0070974E+000
 1.3723867E+000, 2.0076139E+000
 1.3742981E+000, 2.0081008E+000
 1.3762095E+000, 2.0080526E+000
 1.3781209E+000, 2.0081429E+000
 1.3800323E+000, 2.0087639E+000
 1.3819437E+000, 2.0101338E+000
 1.3838551E+000, 2.0131976E+000
 1.3857665E+000, 2.0172348E+000
 1.3876779E+000, 2.0220222E+000
 1.3895893E+000, 2.0256378E+000
 1.3915007E+000, 2.0279827E+000
 1.3936033E+000, 2.0320846E+000
 1.3957058E+000, 2.0372393E+000
 1.3978084E+000, 2.0410897E+000
 1.3999109E+000, 2.0438570E+000
 1.4020135E+000, 2.0457389E+000
 1.4041160E+000, 2.0471324E+000
 1.4062186E+000, 2.0491016E+000
 1.4083211E+000, 2.0497813E+000
 1.4104236E+000, 2.0490914E+000
 1.4125262E+000, 2.0482006E+000
 1.4146287E+000, 2.0474395E+000
 1.4167313E+000, 2.0470739E+000
 1.4188338E+000, 2.0452098E+000
 1.4209364E+000, 2.0423040E+000
 1.4230389E+000, 2.0379007E+000
 1.4251415E+000, 2.0305993E+000
 1.4274543E+000, 2.0188620E+000
 1.4297671E+000, 2.0021426E+000
 1.4320799E+000, 1.9851080E+000
 1.4343927E+000, 1.9722337E+000
 1.4367054E+000, 1.9632142E+000
 1.4390182E+000, 1.9573129E+000
 1.4413310E+000, 1.9527789E+000
 1.4436438E+000, 1.9489040E+000
 1.4459566E+000, 1.9460898E+000
 1.4482694E+000, 1.9441937E+000
 1.4508135E+000, 1.9424579E+000
 1.4533576E+000, 1.9369472E+000
 1.4559017E+000, 1.9314607E+000
 1.4584458E+000, 1.9284954E+000
 1.4609898E+000, 1.9248276E+000
 1.4635339E+000, 1.9193918E+000
 1.4660780E+000, 1.9154208E+000
 1.4686221E+000, 1.9082191E+000
 1.4711662E+000, 1.9029414E+000
 1.4737102E+000, 1.8956780E+000
 1.4762543E+000, 1.8867877E+000
 1.4787984E+000, 1.8786229E+000
 1.4813425E+000, 1.8784883E+000
 1.4841410E+000, 1.8848017E+000
 1.4869394E+000, 1.8998678E+000
 1.4897379E+000, 1.9273763E+000
 1.4925364E+000, 1.9685180E+000
 1.4953349E+000, 2.0234762E+000
 1.4981334E+000, 2.0901660E+000
 1.5009319E+000, 2.1653228E+000
 1.5037304E+000, 2.2505012E+000
 1.5065289E+000, 2.3378366E+000
 1.5093273E+000, 2.4256835E+000
 1.5121258E+000, 2.5146469E+000
 1.5149243E+000, 2.5872337E+000
 1.5177228E+000, 2.6575741E+000
 1.5205213E+000, 2.7103949E+000
 1.5233198E+000, 2.7376406E+000
 1.5261183E+000, 2.7444632E+000
 1.5289167E+000, 2.7391861E+000
 1.5317152E+000, 2.7318917E+000
 1.5345137E+000, 2.7327799E+000
 1.5373122E+000, 2.7453455E+000
 1.5401107E+000, 2.7864187E+000
 1.5429092E+000, 2.8505532E+000
 1.5457077E+000, 2.9367923E+000
 1.5485062E+000, 3.0442117E+000
 1.5513046E+000, 3.1650326E+000
 1.5541031E+000, 3.2900945E+000
 1.5569016E+000, 3.4158256E+000
 1.5597001E+000, 3.5199053E+000
 1.5624986E+000, 3.5959175E+000
 1.5652971E+000, 3.6292742E+000
 1.5680956E+000, 3.6205118E+000
 1.5708941E+000, 3.5847186E+000
 1.5736925E+000, 3.5192496E+000
 1.5764910E+000, 3.4523317E+000
 1.5792895E+000, 3.4081887E+000
 1.5820880E+000, 3.4168723E+000
 1.5848865E+000, 3.4669340E+000
 1.5876850E+000, 3.5427733E+000
 1.5904835E+000, 3.6258043E+000
 1.5932819E+000, 3.6970515E+000
 1.5960804E+000, 3.7363844E+000
 1.5988789E+000, 3.7123846E+000
 1.6016774E+000, 3.6267494E+000
 1.6044759E+000, 3.5269906E+000
 1.6072744E+000, 3.4049029E+000
 1.6100729E+000, 3.2768138E+000
 1.6128714E+000, 3.1457249E+000
 1.6156698E+000, 3.0543151E+000
 1.6184683E+000, 2.9913634E+000
 1.6212668E+000, 2.9647837E+000
 1.6240653E+000, 2.9506733E+000
 1.6265142E+000, 2.9282420E+000
 1.6289630E+000, 2.9120246E+000
 1.6314119E+000, 2.9084024E+000
 1.6338608E+000, 2.9162730E+000
 1.6363096E+000, 2.9192116E+000
 1.6387585E+000, 2.9331297E+000
 1.6412074E+000, 2.9558806E+000
 1.6436563E+000, 2.9756823E+000
 1.6461051E+000, 2.9923715E+000
 1.6485540E+000, 3.0075265E+000
 1.6510029E+000, 3.0175100E+000
 1.6531470E+000, 3.0179653E+000
 1.6552911E+000, 3.0064853E+000
 1.6574352E+000, 2.9825200E+000
 1.6595793E+000, 2.9510600E+000
 1.6617234E+000, 2.9118852E+000
 1.6638675E+000, 2.8616427E+000
 1.6660116E+000, 2.8071682E+000
 1.6681557E+000, 2.7532312E+000
 1.6702998E+000, 2.7026244E+000
 1.6724440E+000, 2.6566917E+000
 1.6745881E+000, 2.6158203E+000
 1.6767322E+000, 2.5844595E+000
 1.6788763E+000, 2.5613907E+000
 1.6810204E+000, 2.5434006E+000
 1.6831645E+000, 2.5288020E+000
 1.6853086E+000, 2.5186068E+000
 1.6874527E+000, 2.5089238E+000
 1.6895968E+000, 2.5000212E+000
 1.6917409E+000, 2.4909823E+000
 1.6938850E+000, 2.4811312E+000
 1.6960292E+000, 2.4692556E+000
 1.6981733E+000, 2.4523616E+000
 1.7003174E+000, 2.4310497E+000
 1.7024615E+000, 2.4049345E+000
 1.7046056E+000, 2.3753468E+000
 1.7067497E+000, 2.3446823E+000
 1.7088938E+000, 2.3128739E+000
 1.7110379E+000, 2.2811355E+000
 1.7131820E+000, 2.2499073E+000
 1.7153261E+000, 2.2174646E+000
 1.7174702E+000, 2.1865889E+000
 1.7196144E+000, 2.1587702E+000
 1.7217585E+000, 2.1348399E+000
 1.7239026E+000, 2.1166633E+000
 1.7260467E+000, 2.1028720E+000
 1.7281908E+000, 2.0919052E+000
 1.7303349E+000, 2.0865181E+000
 1.7324790E+000, 2.0846003E+000
 1.7346231E+000, 2.0861176E+000
 1.7367672E+000, 2.0897304E+000
 1.7389113E+000, 2.0956801E+000
 1.7410554E+000, 2.1036181E+000
 1.7431996E+000, 2.1120481E+000
 1.7453437E+000, 2.1204176E+000
 1.7474878E+000, 2.1271206E+000
 1.7496319E+000, 2.1333910E+000
 1.7517760E+000, 2.1383161E+000
 1.7539201E+000, 2.1408267E+000
 1.7560642E+000, 2.1430774E+000
 1.7582083E+000, 2.1448255E+000
 1.7603524E+000, 2.1462745E+000
 1.7624965E+000, 2.1485820E+000
 1.7646407E+000, 2.1496557E+000
 1.7667848E+000, 2.1477676E+000
 1.7689289E+000, 2.1438900E+000
 1.7710730E+000, 2.1364787E+000
 1.7732171E+000, 2.1264113E+000
 1.7753612E+000, 2.1123423E+000
 1.7775053E+000, 2.0956585E+000
 1.7796494E+000, 2.0745314E+000
 1.7817935E+000, 2.0510126E+000
 1.7839376E+000, 2.0244697E+000
 1.7860817E+000, 1.9967955E+000
 1.7884403E+000, 1.9650068E+000
 1.7907988E+000, 1.9316274E+000
 1.7931573E+000, 1.8999651E+000
 1.7955158E+000, 1.8728397E+000
 1.7978743E+000, 1.8519197E+000
 1.8002329E+000, 1.8399785E+000
 1.8025914E+000, 1.8359882E+000
 1.8049499E+000, 1.8418122E+000
 1.8073084E+000, 1.8563676E+000
 1.8096669E+000, 1.8814917E+000
 1.8120255E+000, 1.9205645E+000
 1.8143840E+000, 1.9670771E+000
 1.8167425E+000, 2.0200777E+000
 1.8191010E+000, 2.0794469E+000
 1.8214595E+000, 2.1422026E+000
 1.8238181E+000, 2.2065359E+000
 1.8261766E+000, 2.2686244E+000
 1.8287710E+000, 2.3371327E+000
 1.8313653E+000, 2.3978563E+000
 1.8339597E+000, 2.4493198E+000
 1.8365541E+000, 2.4919347E+000
 1.8394079E+000, 2.5307320E+000
 1.8422617E+000, 2.5604656E+000
 1.8451155E+000, 2.5812431E+000
 1.8479693E+000, 2.5955955E+000
 1.8508231E+000, 2.6081435E+000
 1.8536769E+000, 2.6224014E+000
 1.8565307E+000, 2.6450924E+000
 1.8593846E+000, 2.6752932E+000
 1.8622384E+000, 2.7160010E+000
 1.8650922E+000, 2.7658267E+000
 1.8679460E+000, 2.8276950E+000
 1.8707998E+000, 2.8999916E+000
 1.8736536E+000, 2.9774960E+000
 1.8765074E+000, 3.0568666E+000
 1.8793612E+000, 3.1292953E+000
 1.8822150E+000, 3.1888379E+000
 1.8850688E+000, 3.2325141E+000
 1.8879227E+000, 3.2589756E+000
 1.8907765E+000, 3.2680525E+000
 1.8936303E+000, 3.2665728E+000
 1.8964841E+000, 3.2535949E+000
 1.8993379E+000, 3.2383195E+000
 1.9021917E+000, 3.2286211E+000
 1.9050455E+000, 3.2441642E+000
 1.9078993E+000, 3.2920532E+000
 1.9104674E+000, 3.3659431E+000
 1.9130355E+000, 3.4493028E+000
 1.9156036E+000, 3.5309499E+000
 1.9181717E+000, 3.5998157E+000
 1.9207398E+000, 3.6652823E+000
 1.9233079E+000, 3.6942210E+000
 1.9258760E+000, 3.6948885E+000
 1.9284441E+000, 3.6748699E+000
 1.9310122E+000, 3.6312386E+000
 1.9335803E+000, 3.5783871E+000
 1.9358134E+000, 3.5282629E+000
 1.9380464E+000, 3.4865651E+000
 1.9402794E+000, 3.4547171E+000
 1.9425124E+000, 3.4241754E+000
 1.9447455E+000, 3.4012304E+000
 1.9469785E+000, 3.3919874E+000
 1.9492115E+000, 3.3949380E+000
 1.9514445E+000, 3.3997120E+000
 1.9536776E+000, 3.4047691E+000
 1.9559106E+000, 3.4063777E+000
 1.9581436E+000, 3.4076066E+000
 1.9603767E+000, 3.4025942E+000
 1.9626097E+000, 3.3929926E+000
 1.9648427E+000, 3.3764462E+000
 1.9670757E+000, 3.3567529E+000
 1.9693088E+000, 3.3341025E+000
 1.9715418E+000, 3.3118605E+000
 1.9737748E+000, 3.2885520E+000
 1.9760078E+000, 3.2674822E+000
 1.9782409E+000, 3.2491696E+000
 1.9804739E+000, 3.2348741E+000
 1.9827069E+000, 3.2221598E+000
 1.9849399E+000, 3.2047977E+000
 1.9871730E+000, 3.1834482E+000
 1.9894060E+000, 3.1547266E+000
 1.9916390E+000, 3.1210425E+000
 1.9938721E+000, 3.0838861E+000
 1.9961051E+000, 3.0432746E+000
 1.9983381E+000, 3.0018501E+000
 2.0005711E+000, 2.9642837E+000
 2.0028042E+000, 2.9313101E+000
 2.0050372E+000, 2.9079229E+000
 2.0072702E+000, 2.8929216E+000
 2.0095032E+000, 2.8859116E+000
 2.0117363E+000, 2.8854370E+000
 2.0139693E+000, 2.8906356E+000
 2.0162023E+000, 2.9006945E+000
 2.0184353E+000, 2.9121069E+000
 2.0206684E+000, 2.9198877E+000
 2.0229014E+000, 2.9216416E+000
 2.0251344E+000, 2.9139472E+000
 2.0273675E+000, 2.8985925E+000
 2.0296005E+000, 2.8758416E+000
 2.0318335E+000, 2.8496054E+000
 2.0340665E+000, 2.8213355E+000
 2.0362996E+000, 2.7949745E+000
 2.0385326E+000, 2.7734058E+000
 2.0407656E+000, 2.7552099E+000
 2.0429986E+000, 2.7429307E+000
 2.0452317E+000, 2.7362735E+000
 2.0474647E+000, 2.7332091E+000
 2.0496977E+000, 2.7324105E+000
 2.0519307E+000, 2.7307806E+000
 2.0541638E+000, 2.7257281E+000
 2.0563968E+000, 2.7125524E+000
 2.0586298E+000, 2.6921768E+000
 2.0608629E+000, 2.6669726E+000
 2.0630959E+000, 2.6389499E+000
 2.0653289E+000, 2.6107986E+000
 2.0675619E+000, 2.5837642E+000
 2.0697950E+000, 2.5591861E+000
 2.0720280E+000, 2.5393671E+000
 2.0742610E+000, 2.5257135E+000
 2.0764940E+000, 2.5182486E+000
 2.0787271E+000, 2.5168236E+000
 2.0809601E+000, 2.5221357E+000
 2.0831931E+000, 2.5316637E+000
 2.0854261E+000, 2.5422836E+000
 2.0876592E+000, 2.5520356E+000
 2.0898922E+000, 2.5612920E+000
 2.0921252E+000, 2.5675734E+000
 2.0943583E+000, 2.5693134E+000
 2.0965913E+000, 2.5664721E+000
 2.0988243E+000, 2.5605361E+000
 2.1010573E+000, 2.5472574E+000
 2.1032904E+000, 2.5284596E+000
 2.1055234E+000, 2.5053096E+000
 2.1077564E+000, 2.4774670E+000
 2.1099894E+000, 2.4470181E+000
 2.1122225E+000, 2.4131425E+000
 2.1144555E+000, 2.3804791E+000
 2.1166885E+000, 2.3515798E+000
 2.1189215E+000, 2.3251247E+000
 2.1211546E+000, 2.3020563E+000
 2.1233876E+000, 2.2852708E+000
 2.1256206E+000, 2.2730177E+000
 2.1278537E+000, 2.2643775E+000
 2.1300867E+000, 2.2617855E+000
 2.1323197E+000, 2.2647663E+000
 2.1345527E+000, 2.2716373E+000
 2.1367858E+000, 2.2802821E+000
 2.1390188E+000, 2.2897629E+000
 2.1414751E+000, 2.3019504E+000
 2.1439314E+000, 2.3132336E+000
 2.1463878E+000, 2.3247862E+000
 2.1488441E+000, 2.3346227E+000
 2.1513004E+000, 2.3383340E+000
 2.1537568E+000, 2.3368329E+000
 2.1562131E+000, 2.3334580E+000
 2.1586694E+000, 2.3278557E+000
 2.1611258E+000, 2.3155156E+000
 2.1635821E+000, 2.3047643E+000
 2.1660384E+000, 2.2958901E+000
 2.1684947E+000, 2.2897177E+000
 2.1709511E+000, 2.2860546E+000
 2.1734074E+000, 2.2819514E+000
 2.1758637E+000, 2.2797702E+000
 2.1783201E+000, 2.2784190E+000
 2.1810220E+000, 2.2703864E+000
 2.1837240E+000, 2.2598347E+000
 2.1864259E+000, 2.2528265E+000
 2.1891279E+000, 2.2496098E+000
 2.1918299E+000, 2.2513596E+000
 2.1945318E+000, 2.2535584E+000
 2.1972338E+000, 2.2622442E+000
 2.1999358E+000, 2.2752140E+000
 2.2026377E+000, 2.2906312E+000
 2.2053397E+000, 2.3126238E+000
 2.2080416E+000, 2.3397672E+000
 2.2110138E+000, 2.3699061E+000
 2.2139860E+000, 2.4010660E+000
 2.2169581E+000, 2.4290018E+000
 2.2199303E+000, 2.4505571E+000
 2.2229024E+000, 2.4676003E+000
 2.2258746E+000, 2.4821711E+000
 2.2288467E+000, 2.4960800E+000
 2.2318189E+000, 2.5136497E+000
 2.2347911E+000, 2.5352089E+000
 2.2377632E+000, 2.5667138E+000
 2.2407354E+000, 2.6054438E+000
 2.2437075E+000, 2.6465032E+000
 2.2466797E+000, 2.6850735E+000
 2.2496519E+000, 2.7141605E+000
 2.2526240E+000, 2.7270319E+000
 2.2555962E+000, 2.7267701E+000
 2.2581792E+000, 2.7177401E+000
 2.2607622E+000, 2.7071714E+000
 2.2633452E+000, 2.7008127E+000
 2.2659282E+000, 2.7134074E+000
 2.2685112E+000, 2.7312886E+000
 2.2710941E+000, 2.7528842E+000
 2.2736771E+000, 2.7932049E+000
 2.2762601E+000, 2.8422537E+000
 2.2788431E+000, 2.9078169E+000
 2.2814261E+000, 2.9742268E+000
 2.2840091E+000, 3.0383599E+000
 2.2865921E+000, 3.1044604E+000
 2.2891751E+000, 3.1687248E+000
 2.2917581E+000, 3.2233465E+000
 2.2943411E+000, 3.2740889E+000
 2.2969241E+000, 3.3230167E+000
 2.2995071E+000, 3.3604040E+000
 2.3020901E+000, 3.3704133E+000
 2.3046731E+000, 3.3799704E+000
 2.3072561E+000, 3.3771477E+000
 2.3098391E+000, 3.3502202E+000
 2.3124221E+000, 3.3119562E+000
 2.3150051E+000, 3.2553745E+000
 2.3175881E+000, 3.1890808E+000
 2.3201711E+000, 3.1110689E+000
 2.3227541E+000, 3.0332335E+000
 2.3253371E+000, 2.9545343E+000
 2.3279201E+000, 2.8817670E+000
 2.3305031E+000, 2.8291396E+000
 2.3330860E+000, 2.7782014E+000
 2.3356690E+000, 2.7472757E+000
 2.3382520E+000, 2.7473017E+000
 2.3408350E+000, 2.7587974E+000
 2.3430350E+000, 2.7725812E+000
 2.3452351E+000, 2.7879787E+000
 2.3474351E+000, 2.7958793E+000
 2.3496351E+000, 2.7928193E+000
 2.3518351E+000, 2.7741235E+000
 2.3540351E+000, 2.7443669E+000
 2.3562351E+000, 2.7075386E+000
 2.3584351E+000, 2.6651936E+000
 2.3606351E+000, 2.6201383E+000
 2.3628352E+000, 2.5766768E+000
 2.3650352E+000, 2.5369836E+000
 2.3674552E+000, 2.5001696E+000
 2.3698752E+000, 2.4743588E+000
 2.3722952E+000, 2.4601890E+000
 2.3747152E+000, 2.4574594E+000
 2.3771352E+000, 2.4636087E+000
 2.3795552E+000, 2.4773352E+000
 2.3819753E+000, 2.4961845E+000
 2.3843953E+000, 2.5235966E+000
 2.3868153E+000, 2.5482769E+000
 2.3892353E+000, 2.5658789E+000
 2.3916553E+000, 2.5801367E+000
 2.3940753E+000, 2.5942442E+000
 2.3964953E+000, 2.6013589E+000
 2.3986535E+000, 2.5823363E+000
 2.4008116E+000, 2.5535421E+000
 2.4029697E+000, 2.5187653E+000
 2.4051278E+000, 2.4810824E+000
 2.4072859E+000, 2.4406681E+000
 2.4094440E+000, 2.3981435E+000
 2.4113220E+000, 2.3599851E+000
 2.4131999E+000, 2.3249969E+000
 2.4150779E+000, 2.2954063E+000
 2.4169558E+000, 2.2709864E+000
 2.4188338E+000, 2.2493356E+000
 2.4207118E+000, 2.2314609E+000
 2.4225897E+000, 2.2166695E+000
 2.4244677E+000, 2.2052817E+000
 2.4263456E+000, 2.1972228E+000
 2.4284114E+000, 2.1879854E+000
 2.4304771E+000, 2.1868852E+000
 2.4325429E+000, 2.1866319E+000
 2.4346086E+000, 2.1867495E+000
 2.4366744E+000, 2.1946547E+000
 2.4387401E+000, 2.2089859E+000
 2.4408059E+000, 2.2279631E+000
 2.4428716E+000, 2.2395764E+000
 2.4449374E+000, 2.2543353E+000
 2.4470031E+000, 2.2706150E+000
 2.4490689E+000, 2.2843714E+000
 2.4511346E+000, 2.2975860E+000
 2.4532004E+000, 2.3164987E+000
 2.4552661E+000, 2.3453234E+000
 2.4573319E+000, 2.3771306E+000
 2.4593976E+000, 2.4087641E+000
 2.4614634E+000, 2.4423842E+000
 2.4635291E+000, 2.4794110E+000
 2.4655949E+000, 2.5223720E+000
 2.4676607E+000, 2.5722193E+000
 2.4699330E+000, 2.6303632E+000
 2.4722053E+000, 2.6911917E+000
 2.4744776E+000, 2.7505681E+000
 2.4767500E+000, 2.8048273E+000
 2.4790223E+000, 2.8519799E+000
 2.4812946E+000, 2.8885993E+000
 2.4835669E+000, 2.9103134E+000
 2.4858393E+000, 2.9173667E+000
 2.4881116E+000, 2.9102210E+000
 2.4903839E+000, 2.8871001E+000
 2.4926562E+000, 2.8552162E+000
 2.4949286E+000, 2.8176976E+000
 2.4972009E+000, 2.7809662E+000
 2.4994732E+000, 2.7485462E+000
 2.5017456E+000, 2.7216925E+000
 2.5040179E+000, 2.7076616E+000
 2.5062902E+000, 2.7026807E+000
 2.5085625E+000, 2.7056607E+000
 2.5108349E+000, 2.7130745E+000
 2.5131072E+000, 2.7218772E+000
 2.5153795E+000, 2.7337303E+000
 2.5176518E+000, 2.7463218E+000
 2.5199242E+000, 2.7584063E+000
 2.5221965E+000, 2.7700488E+000
 2.5244688E+000, 2.7820243E+000
 2.5269684E+000, 2.7947277E+000
 2.5294679E+000, 2.8083008E+000
 2.5319675E+000, 2.8187650E+000
