s,m/s
 8.7172140E-001, 3.3268694E+000
 8.7271534E-001, 3.3235628E+000
 8.7370929E-001, 3.3111823E+000
 8.7470323E-001, 3.2909570E+000
 8.7569718E-001, 3.2655934E+000
 8.7669112E-001, 3.2373888E+000
 8.7756402E-001, 3.2134683E+000
 8.7843692E-001, 3.1897066E+000
 8.7930982E-001, 3.1702897E+000
 8.8018272E-001, 3.1563644E+000
 8.8105562E-001, 3.1485990E+000
 8.8192851E-001, 3.1492050E+000
 8.8280141E-001, 3.1569905E+000
 8.8367431E-001, 3.1704504E+000
 8.8454721E-001, 3.1879883E+000
 8.8542011E-001, 3.1987311E+000
 8.8629301E-001, 3.1993483E+000
 8.8716590E-001, 3.1929926E+000
 8.8803880E-001, 3.1783725E+000
 8.8891170E-001, 3.1540153E+000
 8.8978460E-001, 3.1041818E+000
 8.9065750E-001, 3.0248734E+000
 8.9153040E-001, 2.9397404E+000
 8.9240329E-001, 2.8527509E+000
 8.9327619E-001, 2.7667345E+000
 8.9414909E-001, 2.6678748E+000
 8.9502199E-001, 2.5762162E+000
 8.9589489E-001, 2.4889991E+000
 8.9676779E-001, 2.4052233E+000
 8.9764068E-001, 2.3264866E+000
 8.9851358E-001, 2.2711589E+000
 8.9938648E-001, 2.2283527E+000
 9.0025938E-001, 2.2030227E+000
 9.0113228E-001, 2.1969155E+000
 9.0200518E-001, 2.2179664E+000
 9.0287808E-001, 2.2478114E+000
 9.0375097E-001, 2.2799923E+000
 9.0462387E-001, 2.3209692E+000
 9.0549677E-001, 2.3631516E+000
 9.0636967E-001, 2.3927982E+000
 9.0724257E-001, 2.4127768E+000
 9.0811547E-001, 2.4220213E+000
 9.0898836E-001, 2.4142741E+000
 9.0986126E-001, 2.3970722E+000
 9.1073416E-001, 2.3693405E+000
 9.1160706E-001, 2.3369798E+000
 9.1247996E-001, 2.3068180E+000
 9.1335286E-001, 2.2827120E+000
 9.1422575E-001, 2.2717960E+000
 9.1509865E-001, 2.2755089E+000
 9.1597155E-001, 2.2913961E+000
 9.1684445E-001, 2.3180445E+000
 9.1771735E-001, 2.3536836E+000
 9.1859025E-001, 2.3925852E+000
 9.1946314E-001, 2.4297773E+000
 9.2033604E-001, 2.4585658E+000
 9.2120894E-001, 2.4774230E+000
 9.2208184E-001, 2.4817704E+000
 9.2295474E-001, 2.4697573E+000
 9.2382764E-001, 2.4437089E+000
 9.2470053E-001, 2.4094451E+000
 9.2557343E-001, 2.3749762E+000
 9.2644633E-001, 2.3493068E+000
 9.2731923E-001, 2.3383996E+000
 9.2819213E-001, 2.3431510E+000
 9.2906503E-001, 2.3643000E+000
 9.2993792E-001, 2.3980193E+000
 9.3081082E-001, 2.4394949E+000
 9.3168372E-001, 2.4849174E+000
 9.3255662E-001, 2.5232963E+000
 9.3342952E-001, 2.5501567E+000
 9.3430242E-001, 2.5616902E+000
 9.3517531E-001, 2.5553905E+000
 9.3604821E-001, 2.5338353E+000
 9.3692111E-001, 2.5024106E+000
 9.3779401E-001, 2.4676894E+000
 9.3866691E-001, 2.4360505E+000
 9.3953981E-001, 2.4160728E+000
 9.4041271E-001, 2.4071240E+000
 9.4128560E-001, 2.4109361E+000
 9.4215850E-001, 2.4252255E+000
 9.4303140E-001, 2.4473179E+000
 9.4390430E-001, 2.4748286E+000
 9.4477720E-001, 2.5012978E+000
 9.4565010E-001, 2.5257826E+000
 9.4652299E-001, 2.5461087E+000
 9.4739589E-001, 2.5577211E+000
 9.4826879E-001, 2.5602739E+000
 9.4914169E-001, 2.5548315E+000
 9.5001459E-001, 2.5432339E+000
 9.5088749E-001, 2.5275679E+000
 9.5176038E-001, 2.5099801E+000
 9.5263328E-001, 2.4948947E+000
 9.5350618E-001, 2.4810801E+000
 9.5437908E-001, 2.4739200E+000
 9.5525198E-001, 2.4689532E+000
 9.5612488E-001, 2.4720994E+000
 9.5699777E-001, 2.4803520E+000
 9.5787067E-001, 2.4898892E+000
 9.5874357E-001, 2.5016911E+000
 9.5961647E-001, 2.5144993E+000
 9.6038911E-001, 2.5307549E+000
 9.6116174E-001, 2.5485600E+000
 9.6193438E-001, 2.5671991E+000
 9.6270702E-001, 2.5755277E+000
 9.6347965E-001, 2.5852025E+000
 9.6425229E-001, 2.5884892E+000
 9.6502493E-001, 2.5899644E+000
 9.6579757E-001, 2.5909699E+000
 9.6657020E-001, 2.5905070E+000
 9.6734284E-001, 2.5912166E+000
 9.6811548E-001, 2.5928043E+000
 9.6888811E-001, 2.5955528E+000
 9.6966075E-001, 2.6008320E+000
 9.7043339E-001, 2.6109189E+000
 9.7120603E-001, 2.6238063E+000
 9.7197866E-001, 2.6336072E+000
 9.7267103E-001, 2.6410370E+000
 9.7336340E-001, 2.6469085E+000
 9.7405576E-001, 2.6478929E+000
 9.7474813E-001, 2.6439216E+000
 9.7544049E-001, 2.6356921E+000
 9.7613286E-001, 2.6305586E+000
 9.7682522E-001, 2.6253326E+000
 9.7758683E-001, 2.6211898E+000
 9.7834843E-001, 2.6185786E+000
 9.7911003E-001, 2.6195474E+000
 9.7987163E-001, 2.6252500E+000
 9.8063324E-001, 2.6335398E+000
 9.8139484E-001, 2.6455718E+000
 9.8215644E-001, 2.6581374E+000
 9.8283756E-001, 2.6695510E+000
 9.8351869E-001, 2.6778606E+000
 9.8419981E-001, 2.6818399E+000
 9.8488093E-001, 2.6797916E+000
 9.8556206E-001, 2.6694026E+000
 9.8624318E-001, 2.6514711E+000
 9.8692430E-001, 2.6264960E+000
 9.8760543E-001, 2.5929849E+000
 9.8828655E-001, 2.5461846E+000
 9.8896767E-001, 2.4813304E+000
 9.8964880E-001, 2.4331203E+000
 9.9032992E-001, 2.3883274E+000
 9.9101104E-001, 2.3421204E+000
 9.9169216E-001, 2.2956057E+000
 9.9237329E-001, 2.2532350E+000
 9.9305441E-001, 2.2131272E+000
 9.9373553E-001, 2.1773106E+000
 9.9441666E-001, 2.1413382E+000
 9.9509778E-001, 2.0999295E+000
 9.9577890E-001, 2.0572381E+000
 9.9646003E-001, 2.0120122E+000
 9.9714115E-001, 1.9625034E+000
 9.9782227E-001, 1.9086241E+000
 9.9850340E-001, 1.8532874E+000
 9.9918452E-001, 1.7974304E+000
 9.9986564E-001, 1.7418928E+000
 1.0005468E+000, 1.6873531E+000
 1.0012279E+000, 1.6362840E+000
 1.0019090E+000, 1.5915717E+000
 1.0025901E+000, 1.5500548E+000
 1.0032713E+000, 1.5143920E+000
 1.0039524E+000, 1.4815541E+000
 1.0046335E+000, 1.4513872E+000
 1.0053146E+000, 1.4257197E+000
 1.0059957E+000, 1.4044705E+000
 1.0066769E+000, 1.3881893E+000
 1.0073580E+000, 1.3759920E+000
 1.0079673E+000, 1.3677601E+000
 1.0085767E+000, 1.3629228E+000
 1.0091860E+000, 1.3601956E+000
 1.0097954E+000, 1.3587038E+000
 1.0104047E+000, 1.3586981E+000
 1.0110141E+000, 1.3600040E+000
 1.0116234E+000, 1.3621834E+000
 1.0122327E+000, 1.3649424E+000
 1.0128421E+000, 1.3683172E+000
 1.0134514E+000, 1.3718964E+000
 1.0140608E+000, 1.3758332E+000
 1.0146701E+000, 1.3802521E+000
 1.0152795E+000, 1.3844145E+000
 1.0158888E+000, 1.3884532E+000
 1.0164981E+000, 1.3919600E+000
 1.0171075E+000, 1.3946268E+000
 1.0177168E+000, 1.3962415E+000
 1.0183262E+000, 1.3968623E+000
 1.0189355E+000, 1.3964121E+000
 1.0195449E+000, 1.3947535E+000
 1.0201542E+000, 1.3920559E+000
 1.0207636E+000, 1.3882681E+000
 1.0213729E+000, 1.3827863E+000
 1.0219822E+000, 1.3757746E+000
 1.0225916E+000, 1.3677721E+000
 1.0232009E+000, 1.3589138E+000
 1.0238103E+000, 1.3493279E+000
 1.0244196E+000, 1.3390678E+000
 1.0250899E+000, 1.3268210E+000
 1.0257602E+000, 1.3142156E+000
 1.0264304E+000, 1.3016456E+000
 1.0271007E+000, 1.2892308E+000
 1.0277710E+000, 1.2776322E+000
 1.0284413E+000, 1.2668731E+000
 1.0291116E+000, 1.2574409E+000
 1.0297818E+000, 1.2491293E+000
 1.0304521E+000, 1.2424855E+000
 1.0311224E+000, 1.2370674E+000
 1.0317927E+000, 1.2333032E+000
 1.0324629E+000, 1.2313744E+000
 1.0331332E+000, 1.2313533E+000
 1.0338035E+000, 1.2334540E+000
 1.0344738E+000, 1.2378629E+000
 1.0351441E+000, 1.2447412E+000
 1.0358143E+000, 1.2541626E+000
 1.0364846E+000, 1.2655430E+000
 1.0371549E+000, 1.2795918E+000
 1.0378252E+000, 1.2962970E+000
 1.0384954E+000, 1.3155053E+000
 1.0391657E+000, 1.3365375E+000
 1.0398360E+000, 1.3606622E+000
 1.0405063E+000, 1.3870764E+000
 1.0411766E+000, 1.4154720E+000
 1.0418468E+000, 1.4463162E+000
 1.0425171E+000, 1.4791894E+000
 1.0431874E+000, 1.5140413E+000
 1.0438577E+000, 1.5505910E+000
 1.0445279E+000, 1.5888621E+000
 1.0451982E+000, 1.6284875E+000
 1.0458685E+000, 1.6694934E+000
 1.0465388E+000, 1.7120430E+000
 1.0472091E+000, 1.7551889E+000
 1.0478793E+000, 1.7999201E+000
 1.0485496E+000, 1.8434607E+000
 1.0492199E+000, 1.8872955E+000
 1.0498902E+000, 1.9338543E+000
 1.0505604E+000, 1.9809476E+000
 1.0512307E+000, 2.0276940E+000
 1.0519010E+000, 2.0691890E+000
 1.0525713E+000, 2.1048704E+000
 1.0532416E+000, 2.1464733E+000
 1.0539118E+000, 2.1852912E+000
 1.0545821E+000, 2.2201039E+000
 1.0552524E+000, 2.2512812E+000
 1.0559227E+000, 2.2783907E+000
 1.0565929E+000, 2.3021821E+000
 1.0572632E+000, 2.3220880E+000
 1.0579335E+000, 2.3381199E+000
 1.0586038E+000, 2.3515510E+000
 1.0592741E+000, 2.3611006E+000
 1.0599443E+000, 2.3668697E+000
 1.0606146E+000, 2.3693688E+000
 1.0612849E+000, 2.3698369E+000
 1.0619552E+000, 2.3678814E+000
 1.0626254E+000, 2.3639421E+000
 1.0632957E+000, 2.3578085E+000
 1.0639660E+000, 2.3502846E+000
 1.0646363E+000, 2.3409683E+000
 1.0653066E+000, 2.3324074E+000
 1.0659768E+000, 2.3212913E+000
 1.0666471E+000, 2.3095440E+000
 1.0673174E+000, 2.2988078E+000
 1.0679877E+000, 2.2902980E+000
 1.0686579E+000, 2.2845885E+000
 1.0693282E+000, 2.2808895E+000
 1.0699985E+000, 2.2788654E+000
 1.0706688E+000, 2.2785060E+000
 1.0713391E+000, 2.2809959E+000
 1.0720093E+000, 2.2871893E+000
 1.0726796E+000, 2.2946723E+000
 1.0733499E+000, 2.3031594E+000
 1.0740202E+000, 2.3107801E+000
 1.0746904E+000, 2.3177717E+000
 1.0753607E+000, 2.3242738E+000
 1.0760310E+000, 2.3307066E+000
 1.0767013E+000, 2.3376163E+000
 1.0773716E+000, 2.3442446E+000
 1.0780418E+000, 2.3505132E+000
 1.0787121E+000, 2.3561023E+000
 1.0793824E+000, 2.3607972E+000
 1.0800527E+000, 2.3650361E+000
 1.0807229E+000, 2.3689247E+000
 1.0813932E+000, 2.3721712E+000
 1.0820635E+000, 2.3747019E+000
 1.0827338E+000, 2.3766285E+000
 1.0834041E+000, 2.3780874E+000
 1.0840743E+000, 2.3781277E+000
 1.0847446E+000, 2.3766134E+000
 1.0854149E+000, 2.3732857E+000
 1.0860852E+000, 2.3684186E+000
 1.0867554E+000, 2.3616369E+000
 1.0874257E+000, 2.3524594E+000
 1.0880960E+000, 2.3415298E+000
 1.0887663E+000, 2.3290439E+000
 1.0894366E+000, 2.3153234E+000
 1.0901068E+000, 2.3008620E+000
 1.0907771E+000, 2.2859578E+000
 1.0914474E+000, 2.2709050E+000
 1.0921177E+000, 2.2565942E+000
 1.0927879E+000, 2.2434607E+000
 1.0934582E+000, 2.2313958E+000
 1.0941285E+000, 2.2201934E+000
 1.0947988E+000, 2.2104833E+000
 1.0954691E+000, 2.2017656E+000
 1.0961393E+000, 2.1931218E+000
 1.0968096E+000, 2.1851704E+000
 1.0974799E+000, 2.1777321E+000
 1.0981502E+000, 2.1714260E+000
 1.0988204E+000, 2.1657208E+000
 1.0994907E+000, 2.1603574E+000
 1.1001610E+000, 2.1549183E+000
 1.1008313E+000, 2.1495333E+000
 1.1015016E+000, 2.1440507E+000
 1.1021718E+000, 2.1385253E+000
 1.1028421E+000, 2.1329270E+000
 1.1035124E+000, 2.1273283E+000
 1.1041827E+000, 2.1216744E+000
 1.1048529E+000, 2.1153002E+000
 1.1055232E+000, 2.1086134E+000
 1.1061935E+000, 2.1016520E+000
 1.1068638E+000, 2.0948360E+000
 1.1076011E+000, 2.0881473E+000
 1.1083384E+000, 2.0818147E+000
 1.1090757E+000, 2.0756320E+000
 1.1098130E+000, 2.0693452E+000
 1.1105503E+000, 2.0631467E+000
 1.1112876E+000, 2.0568151E+000
 1.1120249E+000, 2.0502993E+000
 1.1127622E+000, 2.0431403E+000
 1.1134995E+000, 2.0357452E+000
 1.1142368E+000, 2.0279127E+000
 1.1149741E+000, 2.0200988E+000
 1.1157114E+000, 2.0114544E+000
 1.1164488E+000, 2.0028353E+000
 1.1171861E+000, 1.9943952E+000
 1.1179234E+000, 1.9850617E+000
 1.1186607E+000, 1.9754274E+000
 1.1193980E+000, 1.9668031E+000
 1.1201353E+000, 1.9585135E+000
 1.1208726E+000, 1.9513108E+000
 1.1216099E+000, 1.9439990E+000
 1.1223472E+000, 1.9367250E+000
 1.1230845E+000, 1.9290393E+000
 1.1238218E+000, 1.9216389E+000
 1.1245591E+000, 1.9140392E+000
 1.1252964E+000, 1.9061392E+000
 1.1260337E+000, 1.8968799E+000
 1.1267710E+000, 1.8858865E+000
 1.1275083E+000, 1.8735755E+000
 1.1282456E+000, 1.8597914E+000
 1.1289829E+000, 1.8446483E+000
 1.1297203E+000, 1.8289330E+000
 1.1304576E+000, 1.8116276E+000
 1.1311949E+000, 1.7923868E+000
 1.1319322E+000, 1.7713482E+000
 1.1326695E+000, 1.7485906E+000
 1.1334068E+000, 1.7245553E+000
 1.1341441E+000, 1.7001316E+000
 1.1348814E+000, 1.6750824E+000
 1.1356187E+000, 1.6499358E+000
 1.1363560E+000, 1.6255596E+000
 1.1370933E+000, 1.6007383E+000
 1.1378306E+000, 1.5758726E+000
 1.1385679E+000, 1.5512657E+000
 1.1393052E+000, 1.5271045E+000
 1.1400425E+000, 1.5036073E+000
 1.1407798E+000, 1.4811226E+000
 1.1415171E+000, 1.4598471E+000
 1.1422544E+000, 1.4400258E+000
 1.1429918E+000, 1.4222960E+000
 1.1437291E+000, 1.4064238E+000
 1.1444664E+000, 1.3922816E+000
 1.1452037E+000, 1.3798760E+000
 1.1459410E+000, 1.3689152E+000
 1.1466783E+000, 1.3596884E+000
 1.1474156E+000, 1.3521252E+000
 1.1481529E+000, 1.3465582E+000
 1.1488902E+000, 1.3431785E+000
 1.1496275E+000, 1.3419662E+000
