s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,
Time,O2Rear_FDS_RI=10,CO2Rear_FDS_RI=10,CORear_FDS_RI=10,UHRear_FDS_RI=10,H2ORear_FDS_RI=10,O2Front_FDS_RI=10,CO2Front_FDS_RI=10,COFront_FDS_RI=10,UHFront_FDS_RI=10,H2OFront_FDS_RI=10,TRSampA_FDS_RI=10,TRSampBB_FDS_RI=10,TFSampA_FDS_RI=10,TFSampBB_FDS_RI=10,ITER_RI=10
 0.0000000E+000, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 0.0000000E+000
 1.0008270E+001, 1.9318036E-001, 6.8956060E-003, 1.3422629E-006, 4.7370468E-007, 2.2447707E-002, 1.8345391E-001, 1.1297316E-002, 3.4678680E-006, 1.8977210E-006, 3.1219095E-002, 1.3145882E+002, 6.0987159E+001, 1.5038125E+002, 1.0014887E+002, 6.3610045E-001
 2.0008445E+001, 1.5085739E-001, 2.6055329E-002, 5.2988021E-006, 2.5032034E-006, 6.0611987E-002, 1.5777567E-001, 2.2926386E-002, 2.1382265E-006, 1.0099961E-006, 5.4371962E-002, 4.1774825E+002, 3.3334968E+002, 3.2193634E+002, 2.6894756E+002, 1.0000000E+000
 3.0000348E+001, 1.1772145E-001, 4.1065309E-002, 6.2226923E-007, 1.6639550E-007, 9.0487264E-002, 1.2111080E-001, 3.9514066E-002, 1.4813968E-005, 3.3116919E-006, 8.7440534E-002, 5.2355869E+002, 4.7281089E+002, 4.8971471E+002, 4.2201391E+002, 1.0000000E+000
 4.0006271E+001, 1.0303358E-001, 4.7711076E-002, 5.0014341E-006, 1.2777630E-006, 1.0373393E-001, 1.2296482E-001, 3.8681950E-002, 8.3406477E-006, 3.0881393E-006, 8.5764273E-002, 5.4253364E+002, 4.9753343E+002, 4.8807837E+002, 4.6832526E+002, 1.0000000E+000
 5.0014676E+001, 9.2456777E-002, 5.2504679E-002, 1.3266531E-006, 4.1017642E-007, 1.1326843E-001, 1.1913626E-001, 4.0399132E-002, 2.2147365E-005, 1.0293397E-005, 8.9224734E-002, 5.4380513E+002, 5.0818518E+002, 5.2278932E+002, 4.9147949E+002, 1.0000000E+000
 6.0004392E+001, 9.0215643E-002, 5.3515577E-002, 4.6869393E-006, 1.2839846E-006, 1.1529142E-001, 1.1681171E-001, 4.1427639E-002, 4.3234653E-005, 1.0435812E-005, 9.1335588E-002, 5.5170971E+002, 5.2164753E+002, 5.4190005E+002, 5.1476126E+002, 1.0000000E+000
 7.0002496E+001, 9.1922882E-002, 5.2741917E-002, 5.2110232E-006, 1.2855509E-006, 1.1375240E-001, 1.1131484E-001, 4.3945703E-002, 1.8058386E-005, 7.5995573E-006, 9.6274821E-002, 5.4860068E+002, 5.2236254E+002, 5.0760190E+002, 4.9677480E+002, 1.0000000E+000
 8.0009465E+001, 7.9763796E-002, 5.8246821E-002, 6.0481442E-006, 7.0201017E-007, 1.2471675E-001, 1.2487696E-001, 3.7819444E-002, 5.4841719E-006, 2.2669178E-006, 8.4038276E-002, 5.5839011E+002, 5.3572042E+002, 5.1631188E+002, 5.0617240E+002, 1.0000000E+000
 9.0002671E+001, 9.3509304E-002, 5.2018817E-002, 9.3304910E-006, 1.7480033E-006, 1.1232477E-001, 1.1086875E-001, 4.4161058E-002, 6.7872826E-006, 2.4203362E-006, 9.6670132E-002, 5.7330666E+002, 5.3358485E+002, 6.0798432E+002, 5.4875339E+002, 1.0000000E+000
 1.0001158E+002, 9.8824322E-002, 4.9621739E-002, 9.9612401E-007, 4.4409975E-007, 1.0752669E-001, 1.1410821E-001, 4.2660200E-002, 3.6264518E-005, 5.9464610E-006, 9.3769252E-002, 5.8672227E+002, 5.5634752E+002, 5.6841547E+002, 5.5721418E+002, 1.0000000E+000
 1.1000455E+002, 1.0389286E-001, 4.7326464E-002, 1.1358199E-006, 5.7631072E-007, 1.0295655E-001, 1.1024591E-001, 4.4404562E-002, 4.0054949E-005, 8.2434133E-006, 9.7254046E-002, 5.4898053E+002, 5.3473102E+002, 5.2713644E+002, 5.2836186E+002, 1.0000000E+000
 1.2000000E+002, 9.1989235E-002, 5.2708567E-002, 7.9970491E-006, 2.6010513E-006, 1.1369428E-001, 1.1563164E-001, 4.1895376E-002, 1.0053649E-004, 2.3140600E-005, 9.2437534E-002, 5.8260750E+002, 5.5474113E+002, 5.4186251E+002, 5.3714267E+002, 1.0000000E+000
