s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,
Time,O2Rear_FDS_RI=10,CO2Rear_FDS_RI=10,CORear_FDS_RI=10,UHRear_FDS_RI=10,H2ORear_FDS_RI=10,O2Front_FDS_RI=10,CO2Front_FDS_RI=10,COFront_FDS_RI=10,UHFront_FDS_RI=10,H2OFront_FDS_RI=10,TRSampA_FDS_RI=10,TRSampBB_FDS_RI=10,TFSampA_FDS_RI=10,TFSampBB_FDS_RI=10,ITER_RI=10
 0.0000000E+000, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 0.0000000E+000
 1.0007342E+001, 1.2544527E-001, 3.3613888E-002, 3.3513746E-003, 1.3658984E-003, 8.5616717E-002, 1.2713761E-001, 3.4022182E-002, 2.2133980E-003, 2.6846942E-003, 8.3029116E-002, 4.1727205E+002, 2.5379931E+002, 4.8503142E+002, 3.4705432E+002, 7.4390606E-001
 2.0006603E+001, 2.1216247E-002, 7.1902592E-002, 9.2415769E-003, 2.4504692E-002, 1.7920124E-001, 1.1157359E-002, 6.7922027E-002, 1.5530466E-002, 3.8875889E-002, 1.8987927E-001, 7.1841344E+002, 6.8704099E+002, 9.1181970E+002, 8.4678432E+002, 1.0000000E+000
 3.0009131E+001, 2.6620006E-006, 7.3667768E-002, 1.5039498E-002, 3.7453128E-002, 1.9987088E-001, 3.1854268E-003, 6.8188062E-002, 1.7162886E-002, 5.4561339E-002, 1.9513406E-001, 6.9616920E+002, 6.9165726E+002, 9.8740016E+002, 9.0596846E+002, 1.0000000E+000
 4.0006487E+001, 4.5516255E-006, 6.9859107E-002, 1.6642843E-002, 5.8407390E-002, 1.9687928E-001, 4.1195809E-003, 6.7800357E-002, 1.6766194E-002, 5.8985890E-002, 1.9314205E-001, 7.4424937E+002, 7.2547308E+002, 1.0251704E+003, 9.4974249E+002, 1.0000000E+000
 5.0000267E+001, 1.9531177E-005, 6.9289857E-002, 1.7356480E-002, 5.5735085E-002, 1.9789439E-001, 1.1906545E-002, 6.3186789E-002, 1.7369925E-002, 6.3206716E-002, 1.8571638E-001, 7.6498760E+002, 7.5275082E+002, 1.0565027E+003, 9.8670724E+002, 1.0000000E+000
 6.0004341E+001, 4.4576063E-006, 6.6089435E-002, 1.9091122E-002, 6.8737382E-002, 1.9657429E-001, 6.8315904E-003, 5.9910340E-002, 2.0567724E-002, 8.3593988E-002, 1.8853814E-001, 7.8994982E+002, 7.8394645E+002, 1.0738085E+003, 1.0072551E+003, 1.0000000E+000
 7.0001452E+001, 8.6912888E-005, 6.8652202E-002, 1.8886116E-002, 4.3665550E-002, 2.0128539E-001, 8.8314945E-003, 6.5943329E-002, 1.6968856E-002, 5.3603538E-002, 1.9009464E-001, 8.4024319E+002, 8.2945760E+002, 1.0774968E+003, 1.0194027E+003, 1.0000000E+000
 8.0003214E+001, 1.8774929E-006, 6.5053686E-002, 1.9790763E-002, 7.1261828E-002, 1.9657351E-001, 2.5374934E-003, 5.9916540E-002, 2.1832710E-002, 8.8830425E-002, 1.9227227E-001, 8.4108896E+002, 8.3479764E+002, 1.0899800E+003, 1.0327825E+003, 1.0000000E+000
 9.0004602E+001, 2.8245575E-007, 6.2386584E-002, 2.1095186E-002, 8.3752288E-002, 1.9503858E-001, 7.8719471E-004, 5.8150563E-002, 2.2877083E-002, 1.0330850E-001, 1.9173993E-001, 8.5722624E+002, 8.5595832E+002, 1.1368470E+003, 1.0659479E+003, 1.0000000E+000
 1.0000072E+002, 8.6566521E-008, 6.1309560E-002, 2.1187091E-002, 9.4054065E-002, 1.9307787E-001, 6.9587840E-003, 6.2482079E-002, 1.8689770E-002, 7.8449018E-002, 1.8811108E-001, 8.8513838E+002, 8.7257094E+002, 1.1168857E+003, 1.0494747E+003, 1.0000000E+000
 1.1000159E+002, 2.6002488E-004, 6.6399773E-002, 2.0045324E-002, 5.2680290E-002, 2.0017399E-001, 1.6336886E-003, 5.9659370E-002, 2.2619829E-002, 8.6370834E-002, 1.9412581E-001, 8.8390335E+002, 8.8244860E+002, 1.1213665E+003, 1.0695814E+003, 1.0000000E+000
 1.2000000E+002, 2.7466757E-005, 6.8504985E-002, 1.8591985E-002, 4.9068670E-002, 2.0006917E-001, 9.7475296E-003, 6.6253241E-002, 1.6676476E-002, 4.9461024E-002, 1.8987708E-001, 8.8920585E+002, 8.8687065E+002, 1.1653401E+003, 1.0814921E+003, 1.0000000E+000
