s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,
Time,O2Rear_FDS_RI=5,CO2Rear_FDS_RI=5,CORear_FDS_RI=5,UHRear_FDS_RI=5,H2ORear_FDS_RI=5,O2Front_FDS_RI=5,CO2Front_FDS_RI=5,COFront_FDS_RI=5,UHFront_FDS_RI=5,H2OFront_FDS_RI=5,TRSampA_FDS_RI=5,TRSampBB_FDS_RI=5,TFSampA_FDS_RI=5,TFSampBB_FDS_RI=5,ITER_RI=5
 0.0000000E+000, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 0.0000000E+000
 1.0013567E+001, 1.4274324E-001, 2.9360854E-002, 3.0846906E-004, 2.4189993E-004, 6.8095060E-002, 9.6213551E-002, 3.2924170E-002, 1.4174434E-002, 1.8013876E-002, 1.1633168E-001, 3.9610545E+002, 2.3587895E+002, 6.9316602E+002, 5.0132992E+002, 7.2495896E-001
 2.0002056E+001, 2.1060641E-002, 7.5215257E-002, 7.9084739E-003, 6.2748021E-003, 1.8198627E-001, 1.5009704E-002, 6.1813197E-002, 1.9244675E-002, 4.0194607E-002, 1.8876507E-001, 7.9697167E+002, 7.2717976E+002, 1.0278348E+003, 9.5718232E+002, 1.0000000E+000
 3.0002291E+001, 4.2145184E-006, 6.7289849E-002, 1.7169247E-002, 7.9266236E-002, 1.9314917E-001, 1.4128043E-002, 7.0180771E-002, 1.3380723E-002, 2.6691616E-002, 1.8808083E-001, 6.9611606E+002, 6.9719562E+002, 9.7502026E+002, 9.2807699E+002, 1.0000000E+000
 4.0002859E+001, 2.6850090E-006, 6.6437751E-002, 1.8700114E-002, 6.9784781E-002, 1.9609426E-001, 1.1044701E-002, 5.6235177E-002, 2.1876124E-002, 8.6495197E-002, 1.8509126E-001, 7.5210302E+002, 7.3775159E+002, 1.0735712E+003, 9.9048945E+002, 1.0000000E+000
 5.0015134E+001, 1.2898409E-005, 6.6588710E-002, 1.9380070E-002, 5.9911163E-002, 1.9850594E-001, 1.0284587E-002, 6.2738987E-002, 1.8661431E-002, 6.0111720E-002, 1.8869803E-001, 7.7531395E+002, 7.6904610E+002, 1.0607174E+003, 1.0079975E+003, 1.0000000E+000
 6.0000123E+001, 8.7559386E-006, 6.6385236E-002, 1.9794356E-002, 5.7075779E-002, 1.9935930E-001, 3.8615523E-003, 5.1778970E-002, 2.6414164E-002, 1.1328708E-001, 1.8949952E-001, 8.1825668E+002, 8.1097689E+002, 1.1204628E+003, 1.0491573E+003, 1.0000000E+000
 7.0006843E+001, 2.9295937E-005, 6.7783125E-002, 1.9420141E-002, 4.6691311E-002, 2.0111889E-001, 3.1988678E-003, 5.7098530E-002, 2.3994420E-002, 8.9368861E-002, 1.9309416E-001, 8.4023897E+002, 8.3911913E+002, 1.1245415E+003, 1.0664437E+003, 1.0000000E+000
 8.0018067E+001, 1.1094957E-006, 6.6929956E-002, 1.9785765E-002, 5.1444331E-002, 2.0046748E-001, 4.4338950E-003, 5.6725121E-002, 2.3668293E-002, 9.1344704E-002, 1.9136210E-001, 8.5545383E+002, 8.5357090E+002, 1.1356669E+003, 1.0671987E+003, 1.0000000E+000
 9.0012558E+001, 1.5512427E-006, 6.6459396E-002, 1.9929293E-002, 5.4692256E-002, 1.9992962E-001, 7.4209126E-004, 4.6822341E-002, 2.9402906E-002, 1.4462417E-001, 1.8825755E-001, 8.8301393E+002, 8.7821723E+002, 1.1536151E+003, 1.0957555E+003, 1.0000000E+000
 1.0001601E+002, 2.7411461E-006, 6.7700183E-002, 1.9462546E-002, 4.7184661E-002, 2.0107572E-001, 8.3167925E-004, 4.7097486E-002, 2.8300298E-002, 1.5461632E-001, 1.8543458E-001, 9.0251034E+002, 8.9964184E+002, 1.1620252E+003, 1.0985218E+003, 1.0000000E+000
 1.1000962E+002, 1.0312345E-006, 6.6402310E-002, 1.9719941E-002, 5.7832052E-002, 1.9916509E-001, 2.0279017E-003, 4.8029729E-002, 2.7651295E-002, 1.4684882E-001, 1.8542574E-001, 9.0564658E+002, 9.0432870E+002, 1.1994180E+003, 1.1180705E+003, 1.0000000E+000
 1.2000000E+002, 4.8547146E-007, 6.7909087E-002, 1.9130256E-002, 4.9001369E-002, 2.0048624E-001, 6.8317705E-004, 4.6871004E-002, 2.8907277E-002, 1.5038651E-001, 1.8682815E-001, 9.2674808E+002, 9.2483417E+002, 1.1513593E+003, 1.0972540E+003, 1.0000000E+000
