s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,C,C,C,
Time,O2Rear_FDS_RI=5,CO2Rear_FDS_RI=5,CORear_FDS_RI=5,UHRear_FDS_RI=5,H2ORear_FDS_RI=5,O2Front_FDS_RI=5,CO2Front_FDS_RI=5,COFront_FDS_RI=5,UHFront_FDS_RI=5,H2OFront_FDS_RI=5,TRSampA_FDS_RI=5,TRSampBB_FDS_RI=5,TFSampA_FDS_RI=5,TFSampBB_FDS_RI=5,ITER_RI=5
 0.0000000E+000, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0755882E-001, 3.8641183E-004, 0.0000000E+000, 0.0000000E+000, 9.4820369E-003, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 0.0000000E+000
 1.0026805E+001, 1.9772074E-001, 4.8407685E-003, 3.8059013E-007, 3.3811616E-007, 1.8353072E-002, 1.9162467E-001, 7.5988498E-003, 2.2358995E-006, 2.3164747E-006, 2.3850713E-002, 1.0199745E+002, 5.7330923E+001, 2.0482243E+002, 1.4068085E+002, 6.8808462E-001
 2.0007212E+001, 1.6786365E-001, 1.8360527E-002, 3.4840352E-007, 2.1336664E-007, 4.5274701E-002, 1.5805847E-001, 2.2787490E-002, 1.1274616E-005, 5.3380164E-006, 5.4122555E-002, 3.5842772E+002, 2.7236178E+002, 3.5231985E+002, 3.0423983E+002, 1.0000000E+000
 3.0002491E+001, 1.3747345E-001, 3.2121907E-002, 1.2138436E-007, 7.1655851E-008, 7.2676891E-002, 1.4419398E-001, 2.9073944E-002, 4.1187461E-006, 2.7146369E-006, 6.6619401E-002, 4.7503324E+002, 4.1796730E+002, 4.3250994E+002, 3.8901699E+002, 1.0000000E+000
 4.0011585E+001, 1.2857075E-001, 3.6152812E-002, 4.1498983E-007, 3.1877951E-007, 8.0704454E-002, 1.3824010E-001, 3.1772164E-002, 2.2661942E-006, 1.6104241E-006, 7.1986826E-002, 4.7218484E+002, 4.4442585E+002, 4.7952243E+002, 4.4541319E+002, 1.0000000E+000
 5.0026943E+001, 1.1655168E-001, 4.1595122E-002, 5.0822012E-007, 2.0017707E-007, 9.1541936E-002, 1.3116517E-001, 3.4966037E-002, 1.0456933E-005, 5.8906579E-006, 7.8371102E-002, 5.1541892E+002, 4.7123080E+002, 4.9528246E+002, 4.6991401E+002, 1.0000000E+000
 6.0011020E+001, 1.1553529E-001, 4.2051486E-002, 3.7673437E-006, 1.8165688E-006, 9.2460379E-002, 1.3235642E-001, 3.4427834E-002, 9.3357459E-006, 6.6024640E-006, 7.7296040E-002, 5.4007247E+002, 4.9394348E+002, 5.0098575E+002, 4.6915522E+002, 1.0000000E+000
 7.0009272E+001, 1.0846818E-001, 4.5240074E-002, 1.3726512E-005, 3.2061471E-006, 9.8839423E-002, 1.3636726E-001, 3.2616931E-002, 5.0707359E-006, 2.4200964E-006, 7.3677345E-002, 5.6681437E+002, 5.3254232E+002, 5.2482848E+002, 4.9430400E+002, 1.0000000E+000
 8.0024927E+001, 1.0939187E-001, 4.4837428E-002, 3.0174113E-007, 1.3206587E-007, 9.7997683E-002, 1.3411632E-001, 3.3631854E-002, 8.7501956E-006, 3.8477780E-006, 7.5709293E-002, 5.2747571E+002, 5.0478878E+002, 5.0211886E+002, 4.8267854E+002, 1.0000000E+000
 9.0000352E+001, 1.0585488E-001, 4.6439266E-002, 9.9340981E-008, 5.9641001E-008, 1.0118680E-001, 1.3283788E-001, 3.4201042E-002, 1.6934660E-005, 7.7103035E-006, 7.6867053E-002, 5.3839759E+002, 5.0518382E+002, 5.3460182E+002, 5.0044353E+002, 1.0000000E+000
 1.0000113E+002, 1.0459336E-001, 4.7010289E-002, 2.7523134E-007, 1.3891965E-007, 1.0232440E-001, 1.3915074E-001, 3.1357448E-002, 4.2086909E-006, 3.1473055E-006, 7.1166778E-002, 5.3687257E+002, 5.1144751E+002, 4.9714893E+002, 4.8868745E+002, 1.0000000E+000
 1.1002077E+002, 1.1047547E-001, 4.4346848E-002, 2.2044621E-007, 1.4075687E-007, 9.7020556E-002, 1.3292036E-001, 3.4171502E-002, 1.0115847E-005, 7.4806975E-006, 7.6787924E-002, 5.2980922E+002, 5.0661096E+002, 5.2649924E+002, 5.0245317E+002, 1.0000000E+000
 1.2000000E+002, 1.0914761E-001, 4.4948337E-002, 4.4250953E-008, 2.7127801E-008, 9.8217769E-002, 1.3117928E-001, 3.4959649E-002, 1.0380064E-005, 6.7737716E-006, 7.8358144E-002, 5.3733649E+002, 5.1005393E+002, 5.2457868E+002, 5.0343525E+002, 1.0000000E+000
