s,kg/s,kg/s,kg/s,kg/s,kg/s
Time,"MSF@0HOR","MSF@0.3HOR","MSF@0.5HOR","MSF@0.73HOR","MSF@0.95HOR"
 0.000E+00, 2.520E-05, 2.205E-05,-4.101E-06, 7.071E-06,-3.948E-05
 2.000E+01, 5.005E-02, 9.472E-02, 1.227E-01, 1.696E-01, 2.101E-01
 4.000E+01, 5.803E-02, 1.237E-01, 1.628E-01, 2.284E-01, 2.860E-01
 6.000E+01, 5.377E-02, 1.251E-01, 1.649E-01, 2.329E-01, 2.938E-01
 8.000E+01, 4.959E-02, 1.254E-01, 1.675E-01, 2.355E-01, 2.945E-01
 1.000E+02, 4.714E-02, 1.249E-01, 1.694E-01, 2.396E-01, 2.993E-01
