s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
Time,MSF at balc,MSF@0HOR,MSF@0.3HOR,MSF@0.5HOR,MSF@0.73HOR,MSF@0.95HOR
 0.000E+00, 7.825E-04, 2.186E-05,-1.173E-06,-7.668E-06,-5.484E-06,-2.378E-05
 2.000E+01, 3.375E-02, 4.888E-02, 8.272E-02, 1.052E-01, 1.349E-01, 1.682E-01
 4.000E+01, 4.021E-02, 6.195E-02, 1.126E-01, 1.483E-01, 1.933E-01, 2.404E-01
 6.001E+01, 4.014E-02, 6.144E-02, 1.139E-01, 1.497E-01, 1.951E-01, 2.428E-01
 8.000E+01, 4.001E-02, 5.962E-02, 1.147E-01, 1.500E-01, 1.941E-01, 2.403E-01
 1.000E+02, 4.003E-02, 5.891E-02, 1.164E-01, 1.523E-01, 1.974E-01, 2.448E-01
