s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0032622E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 5.3448088E-028, 1.5543157E-027, 1.6968067E-028, 2.2394796E+001
 2.0038351E+000, 2.1924358E-001, 9.3832938E-003, 1.1026240E-002, 1.2877494E-004, 1.3712248E-004, 9.7174266E-005, 1.3434352E+002
 3.0001399E+000, 2.1179931E-001, 1.5009387E-002, 1.4240484E-002, 1.7980967E-004, 1.4811781E-004, 1.5263185E-004, 2.0039002E+002
 4.0041969E+000, 1.9900174E-001, 2.4797981E-002, 1.9733325E-002, 1.9086928E-004, 1.3704198E-004, 2.3245362E-004, 3.0325777E+002
 5.0059854E+000, 1.8962786E-001, 3.1976184E-002, 2.3755466E-002, 1.9434729E-004, 1.1990875E-004, 2.8999556E-004, 3.6989474E+002
 6.0051014E+000, 1.7975986E-001, 3.9652522E-002, 2.7959849E-002, 1.2225676E-004, 4.6996393E-005, 3.3527652E-004, 4.2287522E+002
 7.0059432E+000, 1.6665422E-001, 4.9749318E-002, 3.3566880E-002, 8.7683522E-005, 2.4131904E-006, 4.0775291E-004, 4.8014313E+002
 8.0012506E+000, 1.5345763E-001, 5.9835926E-002, 3.9231814E-002, 1.0291286E-004, 1.8218278E-007, 4.9082672E-004, 5.2644925E+002
 9.0063428E+000, 1.3897580E-001, 7.0901422E-002, 4.5449194E-002, 1.2171686E-004, 1.6377137E-007, 5.8241224E-004, 5.5666431E+002
 1.0004968E+001, 1.2945953E-001, 7.8171916E-002, 4.9535000E-002, 1.3463933E-004, 2.3527418E-007, 6.4270943E-004, 5.6251965E+002
 1.1000786E+001, 1.2120865E-001, 8.4473527E-002, 5.3078178E-002, 1.4728825E-004, 4.2596684E-007, 6.9528183E-004, 5.6721887E+002
 1.2006383E+001, 1.1122499E-001, 9.2096775E-002, 5.7366007E-002, 1.6379163E-004, 8.3730572E-007, 7.5913789E-004, 5.7286529E+002
 1.3002637E+001, 9.9598513E-002, 1.0098734E-001, 6.2355413E-002, 1.7426010E-004, 2.1356572E-007, 8.3172748E-004, 5.8394191E+002
 1.4004848E+001, 9.4272161E-002, 1.0505588E-001, 6.4642541E-002, 1.8206147E-004, 3.1553626E-007, 8.6559171E-004, 5.7789438E+002
 1.5008556E+001, 8.4917318E-002, 1.1219582E-001, 6.8661259E-002, 1.9964975E-004, 1.0912971E-006, 9.2585634E-004, 5.8836107E+002
 1.6003924E+001, 7.8839125E-002, 1.1683114E-001, 7.1273587E-002, 2.1367288E-004, 1.5965033E-006, 9.6553915E-004, 5.8720847E+002
 1.7008177E+001, 7.2623665E-002, 1.2157922E-001, 7.3942258E-002, 2.2242057E-004, 2.4014489E-006, 1.0049830E-003, 5.9305966E+002
 1.8004003E+001, 6.8663966E-002, 1.2460172E-001, 7.5643206E-002, 2.2965632E-004, 2.6231108E-006, 1.0304495E-003, 5.9177600E+002
 1.9001305E+001, 6.6539491E-002, 1.2622491E-001, 7.6555359E-002, 2.3251843E-004, 2.4365384E-006, 1.0439063E-003, 5.7643458E+002
