s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412091E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0052778E+000, 2.3099739E-001, 5.9146498E-004, 5.9412091E-003, 3.0944311E-032, 2.2527832E-031, 4.3211554E-032, 2.0406575E+001
 2.0054554E+000, 2.2480605E-001, 6.3438398E-003, 7.5729650E-003, 1.8153102E-005, 1.7637783E-004, 3.8217881E-004, 8.0044980E+001
 3.0044436E+000, 2.2170174E-001, 9.2170746E-003, 8.3999175E-003, 4.9039418E-005, 2.0166103E-004, 5.7779110E-004, 1.0531879E+002
 4.0016955E+000, 2.1708086E-001, 1.3511069E-002, 9.6232214E-003, 7.1924410E-005, 2.8120324E-004, 8.6509519E-004, 1.4819572E+002
 5.0040333E+000, 2.1479783E-001, 1.5617214E-002, 1.0230345E-002, 9.6594518E-005, 3.2151948E-004, 1.0089234E-003, 1.6701064E+002
 6.0021942E+000, 2.1128304E-001, 1.8873043E-002, 1.1163048E-002, 1.2366384E-004, 3.7913257E-004, 1.2288683E-003, 1.9578204E+002
 7.0064326E+000, 2.0808505E-001, 2.1860716E-002, 1.2010915E-002, 1.3295553E-004, 3.9510167E-004, 1.4273321E-003, 2.1946398E+002
 8.0020418E+000, 2.0499071E-001, 2.4749847E-002, 1.2830794E-002, 1.4198148E-004, 4.1829628E-004, 1.6192591E-003, 2.4247029E+002
 9.0036028E+000, 2.0062992E-001, 2.8817871E-002, 1.3990501E-002, 1.6430129E-004, 4.1723864E-004, 1.8915793E-003, 2.7023400E+002
 1.0005548E+001, 1.9678080E-001, 3.2428431E-002, 1.5012169E-002, 1.6953115E-004, 4.0053738E-004, 2.1301204E-003, 2.9091722E+002
 1.1004938E+001, 1.9248860E-001, 3.6449684E-002, 1.6152462E-002, 1.7990347E-004, 3.8084536E-004, 2.3967790E-003, 3.1246147E+002
 1.2006196E+001, 1.8879018E-001, 3.9918319E-002, 1.7135508E-002, 1.8770404E-004, 3.5285511E-004, 2.6265438E-003, 3.3119127E+002
 1.3002755E+001, 1.8531900E-001, 4.3184001E-002, 1.8056789E-002, 1.8697589E-004, 3.2185133E-004, 2.8411179E-003, 3.4792616E+002
 1.4008423E+001, 1.8165247E-001, 4.6626172E-002, 1.9030670E-002, 1.9157613E-004, 2.9461569E-004, 3.0684501E-003, 3.5625593E+002
 1.5003909E+001, 1.7742015E-001, 5.0610517E-002, 2.0153916E-002, 1.8917603E-004, 2.5278842E-004, 3.3299171E-003, 3.7016769E+002
 1.6006738E+001, 1.7373135E-001, 5.4081728E-002, 2.1133277E-002, 1.8854048E-004, 2.1546364E-004, 3.5580254E-003, 3.8041041E+002
 1.7002938E+001, 1.7142102E-001, 5.6256553E-002, 2.1746474E-002, 1.8738218E-004, 1.9249040E-004, 3.7007781E-003, 3.8644782E+002
 1.8005434E+001, 1.6889246E-001, 5.8636616E-002, 2.2417515E-002, 1.8608348E-004, 1.6836824E-004, 3.8569956E-003, 3.9261962E+002
 1.9003964E+001, 1.6619688E-001, 6.1173830E-002, 2.3132771E-002, 1.8453497E-004, 1.4382517E-004, 4.0234924E-003, 3.9591853E+002
 2.0000221E+001, 1.6411226E-001, 6.3134504E-002, 2.3685941E-002, 1.8420304E-004, 1.2709329E-004, 4.1523429E-003, 3.9824143E+002
 2.1006776E+001, 1.6228638E-001, 6.4852609E-002, 2.4170293E-002, 1.8319156E-004, 1.1256306E-004, 4.2650963E-003, 4.0048101E+002
 2.2004947E+001, 1.6001696E-001, 6.6986367E-002, 2.4772361E-002, 1.8298176E-004, 9.6928776E-005, 4.4053542E-003, 4.0331573E+002
 2.3006695E+001, 1.5806475E-001, 6.8820510E-002, 2.5290386E-002, 1.8375557E-004, 8.4790844E-005, 4.5261241E-003, 4.0643032E+002
 2.4007479E+001, 1.5795742E-001, 6.8924686E-002, 2.5318702E-002, 1.8166137E-004, 7.9902502E-005, 4.5325207E-003, 4.0497859E+002
 2.5000097E+001, 1.5433784E-001, 7.2318276E-002, 2.6279225E-002, 1.8710315E-004, 6.9029297E-005, 4.7568412E-003, 4.0607292E+002
 2.6000907E+001, 1.5506248E-001, 7.1641406E-002, 2.6086875E-002, 1.8452397E-004, 6.7367064E-005, 4.7117759E-003, 4.0319998E+002
 2.7001805E+001, 1.5358069E-001, 7.3033215E-002, 2.6479976E-002, 1.8513945E-004, 5.9654105E-005, 4.8034263E-003, 4.0344330E+002
 2.8004448E+001, 1.5251163E-001, 7.4036129E-002, 2.6763580E-002, 1.8625358E-004, 5.6278670E-005, 4.8696132E-003, 4.0532382E+002
 2.9002886E+001, 1.5166250E-001, 7.4833713E-002, 2.6988894E-002, 1.8668569E-004, 5.1384277E-005, 4.9221512E-003, 4.0455090E+002
 3.0004296E+001, 1.5100483E-001, 7.5449991E-002, 2.7163300E-002, 1.8764324E-004, 5.1100568E-005, 4.9628813E-003, 4.0401829E+002
 3.1004354E+001, 1.4945748E-001, 7.6900738E-002, 2.7573915E-002, 1.8996117E-004, 4.6460495E-005, 5.0587757E-003, 4.0685549E+002
 3.2002184E+001, 1.4909048E-001, 7.7245625E-002, 2.7671204E-002, 1.8988873E-004, 4.4907807E-005, 5.0814378E-003, 4.0463987E+002
 3.3004086E+001, 1.4718945E-001, 7.9028400E-002, 2.8175513E-002, 1.9221264E-004, 4.0019914E-005, 5.1991656E-003, 4.0821557E+002
