s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0019508E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 6.8205754E-028, 4.3627697E-027, 1.9530038E-028, 2.1201076E+001
 2.0010624E+000, 2.2055978E-001, 1.0110777E-002, 9.9707313E-003, 7.5798835E-005, 2.6763944E-004, 7.3612700E-005, 1.2124387E+002
 3.0057061E+000, 2.1225696E-001, 1.7739788E-002, 1.3179718E-002, 1.1448790E-004, 3.4547173E-004, 1.2787795E-004, 1.9452511E+002
 4.0002661E+000, 2.0303455E-001, 2.6197928E-002, 1.6752374E-002, 1.7283021E-004, 4.1399359E-004, 1.9135293E-004, 2.6886694E+002
 5.0007558E+000, 1.9368779E-001, 3.4894175E-002, 2.0358255E-002, 1.6162939E-004, 3.2533857E-004, 2.4135185E-004, 3.3496173E+002
 6.0041401E+000, 1.8679594E-001, 4.1323564E-002, 2.3011651E-002, 1.4026341E-004, 2.5808175E-004, 2.7551206E-004, 3.8442420E+002
 7.0025154E+000, 1.7471693E-001, 5.2596533E-002, 2.7666538E-002, 1.0525554E-004, 1.0476910E-004, 3.3593291E-004, 4.4277146E+002
 8.0011733E+000, 1.6383355E-001, 6.2720738E-002, 3.1862876E-002, 9.0606278E-005, 1.9098988E-005, 3.9379689E-004, 4.8309787E+002
 9.0048785E+000, 1.5234870E-001, 7.3358939E-002, 3.6294367E-002, 9.8694305E-005, 1.7655078E-007, 4.5963322E-004, 5.1076616E+002
 1.0009241E+001, 1.4511300E-001, 8.0053705E-002, 3.9086840E-002, 1.0768603E-004, 7.1237554E-008, 5.0190152E-004, 5.1915808E+002
 1.1002313E+001, 1.3153810E-001, 9.2610243E-002, 4.4326815E-002, 1.2714525E-004, 7.9996678E-007, 5.8173521E-004, 5.4685730E+002
 1.2009475E+001, 1.2434752E-001, 9.9265202E-002, 4.7101291E-002, 1.3462869E-004, 3.0906386E-007, 6.2344028E-004, 5.4877848E+002
 1.3001381E+001, 1.1689972E-001, 1.0615686E-001, 4.9975404E-002, 1.4337671E-004, 1.7693674E-007, 6.6684277E-004, 5.5675907E+002
 1.4001336E+001, 1.0868161E-001, 1.1375987E-001, 5.3147221E-002, 1.5411641E-004, 2.7950835E-007, 7.1495861E-004, 5.5902876E+002
 1.5008077E+001, 1.0146651E-001, 1.2043532E-001, 5.5931812E-002, 1.6326641E-004, 3.0873430E-007, 7.5714446E-004, 5.6686664E+002
 1.6008718E+001, 9.6477102E-002, 1.2504801E-001, 5.7858524E-002, 1.7227976E-004, 7.2310759E-007, 7.8687151E-004, 5.6733462E+002
 1.7000663E+001, 9.1681213E-002, 1.2948648E-001, 5.9709011E-002, 1.7734959E-004, 7.6344220E-007, 8.1470325E-004, 5.6486956E+002
 1.8003292E+001, 8.5391937E-002, 1.3529317E-001, 6.2140008E-002, 1.9449928E-004, 2.7651843E-006, 8.5336938E-004, 5.6234368E+002
 1.9005350E+001, 8.0929773E-002, 1.3940781E-001, 6.3866240E-002, 2.1043254E-004, 5.5970036E-006, 8.8157902E-004, 5.6340447E+002
 2.0008177E+001, 7.7434683E-002, 1.4263587E-001, 6.5216964E-002, 2.1921281E-004, 5.8152229E-006, 9.0291274E-004, 5.6261155E+002
 2.1007375E+001, 7.3622500E-002, 1.4615436E-001, 6.6690809E-002, 2.3045318E-004, 7.4490463E-006, 9.2652399E-004, 5.6507146E+002
 2.2003986E+001, 7.1209078E-002, 1.4839171E-001, 6.7620865E-002, 2.3014472E-004, 6.8533334E-006, 9.3993942E-004, 5.6538443E+002
 2.3001187E+001, 6.7202129E-002, 1.5209831E-001, 6.9167555E-002, 2.3577240E-004, 6.6564143E-006, 9.6348072E-004, 5.6863857E+002
 2.4008844E+001, 6.3131719E-002, 1.5585568E-001, 7.0741024E-002, 2.4731661E-004, 8.5654830E-006, 9.8859655E-004, 5.6910704E+002
 2.5004052E+001, 6.4143437E-002, 1.5490816E-001, 7.0354159E-002, 2.5476701E-004, 9.8662275E-006, 9.8448452E-004, 5.4952223E+002
 2.6001043E+001, 5.7642033E-002, 1.6092768E-001, 7.2861915E-002, 2.5965894E-004, 9.4837593E-006, 1.0218050E-003, 5.6765264E+002
 2.7002953E+001, 5.5093123E-002, 1.6328023E-001, 7.3847678E-002, 2.6749014E-004, 8.6466200E-006, 1.0376597E-003, 5.7084526E+002
 2.8010483E+001, 5.4827367E-002, 1.6352446E-001, 7.3950654E-002, 2.6897502E-004, 9.4758108E-006, 1.0394497E-003, 5.6070611E+002
 2.9003523E+001, 4.8712935E-002, 1.6917633E-001, 7.6312042E-002, 2.8065899E-004, 1.0372325E-005, 1.0760111E-003, 5.6538365E+002
 3.0004638E+001, 4.7408524E-002, 1.7037140E-001, 7.6819011E-002, 2.9113289E-004, 1.2608800E-005, 1.0854578E-003, 5.6076006E+002
 3.1007372E+001, 4.6965769E-002, 1.7079011E-001, 7.6987232E-002, 2.8497640E-004, 1.0435166E-005, 1.0866609E-003, 5.5822067E+002
 3.2001145E+001, 4.2649153E-002, 1.7477575E-001, 7.8655784E-002, 2.9668834E-004, 1.1028381E-005, 1.1131881E-003, 5.6157965E+002
 3.3000880E+001, 3.8922501E-002, 1.7821647E-001, 8.0096381E-002, 3.0697261E-004, 1.1372111E-005, 1.1361257E-003, 5.6977391E+002
 3.4005825E+001, 3.6398318E-002, 1.8055403E-001, 8.1069925E-002, 3.0856165E-004, 1.0848767E-005, 1.1505518E-003, 5.6437086E+002
 3.5009083E+001, 3.3988131E-002, 1.8274640E-001, 8.2011806E-002, 3.4012572E-004, 1.5586617E-005, 1.1705298E-003, 5.6078186E+002
 3.6004688E+001, 2.9936501E-002, 1.8649300E-001, 8.3576547E-002, 3.4721837E-004, 1.3218820E-005, 1.1946262E-003, 5.6966066E+002
 3.7004145E+001, 2.8327047E-002, 1.8801793E-001, 8.4186164E-002, 3.2166498E-004, 1.0884853E-005, 1.1983362E-003, 5.6953949E+002
 3.8003274E+001, 2.5078537E-002, 1.9098239E-001, 8.5453363E-002, 3.5765759E-004, 1.2017176E-005, 1.2239160E-003, 5.7157582E+002
 3.9000870E+001, 2.6070069E-002, 1.9008610E-001, 8.5063816E-002, 3.4007988E-004, 1.1206053E-005, 1.2147465E-003, 5.6218876E+002
