s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0047724E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 4.0767399E-025, 1.3818517E-024, 1.1522837E-025, 2.2987985E+001
 2.0029404E+000, 2.1625115E-001, 1.1608284E-002, 1.2334045E-002, 1.7743858E-004, 1.1725919E-004, 1.2521267E-004, 1.6036133E+002
 3.0020687E+000, 2.0947438E-001, 1.6771380E-002, 1.5248771E-002, 1.9691252E-004, 1.1444052E-004, 1.7024007E-004, 2.1938028E+002
 4.0046224E+000, 1.9816322E-001, 2.5361798E-002, 2.0118239E-002, 2.4496470E-004, 1.3653859E-004, 2.4851295E-004, 3.1146297E+002
 5.0035616E+000, 1.8470414E-001, 3.5785751E-002, 2.5861180E-002, 1.7350381E-004, 7.5845871E-005, 3.1566901E-004, 4.0441898E+002
 6.0010034E+000, 1.7662109E-001, 4.2098165E-002, 2.9296962E-002, 9.7401037E-005, 1.7116274E-005, 3.4929798E-004, 4.4484322E+002
 7.0004851E+000, 1.6573906E-001, 5.0452481E-002, 3.3958877E-002, 8.6458360E-005, 1.9765487E-007, 4.1305389E-004, 4.9251721E+002
 8.0020204E+000, 1.4826148E-001, 6.3806766E-002, 4.1462494E-002, 1.0933300E-004, 1.2476541E-007, 5.2362183E-004, 5.5362330E+002
 9.0002615E+000, 1.4075034E-001, 6.9545268E-002, 4.4687416E-002, 1.1957234E-004, 1.8350413E-007, 5.7122211E-004, 5.7050869E+002
 1.0005906E+001, 1.3213146E-001, 7.6130688E-002, 4.8387776E-002, 1.3092236E-004, 1.5097922E-007, 6.2576162E-004, 5.6961175E+002
 1.1004002E+001, 1.2390859E-001, 8.2413497E-002, 5.1918119E-002, 1.4176674E-004, 1.6093325E-007, 6.7779837E-004, 5.7950807E+002
 1.2004688E+001, 1.1837952E-001, 8.6638495E-002, 5.4291797E-002, 1.4877099E-004, 1.0981178E-007, 7.1272968E-004, 5.8816974E+002
 1.3000043E+001, 1.1302021E-001, 9.0732672E-002, 5.6592932E-002, 1.5630220E-004, 1.6356128E-007, 7.4673889E-004, 5.8540240E+002
 1.4003304E+001, 1.0974930E-001, 9.3232186E-002, 5.7997141E-002, 1.6039743E-004, 1.3201756E-007, 7.6739391E-004, 5.8710516E+002
 1.5004401E+001, 1.0933060E-001, 9.3552755E-002, 5.8176702E-002, 1.6050711E-004, 4.1989327E-008, 7.6995387E-004, 5.7947503E+002
