s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0039675E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 2.0164190E-029, 3.3350721E-029, 4.6771634E-030, 2.0450934E+001
 2.0049794E+000, 2.2249439E-001, 7.5435006E-003, 9.8636129E-003, 4.1931991E-005, 1.6020673E-004, 5.5702113E-005, 1.0226969E+002
 3.0054476E+000, 2.1783274E-001, 1.1363225E-002, 1.2017424E-002, 6.3789202E-005, 2.1255734E-004, 8.6053523E-005, 1.4695447E+002
 4.0036377E+000, 2.1283496E-001, 1.5455677E-002, 1.4330210E-002, 9.1198738E-005, 2.5398977E-004, 1.1942780E-004, 1.9105293E+002
 5.0031639E+000, 2.0931617E-001, 1.8296148E-002, 1.5965956E-002, 1.3422695E-004, 3.2464605E-004, 1.4773876E-004, 2.2047125E+002
 6.0000206E+000, 2.0283051E-001, 2.3652579E-002, 1.8956440E-002, 1.4135706E-004, 3.4642959E-004, 1.8525773E-004, 2.7391357E+002
 7.0046452E+000, 1.9959175E-001, 2.6322395E-002, 2.0452036E-002, 1.4884132E-004, 3.5515239E-004, 2.0480105E-004, 2.9715308E+002
 8.0036709E+000, 1.9291691E-001, 3.1866409E-002, 2.3533038E-002, 1.4476924E-004, 2.9677314E-004, 2.4117827E-004, 3.4149764E+002
 9.0006421E+000, 1.8703953E-001, 3.6764611E-002, 2.6241806E-002, 1.3071165E-004, 2.3492298E-004, 2.7107531E-004, 3.7590419E+002
 1.0002618E+001, 1.8232361E-001, 4.0710376E-002, 2.8414307E-002, 1.1181060E-004, 1.5952452E-004, 2.9353437E-004, 3.9855508E+002
 1.1000711E+001, 1.7674383E-001, 4.5369768E-002, 3.0985082E-002, 9.3747824E-005, 8.6898891E-005, 3.2096806E-004, 4.2296626E+002
 1.2002806E+001, 1.7395851E-001, 4.7694410E-002, 3.2268156E-002, 8.5122505E-005, 5.4285634E-005, 3.3473802E-004, 4.3305585E+002
 1.3000371E+001, 1.7057008E-001, 5.0511477E-002, 3.3830349E-002, 8.0458764E-005, 2.9400516E-005, 3.5266602E-004, 4.4285870E+002
 1.4000941E+001, 1.6682740E-001, 5.3615803E-002, 3.5556519E-002, 7.9020222E-005, 1.2859577E-005, 3.7321567E-004, 4.5326540E+002
 1.5006175E+001, 1.6456054E-001, 5.5491458E-002, 3.6602454E-002, 8.0501793E-005, 9.6364704E-006, 3.8613593E-004, 4.5316357E+002
 1.6000258E+001, 1.6219965E-001, 5.7445933E-002, 3.7691657E-002, 8.1504342E-005, 4.8869662E-006, 3.9948309E-004, 4.5610598E+002
