s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0010218E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 6.8049434E-030, 3.9750811E-029, 1.9839729E-030, 2.1462692E+001
 2.0036222E+000, 2.2064004E-001, 8.4064504E-003, 1.0412928E-002, 7.6423113E-005, 4.2564222E-005, 7.8220318E-005, 1.2101957E+002
 3.0028121E+000, 2.0770233E-001, 1.8205698E-002, 1.5990946E-002, 1.4944043E-004, 6.9285956E-005, 1.7141049E-004, 2.3272013E+002
 4.0004667E+000, 2.0564845E-001, 1.9737535E-002, 1.6882903E-002, 1.7648346E-004, 8.1234384E-005, 1.8932906E-004, 2.5322734E+002
 5.0031286E+000, 2.0027844E-001, 2.3837946E-002, 1.9189319E-002, 1.8541073E-004, 8.0897863E-005, 2.2368691E-004, 2.9602254E+002
 6.0007586E+000, 1.9244473E-001, 2.9876017E-002, 2.2538837E-002, 1.6196415E-004, 6.0909885E-005, 2.6643502E-004, 3.5080823E+002
 7.0019169E+000, 1.8707092E-001, 3.4020730E-002, 2.4835651E-002, 1.4400182E-004, 4.7439635E-005, 2.9537813E-004, 3.8835596E+002
 8.0053185E+000, 1.8179777E-001, 3.8112312E-002, 2.7082969E-002, 1.1058827E-004, 2.5346757E-005, 3.2058801E-004, 4.1723012E+002
 9.0015374E+000, 1.7907317E-001, 4.0229347E-002, 2.8243339E-002, 9.1408011E-005, 1.3042556E-005, 3.3322633E-004, 4.2947290E+002
 1.0004636E+001, 1.7157483E-001, 4.5993049E-002, 3.1453526E-002, 7.9095175E-005, 4.2274491E-007, 3.7619069E-004, 4.7465541E+002
 1.1000654E+001, 1.6942249E-001, 4.7638651E-002, 3.2377310E-002, 8.1241016E-005, 3.1600551E-008, 3.8967131E-004, 4.7614524E+002
 1.2003576E+001, 1.6585433E-001, 5.0365031E-002, 3.3909220E-002, 8.5902038E-005, 9.4756886E-009, 4.1224268E-004, 4.8026382E+002
 1.3002557E+001, 1.6501350E-001, 5.1007464E-002, 3.4270221E-002, 8.7022476E-005, 1.5824593E-008, 4.1756604E-004, 4.8347223E+002
 1.4001087E+001, 1.6294919E-001, 5.2584684E-002, 3.5156505E-002, 8.9772881E-005, 2.6681998E-008, 4.3063523E-004, 4.9493306E+002
 1.5001834E+001, 1.6193974E-001, 5.3356036E-002, 3.5589881E-002, 9.1064864E-005, 9.0078683E-009, 4.3701543E-004, 4.9133208E+002
 1.6001986E+001, 1.5853921E-001, 5.5954224E-002, 3.7049846E-002, 9.5572836E-005, 1.7244100E-008, 4.5853968E-004, 5.0068156E+002
 1.7001504E+001, 1.6066029E-001, 5.4333632E-002, 3.6139186E-002, 9.2743127E-005, 6.7779486E-009, 4.4511032E-004, 4.8361534E+002
 1.8000160E+001, 1.5833214E-001, 5.6112488E-002, 3.7138737E-002, 9.5815935E-005, 7.0992253E-009, 4.5984404E-004, 4.9544989E+002
 1.9000679E+001, 1.6068228E-001, 5.4316840E-002, 3.6129740E-002, 9.2706183E-005, 2.5449312E-009, 4.4496953E-004, 4.7716785E+002
 2.0000700E+001, 1.5750760E-001, 5.6742462E-002, 3.7492743E-002, 9.6919559E-005, 1.1940676E-008, 4.6506522E-004, 4.9394017E+002
 2.1003488E+001, 1.5537639E-001, 5.8370833E-002, 3.8407743E-002, 9.9737564E-005, 1.8276156E-008, 4.7855363E-004, 5.0562463E+002
 2.2004921E+001, 1.5401389E-001, 5.9411872E-002, 3.8992711E-002, 1.0153730E-004, 1.9903114E-008, 4.8717653E-004, 5.1168254E+002
 2.3000582E+001, 1.5495378E-001, 5.8693738E-002, 3.8589181E-002, 1.0029221E-004, 1.5628980E-008, 4.8122747E-004, 5.0210606E+002
 2.4003378E+001, 1.5487114E-001, 5.8756808E-002, 3.8624686E-002, 1.0045183E-004, 4.1692771E-008, 4.8176073E-004, 5.0264950E+002
 2.5001522E+001, 1.5602898E-001, 5.7872251E-002, 3.8127552E-002, 9.8849983E-005, 7.7658198E-009, 4.7441838E-004, 4.9704547E+002
 2.6005087E+001, 1.5456863E-001, 5.8988001E-002, 3.8754546E-002, 1.0081345E-004, 2.0867299E-008, 4.8366753E-004, 4.8988918E+002
 2.7004273E+001, 1.5674212E-001, 5.7327377E-002, 3.7821380E-002, 9.7905508E-005, 6.0446645E-009, 4.6990465E-004, 4.7470264E+002
 2.8004595E+001, 1.5489692E-001, 5.8737191E-002, 3.8613592E-002, 1.0036254E-004, 1.9262358E-008, 4.8158637E-004, 4.9088030E+002
 2.9000500E+001, 1.5695009E-001, 5.7168251E-002, 3.7732150E-002, 9.7774934E-005, 6.8516379E-008, 4.6861760E-004, 4.9085952E+002
 3.0002342E+001, 1.5496869E-001, 5.8682168E-002, 3.8582822E-002, 1.0038350E-004, 1.1039449E-007, 4.8115550E-004, 4.9628260E+002
 3.1001741E+001, 1.5442297E-001, 5.9099326E-002, 3.8817071E-002, 1.0098252E-004, 1.1245833E-008, 4.8458462E-004, 4.8885519E+002
 3.2000724E+001, 1.5710162E-001, 5.7052613E-002, 3.7667056E-002, 9.7484119E-005, 2.6192257E-008, 4.6764028E-004, 4.8623591E+002
 3.3004779E+001, 1.5280458E-001, 6.0335854E-002, 3.9511907E-002, 1.0313605E-004, 1.9975473E-008, 4.9483017E-004, 5.0051187E+002
 3.4000004E+001, 1.5344316E-001, 5.9847981E-002, 3.9237734E-002, 1.0226706E-004, 9.2969071E-009, 4.9078364E-004, 4.9613036E+002
 3.5003565E+001, 1.5295958E-001, 6.0217391E-002, 3.9445367E-002, 1.0295113E-004, 3.6933448E-008, 4.9385320E-004, 5.0711312E+002
 3.6002644E+001, 1.5223574E-001, 6.0770534E-002, 3.9756113E-002, 1.0385266E-004, 8.3875962E-009, 4.9842314E-004, 4.9785586E+002
 3.7004092E+001, 1.5559400E-001, 5.8204591E-002, 3.8314307E-002, 9.9432198E-005, 1.0822746E-008, 4.7717279E-004, 4.9157644E+002
 3.8003728E+001, 1.5082743E-001, 6.1846547E-002, 4.0360758E-002, 1.0573178E-004, 1.6880276E-008, 5.0733981E-004, 5.0873079E+002
 3.9004581E+001, 1.5223662E-001, 6.0769861E-002, 3.9755736E-002, 1.0385277E-004, 8.5242648E-009, 4.9841784E-004, 4.9866697E+002
 4.0005229E+001, 1.5159508E-001, 6.1260016E-002, 4.0031179E-002, 1.0471601E-004, 1.6182119E-008, 5.0248120E-004, 4.9950827E+002
 4.1004821E+001, 1.5104639E-001, 6.1679240E-002, 4.0266750E-002, 1.0544548E-004, 1.8870274E-008, 5.0595463E-004, 5.0305750E+002
 4.2004224E+001, 1.5693720E-001, 5.7177963E-002, 3.7737720E-002, 9.7879277E-005, 1.4685419E-007, 4.6871682E-004, 4.8108090E+002
 4.3001182E+001, 1.5369203E-001, 5.9657782E-002, 3.9130899E-002, 1.0196883E-004, 2.6404000E-008, 4.8921478E-004, 5.0339963E+002
 4.4004225E+001, 1.5369052E-001, 5.9658821E-002, 3.9131581E-002, 1.0204763E-004, 4.6514226E-008, 4.8923990E-004, 4.9534177E+002
 4.5000181E+001, 1.5340985E-001, 5.9873431E-002, 3.9252036E-002, 1.0231245E-004, 1.0461986E-008, 4.9099474E-004, 4.9759681E+002
 4.6003888E+001, 1.5465207E-001, 5.8924264E-002, 3.8718716E-002, 1.0069041E-004, 1.6864691E-008, 4.8313685E-004, 4.9004676E+002
 4.7000610E+001, 1.5366020E-001, 5.9682138E-002, 3.9144553E-002, 1.0198609E-004, 1.1678938E-008, 4.8941120E-004, 4.8986156E+002
 4.8003850E+001, 1.5332749E-001, 5.9936378E-002, 3.9287387E-002, 1.0240584E-004, 3.6590322E-009, 4.9151282E-004, 4.9424854E+002
 4.9003434E+001, 1.5460832E-001, 5.8957680E-002, 3.8737502E-002, 1.0075594E-004, 1.8961549E-008, 4.8341529E-004, 4.9300130E+002
 5.0003322E+001, 1.5043395E-001, 6.2147103E-002, 4.0529711E-002, 1.0630481E-004, 3.9103936E-008, 5.0984076E-004, 5.0777397E+002
 5.1001429E+001, 1.5188374E-001, 6.1039471E-002, 3.9907245E-002, 1.0432870E-004, 1.1639489E-008, 5.0065313E-004, 5.0140076E+002
 5.2001312E+001, 1.5221912E-001, 6.0783236E-002, 3.9763252E-002, 1.0387609E-004, 4.7556544E-009, 4.9852867E-004, 4.8919025E+002
 5.3000226E+001, 1.5115734E-001, 6.1594452E-002, 4.0219120E-002, 1.0530859E-004, 1.3521976E-008, 5.0525441E-004, 4.9030535E+002
 5.4003733E+001, 1.5405302E-001, 5.9381879E-002, 3.8975933E-002, 1.0154406E-004, 6.2758698E-008, 4.8694067E-004, 4.7901750E+002
 5.5002354E+001, 1.5617467E-001, 5.7760418E-002, 3.8065139E-002, 9.8990017E-005, 2.3061582E-007, 4.7356354E-004, 4.8538465E+002
 5.6001716E+001, 1.5494051E-001, 5.8703825E-002, 3.8594896E-002, 1.0034609E-004, 3.0422946E-008, 4.8131883E-004, 4.9121694E+002
 5.7000355E+001, 1.5157875E-001, 6.1272488E-002, 4.0038187E-002, 1.0473750E-004, 1.5596446E-008, 5.0258449E-004, 5.0888734E+002
 5.8001331E+001, 1.5761793E-001, 5.6658152E-002, 3.7445377E-002, 9.6780345E-005, 1.9444734E-008, 4.6436828E-004, 4.8722277E+002
 5.9004020E+001, 1.5212609E-001, 6.0854292E-002, 3.9803197E-002, 1.0401321E-004, 1.1014925E-008, 4.9912029E-004, 4.9961306E+002
 6.0004908E+001, 1.5246623E-001, 6.0594420E-002, 3.9657161E-002, 1.0355444E-004, 8.1356630E-009, 4.9696573E-004, 4.9646747E+002
 6.1000349E+001, 1.5172318E-001, 6.1162060E-002, 3.9976205E-002, 1.0460014E-004, 3.3308659E-008, 5.0168129E-004, 5.0792438E+002
 6.2004806E+001, 1.5598055E-001, 5.7909190E-002, 3.8148363E-002, 9.8956076E-005, 2.9009003E-008, 4.7473340E-004, 4.8910127E+002
 6.3002465E+001, 1.5377729E-001, 5.9592686E-002, 3.9094282E-002, 1.0182577E-004, 1.2065671E-008, 4.8866904E-004, 4.8383234E+002
 6.4004890E+001, 1.5722069E-001, 5.6961692E-002, 3.7615920E-002, 9.7290128E-005, 1.2498731E-008, 4.6687929E-004, 4.8020054E+002
 6.5000953E+001, 1.5368681E-001, 5.9661805E-002, 3.9133126E-002, 1.0194972E-004, 1.0498590E-008, 4.8924251E-004, 4.8471131E+002
 6.6001084E+001, 1.5265687E-001, 6.0448755E-002, 3.9575312E-002, 1.0330378E-004, 1.3008841E-008, 4.9575944E-004, 4.9299953E+002
 6.7001037E+001, 1.5256501E-001, 6.0518946E-002, 3.9614750E-002, 1.0342282E-004, 8.4952421E-009, 4.9634034E-004, 5.0063562E+002
