s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0042385E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 6.8382875E-033, 1.5733004E-031, 2.1800936E-033, 2.0469782E+001
 2.0021969E+000, 2.2390423E-001, 6.1232470E-003, 1.0568646E-002, 1.3376237E-005, 1.7116734E-004, 3.4960509E-005, 9.2203379E+001
 3.0002153E+000, 2.1894819E-001, 1.0002985E-002, 1.3815463E-002, 2.3218321E-005, 2.0654574E-004, 5.9578668E-005, 1.3975767E+002
 4.0052946E+000, 2.1416364E-001, 1.3749594E-002, 1.6948731E-002, 3.1616329E-005, 2.4326066E-004, 8.3114887E-005, 1.8420916E+002
 5.0016297E+000, 2.0966941E-001, 1.7257360E-002, 1.9896024E-002, 4.6667961E-005, 2.8441124E-004, 1.0669207E-004, 2.2284902E+002
 6.0050667E+000, 2.0423138E-001, 2.1547704E-002, 2.3460455E-002, 4.3793950E-005, 2.4842956E-004, 1.3096567E-004, 2.6868265E+002
 7.0044506E+000, 1.9994402E-001, 2.4929997E-002, 2.6272974E-002, 4.2804921E-005, 2.1122938E-004, 1.5037547E-004, 2.9929423E+002
 8.0056321E+000, 1.9468462E-001, 2.9093040E-002, 2.9725419E-002, 3.6638738E-005, 1.2838935E-004, 1.7320452E-004, 3.3439245E+002
 9.0048725E+000, 1.8950209E-001, 3.3191735E-002, 3.3126271E-002, 3.1522810E-005, 5.8373420E-005, 1.9588550E-004, 3.6337484E+002
 1.0003122E+001, 1.8259101E-001, 3.8642392E-002, 3.7657888E-002, 2.9526225E-005, 9.7619656E-006, 2.2707861E-004, 3.9670412E+002
 1.1002772E+001, 1.7573013E-001, 4.4039438E-002, 4.2154044E-002, 3.2403585E-005, 7.4357756E-008, 2.5900582E-004, 4.2398860E+002
 1.2003171E+001, 1.7031964E-001, 4.8292864E-002, 4.5699170E-002, 3.5575027E-005, 3.6465611E-008, 2.8436155E-004, 4.4040105E+002
 1.3001708E+001, 1.6373342E-001, 5.3470608E-002, 5.0014662E-002, 3.9419531E-005, 2.1183494E-008, 3.1522391E-004, 4.5802826E+002
