s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0003578E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 8.4445683E-026, 2.5894789E-025, 4.6639337E-026, 2.3021934E+001
 2.0017952E+000, 2.2108259E-001, 8.5094102E-003, 9.7102356E-003, 1.5792395E-004, 9.4298042E-005, 2.9573725E-004, 1.1740423E+002
 3.0003706E+000, 2.1374262E-001, 1.4383079E-002, 1.2501612E-002, 2.7015354E-004, 1.3355455E-004, 5.1406449E-004, 1.8436218E+002
 4.0056408E+000, 2.0483906E-001, 2.1572962E-002, 1.5872744E-002, 3.5977498E-004, 1.6134386E-004, 7.7107585E-004, 2.5808406E+002
 5.0039457E+000, 1.9897359E-001, 2.6313557E-002, 1.8093404E-002, 4.1667176E-004, 1.7311368E-004, 9.4006370E-004, 3.0274070E+002
 6.0035703E+000, 1.9074488E-001, 3.3105998E-002, 2.1178317E-002, 3.9696679E-004, 1.3258667E-004, 1.1604878E-003, 3.5670535E+002
 7.0021453E+000, 1.8150856E-001, 4.0745459E-002, 2.4638108E-002, 3.6453736E-004, 7.8137717E-005, 1.4061972E-003, 4.0451493E+002
 8.0038184E+000, 1.7361927E-001, 4.7277410E-002, 2.7591808E-002, 3.3209463E-004, 2.9548652E-005, 1.6152747E-003, 4.3759679E+002
 9.0001211E+000, 1.6524442E-001, 5.4155536E-002, 3.0738722E-002, 3.3627075E-004, 4.3752526E-006, 1.8436534E-003, 4.6609504E+002
 1.0003517E+001, 1.5688231E-001, 6.0977317E-002, 3.3890326E-002, 3.7225787E-004, 3.5951985E-007, 2.0769897E-003, 4.8848495E+002
