s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0042280E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 2.1317679E-029, 8.8135671E-029, 5.2933949E-030, 2.0481103E+001
 2.0006039E+000, 2.2182127E-001, 8.0661940E-003, 1.0164781E-002, 5.0443045E-005, 2.7939355E-004, 6.1039393E-005, 1.0716894E+002
 3.0031673E+000, 2.1816267E-001, 1.1068375E-002, 1.1849811E-002, 6.1622862E-005, 3.4107077E-004, 8.3608446E-005, 1.4417293E+002
 4.0036224E+000, 2.1104553E-001, 1.6876915E-002, 1.5136980E-002, 1.0441351E-004, 4.7377102E-004, 1.3181134E-004, 2.0762139E+002
 5.0054305E+000, 2.0680574E-001, 2.0349342E-002, 1.7100241E-002, 1.2831607E-004, 5.0077798E-004, 1.6026767E-004, 2.4133571E+002
 6.0037271E+000, 2.0184767E-001, 2.4441748E-002, 1.9383644E-002, 1.3277392E-004, 5.3716938E-004, 1.8872069E-004, 2.7966956E+002
 7.0043397E+000, 1.9698867E-001, 2.8468517E-002, 2.1627156E-002, 1.3432760E-004, 5.0908829E-004, 2.1610977E-004, 3.1338714E+002
 8.0055970E+000, 1.8769013E-001, 3.6212094E-002, 2.5923959E-002, 1.2321373E-004, 3.6099254E-004, 2.6575584E-004, 3.7135041E+002
 9.0055704E+000, 1.8347486E-001, 3.9737878E-002, 2.7870062E-002, 1.1001253E-004, 2.7255856E-004, 2.8661503E-004, 3.9232996E+002
 1.0004457E+001, 1.7725995E-001, 4.4929242E-002, 3.0739882E-002, 9.4041528E-005, 1.5331702E-004, 3.1807138E-004, 4.1833516E+002
 1.1000289E+001, 1.7280468E-001, 4.8646323E-002, 3.2796615E-002, 8.4147441E-005, 7.9735125E-005, 3.4092502E-004, 4.3617079E+002
 1.2001863E+001, 1.6619752E-001, 5.4133403E-002, 3.5846204E-002, 8.0304536E-005, 2.4307580E-005, 3.7696885E-004, 4.5541660E+002
 1.3003929E+001, 1.6263779E-001, 5.7082515E-002, 3.7489094E-002, 8.1307469E-005, 9.5092494E-006, 3.9699907E-004, 4.6484790E+002
 1.4006694E+001, 1.6008318E-001, 5.9196145E-002, 3.8668105E-002, 8.3260681E-005, 4.4158876E-006, 4.1161942E-004, 4.6439517E+002
 1.5003884E+001, 1.5424575E-001, 6.4022124E-002, 4.1362122E-002, 8.9336491E-005, 9.1064638E-007, 4.4534809E-004, 4.7871601E+002
