s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0049886E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 1.0186410E-025, 3.5979726E-023, 8.1478845E-025, 2.0196372E+001
 2.0033888E+000, 2.2483799E-001, 5.3668634E-003, 9.9197722E-003, 3.7555437E-006, 3.6497024E-004, 2.8510375E-005, 8.9437933E+001
 3.0044924E+000, 2.2072126E-001, 8.5774357E-003, 1.2594846E-002, 6.1040627E-006, 5.0676698E-004, 4.7640155E-005, 1.3429661E+002
 4.0025937E+000, 2.1633981E-001, 1.2005459E-002, 1.5454394E-002, 1.0120113E-005, 5.8544129E-004, 6.8388761E-005, 1.7488698E+002
 5.0030691E+000, 2.1196017E-001, 1.5436743E-002, 1.8314801E-002, 1.3120423E-005, 6.4638314E-004, 8.8938446E-005, 2.1704093E+002
 6.0046915E+000, 2.0792293E-001, 1.8613885E-002, 2.0962293E-002, 1.5144928E-005, 6.3106400E-004, 1.0780427E-004, 2.5291841E+002
 7.0045964E+000, 2.0381169E-001, 2.1864474E-002, 2.3672182E-002, 1.7592781E-005, 5.2897457E-004, 1.2718667E-004, 2.8499855E+002
 8.0008312E+000, 1.9810205E-001, 2.6389267E-002, 2.7443814E-002, 2.0581894E-005, 3.3331598E-004, 1.5407694E-004, 3.2736039E+002
 9.0009336E+000, 1.9290401E-001, 3.0509274E-002, 3.0877466E-002, 2.3003125E-005, 1.5398520E-004, 1.7849718E-004, 3.5868197E+002
 1.0004543E+001, 1.8611964E-001, 3.5869066E-002, 3.5344271E-002, 2.6369547E-005, 1.4574353E-005, 2.1031268E-004, 3.9737417E+002
 1.1007665E+001, 1.8077785E-001, 4.0071213E-002, 3.8846593E-002, 2.9428639E-005, 1.8130246E-007, 2.3534678E-004, 4.1602911E+002
 1.2004994E+001, 1.7581540E-001, 4.3972430E-002, 4.2098160E-002, 3.2336176E-005, 6.5903569E-008, 2.5860263E-004, 4.3180052E+002
 1.3003235E+001, 1.7060630E-001, 4.8067518E-002, 4.5511326E-002, 3.5394787E-005, 7.9761580E-008, 2.8301559E-004, 4.4615024E+002
 1.4004331E+001, 1.6670865E-001, 5.1131639E-002, 4.8065194E-002, 3.7678546E-005, 6.9423660E-008, 3.0128137E-004, 4.5263353E+002
 1.5004334E+001, 1.6194106E-001, 5.4879643E-002, 5.1189062E-002, 4.0472738E-005, 7.9652071E-008, 3.2362407E-004, 4.6589994E+002
 1.6001168E+001, 1.5875379E-001, 5.7385290E-002, 5.3277462E-002, 4.2343030E-005, 8.5242368E-008, 3.3856129E-004, 4.6871071E+002
 1.7004349E+001, 1.5589302E-001, 5.9634276E-002, 5.5151925E-002, 4.4014268E-005, 7.3186010E-008, 3.5196684E-004, 4.6780659E+002
 1.8002304E+001, 1.5275438E-001, 6.2101707E-002, 5.7208461E-002, 4.5850100E-005, 6.3896729E-008, 3.6667496E-004, 4.7088235E+002
 1.9000538E+001, 1.4984663E-001, 6.4387609E-002, 5.9113706E-002, 4.7555368E-005, 7.1127087E-008, 3.8030197E-004, 4.7358746E+002
 2.0003379E+001, 1.4744130E-001, 6.6278550E-002, 6.0689754E-002, 4.8963048E-005, 7.4423568E-008, 3.9157386E-004, 4.7605790E+002
 2.1005941E+001, 1.4522199E-001, 6.8023244E-002, 6.2143917E-002, 5.0265283E-005, 7.3849610E-008, 4.0197470E-004, 4.7757143E+002
 2.2007112E+001, 1.4310996E-001, 6.9683602E-002, 6.3527783E-002, 5.1502394E-005, 8.2909644E-008, 4.1187232E-004, 4.7932366E+002
 2.3005702E+001, 1.4140267E-001, 7.1025789E-002, 6.4646453E-002, 5.2497987E-005, 5.7783467E-008, 4.1987232E-004, 4.7422339E+002
 2.4002822E+001, 1.3925605E-001, 7.2713343E-002, 6.6052987E-002, 5.3755729E-005, 6.3300269E-008, 4.2993213E-004, 4.7648591E+002
 2.5004034E+001, 1.3743390E-001, 7.4145805E-002, 6.7246910E-002, 5.4824405E-005, 7.5045341E-008, 4.3847152E-004, 4.7582973E+002
 2.6007404E+001, 1.3609481E-001, 7.5198527E-002, 6.8124327E-002, 5.5609042E-005, 6.6038907E-008, 4.4474699E-004, 4.7423281E+002
 2.7006656E+001, 1.3419511E-001, 7.6691966E-002, 6.9369072E-002, 5.6722549E-005, 6.7127667E-008, 4.5364975E-004, 4.7556635E+002
 2.8002155E+001, 1.3269654E-001, 7.7870066E-002, 7.0350980E-002, 5.7596178E-005, 5.3445127E-008, 4.6067167E-004, 4.7316013E+002
 2.9004794E+001, 1.3132104E-001, 7.8951406E-002, 7.1252248E-002, 5.8401064E-005, 4.5026475E-008, 4.6711751E-004, 4.7060584E+002
 3.0008648E+001, 1.2935646E-001, 8.0495834E-002, 7.2539501E-002, 5.9557978E-005, 7.8316654E-008, 4.7632537E-004, 4.7592123E+002
 3.1000803E+001, 1.2800874E-001, 8.1555339E-002, 7.3422573E-002, 6.0348075E-005, 7.1152272E-008, 4.8264137E-004, 4.7413562E+002
 3.2001252E+001, 1.2594833E-001, 8.3175108E-002, 7.4772616E-002, 6.1558515E-005, 8.7570116E-008, 4.9229780E-004, 4.7713837E+002
 3.3004448E+001, 1.2497606E-001, 8.3939471E-002, 7.5409675E-002, 6.2118787E-005, 5.3774005E-008, 4.9685228E-004, 4.7325861E+002
 3.4003557E+001, 1.2344019E-001, 8.5146879E-002, 7.6416030E-002, 6.3024513E-005, 7.4287246E-008, 5.0405111E-004, 4.7454535E+002
 3.5005583E+001, 1.2230695E-001, 8.6037767E-002, 7.7158559E-002, 6.3686777E-005, 7.2209520E-008, 5.0936148E-004, 4.7073713E+002
 3.6007609E+001, 1.2093899E-001, 8.7113188E-002, 7.8054891E-002, 6.4485601E-005, 5.8861587E-008, 5.1577168E-004, 4.7400160E+002
 3.7001011E+001, 1.1980183E-001, 8.8007157E-002, 7.8799996E-002, 6.5154253E-005, 6.1373709E-008, 5.2110130E-004, 4.7190005E+002
 3.8005714E+001, 1.1879567E-001, 8.8798148E-002, 7.9459258E-002, 6.5739000E-005, 4.8571250E-008, 5.2581552E-004, 4.7126769E+002
 3.9002835E+001, 1.1720232E-001, 9.0050737E-002, 8.0503271E-002, 6.6678856E-005, 7.0374040E-008, 5.3328378E-004, 4.7315589E+002
 4.0003388E+001, 1.1596350E-001, 9.1024633E-002, 8.1314985E-002, 6.7402074E-005, 6.0745941E-008, 5.3908878E-004, 4.7208876E+002
 4.1007531E+001, 1.1485136E-001, 9.1898927E-002, 8.2043697E-002, 6.8058894E-005, 8.4260044E-008, 5.4430172E-004, 4.7202484E+002
 4.2007760E+001, 1.1395091E-001, 9.2606820E-002, 8.2633698E-002, 6.8581392E-005, 6.0771467E-008, 5.4852051E-004, 4.7024243E+002
 4.3000128E+001, 1.1293913E-001, 9.3402227E-002, 8.3296649E-002, 6.9174160E-005, 6.2720184E-008, 5.5326206E-004, 4.6995114E+002
 4.4006686E+001, 1.1207773E-001, 9.4079400E-002, 8.3861069E-002, 6.9685735E-005, 7.3081100E-008, 5.5730028E-004, 4.7108656E+002
 4.5003948E+001, 1.1087178E-001, 9.5027457E-002, 8.4651239E-002, 7.0386114E-005, 6.1703767E-008, 5.6295049E-004, 4.7096283E+002
 4.6006562E+001, 1.1014737E-001, 9.5596961E-002, 8.5125898E-002, 7.0806462E-005, 4.5043257E-008, 5.6634452E-004, 4.6651822E+002
 4.7001248E+001, 1.0915248E-001, 9.6379079E-002, 8.5777783E-002, 7.1393919E-005, 6.1652184E-008, 5.7100784E-004, 4.7047122E+002
 4.8007554E+001, 1.0848569E-001, 9.6903261E-002, 8.6214686E-002, 7.1790246E-005, 7.4208125E-008, 5.7413380E-004, 4.7173248E+002
 4.9003981E+001, 1.0771688E-001, 9.7507668E-002, 8.6718431E-002, 7.2233447E-005, 5.6923687E-008, 5.7773522E-004, 4.6899404E+002
 5.0006573E+001, 1.0672326E-001, 9.8288799E-002, 8.7369481E-002, 7.2814608E-005, 5.2440938E-008, 5.8239146E-004, 4.6799219E+002
 5.1005284E+001, 1.0596751E-001, 9.8882908E-002, 8.7864677E-002, 7.3268162E-005, 8.0640203E-008, 5.8593537E-004, 4.7227899E+002
 5.2008421E+001, 1.0528281E-001, 9.9421197E-002, 8.8313305E-002, 7.3657625E-005, 4.6910692E-008, 5.8914169E-004, 4.6869053E+002
 5.3000028E+001, 1.0450485E-001, 1.0003278E-001, 8.8823055E-002, 7.4117407E-005, 6.2967337E-008, 5.9278832E-004, 4.6938367E+002
 5.4005619E+001, 1.0393199E-001, 1.0048314E-001, 8.9198406E-002, 7.4447617E-005, 4.3343414E-008, 5.9547181E-004, 4.6621897E+002
 5.5007763E+001, 1.0316926E-001, 1.0108274E-001, 8.9698170E-002, 7.4900364E-005, 6.1336881E-008, 5.9904740E-004, 4.6991260E+002
 5.6002681E+001, 1.0239406E-001, 1.0169216E-001, 9.0206110E-002, 7.5357880E-005, 6.7477427E-008, 6.0268096E-004, 4.7081735E+002
 5.7002751E+001, 1.0196904E-001, 1.0202628E-001, 9.0484595E-002, 7.5608847E-005, 6.9546319E-008, 6.0467313E-004, 4.7000410E+002
 5.8004001E+001, 1.0172736E-001, 1.0221629E-001, 9.0642952E-002, 7.5743686E-005, 5.3599364E-008, 6.0580437E-004, 4.6683842E+002
 5.9007836E+001, 1.0053840E-001, 1.0315097E-001, 9.1421999E-002, 7.6449122E-005, 8.2287196E-008, 6.1137804E-004, 4.6987677E+002
 6.0001719E+001, 9.9992145E-002, 1.0358041E-001, 9.1779920E-002, 7.6767401E-005, 7.0754168E-008, 6.1393760E-004, 4.6862768E+002
 6.1002628E+001, 9.9314449E-002, 1.0411317E-001, 9.2223967E-002, 7.7164510E-005, 7.3480438E-008, 6.1711353E-004, 4.6939889E+002
 6.2002007E+001, 9.8925992E-002, 1.0441856E-001, 9.2478496E-002, 7.7389128E-005, 6.2298165E-008, 6.1893337E-004, 4.6788309E+002
 6.3001099E+001, 9.8750400E-002, 1.0455661E-001, 9.2593548E-002, 7.7488190E-005, 5.2256320E-008, 6.1975547E-004, 4.6540296E+002
 6.4007128E+001, 9.8063441E-002, 1.0509666E-001, 9.3043664E-002, 7.7890885E-005, 5.8352639E-008, 6.2297483E-004, 4.6614453E+002
 6.5001719E+001, 9.7517179E-002, 1.0552610E-001, 9.3401591E-002, 7.8210237E-005, 5.9395753E-008, 6.2553466E-004, 4.6654334E+002
 6.6001496E+001, 9.6992551E-002, 1.0593853E-001, 9.3745344E-002, 7.8518340E-005, 6.1739129E-008, 6.2799339E-004, 4.6719203E+002
 6.7004883E+001, 9.6327097E-002, 1.0646167E-001, 9.4181371E-002, 7.8908400E-005, 5.9970600E-008, 6.3111197E-004, 4.6788791E+002
 6.8008174E+001, 9.5935087E-002, 1.0676985E-001, 9.4438227E-002, 7.9137283E-005, 5.6375624E-008, 6.3294890E-004, 4.6857071E+002
 6.9000419E+001, 9.5458356E-002, 1.0714461E-001, 9.4750603E-002, 7.9428588E-005, 7.2712353E-008, 6.3518548E-004, 4.6784829E+002
 7.0005359E+001, 9.5132915E-002, 1.0740046E-001, 9.4963837E-002, 7.9611673E-005, 6.5156460E-008, 6.3670905E-004, 4.6668767E+002
 7.1004566E+001, 9.4794952E-002, 1.0766614E-001, 9.5185285E-002, 7.9816702E-005, 7.4662487E-008, 6.3829430E-004, 4.6915978E+002
 7.2000704E+001, 9.4457951E-002, 1.0793109E-001, 9.5406095E-002, 8.0006201E-005, 6.1934442E-008, 6.3987198E-004, 4.6621955E+002
 7.3004396E+001, 9.3869282E-002, 1.0839386E-001, 9.5791810E-002, 8.0353024E-005, 6.5537989E-008, 6.4263107E-004, 4.6792831E+002
 7.4003612E+001, 9.3506423E-002, 1.0867912E-001, 9.6029566E-002, 8.0563999E-005, 6.0057346E-008, 6.4433122E-004, 4.6780658E+002
