s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0038828E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 2.5153333E-030, 2.8850498E-029, 8.2100315E-031, 2.0500674E+001
 2.0000458E+000, 2.2311594E-001, 7.0155823E-003, 9.5641807E-003, 3.7997449E-005, 2.5763190E-004, 5.1311808E-005, 9.7111333E+001
 3.0007407E+000, 2.1785285E-001, 1.1315588E-002, 1.1992832E-002, 6.5931653E-005, 3.5854426E-004, 8.6193376E-005, 1.4679276E+002
 4.0061764E+000, 2.1166139E-001, 1.6399409E-002, 1.4854959E-002, 9.1404908E-005, 3.9871330E-004, 1.2581357E-004, 2.0108925E+002
 5.0049875E+000, 2.0546381E-001, 2.1474182E-002, 1.7723151E-002, 1.2559615E-004, 4.4937813E-004, 1.6724217E-004, 2.5071065E+002
 6.0049345E+000, 1.9852449E-001, 2.7226612E-002, 2.0922876E-002, 1.2381341E-004, 4.2959488E-004, 2.0551075E-004, 3.0369986E+002
 7.0049663E+000, 1.9312479E-001, 3.1702447E-002, 2.3416096E-002, 1.2514818E-004, 3.9613105E-004, 2.3587017E-004, 3.3694610E+002
 8.0018377E+000, 1.8685819E-001, 3.6925613E-002, 2.6310340E-002, 1.1451087E-004, 2.9563524E-004, 2.6868383E-004, 3.7252379E+002
 9.0021981E+000, 1.7793689E-001, 4.4370465E-002, 3.0428698E-002, 9.3881582E-005, 1.4523135E-004, 3.1428260E-004, 4.1878781E+002
 1.0004146E+001, 1.6978915E-001, 5.1144505E-002, 3.4189028E-002, 8.5548646E-005, 6.3620671E-005, 3.5801080E-004, 4.4341936E+002
