s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0006576E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 6.4972486E-028, 4.1038212E-027, 1.8313973E-028, 2.1107652E+001
 2.0042265E+000, 2.2162233E-001, 9.1550192E-003, 9.5669422E-003, 6.8615358E-005, 1.7519667E-004, 6.6313132E-005, 1.1155704E+002
 3.0057015E+000, 2.1202947E-001, 1.7927615E-002, 1.3288616E-002, 1.4611941E-004, 2.6389952E-004, 1.3579133E-004, 1.9552859E+002
 4.0042549E+000, 2.0542122E-001, 2.4011570E-002, 1.5844252E-002, 1.7317111E-004, 2.9233279E-004, 1.7825132E-004, 2.5183052E+002
 5.0003341E+000, 1.9793198E-001, 3.0938842E-002, 1.8737283E-002, 1.8613416E-004, 2.8009599E-004, 2.2277205E-004, 3.0755014E+002
 6.0007061E+000, 1.8744746E-001, 4.0705014E-002, 2.2774701E-002, 1.6106003E-004, 2.0244260E-004, 2.7624354E-004, 3.7563658E+002
 7.0007709E+000, 1.7998496E-001, 4.7684969E-002, 2.5643968E-002, 1.2595331E-004, 1.1627748E-004, 3.1077515E-004, 4.1722839E+002
 8.0057596E+000, 1.7105073E-001, 5.6015869E-002, 2.9082418E-002, 9.8676411E-005, 4.4379513E-005, 3.5512591E-004, 4.5317356E+002
 9.0000081E+000, 1.6607143E-001, 6.0658556E-002, 3.0998875E-002, 8.3746411E-005, 4.3753893E-006, 3.7990003E-004, 4.7346063E+002
 1.0000558E+001, 1.5435525E-001, 7.1502530E-002, 3.5519951E-002, 9.6112516E-005, 1.3298093E-007, 4.4789356E-004, 5.0914673E+002
 1.1003621E+001, 1.4776488E-001, 7.7599959E-002, 3.8063435E-002, 1.0447847E-004, 1.3195554E-007, 4.8642835E-004, 5.2328550E+002
