s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0011674E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 3.8111414E-029, 1.6750313E-028, 1.5067337E-029, 2.2159874E+001
 2.0036466E+000, 2.2179371E-001, 7.9477567E-003, 9.4383446E-003, 1.4199090E-004, 8.6555681E-005, 2.7374497E-004, 1.1159720E+002
 3.0049991E+000, 2.1317642E-001, 1.4880052E-002, 1.2706842E-002, 2.4734832E-004, 1.2355873E-004, 5.2561118E-004, 1.9094333E+002
 4.0017342E+000, 2.0598972E-001, 2.0635332E-002, 1.5440013E-002, 3.5524186E-004, 1.5332408E-004, 7.3909302E-004, 2.5047253E+002
 5.0006278E+000, 1.9806784E-001, 2.7110925E-002, 1.8423018E-002, 3.8034921E-004, 1.4361280E-004, 9.5864682E-004, 3.0706051E+002
 6.0009644E+000, 1.9313296E-001, 3.1181299E-002, 2.0273252E-002, 3.7023294E-004, 1.2412272E-004, 1.0910989E-003, 3.4193227E+002
 7.0048914E+000, 1.8667304E-001, 3.6502428E-002, 2.2697744E-002, 3.6293581E-004, 9.4917648E-005, 1.2655222E-003, 3.8254862E+002
 8.0019000E+000, 1.7655094E-001, 4.4867107E-002, 2.6490703E-002, 3.3237624E-004, 3.9771767E-005, 1.5356181E-003, 4.3151783E+002
 9.0004674E+000, 1.6994998E-001, 5.0314982E-002, 2.8965613E-002, 3.1725709E-004, 7.3983479E-006, 1.7125560E-003, 4.6094458E+002
 1.0006131E+001, 1.6670905E-001, 5.2965269E-002, 3.0185780E-002, 3.2680382E-004, 2.9325360E-006, 1.8022572E-003, 4.6296392E+002
 1.1006039E+001, 1.5819560E-001, 5.9907904E-002, 3.3394954E-002, 3.6524433E-004, 1.0162395E-007, 2.0401167E-003, 4.8308563E+002
 1.2002327E+001, 1.5472105E-001, 6.2739028E-002, 3.4705174E-002, 3.8254757E-004, 2.3250006E-008, 2.1374620E-003, 4.8479563E+002
 1.3001854E+001, 1.5032473E-001, 6.6320949E-002, 3.6363050E-002, 4.0464090E-004, 4.0498468E-008, 2.2606658E-003, 5.0218069E+002
 1.4003426E+001, 1.4638951E-001, 6.9527314E-002, 3.7847014E-002, 4.2432652E-004, 2.2390251E-008, 2.3709324E-003, 4.9747357E+002
 1.5003189E+001, 1.4351811E-001, 7.1866850E-002, 3.8929823E-002, 4.3872187E-004, 2.0842426E-008, 2.4513957E-003, 5.0836663E+002
 1.6003046E+001, 1.4067398E-001, 7.4184205E-002, 4.0002340E-002, 4.5295241E-004, 8.3481602E-009, 2.5310900E-003, 5.0014043E+002
 1.7003075E+001, 1.3873821E-001, 7.5761419E-002, 4.0732322E-002, 4.6265579E-004, 7.9078264E-009, 2.5853345E-003, 4.9923364E+002
 1.8003100E+001, 1.3498621E-001, 7.8818238E-002, 4.2147253E-002, 4.8161076E-004, 6.0469694E-008, 2.6904985E-003, 5.1435155E+002
 1.9000867E+001, 1.3223006E-001, 8.1063949E-002, 4.3186581E-002, 4.9536954E-004, 3.7679866E-008, 2.7677221E-003, 5.1237175E+002
 2.0005841E+001, 1.3265831E-001, 8.0714985E-002, 4.3025102E-002, 4.9325580E-004, 2.5193491E-008, 2.7557274E-003, 5.0749395E+002
 2.1005199E+001, 1.3195998E-001, 8.1284088E-002, 4.3288410E-002, 4.9666285E-004, 1.4737307E-008, 2.7752802E-003, 5.0149624E+002
 2.2001702E+001, 1.3043696E-001, 8.2525024E-002, 4.3862739E-002, 5.0428370E-004, 6.5340829E-009, 2.8179563E-003, 4.9977319E+002
 2.3004129E+001, 1.2823867E-001, 8.4316049E-002, 4.4691732E-002, 5.1535703E-004, 2.4077494E-008, 2.8795661E-003, 5.1327632E+002
 2.4001608E+001, 1.2610732E-001, 8.6052526E-002, 4.5495491E-002, 5.2610816E-004, 5.0154025E-008, 2.9393027E-003, 5.1231148E+002
 2.5003033E+001, 1.2687198E-001, 8.5429648E-002, 4.5207099E-002, 5.2216623E-004, 9.1554150E-009, 2.9178567E-003, 5.0683414E+002
 2.6007002E+001, 1.2646155E-001, 8.5763674E-002, 4.5361970E-002, 5.2450628E-004, 7.6533940E-008, 2.9294059E-003, 5.0668037E+002
 2.7001304E+001, 1.2417568E-001, 8.7626188E-002, 4.6223958E-002, 5.3592375E-004, 8.2737054E-008, 2.9934538E-003, 5.1248443E+002
 2.8002220E+001, 1.2271391E-001, 8.8817423E-002, 4.6775139E-002, 5.4308677E-004, 3.1861351E-008, 3.0343880E-003, 5.1180408E+002
 2.9002372E+001, 1.2159203E-001, 8.9731544E-002, 4.7198191E-002, 5.4867920E-004, 2.2589593E-008, 3.0658203E-003, 5.1058670E+002
 3.0004463E+001, 1.1955988E-001, 9.1387306E-002, 4.7964510E-002, 5.5884673E-004, 1.5624479E-008, 3.1227622E-003, 5.0997119E+002
 3.1003233E+001, 1.2153652E-001, 8.9776758E-002, 4.7219128E-002, 5.4896769E-004, 2.8337056E-008, 3.0673775E-003, 5.0572485E+002
 3.2005942E+001, 1.2112048E-001, 9.0115677E-002, 4.7376033E-002, 5.5109799E-004, 3.0365933E-008, 3.0790435E-003, 5.0458956E+002
 3.3003801E+001, 1.1781606E-001, 9.2808129E-002, 4.8622105E-002, 5.6758225E-004, 1.2523726E-008, 3.1716269E-003, 5.0398454E+002
 3.4003409E+001, 1.1619053E-001, 9.4132555E-002, 4.9235097E-002, 5.7573922E-004, 1.3501096E-008, 3.2171793E-003, 5.0921400E+002
 3.5005577E+001, 1.1859501E-001, 9.2173241E-002, 4.8328415E-002, 5.6383937E-004, 6.5880652E-008, 3.1498264E-003, 5.1450881E+002
 3.6003114E+001, 1.1612404E-001, 9.4186738E-002, 4.9260171E-002, 5.7606807E-004, 1.2972067E-008, 3.2190418E-003, 5.0691973E+002
 3.7003889E+001, 1.1337092E-001, 9.6429832E-002, 5.0298393E-002, 5.8992108E-004, 2.1031484E-008, 3.2961990E-003, 5.1355529E+002
 3.8006669E+001, 1.1301781E-001, 9.6717463E-002, 5.0431570E-002, 5.9174571E-004, 4.0948988E-008, 3.3061032E-003, 5.1587436E+002
 3.9000729E+001, 1.1195852E-001, 9.7580645E-002, 5.0831003E-002, 5.9697898E-004, 2.4574245E-008, 3.3357738E-003, 5.0394044E+002
 4.0004893E+001, 1.1321108E-001, 9.6560012E-002, 5.0358681E-002, 5.9076051E-004, 4.3305236E-008, 3.3006845E-003, 5.1115236E+002
 4.1004452E+001, 1.1255257E-001, 9.7096583E-002, 5.0606994E-002, 5.9403216E-004, 3.5615186E-008, 3.3191323E-003, 5.1041770E+002
 4.2000249E+001, 1.1223327E-001, 9.7356835E-002, 5.0727383E-002, 5.9556693E-004, 8.8320801E-009, 3.3280688E-003, 4.9921604E+002
 4.3003827E+001, 1.1068238E-001, 9.8620400E-002, 5.1312241E-002, 6.0338466E-004, 2.2132262E-008, 3.3715356E-003, 5.0689957E+002
 4.4000622E+001, 1.1107576E-001, 9.8299868E-002, 5.1163897E-002, 6.0142053E-004, 1.9415228E-008, 3.3605134E-003, 5.0134168E+002
