s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0029907E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 4.6522697E-031, 5.2751177E-030, 1.2758068E-031, 2.0670934E+001
 2.0044605E+000, 2.2193182E-001, 7.9224287E-003, 1.0542640E-002, 3.8133157E-005, 2.6666521E-004, 3.8549967E-005, 1.0828020E+002
 3.0057565E+000, 2.1590953E-001, 1.2806217E-002, 1.3607997E-002, 6.3223402E-005, 3.7299011E-004, 6.4164033E-005, 1.6447561E+002
 4.0054234E+000, 2.0972160E-001, 1.7825760E-002, 1.6760133E-002, 9.0043263E-005, 4.6697581E-004, 9.0711357E-005, 2.2010656E+002
 5.0008299E+000, 2.0204364E-001, 2.4123615E-002, 2.0674092E-002, 9.4677437E-005, 4.2912253E-004, 1.1779796E-004, 2.7881328E+002
 6.0039550E+000, 1.9344521E-001, 3.1202590E-002, 2.5052816E-002, 8.5408832E-005, 3.5635309E-004, 1.4514001E-004, 3.3971835E+002
 7.0028188E+000, 1.8675217E-001, 3.6738591E-002, 2.8461912E-002, 6.7382877E-005, 2.4435365E-004, 1.6421155E-004, 3.7978765E+002
 8.0001273E+000, 1.7850361E-001, 4.3564891E-002, 3.2662847E-002, 4.3238581E-005, 1.0121371E-004, 1.8731716E-004, 4.2099660E+002
 9.0017472E+000, 1.6897392E-001, 5.1416513E-002, 3.7514982E-002, 2.9795813E-005, 1.2667794E-005, 2.1696543E-004, 4.6001064E+002
 1.0001853E+001, 1.6101093E-001, 5.7948008E-002, 4.1568683E-002, 3.0919681E-005, 1.4647517E-006, 2.4426749E-004, 4.8376145E+002
 1.1001420E+001, 1.5084179E-001, 6.6282432E-002, 4.6745531E-002, 3.5305258E-005, 1.9232254E-007, 2.7973875E-004, 5.0417121E+002
 1.2002908E+001, 1.4764068E-001, 6.8906215E-002, 4.8374989E-002, 3.6492855E-005, 1.1214082E-007, 2.9086417E-004, 4.9790615E+002
 1.3007456E+001, 1.3799876E-001, 7.6808040E-002, 5.3283390E-002, 4.0834472E-005, 1.6734742E-007, 3.2453367E-004, 5.1489637E+002
 1.4008342E+001, 1.2825305E-001, 8.4795004E-002, 5.8244606E-002, 4.5174352E-005, 2.0506032E-007, 3.5855555E-004, 5.3165620E+002
 1.5005698E+001, 1.2354666E-001, 8.8652533E-002, 6.0640311E-002, 4.6953899E-005, 5.0604698E-008, 3.7491951E-004, 5.2412498E+002
 1.6008586E+001, 1.1658734E-001, 9.4356001E-002, 6.4183049E-002, 5.0016956E-005, 8.6120163E-008, 3.9920671E-004, 5.3358027E+002
 1.7006559E+001, 1.1192441E-001, 9.8176855E-002, 6.6556996E-002, 5.2488319E-005, 2.3731133E-007, 4.1556704E-004, 5.2915659E+002
 1.8001605E+001, 1.0472947E-001, 1.0407356E-001, 7.0219635E-002, 5.5566037E-005, 2.0807955E-007, 4.4065799E-004, 5.3296846E+002
 1.9000275E+001, 9.9415376E-002, 1.0842862E-001, 7.2924875E-002, 5.7953277E-005, 2.2201149E-007, 4.5921361E-004, 5.3823158E+002
 2.0001038E+001, 9.5818358E-002, 1.1137613E-001, 7.4756140E-002, 5.9819022E-005, 2.8459108E-007, 4.7182566E-004, 5.2902634E+002
 2.1002170E+001, 8.8975405E-002, 1.1697584E-001, 7.8242616E-002, 6.8515596E-005, 2.3511310E-006, 4.9689085E-004, 5.3650216E+002
 2.2007881E+001, 8.4750158E-002, 1.2042577E-001, 8.0398173E-002, 7.9141256E-005, 5.1498352E-006, 5.1346266E-004, 5.3918116E+002
 2.3008546E+001, 8.2197491E-002, 1.2250728E-001, 8.1701063E-002, 8.7183285E-005, 9.2997296E-006, 5.2381096E-004, 5.3757935E+002
 2.4009138E+001, 7.9103214E-002, 1.2502908E-001, 8.3281592E-002, 9.8331227E-005, 1.1052678E-005, 5.3664940E-004, 5.3138075E+002
 2.5002132E+001, 7.4479215E-002, 1.2881934E-001, 8.5634999E-002, 9.9723889E-005, 1.2185300E-005, 5.5265170E-004, 5.3722070E+002
 2.6004341E+001, 7.1180625E-002, 1.3151143E-001, 8.7318320E-002, 1.0889554E-004, 1.4281147E-005, 5.6577194E-004, 5.3595844E+002
 2.7008863E+001, 6.8091238E-002, 1.3401308E-001, 8.8901814E-002, 1.3080684E-004, 2.1404564E-005, 5.8083455E-004, 5.2863239E+002
 2.8002675E+001, 6.5023211E-002, 1.3653638E-001, 9.0460637E-002, 1.2622356E-004, 1.8388572E-005, 5.9030634E-004, 5.3011574E+002
 2.9001036E+001, 6.1036318E-002, 1.3978969E-001, 9.2495251E-002, 1.3756374E-004, 2.1763993E-005, 6.0621678E-004, 5.3314710E+002
 3.0008583E+001, 5.7255007E-002, 1.4287610E-001, 9.4424710E-002, 1.4778953E-004, 2.4477314E-005, 6.2119673E-004, 5.3637561E+002
 3.1004505E+001, 5.4445932E-002, 1.4517381E-001, 9.5856482E-002, 1.5217227E-004, 2.4595077E-005, 6.3165624E-004, 5.3087428E+002
 3.2010272E+001, 5.1820211E-002, 1.4730947E-001, 9.7199076E-002, 1.6445381E-004, 2.7741834E-005, 6.4313784E-004, 5.2981074E+002
 3.3008425E+001, 4.8037002E-002, 1.5040128E-001, 9.9128582E-002, 1.7237067E-004, 2.7277057E-005, 6.5764513E-004, 5.3376811E+002
 3.4001015E+001, 4.4628123E-002, 1.5317248E-001, 1.0087231E-001, 1.8941684E-004, 3.0828013E-005, 6.7278145E-004, 5.3561641E+002
 3.5010408E+001, 3.9883243E-002, 1.5705548E-001, 1.0328998E-001, 1.9547095E-004, 3.1116382E-005, 6.9016745E-004, 5.4258660E+002
 3.6006092E+001, 3.7080860E-002, 1.5932835E-001, 1.0472540E-001, 2.1310235E-004, 3.5112504E-005, 7.0336457E-004, 5.3768399E+002
 3.7002807E+001, 3.5692881E-002, 1.6046303E-001, 1.0543357E-001, 2.1603457E-004, 3.2830309E-005, 7.0869442E-004, 5.3388531E+002
 3.8006252E+001, 3.0462929E-002, 1.6473120E-001, 1.0810248E-001, 2.3064377E-004, 3.6565160E-005, 7.2951044E-004, 5.4186945E+002
 3.9000973E+001, 2.8773948E-002, 1.6608514E-001, 1.0897404E-001, 2.5259468E-004, 3.8917094E-005, 7.3982638E-004, 5.4010066E+002
 4.0000142E+001, 2.6525263E-002, 1.6787823E-001, 1.1013754E-001, 2.8809655E-004, 4.5708321E-005, 7.5486719E-004, 5.3502705E+002
 4.1000053E+001, 2.3379102E-002, 1.7045486E-001, 1.1174115E-001, 2.9163114E-004, 3.9240969E-005, 7.6630041E-004, 5.3701162E+002
 4.2000111E+001, 1.8722605E-002, 1.7421509E-001, 1.1413247E-001, 3.3230500E-004, 4.8056087E-005, 7.9060033E-004, 5.4516001E+002
