s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0006666E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 7.0618915E-032, 1.6278639E-030, 1.7056825E-031, 2.0502822E+001
 2.0053923E+000, 2.2511770E-001, 5.9885180E-003, 7.5082897E-003, 2.4007907E-005, 3.0272413E-004, 3.6086077E-004, 7.8094663E+001
 3.0049138E+000, 2.2109059E-001, 9.7113644E-003, 8.5976215E-003, 5.3823545E-005, 3.1779638E-004, 6.1261451E-004, 1.1258858E+002
 4.0006948E+000, 2.1633098E-001, 1.4095207E-002, 9.8740159E-003, 7.8695581E-005, 4.6508284E-004, 9.0687731E-004, 1.5649586E+002
 5.0041087E+000, 2.1393285E-001, 1.6291746E-002, 1.0523841E-002, 1.0953229E-004, 4.9923314E-004, 1.0582571E-003, 1.7514459E+002
 6.0053722E+000, 2.0901071E-001, 2.0834132E-002, 1.1847577E-002, 1.3693155E-004, 6.0178942E-004, 1.3635092E-003, 2.1398746E+002
 7.0009803E+000, 2.0583474E-001, 2.3773555E-002, 1.2701922E-002, 1.5035833E-004, 6.5121326E-004, 1.5601173E-003, 2.3800563E+002
 8.0022410E+000, 2.0085553E-001, 2.8401990E-002, 1.4047074E-002, 1.7038277E-004, 6.4128722E-004, 1.8694548E-003, 2.6829212E+002
 9.0018480E+000, 1.9559974E-001, 3.3301104E-002, 1.5465819E-002, 1.8216441E-004, 6.1738536E-004, 2.1948637E-003, 3.0065217E+002
 1.0006687E+001, 1.9044240E-001, 3.8113812E-002, 1.6861147E-002, 1.9626873E-004, 5.5572773E-004, 2.5150746E-003, 3.2353601E+002
 1.1000221E+001, 1.8609513E-001, 4.2180868E-002, 1.8036764E-002, 2.0160864E-004, 4.9083158E-004, 2.7842626E-003, 3.4303341E+002
 1.2002098E+001, 1.8164482E-001, 4.6347844E-002, 1.9239229E-002, 2.0339462E-004, 4.2753649E-004, 3.0592740E-003, 3.5736652E+002
 1.3007363E+001, 1.7655080E-001, 5.1119006E-002, 2.0614832E-002, 2.0327441E-004, 3.5977454E-004, 3.3736963E-003, 3.7317301E+002
 1.4003432E+001, 1.7131669E-001, 5.6029491E-002, 2.2028226E-002, 1.9865976E-004, 2.7639309E-004, 3.6963366E-003, 3.8895846E+002
 1.5005593E+001, 1.6866698E-001, 5.8515098E-002, 2.2743468E-002, 1.9600002E-004, 2.3710799E-004, 3.8595824E-003, 3.9321042E+002
 1.6008055E+001, 1.6259587E-001, 6.4197731E-002, 2.4381732E-002, 1.9579933E-004, 1.7373313E-004, 4.2340596E-003, 4.0502410E+002
 1.7001362E+001, 1.5948800E-001, 6.7105393E-002, 2.5220224E-002, 1.9616272E-004, 1.4503008E-004, 4.4257702E-003, 4.0754656E+002
 1.8000772E+001, 1.5527142E-001, 7.1051587E-002, 2.6357592E-002, 1.9554507E-004, 1.0621783E-004, 4.6857162E-003, 4.1615364E+002
 1.9003399E+001, 1.5156544E-001, 7.4514956E-002, 2.7357153E-002, 1.9757136E-004, 8.1486497E-005, 4.9144084E-003, 4.2060813E+002
 2.0006540E+001, 1.4792756E-001, 7.7913039E-002, 2.8338228E-002, 2.0025076E-004, 6.1128851E-005, 5.1389380E-003, 4.2595520E+002
 2.1010819E+001, 1.4573309E-001, 7.9961950E-002, 2.8929822E-002, 2.0198600E-004, 5.2432437E-005, 5.2743464E-003, 4.2488077E+002
 2.2007508E+001, 1.4308952E-001, 8.2428536E-002, 2.9642616E-002, 2.0519405E-004, 4.3639675E-005, 5.4375980E-003, 4.2576172E+002
 2.3007894E+001, 1.4146853E-001, 8.3944543E-002, 3.0079434E-002, 2.0478828E-004, 3.4384991E-005, 5.5374254E-003, 4.2792639E+002
 2.4002126E+001, 1.3884879E-001, 8.6388974E-002, 3.0785675E-002, 2.0770127E-004, 2.6665411E-005, 5.6991537E-003, 4.3015524E+002
 2.5001569E+001, 1.3669853E-001, 8.8392780E-002, 3.1365496E-002, 2.1174041E-004, 2.3497528E-005, 5.8320835E-003, 4.2928993E+002
 2.6000200E+001, 1.3537380E-001, 8.9628692E-002, 3.1722472E-002, 2.1304477E-004, 2.1284017E-005, 5.9138178E-003, 4.2716465E+002
 2.7001870E+001, 1.3304606E-001, 9.1798180E-002, 3.2350167E-002, 2.1728557E-004, 1.7175857E-005, 6.0577104E-003, 4.3017290E+002
 2.8003694E+001, 1.3150395E-001, 9.3233379E-002, 3.2766204E-002, 2.2155953E-004, 1.6275584E-005, 6.1532159E-003, 4.2813697E+002
 2.9008878E+001, 1.2970931E-001, 9.4906133E-002, 3.3250000E-002, 2.2451214E-004, 1.4250917E-005, 6.2640943E-003, 4.3001292E+002
 3.0007008E+001, 1.2823968E-001, 9.6275510E-002, 3.3646153E-002, 2.2712330E-004, 1.3583974E-005, 6.3549050E-003, 4.2886270E+002
 3.1004771E+001, 1.2674018E-001, 9.7674603E-002, 3.4050134E-002, 2.2837388E-004, 1.1641347E-005, 6.4473825E-003, 4.2813843E+002
 3.2008920E+001, 1.2426020E-001, 9.9983539E-002, 3.4718979E-002, 2.3439198E-004, 1.0659431E-005, 6.6008468E-003, 4.2916982E+002
 3.3002309E+001, 1.2356935E-001, 1.0062742E-001, 3.4905170E-002, 2.3547072E-004, 1.0365884E-005, 6.6435144E-003, 4.2735818E+002
 3.4002949E+001, 1.2199731E-001, 1.0209339E-001, 3.5328787E-002, 2.3738500E-004, 8.9191729E-006, 6.7405414E-003, 4.2778313E+002
 3.5003712E+001, 1.2065705E-001, 1.0334083E-001, 3.5690301E-002, 2.4092993E-004, 8.6075579E-006, 6.8235160E-003, 4.2817968E+002
 3.6002031E+001, 1.1874113E-001, 1.0512538E-001, 3.6206878E-002, 2.4491158E-004, 7.7926244E-006, 6.9419834E-003, 4.2850845E+002
 3.7000250E+001, 1.1885473E-001, 1.0502002E-001, 3.6176143E-002, 2.4424706E-004, 8.0311843E-006, 6.9348970E-003, 4.3044652E+002
 3.8003636E+001, 1.1557694E-001, 1.0807166E-001, 3.7060074E-002, 2.5210294E-004, 7.6039886E-006, 7.1377045E-003, 4.3058220E+002
 3.9001119E+001, 1.1506544E-001, 1.0854684E-001, 3.7198147E-002, 2.5412296E-004, 8.0725511E-006, 7.1694553E-003, 4.2761595E+002
 4.0009461E+001, 1.1287999E-001, 1.1058078E-001, 3.7787627E-002, 2.5997348E-004, 7.9493325E-006, 7.3047595E-003, 4.3049432E+002
 4.1006960E+001, 1.1175534E-001, 1.1162544E-001, 3.8091303E-002, 2.6464569E-004, 8.4218034E-006, 7.3746115E-003, 4.3276931E+002
 4.2003091E+001, 1.0984461E-001, 1.1340068E-001, 3.8607141E-002, 2.7220018E-004, 9.3521567E-006, 7.4932313E-003, 4.3293874E+002
 4.3003451E+001, 1.0897815E-001, 1.1420636E-001, 3.8840958E-002, 2.7509348E-004, 9.5411186E-006, 7.5469511E-003, 4.3243438E+002
 4.4006720E+001, 1.0981426E-001, 1.1343547E-001, 3.8614240E-002, 2.6683401E-004, 7.8929909E-006, 7.4943733E-003, 4.2880255E+002
 4.5000467E+001, 1.0648689E-001, 1.1651843E-001, 3.9513863E-002, 2.8691781E-004, 1.2105817E-005, 7.7018670E-003, 4.3185685E+002
 4.6005745E+001, 1.0609303E-001, 1.1687769E-001, 3.9621260E-002, 2.9395746E-004, 1.4154897E-005, 7.7270543E-003, 4.3103727E+002
 4.7011311E+001, 1.0501420E-001, 1.1788242E-001, 3.9912130E-002, 2.9625760E-004, 1.3990891E-005, 7.7937656E-003, 4.3054023E+002
 4.8004785E+001, 1.0357077E-001, 1.1922127E-001, 4.0302099E-002, 3.0367448E-004, 1.5961576E-005, 7.8835953E-003, 4.3139859E+002
 4.9004685E+001, 1.0272435E-001, 1.2000241E-001, 4.0531414E-002, 3.1128426E-004, 1.8160587E-005, 7.9367094E-003, 4.2995357E+002
 5.0003524E+001, 1.0151923E-001, 1.2111524E-001, 4.0857935E-002, 3.2181305E-004, 1.9915392E-005, 8.0123096E-003, 4.3124171E+002
 5.1003837E+001, 1.0086052E-001, 1.2173401E-001, 4.1034458E-002, 3.1846521E-004, 2.0438619E-005, 8.0523725E-003, 4.3110602E+002
 5.2000073E+001, 9.9437235E-002, 1.2303205E-001, 4.1422679E-002, 3.4423486E-004, 2.7122817E-005, 8.1434478E-003, 4.3205163E+002
 5.3005754E+001, 9.8920606E-002, 1.2352099E-001, 4.1560599E-002, 3.3870839E-004, 2.5989780E-005, 8.1744876E-003, 4.3045418E+002
