s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0055395E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 3.0698916E-032, 3.9793902E-031, 5.0478715E-032, 2.0644870E+001
 2.0026644E+000, 2.2528059E-001, 5.8381757E-003, 7.4649597E-003, 2.3937049E-005, 2.9499216E-004, 3.5093673E-004, 7.6622089E+001
 3.0014302E+000, 2.2117366E-001, 9.6244842E-003, 8.5758869E-003, 5.9980419E-005, 3.2832725E-004, 6.0820915E-004, 1.1185412E+002
 4.0006146E+000, 2.1536945E-001, 1.4978665E-002, 1.0136720E-002, 9.3289668E-005, 4.5424812E-004, 9.6823193E-004, 1.6071857E+002
 5.0057854E+000, 2.1202775E-001, 1.8039218E-002, 1.1038529E-002, 1.2998944E-004, 5.3608908E-004, 1.1778150E-003, 1.8889493E+002
 6.0008973E+000, 2.0877530E-001, 2.1058322E-002, 1.1911365E-002, 1.3528572E-004, 5.9022726E-004, 1.3779314E-003, 2.1498044E+002
 7.0065573E+000, 2.0522605E-001, 2.4328339E-002, 1.2865348E-002, 1.5706101E-004, 6.7848073E-004, 1.5981195E-003, 2.4212138E+002
 8.0048581E+000, 1.9985013E-001, 2.9331328E-002, 1.4318118E-002, 1.7629494E-004, 6.5358131E-004, 1.9319724E-003, 2.7469943E+002
 9.0064281E+000, 1.9608970E-001, 3.2838222E-002, 1.5334121E-002, 1.8540332E-004, 6.2524108E-004, 2.1650516E-003, 2.9600453E+002
 1.0007859E+001, 1.8962732E-001, 3.8869425E-002, 1.7080921E-002, 1.9993057E-004, 5.6153567E-004, 2.5656598E-003, 3.2860125E+002
 1.1007020E+001, 1.8597588E-001, 4.2285163E-002, 1.8068538E-002, 2.0489631E-004, 5.0605500E-004, 2.7918419E-003, 3.4287840E+002
 1.2006436E+001, 1.7957325E-001, 4.8276647E-002, 1.9798563E-002, 2.0946324E-004, 4.2068336E-004, 3.1876958E-003, 3.6440433E+002
 1.3002525E+001, 1.7308302E-001, 5.4361469E-002, 2.1551187E-002, 2.0604505E-004, 3.2414697E-004, 3.5879885E-003, 3.8592122E+002
 1.4006542E+001, 1.6929562E-001, 5.7914436E-002, 2.2574060E-002, 2.0309179E-004, 2.6293336E-004, 3.8215166E-003, 3.9331410E+002
 1.5004000E+001, 1.6459450E-001, 6.2320732E-002, 2.3842239E-002, 1.9898004E-004, 2.0707526E-004, 4.1110364E-003, 4.0222748E+002
 1.6003768E+001, 1.6083442E-001, 6.5844084E-002, 2.4856723E-002, 1.9647396E-004, 1.6250046E-004, 4.3427092E-003, 4.0648181E+002
