s,,,,,,,
Time,O2 EXHAUST,CO2 EXHAUST,H2O EXHAUST,CO EXHAUST,FUEL EXHAUST,SOOT EXHAUST,TEMP EXHAUST
 0.0000000E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0045612E+000, 2.3099739E-001, 5.9146498E-004, 5.9412092E-003, 1.5529910E-033, 7.7788913E-033, 2.0028809E-033, 2.0448272E+001
 2.0008312E+000, 2.2456187E-001, 6.5452360E-003, 7.6734023E-003, 3.0296491E-005, 9.5041047E-005, 3.9889246E-004, 8.2668274E+001
 3.0010038E+000, 2.2135270E-001, 9.5315347E-003, 8.5368074E-003, 3.5284512E-005, 1.1566657E-004, 5.9677941E-004, 1.1094860E+002
 4.0039208E+000, 2.1791568E-001, 1.2706606E-002, 9.4655024E-003, 6.0205588E-005, 1.4174183E-004, 8.1138212E-004, 1.4141364E+002
 5.0054626E+000, 2.1499838E-001, 1.5397812E-002, 1.0253746E-002, 8.3368833E-005, 1.7064957E-004, 9.9371810E-004, 1.6634084E+002
 6.0018045E+000, 2.1231752E-001, 1.7875428E-002, 1.0977062E-002, 1.0038460E-004, 1.9884688E-004, 1.1606589E-003, 1.8923475E+002
 7.0005285E+000, 2.0946470E-001, 2.0522085E-002, 1.1746194E-002, 1.1197179E-004, 2.1655131E-004, 1.3375762E-003, 2.1187390E+002
 8.0027612E+000, 2.0596989E-001, 2.3752708E-002, 1.2691043E-002, 1.3706477E-004, 2.3439530E-004, 1.5558766E-003, 2.3716078E+002
 9.0013187E+000, 2.0380387E-001, 2.5757125E-002, 1.3276177E-002, 1.5064529E-004, 2.4598145E-004, 1.6908932E-003, 2.5244179E+002
 1.0002331E+001, 2.0095520E-001, 2.8400890E-002, 1.4045409E-002, 1.6380251E-004, 2.5083644E-004, 1.8679561E-003, 2.7162736E+002
 1.1005290E+001, 1.9827298E-001, 3.0898699E-002, 1.4768684E-002, 1.6979700E-004, 2.4976922E-004, 2.0338633E-003, 2.8647245E+002
 1.2000611E+001, 1.9549027E-001, 3.3495945E-002, 1.5518808E-002, 1.7239364E-004, 2.4075092E-004, 2.2055952E-003, 3.0226076E+002
 1.3005732E+001, 1.9328906E-001, 3.5546617E-002, 1.6112726E-002, 1.7748186E-004, 2.3528687E-004, 2.3418387E-003, 3.1234580E+002
 1.4003858E+001, 1.9017664E-001, 3.8453115E-002, 1.6951973E-002, 1.7998234E-004, 2.2031262E-004, 2.5339315E-003, 3.2606862E+002
 1.5002818E+001, 1.8913379E-001, 3.9422066E-002, 1.7233765E-002, 1.8451987E-004, 2.1843189E-004, 2.5987646E-003, 3.2996757E+002
 1.6006708E+001, 1.8809510E-001, 4.0391803E-002, 1.7513165E-002, 1.8430829E-004, 2.2004405E-004, 2.6626313E-003, 3.3849780E+002
 1.7000117E+001, 1.8598834E-001, 4.2360091E-002, 1.8081584E-002, 1.8609641E-004, 2.0515106E-004, 2.7927372E-003, 3.4211081E+002
 1.8004278E+001, 1.8364425E-001, 4.4553069E-002, 1.8713296E-002, 1.8519122E-004, 1.9024863E-004, 2.9370740E-003, 3.5020647E+002
 1.9003910E+001, 1.8201017E-001, 4.6084127E-002, 1.9153365E-002, 1.8277193E-004, 1.7856273E-004, 3.0374616E-003, 3.5581987E+002
 2.0008027E+001, 1.8103877E-001, 4.6996040E-002, 1.9414653E-002, 1.7983024E-004, 1.7144074E-004, 3.0969315E-003, 3.5896179E+002
 2.1000634E+001, 1.8062285E-001, 4.7382644E-002, 1.9527451E-002, 1.8226596E-004, 1.6665918E-004, 3.1229334E-003, 3.5575473E+002
 2.2005082E+001, 1.8002835E-001, 4.7937516E-002, 1.9687433E-002, 1.8234598E-004, 1.6725520E-004, 3.1595203E-003, 3.5926340E+002
 2.3003183E+001, 1.7858621E-001, 4.9289243E-002, 2.0076009E-002, 1.8027823E-004, 1.5426075E-004, 3.2481640E-003, 3.6176460E+002
 2.4005144E+001, 1.7771830E-001, 5.0096249E-002, 2.0310373E-002, 1.8345772E-004, 1.5307062E-004, 3.3020327E-003, 3.6529034E+002
 2.5000719E+001, 1.7677237E-001, 5.0985105E-002, 2.0565057E-002, 1.8055360E-004, 1.4238995E-004, 3.3599910E-003, 3.6526648E+002
 2.6002785E+001, 1.7666261E-001, 5.1082290E-002, 2.0595149E-002, 1.8439719E-004, 1.4657296E-004, 3.3672204E-003, 3.6496406E+002
 2.7005321E+001, 1.7564080E-001, 5.2043160E-002, 2.0869878E-002, 1.8020666E-004, 1.3732393E-004, 3.4296491E-003, 3.6616629E+002
 2.8003554E+001, 1.7557616E-001, 5.2102887E-002, 2.0887057E-002, 1.8017095E-004, 1.4041247E-004, 3.4335779E-003, 3.6980310E+002
 2.9002716E+001, 1.7461092E-001, 5.3006276E-002, 2.1147294E-002, 1.7979135E-004, 1.3261002E-004, 3.4930355E-003, 3.6855939E+002
 3.0001409E+001, 1.7380868E-001, 5.3756186E-002, 2.1363597E-002, 1.7999875E-004, 1.2760266E-004, 3.5425037E-003, 3.6957580E+002
 3.1003159E+001, 1.7456252E-001, 5.3052729E-002, 2.1159972E-002, 1.7850029E-004, 1.3357188E-004, 3.4958202E-003, 3.6609349E+002
 3.2006554E+001, 1.7437187E-001, 5.3231797E-002, 2.1211286E-002, 1.7792923E-004, 1.3172065E-004, 3.5074995E-003, 3.6841541E+002
 3.3002231E+001, 1.7352154E-001, 5.4028548E-002, 2.1440477E-002, 1.7698440E-004, 1.2384815E-004, 3.5598077E-003, 3.7020887E+002
 3.4007016E+001, 1.7332658E-001, 5.4207922E-002, 2.1493075E-002, 1.7865544E-004, 1.2734989E-004, 3.5719880E-003, 3.6757108E+002
 3.5005250E+001, 1.7329025E-001, 5.4236885E-002, 2.1503670E-002, 1.8277281E-004, 1.2851960E-004, 3.5747798E-003, 3.6917109E+002
 3.6004889E+001, 1.7339438E-001, 5.4138058E-002, 2.1475565E-002, 1.8350765E-004, 1.3202372E-004, 3.5684242E-003, 3.6763764E+002
 3.7006824E+001, 1.7251301E-001, 5.4966117E-002, 2.1712622E-002, 1.8045000E-004, 1.2456501E-004, 3.6223427E-003, 3.6928709E+002
 3.8005254E+001, 1.7173044E-001, 5.5695260E-002, 2.1923881E-002, 1.8240095E-004, 1.2143665E-004, 3.6708162E-003, 3.6788810E+002
 3.9006853E+001, 1.7250549E-001, 5.4972243E-002, 2.1714489E-002, 1.8066618E-004, 1.2753189E-004, 3.6227929E-003, 3.6579714E+002
 4.0006455E+001, 1.7276675E-001, 5.4727151E-002, 2.1643842E-002, 1.8072006E-004, 1.3256624E-004, 3.6066515E-003, 3.6400775E+002
 4.1005068E+001, 1.7167793E-001, 5.5743498E-002, 2.1937742E-002, 1.8236192E-004, 1.2527760E-004, 3.6739872E-003, 3.6595541E+002
 4.2006523E+001, 1.7203628E-001, 5.5408939E-002, 2.1841142E-002, 1.8207612E-004, 1.2663845E-004, 3.6518763E-003, 3.6623810E+002
 4.3001326E+001, 1.7237654E-001, 5.5090108E-002, 2.1749232E-002, 1.8211591E-004, 1.3162675E-004, 3.6308720E-003, 3.6557999E+002
 4.4006811E+001, 1.7160575E-001, 5.5812718E-002, 2.1956966E-002, 1.8101647E-004, 1.2395195E-004, 3.6782607E-003, 3.6665448E+002
 4.5005800E+001, 1.7148057E-001, 5.5928864E-002, 2.1991030E-002, 1.8206313E-004, 1.2186634E-004, 3.6861398E-003, 3.6825249E+002
 4.6003211E+001, 1.7197902E-001, 5.5461607E-002, 2.1856334E-002, 1.8213211E-004, 1.3003450E-004, 3.6553596E-003, 3.6205334E+002
 4.7002304E+001, 1.7185420E-001, 5.5579029E-002, 2.1889705E-002, 1.8126762E-004, 1.3055151E-004, 3.6629132E-003, 3.6515119E+002
 4.8004317E+001, 1.7040621E-001, 5.6932862E-002, 2.2279977E-002, 1.8123975E-004, 1.2225631E-004, 3.7521333E-003, 3.7062031E+002
 4.9005740E+001, 1.6920330E-001, 5.8053894E-002, 2.2604671E-002, 1.8403655E-004, 1.1741144E-004, 3.8266161E-003, 3.7382603E+002
 5.0005917E+001, 1.7040554E-001, 5.6931984E-002, 2.2280234E-002, 1.8219127E-004, 1.2421050E-004, 3.7522795E-003, 3.6712005E+002
 5.1004513E+001, 1.7156257E-001, 5.5853534E-002, 2.1967533E-002, 1.7892013E-004, 1.3273281E-004, 3.6805016E-003, 3.6844826E+002
 5.2005130E+001, 1.7035717E-001, 5.6979291E-002, 2.2292766E-002, 1.8018058E-004, 1.2491638E-004, 3.7549663E-003, 3.7090594E+002
 5.3002671E+001, 1.6940500E-001, 5.7869728E-002, 2.2549582E-002, 1.8037659E-004, 1.1749836E-004, 3.8136936E-003, 3.7077950E+002
 5.4006835E+001, 1.6887090E-001, 5.8367184E-002, 2.2694002E-002, 1.8221577E-004, 1.1351513E-004, 3.8468734E-003, 3.7098950E+002
 5.5006062E+001, 1.7009305E-001, 5.7220245E-002, 2.2365084E-002, 1.8539887E-004, 1.2350149E-004, 3.7719656E-003, 3.6424355E+002
 5.6006878E+001, 1.7036621E-001, 5.6965454E-002, 2.2291420E-002, 1.8500515E-004, 1.2437285E-004, 3.7550888E-003, 3.6687851E+002
 5.7004852E+001, 1.7050168E-001, 5.6834947E-002, 2.2254530E-002, 1.8645112E-004, 1.3527908E-004, 3.7467980E-003, 3.6632032E+002
 5.8005282E+001, 1.6940505E-001, 5.7859361E-002, 2.2550420E-002, 1.8747507E-004, 1.2767427E-004, 3.8145328E-003, 3.7178276E+002
 5.9003006E+001, 1.6878881E-001, 5.8438424E-002, 2.2716399E-002, 1.8568788E-004, 1.2019123E-004, 3.8523134E-003, 3.6764870E+002
 6.0005213E+001, 1.6956695E-001, 5.7710688E-002, 2.2506605E-002, 1.8569841E-004, 1.2553784E-004, 3.8043533E-003, 3.6309625E+002
