s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0017495E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 2.2263875E-030, 1.4860890E-029, 6.1365120E-031, 2.0397433E+001
 2.0050630E+000, 2.2430481E-001, 5.9330393E-003, 9.6663057E-003, 3.8742494E-005, 9.4100136E-005, 3.9354833E-005, 9.5418826E+001
 3.0054331E+000, 2.2055794E-001, 8.8324290E-003, 1.2135398E-002, 6.8703126E-005, 1.3557405E-004, 6.2650452E-005, 1.2560764E+002
 4.0064322E+000, 2.1554397E-001, 1.2733419E-002, 1.5432703E-002, 9.5978739E-005, 1.7558524E-004, 9.1173129E-005, 1.6731634E+002
 5.0031295E+000, 2.1269931E-001, 1.4947123E-002, 1.7299906E-002, 1.0942602E-004, 2.1139829E-004, 1.0691958E-004, 1.9566477E+002
 6.0009009E+000, 2.0808235E-001, 1.8567475E-002, 2.0326541E-002, 1.1711455E-004, 2.2953847E-004, 1.2957674E-004, 2.3198867E+002
 7.0031762E+000, 2.0439711E-001, 2.1480385E-002, 2.2738626E-002, 1.1107455E-004, 2.1220800E-004, 1.4516103E-004, 2.5794125E+002
 8.0087638E+000, 1.9952686E-001, 2.5333333E-002, 2.5927946E-002, 1.0243325E-004, 1.7596252E-004, 1.6563345E-004, 2.9226573E+002
 9.0064674E+000, 1.9544135E-001, 2.8591250E-002, 2.8595860E-002, 7.9910547E-005, 1.2346703E-004, 1.7965183E-004, 3.2158825E+002
 1.0007701E+001, 1.9101427E-001, 3.2110521E-002, 3.1489065E-002, 6.1532845E-005, 7.9945621E-005, 1.9608263E-004, 3.4365230E+002
 1.1000037E+001, 1.8567632E-001, 3.6355034E-002, 3.4977473E-002, 3.8826223E-005, 2.5451327E-005, 2.1578223E-004, 3.6871775E+002
 1.2002388E+001, 1.8191386E-001, 3.9329583E-002, 3.7439933E-002, 3.2307011E-005, 7.1997176E-006, 2.3162025E-004, 3.8423931E+002
 1.3001900E+001, 1.7558068E-001, 4.4316069E-002, 4.1589304E-002, 3.2648130E-005, 1.4414187E-007, 2.6060942E-004, 4.0552090E+002
