s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0005547E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 1.0374634E-031, 7.0806393E-031, 8.0153815E-032, 2.0449584E+001
 2.0020575E+000, 2.2600440E-001, 5.3937620E-003, 6.5191390E-003, 2.6664875E-005, 1.2348349E-004, 3.2151596E-004, 7.6037824E+001
 3.0055587E+000, 2.2300658E-001, 8.0965376E-003, 7.3266538E-003, 1.1051663E-004, 1.9591461E-004, 5.1738307E-004, 1.0138138E+002
 4.0074021E+000, 2.1759141E-001, 1.3015757E-002, 8.7784535E-003, 2.2929244E-004, 3.2705062E-004, 8.6655071E-004, 1.4849994E+002
 5.0014072E+000, 2.1578713E-001, 1.4650049E-002, 9.2623591E-003, 2.7179730E-004, 3.7722954E-004, 9.8321228E-004, 1.6438202E+002
 6.0067960E+000, 2.0949011E-001, 2.0411601E-002, 1.0950107E-002, 3.8640187E-004, 4.6272248E-004, 1.3868625E-003, 2.0544874E+002
 7.0060248E+000, 2.0575744E-001, 2.3944105E-002, 1.1938247E-002, 3.6779633E-004, 4.2557058E-004, 1.6151126E-003, 2.3151343E+002
 8.0081618E+000, 2.0421402E-001, 2.5341925E-002, 1.2351707E-002, 4.0338955E-004, 4.7339812E-004, 1.7147293E-003, 2.4710024E+002
 9.0067801E+000, 2.0119675E-001, 2.8156336E-002, 1.3153496E-002, 4.1636420E-004, 4.8606830E-004, 1.9025973E-003, 2.6892371E+002
 1.0007799E+001, 1.9659464E-001, 3.2472603E-002, 1.4376378E-002, 4.2311414E-004, 4.6501198E-004, 2.1878705E-003, 2.9142873E+002
 1.1008513E+001, 1.9156512E-001, 3.7215097E-002, 1.5709282E-002, 4.1016809E-004, 4.3135774E-004, 2.4969075E-003, 3.1764607E+002
 1.2008085E+001, 1.8780559E-001, 4.0755350E-002, 1.6706943E-002, 4.0547236E-004, 4.0199744E-004, 2.7286773E-003, 3.3377237E+002
 1.3009344E+001, 1.8258138E-001, 4.5683388E-002, 1.8091056E-002, 3.9024891E-004, 3.6725084E-004, 3.0494218E-003, 3.5219576E+002
 1.4001196E+001, 1.7929865E-001, 4.8806021E-002, 1.8958596E-002, 3.6245024E-004, 3.2095801E-004, 3.2487313E-003, 3.6171809E+002
 1.5004170E+001, 1.7434321E-001, 5.3487855E-002, 2.0271149E-002, 3.4335344E-004, 2.7861770E-004, 3.5524483E-003, 3.7490990E+002
 1.6002019E+001, 1.6965175E-001, 5.7922714E-002, 2.1513714E-002, 3.2381636E-004, 2.3494835E-004, 3.8398302E-003, 3.8310117E+002
