s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0060270E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 7.2759365E-031, 5.6084493E-030, 2.0094911E-031, 2.0197248E+001
 2.0038802E+000, 2.2328681E-001, 7.8059449E-003, 8.1902775E-003, 4.6686378E-005, 2.1739840E-004, 5.3543062E-005, 1.0776364E+002
 3.0046584E+000, 2.1536133E-001, 1.5008722E-002, 1.1268344E-002, 1.3729680E-004, 3.6125665E-004, 1.1652206E-004, 1.6849468E+002
 4.0023183E+000, 2.0751777E-001, 2.2159379E-002, 1.4305112E-002, 2.0711558E-004, 5.1677441E-004, 1.7468857E-004, 2.2924023E+002
 5.0013595E+000, 2.0732492E-001, 2.2235620E-002, 1.4380218E-002, 2.5425909E-004, 7.1602909E-004, 1.8534882E-004, 2.4047454E+002
 6.0034841E+000, 2.0300270E-001, 2.6191912E-002, 1.6043444E-002, 2.7504881E-004, 8.3201908E-004, 2.1367119E-004, 2.7662565E+002
 7.0035667E+000, 1.9798987E-001, 3.0835818E-002, 1.7975581E-002, 2.7736042E-004, 8.3702544E-004, 2.4213569E-004, 3.2020133E+002
 8.0038759E+000, 1.9112758E-001, 3.7292971E-002, 2.0622472E-002, 2.3736369E-004, 6.3356215E-004, 2.7236407E-004, 3.6155804E+002
 9.0037879E+000, 1.8773562E-001, 4.0482809E-002, 2.1928424E-002, 2.1598505E-004, 5.5119092E-004, 2.8694640E-004, 3.8281127E+002
 1.0004295E+001, 1.7418500E-001, 5.3261236E-002, 2.7145942E-002, 1.1500227E-004, 1.4978169E-004, 3.4204349E-004, 4.5519965E+002
 1.1007490E+001, 1.7402508E-001, 5.3441028E-002, 2.7206089E-002, 9.9248174E-005, 9.6091256E-005, 3.3971724E-004, 4.5400023E+002
 1.2007215E+001, 1.6973178E-001, 5.7465154E-002, 2.8860516E-002, 7.9705973E-005, 9.5573705E-006, 3.5972077E-004, 4.7140519E+002
 1.3007319E+001, 1.6947514E-001, 5.7702734E-002, 2.8959557E-002, 8.0027815E-005, 9.4179628E-006, 3.6122104E-004, 4.7012347E+002
 1.4001100E+001, 1.6695964E-001, 6.0035032E-002, 2.9930034E-002, 8.1251260E-005, 2.5580146E-006, 3.7553019E-004, 4.8217368E+002
 1.5005114E+001, 1.6873338E-001, 5.8393477E-002, 2.9245582E-002, 7.8881849E-005, 2.2880182E-006, 3.6513253E-004, 4.6486192E+002
 1.6001691E+001, 1.6608056E-001, 6.0849902E-002, 3.0269167E-002, 8.1748111E-005, 6.1537658E-007, 3.8054460E-004, 4.8093749E+002
 1.7001607E+001, 1.6165293E-001, 6.4948127E-002, 3.1977631E-002, 8.7335160E-005, 6.6652518E-007, 4.0643185E-004, 4.8836040E+002
 1.8004091E+001, 1.6366396E-001, 6.3086981E-002, 3.1201617E-002, 8.4645562E-005, 2.8154730E-007, 3.9464260E-004, 4.6924971E+002
 1.9000807E+001, 1.6342191E-001, 6.3310294E-002, 3.1295048E-002, 8.5314017E-005, 1.5401477E-006, 3.9613196E-004, 4.7311873E+002
 2.0007537E+001, 1.6265983E-001, 6.4016186E-002, 3.1589072E-002, 8.6009919E-005, 7.6838311E-007, 4.0053322E-004, 4.6420198E+002
 2.1003590E+001, 1.6054094E-001, 6.5977774E-002, 3.2406664E-002, 8.8517777E-005, 1.5104610E-007, 4.1288798E-004, 4.7405626E+002
 2.2001606E+001, 1.6010516E-001, 6.6379113E-002, 3.2574882E-002, 9.0048921E-005, 3.7706093E-006, 4.1563604E-004, 4.7511633E+002
 2.3007509E+001, 1.5875948E-001, 6.7626721E-002, 3.3094062E-002, 9.0752408E-005, 1.5369113E-007, 4.2330099E-004, 4.7480545E+002
 2.4004628E+001, 1.5363574E-001, 7.2369265E-002, 3.5071130E-002, 9.7219432E-005, 1.8479362E-007, 4.5325854E-004, 4.9429292E+002
 2.5006738E+001, 1.5840863E-001, 6.7951077E-002, 3.3229469E-002, 9.1398800E-005, 7.6582237E-007, 4.2539403E-004, 4.7578610E+002
 2.6004610E+001, 1.5895782E-001, 6.7440741E-002, 3.3017653E-002, 9.1710876E-005, 4.1506248E-006, 4.2238847E-004, 4.7110874E+002
 2.7005528E+001, 1.5688064E-001, 6.9365692E-002, 3.3819036E-002, 9.3159737E-005, 3.4720083E-007, 4.3429346E-004, 4.7480824E+002
 2.8005821E+001, 1.5905717E-001, 6.7351100E-002, 3.2979193E-002, 9.0410748E-005, 3.1420942E-007, 4.2156735E-004, 4.6447419E+002
 2.9002811E+001, 1.5676685E-001, 6.9471020E-002, 3.3862941E-002, 9.3299069E-005, 3.6894561E-007, 4.3495787E-004, 4.6801924E+002
 3.0006730E+001, 1.5963295E-001, 6.6817528E-002, 3.2757042E-002, 8.9990829E-005, 1.4276420E-006, 4.1826347E-004, 4.7284726E+002
 3.1003491E+001, 1.5519639E-001, 7.0924488E-002, 3.4468930E-002, 9.5355260E-005, 6.2779463E-007, 4.4415515E-004, 4.8713821E+002
 3.2000304E+001, 1.5484612E-001, 7.1248478E-002, 3.4604084E-002, 9.5894341E-005, 1.0884355E-006, 4.4622277E-004, 4.7247370E+002
 3.3006631E+001, 1.5700461E-001, 6.9244952E-002, 3.3771238E-002, 9.5748645E-005, 1.2063137E-005, 4.3412660E-004, 4.6133106E+002
 3.4002251E+001, 1.5601791E-001, 7.0164390E-002, 3.4151923E-002, 9.4169687E-005, 1.2420213E-007, 4.3932152E-004, 4.7438052E+002
 3.5003690E+001, 1.5483758E-001, 7.1256618E-002, 3.4607370E-002, 9.5788898E-005, 6.7814598E-007, 4.4624897E-004, 4.7310590E+002
 3.6000889E+001, 1.5451504E-001, 7.1555240E-002, 3.4731819E-002, 9.6152911E-005, 5.9934990E-007, 4.4812595E-004, 4.6879094E+002
 3.7002718E+001, 1.5366191E-001, 7.2344875E-002, 3.5061013E-002, 9.7241790E-005, 6.1198659E-007, 4.5311651E-004, 4.6902685E+002
 3.8002400E+001, 1.5548933E-001, 7.0653036E-002, 3.4355901E-002, 9.5129749E-005, 1.2186082E-006, 4.4247175E-004, 4.7148268E+002
 3.9006083E+001, 1.4993604E-001, 7.5793679E-002, 3.6498717E-002, 1.0191042E-004, 2.4078308E-007, 4.7489440E-004, 4.9195524E+002
 4.0006147E+001, 1.5326338E-001, 7.2713021E-002, 3.5214916E-002, 9.8204975E-005, 1.3158834E-006, 4.5554179E-004, 4.8239089E+002
 4.1000565E+001, 1.5168449E-001, 7.4175497E-002, 3.5824020E-002, 9.9584987E-005, 5.4866858E-008, 4.6464701E-004, 4.7089034E+002
 4.2004307E+001, 1.5370398E-001, 7.2306194E-002, 3.5044781E-002, 9.7073480E-005, 1.1373462E-007, 4.5284717E-004, 4.7404746E+002
 4.3000156E+001, 1.5402049E-001, 7.2013220E-002, 3.4922655E-002, 9.6683526E-005, 1.1910620E-007, 4.5099858E-004, 4.7838894E+002
 4.4001173E+001, 1.5358589E-001, 7.2415452E-002, 3.5090353E-002, 9.7249036E-005, 1.7585740E-007, 4.5354307E-004, 4.7903292E+002
 4.5004396E+001, 1.5263132E-001, 7.3298985E-002, 3.5458688E-002, 9.8462534E-005, 2.1606976E-007, 4.5912603E-004, 4.7515357E+002
 4.6007118E+001, 1.5561109E-001, 7.0539654E-002, 3.4308867E-002, 9.5230881E-005, 2.8992618E-006, 4.4181088E-004, 4.7053004E+002
 4.7000417E+001, 1.5184182E-001, 7.4029688E-002, 3.5763326E-002, 9.9484743E-005, 3.5741641E-007, 4.6374729E-004, 4.8379573E+002
 4.8000569E+001, 1.5232006E-001, 7.3587046E-002, 3.5578787E-002, 9.8868595E-005, 3.2816075E-007, 4.6094852E-004, 4.8540411E+002
 4.9000666E+001, 1.5468669E-001, 7.1396072E-002, 3.4665622E-002, 9.6104524E-005, 9.4921066E-007, 4.4715701E-004, 4.7258839E+002
 5.0006920E+001, 1.5130315E-001, 7.4528368E-002, 3.5971177E-002, 1.0012206E-004, 1.8449912E-007, 4.6688811E-004, 4.8554155E+002
 5.1005715E+001, 1.5241912E-001, 7.3495414E-002, 3.5540557E-002, 9.8711041E-005, 2.3500661E-007, 4.6036264E-004, 4.7004345E+002
 5.2000474E+001, 1.5258939E-001, 7.3337878E-002, 3.5474851E-002, 9.8461322E-005, 1.2272535E-007, 4.5935997E-004, 4.7121062E+002
 5.3003235E+001, 1.5481311E-001, 7.1279438E-002, 3.4616816E-002, 9.5747002E-005, 3.4119908E-007, 4.4637732E-004, 4.6595936E+002
 5.4006346E+001, 1.5027519E-001, 7.5479731E-002, 3.6367824E-002, 1.0146676E-004, 4.6395770E-007, 4.7290791E-004, 4.7621724E+002
 5.5001147E+001, 1.5330440E-001, 7.2675751E-002, 3.5198971E-002, 9.7717724E-005, 6.7350516E-007, 4.5521193E-004, 4.6859580E+002
 5.6004635E+001, 1.5340754E-001, 7.2580367E-002, 3.5159176E-002, 9.7552748E-005, 4.7078535E-007, 4.5460186E-004, 4.5836680E+002
 5.7005582E+001, 1.5312835E-001, 7.2838755E-002, 3.5266908E-002, 9.7921209E-005, 5.3359019E-007, 4.5623753E-004, 4.8132516E+002
 5.8001864E+001, 1.5358565E-001, 7.2415730E-002, 3.5090438E-002, 9.7215484E-005, 9.9245156E-008, 4.5353749E-004, 4.7715281E+002
 5.9006446E+001, 1.5158361E-001, 7.4268787E-002, 3.5862963E-002, 9.9767591E-005, 1.2271491E-007, 4.6524829E-004, 4.7984590E+002
 6.0005070E+001, 1.5332227E-001, 7.2659486E-002, 3.5192069E-002, 9.7563579E-005, 1.5198154E-007, 4.5508063E-004, 4.6721311E+002
 6.1005388E+001, 1.5388356E-001, 7.2139631E-002, 3.4975459E-002, 9.6972137E-005, 9.7919139E-007, 4.5182225E-004, 4.6779473E+002
 6.2004174E+001, 1.5379478E-001, 7.2221938E-002, 3.5009756E-002, 9.7065519E-005, 4.3825472E-007, 4.5233808E-004, 4.6937764E+002
 6.3004174E+001, 1.4977114E-001, 7.5946450E-002, 3.6562316E-002, 1.0202369E-004, 1.3517948E-007, 4.7583886E-004, 4.8026638E+002
 6.4005190E+001, 1.5320899E-001, 7.2764357E-002, 3.5235778E-002, 9.7696295E-005, 1.2302643E-007, 4.5574086E-004, 4.7617666E+002
 6.5002040E+001, 1.5284516E-001, 7.3101077E-002, 3.5376170E-002, 9.8177668E-005, 1.8670253E-007, 4.5787265E-004, 4.7129218E+002
 6.6006400E+001, 1.5481390E-001, 7.1275865E-002, 3.4616434E-002, 9.6949506E-005, 6.4368028E-006, 4.4661601E-004, 4.6933376E+002
 6.7001794E+001, 1.5316377E-001, 7.2805790E-002, 3.5253221E-002, 9.7938353E-005, 9.8789986E-007, 4.5604273E-004, 4.6210155E+002
 6.8001404E+001, 1.5326592E-001, 7.2711468E-002, 3.5213823E-002, 9.7724357E-005, 4.3708282E-007, 4.5542845E-004, 4.5583009E+002
 6.9002265E+001, 1.5119481E-001, 7.4628515E-002, 3.6012979E-002, 1.0031690E-004, 4.8022280E-007, 4.6753332E-004, 4.7668519E+002
 7.0003151E+001, 1.5267365E-001, 7.3259851E-002, 3.5442345E-002, 9.8378365E-005, 1.8579969E-007, 4.5887216E-004, 4.6296084E+002
 7.1006294E+001, 1.5528438E-001, 7.0843046E-002, 3.4434955E-002, 9.5219733E-005, 8.0087005E-007, 4.4363540E-004, 4.7510027E+002
 7.2004529E+001, 1.5383332E-001, 7.2186070E-002, 3.4994900E-002, 9.7120454E-005, 7.6757178E-007, 4.5213398E-004, 4.7373724E+002
