s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0040714E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 3.8134061E-031, 2.9160217E-030, 1.1170656E-031, 2.0388569E+001
 2.0047146E+000, 2.2426300E-001, 5.9819870E-003, 9.6886027E-003, 2.9032876E-005, 8.2057196E-005, 3.7537737E-005, 9.7739645E+001
 3.0064846E+000, 2.1948470E-001, 9.6941415E-003, 1.2833572E-002, 5.8812132E-005, 1.2064243E-004, 6.5507120E-005, 1.3333710E+002
 4.0061465E+000, 2.1533242E-001, 1.2906712E-002, 1.5562591E-002, 8.8523829E-005, 1.9674143E-004, 9.0565052E-005, 1.7173677E+002
 5.0044955E+000, 2.1390079E-001, 1.4037214E-002, 1.6502044E-002, 8.7906111E-005, 1.8254264E-004, 9.6986845E-005, 1.8640183E+002
 6.0014524E+000, 2.0824730E-001, 1.8458604E-002, 2.0213747E-002, 1.0538733E-004, 2.0612248E-004, 1.2640790E-004, 2.3294963E+002
 7.0053681E+000, 2.0136717E-001, 2.3882961E-002, 2.4722730E-002, 1.0321431E-004, 1.7874354E-004, 1.5739212E-004, 2.7831425E+002
 8.0016979E+000, 2.0020933E-001, 2.4806406E-002, 2.5477721E-002, 9.6199918E-005, 1.6799298E-004, 1.6122918E-004, 2.8875958E+002
 9.0030383E+000, 1.9312852E-001, 3.0434514E-002, 3.0106191E-002, 6.7634748E-005, 9.5878248E-005, 1.8768422E-004, 3.3401807E+002
 1.0006232E+001, 1.9036262E-001, 3.2633735E-002, 3.1913390E-002, 5.5737169E-005, 6.9240689E-005, 1.9786256E-004, 3.4698613E+002
 1.1005005E+001, 1.8688978E-001, 3.5395135E-002, 3.4183261E-002, 4.1160873E-005, 3.2541878E-005, 2.1072119E-004, 3.6221334E+002
 1.2008519E+001, 1.7871838E-001, 4.1847839E-002, 3.9533063E-002, 3.1227787E-005, 1.0010589E-006, 2.4598946E-004, 3.9642209E+002
 1.3000366E+001, 1.7230802E-001, 4.6889673E-002, 4.3734182E-002, 3.4577956E-005, 7.6760365E-008, 2.7595067E-004, 4.1399526E+002
 1.4002192E+001, 1.7053161E-001, 4.8286765E-002, 4.4898369E-002, 3.5536778E-005, 4.5905154E-009, 2.8425951E-004, 4.1565787E+002
 1.5004642E+001, 1.6399616E-001, 5.3426185E-002, 4.9181629E-002, 3.9388555E-005, 2.6192328E-008, 3.1489513E-004, 4.2855402E+002
 1.6000623E+001, 1.5837739E-001, 5.7844790E-002, 5.2864096E-002, 4.2670299E-005, 1.5115055E-008, 3.4122760E-004, 4.4269089E+002
 1.7000986E+001, 1.5445060E-001, 6.0932530E-002, 5.5437751E-002, 4.5138465E-005, 2.2550404E-007, 3.5966667E-004, 4.5183400E+002
 1.8000220E+001, 1.5001915E-001, 6.4417663E-002, 5.8341983E-002, 4.7579739E-005, 2.4033714E-008, 3.8040431E-004, 4.5350314E+002
 1.9009353E+001, 1.4229011E-001, 7.0495751E-002, 6.3407494E-002, 5.2110777E-005, 3.3686598E-008, 4.1663000E-004, 4.6427169E+002
 2.0009667E+001, 1.4143605E-001, 7.1167362E-002, 6.3967250E-002, 5.2627743E-005, 4.3952797E-008, 4.2063636E-004, 4.5821987E+002
 2.1008017E+001, 1.3781019E-001, 7.4018745E-002, 6.6343586E-002, 5.4741602E-005, 2.3339564E-008, 4.3762820E-004, 4.6148273E+002
 2.2000669E+001, 1.3778553E-001, 7.4038186E-002, 6.6359725E-002, 5.4723147E-005, 6.3625732E-009, 4.3773694E-004, 4.4726752E+002
 2.3000719E+001, 1.3239656E-001, 7.8275989E-002, 6.9891606E-002, 5.7920194E-005, 4.7940481E-008, 4.6300264E-004, 4.5993811E+002
 2.4005243E+001, 1.2929210E-001, 8.0717383E-002, 7.1926212E-002, 5.9705499E-005, 1.3505723E-008, 4.7754597E-004, 4.5859633E+002
 2.5001946E+001, 1.2538813E-001, 8.3787357E-002, 7.4484856E-002, 6.2052466E-005, 6.8425587E-008, 4.9585579E-004, 4.6592449E+002
 2.6007201E+001, 1.2589557E-001, 8.3388409E-002, 7.4152256E-002, 6.1695042E-005, 1.0074241E-008, 4.9346506E-004, 4.5323626E+002
