s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0043737E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 3.6664795E-028, 1.9762947E-027, 1.1132432E-028, 2.0526810E+001
 2.0039280E+000, 2.2433964E-001, 6.8148117E-003, 7.7825608E-003, 5.1357819E-005, 2.5940026E-004, 4.8585640E-005, 1.0284308E+002
 3.0043811E+000, 2.1678556E-001, 1.3657583E-002, 1.0709962E-002, 1.4125464E-004, 4.8020440E-004, 1.0924266E-004, 1.5913127E+002
 4.0050100E+000, 2.0926613E-001, 2.0484211E-002, 1.3628066E-002, 2.2811045E-004, 6.4461033E-004, 1.6914429E-004, 2.2367885E+002
 5.0027567E+000, 2.0105121E-001, 2.8057696E-002, 1.6794636E-002, 2.4877379E-004, 7.2472615E-004, 2.1922093E-004, 2.8524030E+002
 6.0022154E+000, 1.9025679E-001, 3.8176130E-002, 2.0954571E-002, 1.9958965E-004, 5.0383361E-004, 2.6950858E-004, 3.5748772E+002
 7.0030763E+000, 1.8273041E-001, 4.5217319E-002, 2.3855703E-002, 1.7220457E-004, 3.7355013E-004, 3.0598290E-004, 3.9980364E+002
 8.0055283E+000, 1.7020095E-001, 5.6972189E-002, 2.8682927E-002, 1.0917719E-004, 1.0536703E-004, 3.6312929E-004, 4.5066701E+002
 9.0014316E+000, 1.6566216E-001, 6.1206951E-002, 3.0432178E-002, 9.7538302E-005, 5.1239114E-005, 3.8611136E-004, 4.5554322E+002
 1.0007983E+001, 1.6306265E-001, 6.3634165E-002, 3.1434183E-002, 9.0203935E-005, 1.5697925E-005, 3.9914030E-004, 4.5803487E+002
 1.1008894E+001, 1.5461903E-001, 7.1458996E-002, 3.4691717E-002, 9.6042090E-005, 4.0707161E-007, 4.4752241E-004, 4.7239782E+002
 1.2006097E+001, 1.5070199E-001, 7.5084675E-002, 3.6203153E-002, 1.0094956E-004, 4.0212328E-007, 4.7041708E-004, 4.6584587E+002
 1.3005938E+001, 1.4337151E-001, 8.1869812E-002, 3.9031728E-002, 1.1019259E-004, 3.1779514E-007, 5.1327521E-004, 4.7168004E+002
 1.4004675E+001, 1.4299311E-001, 8.2219881E-002, 3.9177733E-002, 1.1074518E-004, 7.4941963E-007, 5.1550279E-004, 4.5497001E+002
 1.5006467E+001, 1.3982048E-001, 8.5156291E-002, 4.0401958E-002, 1.1485318E-004, 1.0028120E-006, 5.3407389E-004, 4.5160143E+002
 1.6000459E+001, 1.4024887E-001, 8.4758940E-002, 4.0236715E-002, 1.1474750E-004, 2.2928426E-006, 5.3165829E-004, 4.3868093E+002
 1.7007181E+001, 1.4149200E-001, 8.3607388E-002, 3.9757127E-002, 1.1368228E-004, 3.5547308E-006, 5.2449348E-004, 4.2322116E+002
 1.8006356E+001, 1.4092949E-001, 8.4126671E-002, 3.9974339E-002, 1.1517894E-004, 5.3054110E-006, 5.2794430E-004, 4.1544825E+002
 1.9004208E+001, 1.3886711E-001, 8.6034687E-002, 4.0770432E-002, 1.1850357E-004, 5.3921695E-006, 5.4015319E-004, 4.1912428E+002
 2.0006929E+001, 1.3911311E-001, 8.5806662E-002, 4.0675521E-002, 1.1835265E-004, 5.9732332E-006, 5.3874744E-004, 4.1553071E+002
 2.1008905E+001, 1.3553780E-001, 8.9116349E-002, 4.2055064E-002, 1.2265465E-004, 5.5074296E-006, 5.5960827E-004, 4.1768649E+002
 2.2005302E+001, 1.3577974E-001, 8.8892110E-002, 4.1961692E-002, 1.2246807E-004, 6.1763671E-006, 5.5821761E-004, 4.0939947E+002
 2.3000979E+001, 1.3680711E-001, 8.7941395E-002, 4.1565106E-002, 1.2090582E-004, 6.7324902E-006, 5.5215464E-004, 4.0951411E+002
 2.4002468E+001, 1.3659463E-001, 8.8137607E-002, 4.1647054E-002, 1.2134060E-004, 7.8829864E-006, 5.5343025E-004, 3.9116763E+002
 2.5007677E+001, 1.3582498E-001, 8.8849987E-002, 4.1943840E-002, 1.2211556E-004, 9.0693306E-006, 5.5788769E-004, 3.9366345E+002
 2.6008264E+001, 1.3568880E-001, 8.8976087E-002, 4.1996337E-002, 1.2221301E-004, 9.2861621E-006, 5.5866811E-004, 3.9670640E+002
 2.7002868E+001, 1.3560705E-001, 8.9051235E-002, 4.2027810E-002, 1.2247719E-004, 1.0744257E-005, 5.5917780E-004, 3.7954641E+002
 2.8007387E+001, 1.3409094E-001, 9.0454220E-002, 4.2612665E-002, 1.2437733E-004, 1.2353812E-005, 5.6803732E-004, 3.8234346E+002
 2.9004125E+001, 1.3360187E-001, 9.0906064E-002, 4.2801048E-002, 1.2503260E-004, 1.6050585E-005, 5.7090000E-004, 3.8904201E+002
 3.0001249E+001, 1.3306652E-001, 9.1401112E-002, 4.3007380E-002, 1.2567435E-004, 1.8470797E-005, 5.7401990E-004, 3.9185464E+002
 3.1001613E+001, 1.3210321E-001, 9.2293783E-002, 4.3379330E-002, 1.2667568E-004, 1.4960277E-005, 5.7961197E-004, 4.0176792E+002
 3.2008267E+001, 1.3127919E-001, 9.3055794E-002, 4.3697300E-002, 1.2804342E-004, 1.6292966E-005, 5.8449653E-004, 3.9491437E+002
 3.3003534E+001, 1.3175845E-001, 9.2611952E-002, 4.3512085E-002, 1.2725198E-004, 1.8473303E-005, 5.8165260E-004, 3.8338992E+002
 3.4005744E+001, 1.3226479E-001, 9.2142030E-002, 4.3315954E-002, 1.2640378E-004, 2.5570194E-005, 5.7863936E-004, 3.8081300E+002
 3.5010042E+001, 1.3095406E-001, 9.3354905E-002, 4.3821919E-002, 1.2841762E-004, 2.5019875E-005, 5.8637869E-004, 3.9309152E+002
 3.6003771E+001, 1.3031064E-001, 9.3950039E-002, 4.4070053E-002, 1.2927524E-004, 2.6679326E-005, 5.9014799E-004, 3.9479857E+002
 3.7008517E+001, 1.2926560E-001, 9.4916132E-002, 4.4472829E-002, 1.3065418E-004, 3.1929631E-005, 5.9626392E-004, 3.9359779E+002
 3.8009881E+001, 1.2822209E-001, 9.5883352E-002, 4.4875590E-002, 1.3147441E-004, 2.8613357E-005, 6.0226571E-004, 4.0075654E+002
 3.9008901E+001, 1.2885855E-001, 9.5292319E-002, 4.4628912E-002, 1.3041711E-004, 3.9065896E-005, 5.9847794E-004, 3.9621804E+002
 4.0000663E+001, 1.2786041E-001, 9.6213484E-002, 4.5013025E-002, 1.3183737E-004, 5.0757926E-005, 6.0433229E-004, 4.0086608E+002
 4.1006628E+001, 1.2636920E-001, 9.7594596E-002, 4.5588430E-002, 1.3333901E-004, 4.9046301E-005, 6.1297386E-004, 4.0287189E+002
 4.2002769E+001, 1.2684704E-001, 9.7152360E-002, 4.5403585E-002, 1.3223434E-004, 5.1781696E-005, 6.1007183E-004, 4.0400924E+002
 4.3007146E+001, 1.2514877E-001, 9.8720113E-002, 4.6057786E-002, 1.3512614E-004, 6.6746194E-005, 6.2013816E-004, 4.0389395E+002
 4.4001402E+001, 1.2353181E-001, 1.0021734E-001, 4.6681556E-002, 1.3674966E-004, 6.6612002E-005, 6.2950533E-004, 4.1637128E+002
