s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0050195E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 1.5243709E-027, 1.7036519E-026, 6.1339237E-028, 2.0501304E+001
 2.0053402E+000, 2.2014907E-001, 8.7737434E-003, 9.9329710E-003, 1.6584249E-004, 1.9225494E-004, 1.0057550E-004, 1.2466687E+002
 3.0041572E+000, 2.1546981E-001, 1.2277161E-002, 1.1952277E-002, 2.1385499E-004, 2.6812496E-004, 1.3866487E-004, 1.6895655E+002
 4.0047529E+000, 2.0523115E-001, 2.0038059E-002, 1.6345452E-002, 2.5677539E-004, 4.0283651E-004, 2.0931545E-004, 2.5534469E+002
 5.0061617E+000, 1.9922205E-001, 2.4639866E-002, 1.8918319E-002, 2.5664913E-004, 4.2317788E-004, 2.4567345E-004, 3.0267477E+002
 6.0017820E+000, 1.8665274E-001, 3.4411643E-002, 2.4289891E-002, 1.8290988E-004, 2.3942193E-004, 3.0698037E-004, 3.7878167E+002
 7.0032954E+000, 1.7938452E-001, 4.0080789E-002, 2.7392537E-002, 1.2923938E-004, 1.1790960E-004, 3.4019150E-004, 4.2003279E+002
 8.0086846E+000, 1.6806349E-001, 4.8831466E-002, 3.2237015E-002, 9.0483076E-005, 1.3136954E-005, 4.0099450E-004, 4.6463387E+002
 9.0024062E+000, 1.5954546E-001, 5.5356012E-002, 3.5890415E-002, 9.4518541E-005, 5.9531113E-008, 4.5345537E-004, 4.7927002E+002
 1.0002993E+001, 1.4214750E-001, 6.8652941E-002, 4.3357251E-002, 1.1966156E-004, 1.5410167E-006, 5.6403071E-004, 5.2746165E+002
 1.1002240E+001, 1.3792733E-001, 7.1882389E-002, 4.5167462E-002, 1.2317360E-004, 9.6925995E-008, 5.9032496E-004, 5.2106374E+002
 1.2007392E+001, 1.3094321E-001, 7.7220673E-002, 4.8164752E-002, 1.3295018E-004, 6.8966360E-007, 6.3464866E-004, 5.3437702E+002
 1.3006774E+001, 1.2516123E-001, 8.1641949E-002, 5.0645735E-002, 1.3990925E-004, 5.6030738E-008, 6.7111219E-004, 5.3514730E+002
 1.4001708E+001, 1.1581120E-001, 8.8789675E-002, 5.4658150E-002, 1.5234583E-004, 1.7007630E-007, 7.3031819E-004, 5.4010358E+002
 1.5004386E+001, 1.1570025E-001, 8.8874753E-002, 5.4705699E-002, 1.5232663E-004, 1.7877872E-008, 7.3098672E-004, 5.1868423E+002
 1.6000536E+001, 9.6583785E-002, 1.0290852E-001, 6.3021613E-002, 5.2479431E-004, 4.4990010E-004, 9.2254069E-004, 5.7497422E+002
 1.7006360E+001, 8.9953708E-002, 1.0796685E-001, 6.5872608E-002, 5.4260421E-004, 4.3386276E-004, 9.6638901E-004, 5.7957419E+002
 1.8009826E+001, 8.7943804E-002, 1.0972150E-001, 6.6703604E-002, 4.2299548E-004, 1.9791878E-004, 9.5438168E-004, 5.6733046E+002
 1.9000626E+001, 8.7714357E-002, 1.0968580E-001, 6.6826618E-002, 5.3706440E-004, 4.6327064E-004, 9.7878173E-004, 5.3390170E+002
 2.0008781E+001, 8.8328524E-002, 1.0932018E-001, 6.6546869E-002, 4.7711013E-004, 3.5821440E-004, 9.6291812E-004, 5.2241652E+002
 2.1001387E+001, 8.9704099E-002, 1.0831487E-001, 6.5952572E-002, 4.5141433E-004, 2.9141268E-004, 9.4940931E-004, 4.9356734E+002
 2.2002930E+001, 9.3718999E-002, 1.0547802E-001, 6.4178526E-002, 3.0236575E-004, 1.4906868E-004, 8.9472881E-004, 4.6339376E+002
 2.3009552E+001, 9.6446392E-002, 1.0347764E-001, 6.2991416E-002, 2.4788619E-004, 8.5305003E-005, 8.6712435E-004, 4.4874561E+002
 2.4007417E+001, 9.7919169E-002, 1.0238334E-001, 6.2353165E-002, 2.2694499E-004, 6.1512338E-005, 8.5394087E-004, 4.3231855E+002
 2.5001728E+001, 1.0123258E-001, 9.9885654E-002, 6.0923986E-002, 2.0108701E-004, 3.6907390E-005, 8.2859732E-004, 4.2480143E+002
 2.6000890E+001, 1.0378879E-001, 9.7940790E-002, 5.9825235E-002, 1.9214720E-004, 2.9676742E-005, 8.1128548E-004, 4.0246797E+002
 2.7000543E+001, 1.0596816E-001, 9.6291946E-002, 5.8886628E-002, 1.7893376E-004, 1.6562634E-005, 7.9538947E-004, 3.9637560E+002
 2.8001369E+001, 1.0642592E-001, 9.5940083E-002, 5.8690446E-002, 1.7938781E-004, 1.8731565E-005, 7.9270564E-004, 3.8011290E+002
 2.9003035E+001, 1.0893371E-001, 9.4024586E-002, 5.7613683E-002, 1.7488017E-004, 1.9168735E-005, 7.7658502E-004, 3.6845422E+002
 3.0002215E+001, 1.0866439E-001, 9.4233516E-002, 5.7728516E-002, 1.7329970E-004, 1.7747757E-005, 7.7789500E-004, 3.7238332E+002
 3.1000514E+001, 1.0977853E-001, 9.3381062E-002, 5.7250456E-002, 1.7219202E-004, 1.8840565E-005, 7.7091522E-004, 3.7135606E+002
 3.2008571E+001, 1.1073949E-001, 9.2647010E-002, 5.6837913E-002, 1.7053594E-004, 1.8757228E-005, 7.6475294E-004, 3.6576849E+002
 3.3000101E+001, 1.1332315E-001, 9.0670371E-002, 5.5728911E-002, 1.6758558E-004, 2.3419060E-005, 7.4848586E-004, 3.4638884E+002
 3.4010395E+001, 1.1563116E-001, 8.8902416E-002, 5.4736473E-002, 1.6459383E-004, 4.2857594E-005, 7.3385990E-004, 3.4620614E+002
 3.5009766E+001, 1.1751808E-001, 8.7457998E-002, 5.3925979E-002, 1.6238045E-004, 5.1333844E-005, 7.2196041E-004, 3.4221932E+002
 3.6006915E+001, 1.2025821E-001, 8.5357924E-002, 5.2749105E-002, 1.6038269E-004, 6.8072218E-005, 7.0492353E-004, 3.2467751E+002
 3.7012265E+001, 1.2249447E-001, 8.3645012E-002, 5.1786329E-002, 1.5653453E-004, 9.4150563E-005, 6.9054750E-004, 3.2894669E+002
 3.8011016E+001, 1.2332951E-001, 8.3002700E-002, 5.1427256E-002, 1.5664347E-004, 1.0652148E-004, 6.8549256E-004, 3.1921025E+002
 3.9005525E+001, 1.2658425E-001, 8.0509057E-002, 5.0026395E-002, 1.5162224E-004, 1.4318250E-004, 6.6468973E-004, 3.1649249E+002
 4.0002317E+001, 1.2674345E-001, 8.0392999E-002, 4.9958491E-002, 1.4918935E-004, 1.2942049E-004, 6.6324563E-004, 3.3110291E+002
