s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0020276E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 2.0832709E-029, 1.5736617E-028, 5.1175681E-030, 2.0268224E+001
 2.0015517E+000, 2.2216305E-001, 7.8728068E-003, 9.7368042E-003, 5.0496596E-005, 2.4702450E-004, 4.1080480E-005, 1.1140711E+002
 3.0003965E+000, 2.1800028E-001, 1.1142676E-002, 1.1879024E-002, 1.3095401E-004, 4.2034370E-004, 7.2031682E-005, 1.5047046E+002
 4.0014737E+000, 2.1164233E-001, 1.6156224E-002, 1.5131283E-002, 2.3180966E-004, 7.4458748E-004, 1.1461831E-004, 2.0426396E+002
 5.0055305E+000, 2.0741827E-001, 1.9575565E-002, 1.7279469E-002, 2.5106281E-004, 8.4470938E-004, 1.3294565E-004, 2.4157604E+002
 6.0040373E+000, 2.0172004E-001, 2.4262405E-002, 2.0186156E-002, 2.5023718E-004, 7.8606971E-004, 1.5217757E-004, 2.8416881E+002
 7.0046672E+000, 1.9612582E-001, 2.8888467E-002, 2.3034058E-002, 2.3453350E-004, 7.0732495E-004, 1.6793858E-004, 3.2635885E+002
 8.0009590E+000, 1.9099533E-001, 3.3183336E-002, 2.5640311E-002, 1.9316741E-004, 5.5777241E-004, 1.7677521E-004, 3.5823176E+002
 9.0041762E+000, 1.8581265E-001, 3.7548520E-002, 2.8269711E-002, 1.3728794E-004, 3.6994949E-004, 1.8276271E-004, 3.9339526E+002
 1.0000368E+001, 1.8291170E-001, 4.0034884E-002, 2.9737009E-002, 8.3904165E-005, 2.0065497E-004, 1.8150905E-004, 4.1413647E+002
 1.1001574E+001, 1.7651408E-001, 4.5377740E-002, 3.2986166E-002, 3.7428863E-005, 4.3825490E-005, 1.9358046E-004, 4.4455707E+002
 1.2000397E+001, 1.7359954E-001, 4.7789424E-002, 3.4468382E-002, 2.7523513E-005, 7.3020917E-006, 2.0142522E-004, 4.5590831E+002
 1.3005980E+001, 1.6961685E-001, 5.1057548E-002, 3.6495891E-002, 2.7546692E-005, 2.2469670E-006, 2.1496527E-004, 4.7208688E+002
 1.4004981E+001, 1.6698771E-001, 5.3213942E-002, 3.7834475E-002, 2.8115574E-005, 2.8862030E-007, 2.2401913E-004, 4.8123282E+002
 1.5002681E+001, 1.6751339E-001, 5.2783175E-002, 3.7566794E-002, 2.7802249E-005, 9.8474228E-008, 2.2216730E-004, 4.6569774E+002
 1.6000485E+001, 1.6299632E-001, 5.6485924E-002, 3.9866743E-002, 2.9818143E-005, 1.6632520E-007, 2.3793854E-004, 4.7969245E+002
 1.7004546E+001, 1.6332349E-001, 5.6217752E-002, 3.9700162E-002, 2.9667439E-005, 1.2561422E-007, 2.3679529E-004, 4.8173735E+002
 1.8005120E+001, 1.6240593E-001, 5.6969739E-002, 4.0167408E-002, 3.0183877E-005, 1.8445477E-007, 2.4002141E-004, 4.6953872E+002
