s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0038459E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 5.7698647E-033, 2.0293375E-032, 2.3075066E-033, 2.0155778E+001
 2.0030812E+000, 2.2632554E-001, 4.5300186E-003, 6.9765516E-003, 4.2124392E-005, 2.6045145E-005, 1.3916260E-004, 7.0548958E+001
 3.0043713E+000, 2.2540070E-001, 5.2562392E-003, 7.3300700E-003, 6.7472619E-005, 3.7256610E-005, 1.6862965E-004, 8.1317651E+001
 4.0011045E+000, 2.2348747E-001, 6.8273243E-003, 8.0466171E-003, 7.1020810E-005, 3.4791762E-005, 2.2127925E-004, 1.0021029E+002
 5.0064788E+000, 2.2181140E-001, 8.1750862E-003, 8.6808422E-003, 9.4815707E-005, 4.0816115E-005, 2.7093523E-004, 1.1693089E+002
 6.0016328E+000, 2.2077985E-001, 9.0258341E-003, 9.0661511E-003, 9.3871938E-005, 3.9779687E-005, 2.9882522E-004, 1.2774051E+002
 7.0029637E+000, 2.1983469E-001, 9.7836900E-003, 9.4240811E-003, 1.0864208E-004, 4.5283998E-005, 3.2704795E-004, 1.3596795E+002
 8.0070304E+000, 2.1825461E-001, 1.1065289E-002, 1.0018651E-002, 1.2224809E-004, 5.3590327E-005, 3.7231440E-004, 1.5181130E+002
 9.0054218E+000, 2.1777751E-001, 1.1453566E-002, 1.0198589E-002, 1.2613683E-004, 5.0764623E-005, 3.8597786E-004, 1.5535103E+002
 1.0004382E+001, 2.1647539E-001, 1.2508841E-002, 1.0689273E-002, 1.3850274E-004, 5.4297122E-005, 4.2350197E-004, 1.6863546E+002
 1.1002068E+001, 2.1524166E-001, 1.3496091E-002, 1.1156564E-002, 1.5884112E-004, 6.4630160E-005, 4.6050494E-004, 1.7939050E+002
 1.2004546E+001, 2.1371353E-001, 1.4722152E-002, 1.1735463E-002, 1.8255080E-004, 7.0660650E-005, 5.0612354E-004, 1.9069163E+002
 1.3003908E+001, 2.1274876E-001, 1.5524552E-002, 1.2094277E-002, 1.7677635E-004, 6.7926653E-005, 5.3137166E-004, 1.9945321E+002
 1.4005566E+001, 2.1229128E-001, 1.5893464E-002, 1.2266889E-002, 1.8224889E-004, 7.1103787E-005, 5.4473844E-004, 2.0306762E+002
