s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0013116E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 7.1721583E-028, 8.3573763E-027, 4.9397303E-028, 2.0754716E+001
 2.0019943E+000, 2.1691242E-001, 1.1249573E-002, 1.1322120E-002, 1.6960339E-004, 1.8805291E-004, 1.2096493E-004, 1.4576701E+002
 3.0037355E+000, 2.1310935E-001, 1.4087148E-002, 1.2956697E-002, 2.0797156E-004, 3.1027559E-004, 1.5170313E-004, 1.9296365E+002
 4.0054603E+000, 2.0477073E-001, 2.0369197E-002, 1.6551373E-002, 2.7315344E-004, 3.9222346E-004, 2.1547734E-004, 2.6279210E+002
 5.0081610E+000, 1.9187900E-001, 3.0334827E-002, 2.2064976E-002, 2.2632252E-004, 2.8985982E-004, 2.8413954E-004, 3.4144474E+002
 6.0018958E+000, 1.7702964E-001, 4.1870360E-002, 2.8407383E-002, 1.4044610E-004, 1.1234212E-004, 3.5676591E-004, 4.1533439E+002
 7.0081204E+000, 1.6654317E-001, 4.9965363E-002, 3.2894717E-002, 1.0929450E-004, 3.6374186E-005, 4.1403024E-004, 4.5828388E+002
 8.0072419E+000, 1.5434210E-001, 5.9331057E-002, 3.8123929E-002, 1.0310219E-004, 1.9034770E-006, 4.8674221E-004, 4.9056466E+002
 9.0106294E+000, 1.4909002E-001, 6.3348670E-002, 4.0377231E-002, 1.0849895E-004, 1.6835404E-007, 5.1967605E-004, 4.9589406E+002
 1.0005664E+001, 1.3692575E-001, 7.2646401E-002, 4.5597651E-002, 1.2553958E-004, 1.0281750E-006, 5.9687772E-004, 5.1742932E+002
 1.1001368E+001, 1.2835458E-001, 7.9199026E-002, 4.9275771E-002, 1.3675678E-004, 8.8803091E-007, 6.5111458E-004, 5.2859683E+002
 1.2010345E+001, 1.1938749E-001, 8.6053406E-002, 5.3123926E-002, 1.4901111E-004, 1.7282933E-006, 7.0796174E-004, 5.3676264E+002
 1.3002323E+001, 1.0704855E-001, 9.5480279E-002, 5.8419621E-002, 1.6850037E-004, 9.3089296E-006, 7.8671434E-004, 5.5064357E+002
 1.4004948E+001, 9.6026798E-002, 1.0371254E-001, 6.3177775E-002, 2.9188994E-004, 2.1619288E-004, 8.7850327E-004, 5.6313890E+002
 1.5012905E+001, 9.2593674E-002, 1.0626777E-001, 6.4643184E-002, 3.2156955E-004, 4.0223311E-004, 9.0512945E-004, 5.4852909E+002
 1.6011904E+001, 8.4198334E-002, 1.0970967E-001, 6.8239210E-002, 1.6658938E-003, 6.3368023E-003, 1.2232426E-003, 5.3622019E+002
 1.7011560E+001, 8.4113978E-002, 1.1005561E-001, 6.8327714E-002, 1.5795611E-003, 5.4542811E-003, 1.2072939E-003, 5.1370835E+002
 1.8002557E+001, 8.1812756E-002, 1.1090130E-001, 6.9349782E-002, 2.0199120E-003, 7.0484054E-003, 1.3092666E-003, 4.9770844E+002
 1.9003460E+001, 8.1050499E-002, 1.1148432E-001, 6.9641144E-002, 1.9933650E-003, 7.2700823E-003, 1.3081335E-003, 4.9106058E+002
 2.0014871E+001, 8.0678035E-002, 1.1200039E-001, 6.9834560E-002, 1.9155860E-003, 6.6032198E-003, 1.2953818E-003, 4.9128844E+002
 2.1006216E+001, 8.1828382E-002, 1.1175678E-001, 6.9304181E-002, 1.5999768E-003, 5.5726434E-003, 1.2251625E-003, 4.8639263E+002
 2.2006898E+001, 8.1257375E-002, 1.1202806E-001, 6.9417106E-002, 1.5737027E-003, 6.7213023E-003, 1.2216279E-003, 4.7675734E+002
 2.3002540E+001, 8.1913288E-002, 1.1120336E-001, 6.8973520E-002, 1.5938559E-003, 8.3694108E-003, 1.2194755E-003, 4.5713012E+002
 2.4011886E+001, 8.2607554E-002, 1.1022826E-001, 6.8579741E-002, 1.7192425E-003, 9.8452510E-003, 1.2389024E-003, 4.3050112E+002
 2.5012410E+001, 8.2674999E-002, 1.1044029E-001, 6.8667940E-002, 1.6904726E-003, 8.5949381E-003, 1.2343481E-003, 4.0527617E+002
 2.6001884E+001, 8.3094389E-002, 1.1002494E-001, 6.8471698E-002, 1.7200412E-003, 8.8836834E-003, 1.2374632E-003, 3.9169416E+002
 2.7003712E+001, 8.3619700E-002, 1.0907963E-001, 6.8223648E-002, 1.9465034E-003, 1.0100985E-002, 1.2789941E-003, 3.7483899E+002
 2.8005304E+001, 8.5216159E-002, 1.0641263E-001, 6.7525047E-002, 2.5845410E-003, 1.3049332E-002, 1.3959727E-003, 3.6360080E+002
 2.9007297E+001, 8.4764913E-002, 1.0629202E-001, 6.7734278E-002, 2.8064625E-003, 1.3874309E-002, 1.4430401E-003, 3.5763282E+002
 3.0003283E+001, 8.5402572E-002, 1.0535509E-001, 6.7456991E-002, 3.0049381E-003, 1.4786959E-002, 1.4785805E-003, 3.5917888E+002
 3.1001833E+001, 8.5126107E-002, 1.0554417E-001, 6.7569480E-002, 3.0105988E-003, 1.4869295E-002, 1.4813007E-003, 3.4828345E+002
 3.2010439E+001, 8.5208902E-002, 1.0525895E-001, 6.7521446E-002, 3.1007007E-003, 1.5386488E-002, 1.4985432E-003, 3.3818033E+002
 3.3007410E+001, 8.5786020E-002, 1.0369754E-001, 6.7205048E-002, 3.5509671E-003, 1.8032052E-002, 1.5836341E-003, 3.3952609E+002
 3.4014760E+001, 8.6011824E-002, 1.0317586E-001, 6.7109763E-002, 3.7088802E-003, 1.8713202E-002, 1.6136801E-003, 3.3345537E+002
 3.5011533E+001, 8.6698752E-002, 1.0235517E-001, 6.6703802E-002, 3.7555959E-003, 1.9989712E-002, 1.6173050E-003, 3.2608222E+002
 3.6006889E+001, 8.6131643E-002, 1.0265924E-001, 6.7046086E-002, 3.8904474E-003, 1.9631012E-002, 1.6488853E-003, 3.2002876E+002
 3.7010677E+001, 8.7203162E-002, 1.0123235E-001, 6.6480121E-002, 4.0809119E-003, 2.1494393E-002, 1.6788228E-003, 3.0924541E+002
 3.8005226E+001, 8.8694461E-002, 9.9644099E-002, 6.5571202E-002, 4.0741855E-003, 2.4054203E-002, 1.6648215E-003, 3.0478496E+002
 3.9001447E+001, 8.9229130E-002, 9.8650871E-002, 6.5283749E-002, 4.2918234E-003, 2.5572257E-002, 1.7040657E-003, 3.0876273E+002
 4.0000629E+001, 8.8424208E-002, 9.9269540E-002, 6.5688564E-002, 4.3369536E-003, 2.5196333E-002, 1.7187204E-003, 3.1980036E+002
 4.1000728E+001, 8.8300375E-002, 9.9640868E-002, 6.5731042E-002, 4.2045244E-003, 2.4714816E-002, 1.6930005E-003, 3.0707996E+002
 4.2007071E+001, 8.9785523E-002, 9.8142487E-002, 6.4897431E-002, 4.2152481E-003, 2.6654137E-002, 1.6834825E-003, 2.9495725E+002
 4.3002623E+001, 8.9985600E-002, 9.7860379E-002, 6.4735573E-002, 4.2147678E-003, 2.7382436E-002, 1.6811515E-003, 2.8782069E+002
 4.4006823E+001, 9.1690975E-002, 9.5857324E-002, 6.3791853E-002, 4.3644720E-003, 3.0084720E-002, 1.6977180E-003, 2.8284927E+002
 4.5012555E+001, 9.1639045E-002, 9.5804001E-002, 6.3836753E-002, 4.4237198E-003, 3.0128294E-002, 1.7101160E-003, 2.8073545E+002
 4.6012979E+001, 9.2655694E-002, 9.4729306E-002, 6.3241017E-002, 4.4338420E-003, 3.1708871E-002, 1.7038162E-003, 2.7289881E+002
 4.7013086E+001, 9.3490919E-002, 9.3937326E-002, 6.2781875E-002, 4.4244953E-003, 3.2639039E-002, 1.6955363E-003, 2.7082281E+002
 4.8009373E+001, 9.3478463E-002, 9.3869992E-002, 6.2725926E-002, 4.4120566E-003, 3.3172344E-002, 1.6923150E-003, 2.6335507E+002
 4.9000264E+001, 9.4826463E-002, 9.2004036E-002, 6.2062136E-002, 4.7205252E-003, 3.5357137E-002, 1.7443150E-003, 2.6158040E+002
 5.0008506E+001, 9.5113399E-002, 9.1731796E-002, 6.1885522E-002, 4.7029058E-003, 3.5794390E-002, 1.7383522E-003, 2.5728371E+002
