s,,,,,,,
Time,"O2 EXHAUST","CO2 EXHAUST","H2O EXHAUST","CO EXHAUST","FUEL EXHAUST","SOOT EXHAUST","TEMP EXHAUST"
 0.0000000E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0000000E+001
 1.0052178E+000, 2.3118142E-001, 5.9193618E-004, 5.1492695E-003, 1.8980974E-028, 1.6313544E-027, 6.4695798E-029, 2.0213045E+001
 2.0059694E+000, 2.2524462E-001, 5.4141078E-003, 7.8771144E-003, 3.6741865E-005, 2.3640798E-004, 4.0330220E-005, 8.6310365E+001
 3.0022063E+000, 2.2045259E-001, 9.2902535E-003, 1.0102815E-002, 9.2031374E-005, 3.2788878E-004, 7.8320747E-005, 1.2040496E+002
 4.0030540E+000, 2.1681460E-001, 1.2163441E-002, 1.1787147E-002, 1.6100228E-004, 5.6571037E-004, 1.1253754E-004, 1.5909652E+002
 5.0027917E+000, 2.1295327E-001, 1.5300224E-002, 1.3576838E-002, 1.9664535E-004, 6.3318363E-004, 1.4131247E-004, 1.9257770E+002
 6.0057830E+000, 2.0548563E-001, 2.1401813E-002, 1.7016411E-002, 2.3316129E-004, 8.1264771E-004, 1.9018448E-004, 2.4979393E+002
 7.0006756E+000, 2.0374670E-001, 2.2824824E-002, 1.7815549E-002, 2.3929342E-004, 8.6005713E-004, 2.0106657E-004, 2.6531752E+002
 8.0032679E+000, 1.9754243E-001, 2.7976087E-002, 2.0680178E-002, 2.3828836E-004, 8.0715043E-004, 2.3543808E-004, 3.0815171E+002
 9.0034857E+000, 1.9523357E-001, 2.9909871E-002, 2.1745153E-002, 2.2956845E-004, 7.5983736E-004, 2.4653593E-004, 3.2329965E+002
 1.0002430E+001, 1.8750102E-001, 3.6422499E-002, 2.5313068E-002, 1.8507925E-004, 5.2218165E-004, 2.8063917E-004, 3.6791994E+002
 1.1002041E+001, 1.8455314E-001, 3.8893797E-002, 2.6672933E-002, 1.7302074E-004, 4.5639512E-004, 2.9462383E-004, 3.8167667E+002
 1.2006538E+001, 1.8113845E-001, 4.1786849E-002, 2.8245469E-002, 1.4336973E-004, 3.3420689E-004, 3.0763371E-004, 4.0788782E+002
 1.3006159E+001, 1.7711196E-001, 4.5174016E-002, 3.0102394E-002, 1.2129562E-004, 2.2392322E-004, 3.2560089E-004, 4.1381543E+002
 1.4002137E+001, 1.7020090E-001, 5.0967236E-002, 3.3288609E-002, 9.1818377E-005, 8.1114562E-005, 3.5812205E-004, 4.3845389E+002
 1.5005025E+001, 1.6604874E-001, 5.4425667E-002, 3.5203795E-002, 8.4724265E-005, 3.4466608E-005, 3.7980923E-004, 4.5249109E+002
 1.6006767E+001, 1.6706397E-001, 5.3588996E-002, 3.4735260E-002, 8.2254349E-005, 2.9469733E-005, 3.7365680E-004, 4.3990942E+002
 1.7000498E+001, 1.6341114E-001, 5.6617468E-002, 3.6420482E-002, 8.2582529E-005, 1.4571065E-005, 3.9406302E-004, 4.5068348E+002
 1.8003564E+001, 1.6181096E-001, 5.7944692E-002, 3.7158630E-002, 8.2407860E-005, 7.4126105E-006, 4.0293711E-004, 4.4963855E+002
 1.9006913E+001, 1.6000798E-001, 5.9435292E-002, 3.7990600E-002, 8.4584973E-005, 7.5473526E-006, 4.1341711E-004, 4.4911104E+002
 2.0003065E+001, 1.6046655E-001, 5.9056327E-002, 3.7778956E-002, 8.3930828E-005, 7.4366762E-006, 4.1073093E-004, 4.4188241E+002
 2.1009747E+001, 1.5928859E-001, 6.0031758E-002, 3.8322506E-002, 8.4647244E-005, 4.4453441E-006, 4.1743565E-004, 4.5557936E+002
 2.2001243E+001, 1.5924796E-001, 6.0065805E-002, 3.8341249E-002, 8.4487210E-005, 3.5419246E-006, 4.1762964E-004, 4.4683346E+002
 2.3008916E+001, 1.5689514E-001, 6.2011457E-002, 3.9426875E-002, 8.7067279E-005, 3.1111867E-006, 4.3125235E-004, 4.4555285E+002
